first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
sédnilubre,sédnelubre,pprs,lub,séd_ne,re,sédnelubre,control,p,1.0,1,e,i,sédnilubre,3,10,pseudo
décertiste,décertiste,prs,cert,dé,iste,décertiste,target,r,,0,c,t,détertiste,0,10,pseudo
répéddrec,répéddrec,ppr,trec,rép_éd,,répédtrec,control,r,,0,t,d,répéddrec,2,9,pseudo
resalation,resalation,prss,sal,re,at_ion,resalation,target,p,0.0,1,e,i,risalation,0,10,pseudo
répreig,répreig,pr,reig,rép,,répreig,control,r,,1,e,a,répraig,0,7,pseudo
préniarion,prénièrion,prs,nièr,pré,ion,prénièrion,target,r,,2,è,a,préniarion,3,10,pseudo
puor,quor,r,quor,,,quor,target,r,,0,q,p,puor,3,4,pseudo
micidletié,micidletié,prss,cid,mi,le_tié,micidletié,control,p,0.0,0,m,r,ricidletié,0,10,pseudo
prédétert,prédétert,ppr,tert,pré_dé,,prédétert,target,r,,1,e,o,prédétort,0,9,pseudo
roquvila,roquvila,rss,roqu,,vi_la,roquvila,control,s,1.0,1,a,i,roquvili,0,8,pseudo
tuéleuso,tuéleuso,rs,tuél,,euse,tuéleuse,target,s,0.0,3,e,o,tuéleuso,2,8,pseudo
enédrujeag,enédrujeag,pprs,ruj,er_éd,eag,erédrujeag,control,p,0.0,1,r,n,enédrujeag,2,10,pseudo
tuélemment,tuélemment,rss,tuél,,am_ment,tuélamment,target,s,0.0,0,a,e,tuélemment,2,10,pseudo
nilubalbe,nilubalbe,prs,lub,ni,albe,nilubalbe,control,r,,0,l,m,nimubalbe,0,9,pseudo
rounisem,rounisem,rs,roun,,isem,rounisem,control,r,,3,n,m,roumisem,0,8,pseudo
nas,nas,r,nas,,,nas,control,r,,0,n,m,mas,0,3,pseudo
prédédid,prédédid,ppr,dic,pré_dé,,prédédic,target,r,,2,c,d,prédédid,2,8,pseudo
antiniur,antiniur,pr,nièr,anti,,antinièr,target,r,,2,è,u,antiniur,2,8,pseudo
erédméleag,erétméleag,pprs,mél,er_éd,eag,erédméleag,control,p,1.0,1,d,t,erétméleag,1,10,pseudo
inlémalité,inlémalité,prss,lém,in,al_ité,inlémalité,target,s,1.0,1,t,b,inlémalibé,0,10,pseudo
jaunoliste,jaunaliste,rss,jaun,,al_iste,jaunaliste,target,s,0.0,0,a,o,jaunoliste,3,10,pseudo
préresar,préresan,ppr,san,pré_re,,préresan,target,r,,2,n,r,préresar,3,8,pseudo
taninort,taninort,pr,nort,tani,,taninort,control,p,0.0,3,i,o,tanonort,0,8,pseudo
rujre,nujre,rs,ruj,,re,rujre,control,r,,0,r,n,nujre,1,5,pseudo
indofent,indefent,prs,dof,in,ent,indofent,target,r,,1,o,e,indefent,1,8,pseudo
milasvitié,milasvitié,prss,las,mi,vi_tié,milasvitié,control,r,,0,l,r,mirasvitié,0,10,pseudo
redéfiluge,redéfiluge,pprs,fil,re_dé,age,redéfilage,target,s,0.0,0,a,u,redéfiluge,2,10,pseudo
dron,tron,r,tron,,,tron,target,r,,0,t,d,dron,3,4,pseudo
réptrecoen,réptrecoen,prs,trec,rép,oin,réptrecoin,control,s,0.0,1,i,e,réptrecoen,2,10,pseudo
liflaisem,liflaisem,rss,lif,,la_isem,liflaisem,control,s,1.0,2,e,a,liflaisam,0,9,pseudo
ridécamage,ridécamage,pprs,cam,re_dé,age,redécamage,target,p,0.0,1,e,i,ridécamage,2,10,pseudo
maltuél,maltuér,pr,tuél,mal,,maltuél,target,r,,3,l,r,maltuér,1,7,pseudo
érpernas,érpernas,ppr,nas,érp_er,,érpernas,control,r,,1,a,u,érpernus,0,8,pseudo
rediration,redilation,prss,dir,re,at_ion,rediration,target,r,,2,r,l,redilation,1,10,pseudo
coitif,coisif,rs,coit,,if,coitif,target,r,,3,t,s,coisif,1,6,pseudo
saij,saaj,r,saij,,,saij,control,r,,2,i,a,saaj,1,4,pseudo
reiginnole,reiginnole,rss,reig,,inno_le,reiginnole,control,r,,3,g,d,reidinnole,0,10,pseudo
mimélvitaé,mimélvitaé,prss,mél,mi,vi_tié,mimélvitié,control,s,1.0,1,i,a,mimélvitaé,2,10,pseudo
préresal,prélesal,ppr,sal,pré_re,,préresal,target,p,1.0,0,r,l,prélesal,1,8,pseudo
ilnièrel,innièrel,prs,nièr,in,el,innièrel,target,p,0.0,1,n,l,ilnièrel,3,8,pseudo
surcert,surcert,pr,cert,sur,,surcert,target,p,0.0,1,u,a,sarcert,0,7,pseudo
désendicer,désendicer,pprs,dic,dés_en,er,désendicer,target,r,,0,d,t,désenticer,0,10,pseudo
vurtla,vértla,rs,vért,,la,vértla,control,r,,1,é,u,vurtla,3,6,pseudo
ful,fil,r,fil,,,fil,target,r,,1,i,u,ful,3,3,pseudo
rusmac,rubmac,pr,mac,rus,,rusmac,control,p,0.0,2,s,b,rubmac,1,6,pseudo
sédnifodrà,sédnifodre,pprs,fod,séd_ni,re,sédnifodre,control,s,0.0,1,e,à,sédnifodrà,3,10,pseudo
nitoidnemt,nitoidnamt,prs,toid,ni,nemt,nitoidnemt,control,s,0.0,1,e,a,nitoidnamt,1,10,pseudo
nimaclacié,nimaclatié,prss,mac,ni,la_tié,nimaclatié,control,s,1.0,0,t,c,nimaclacié,3,10,pseudo
liflatié,liflitié,rss,lif,,la_tié,liflatié,control,s,0.0,1,a,i,liflitié,1,8,pseudo
nourir,nourin,rs,nour,,in,nourin,target,s,0.0,1,n,r,nourir,3,6,pseudo
redéjur,redajur,ppr,jur,re_dé,,redéjur,target,p,1.0,1,é,a,redajur,1,7,pseudo
dic,dih,r,dic,,,dic,target,r,,2,c,h,dih,1,3,pseudo
decamment,dicamment,rss,dic,,am_ment,dicamment,target,r,,1,i,e,decamment,3,9,pseudo
désinbulen,désinbulen,pprs,bul,dés_in,er,désinbuler,target,s,0.0,1,r,n,désinbulen,2,10,pseudo
niliflatié,liliflatié,prss,lif,ni,la_tié,niliflatié,control,p,0.0,0,n,l,liliflatié,1,10,pseudo
dédiotage,dediotage,prs,diot,dé,age,dédiotage,target,p,0.0,1,é,e,dediotage,1,9,pseudo
diatisme,diatisme,rs,diot,,isme,diotisme,target,r,,2,o,a,diatisme,2,8,pseudo
umpréfoir,impréfoir,ppr,foir,im_pré,,impréfoir,target,p,0.0,0,i,u,umpréfoir,3,9,pseudo
antidec,antidic,pr,dic,anti,,antidic,target,r,,1,i,e,antidec,3,7,pseudo
pelm,peln,r,pelm,,,pelm,control,r,,3,m,n,peln,1,4,pseudo
pourplem,pourpler,pr,plem,pour,,pourplem,target,r,,3,m,r,pourpler,1,8,pseudo
mêérpnauj,miérpnauj,ppr,nauj,mi_érp,,miérpnauj,control,p,0.0,1,i,ê,mêérpnauj,3,9,pseudo
erédmaceag,eradmaceag,pprs,mac,er_éd,eag,erédmaceag,control,p,1.0,0,é,a,eradmaceag,1,10,pseudo
roiflapié,roiflapié,rss,roif,,la_tié,roiflatié,control,s,1.0,0,t,p,roiflapié,2,9,pseudo
ennourage,ennourage,prs,nour,en,age,ennourage,target,p,0.0,0,e,é,énnourage,0,9,pseudo
tier,tier,r,gier,,,gier,target,r,,0,g,t,tier,2,4,pseudo
mimélletié,mimélletié,prss,mél,mi,le_tié,mimélletié,control,s,1.0,2,é,u,mimélletiu,0,10,pseudo
jurairu,juraire,rs,jur,,aire,juraire,target,s,0.0,3,e,u,jurairu,3,7,pseudo
désindiràr,désindiràr,pprs,dir,dés_in,er,désindirer,target,s,0.0,0,e,à,désindiràr,2,10,pseudo
répluboin,répruboin,prs,lub,rép,oin,répluboin,control,r,,0,l,r,répruboin,1,9,pseudo
cem,cam,r,cam,,,cam,target,r,,1,a,e,cem,3,3,pseudo
minasvisié,minasvisié,prss,nas,mi,vi_tié,minasvitié,control,s,1.0,0,t,s,minasvisié,2,10,pseudo
dofionnil,dofionnel,rss,dof,,ionn_el,dofionnel,target,s,1.0,0,e,i,dofionnil,3,9,pseudo
détron,détron,pr,tron,dé,,détron,target,p,0.0,1,é,u,dutron,0,6,pseudo
diotité,deotité,rs,diot,,ité,diotité,target,r,,1,i,e,deotité,1,7,pseudo
praretrév,préretrév,ppr,trév,pré_re,,préretrév,target,p,0.0,2,é,a,praretrév,3,9,pseudo
erédlas,erédlas,ppr,las,er_éd,,erédlas,control,r,,0,l,y,erédyas,0,7,pseudo
milifletié,mijifletié,prss,lif,mi,le_tié,milifletié,control,r,,0,l,j,mijifletié,1,10,pseudo
nenes,nenes,pr,nas,ne,,nenas,control,r,,1,a,e,nenes,2,5,pseudo
cruc,cruc,r,crus,,,crus,target,r,,3,s,c,cruc,2,4,pseudo
trocarie,srocarie,rs,troc,,arie,trocarie,control,r,,0,t,s,srocarie,1,8,pseudo
désendofer,désandofer,pprs,dof,dés_en,er,désendofer,target,p,1.0,0,e,a,désandofer,1,10,pseudo
plemalité,plemalité,rss,plem,,al_ité,plemalité,target,s,0.0,1,l,n,plemanité,0,9,pseudo
nisaijtan,nesaijtan,prs,saij,ni,tan,nisaijtan,control,p,0.0,1,i,e,nesaijtan,1,9,pseudo
erédrideog,erédrideag,pprs,rid,er_éd,eag,erédrideag,control,s,0.0,1,a,o,erédrideog,3,10,pseudo
nimélle,nimélle,prs,mél,ni,le,nimélle,control,s,0.0,0,l,m,nimélme,0,7,pseudo
rusnetret,rusnetnet,ppr,tret,rus_ne,,rusnetret,control,r,,1,r,n,rusnetnet,1,9,pseudo
lubleisem,lubleisem,rss,lub,,la_isem,lublaisem,control,s,0.0,1,a,e,lubleisem,2,9,pseudo
mivért,mivért,pr,vért,mi,,mivért,control,p,0.0,1,i,a,mavért,0,6,pseudo
cuit,cuit,r,coit,,,coit,target,r,,1,o,u,cuit,2,4,pseudo
galion,galion,rs,sal,,ion,salion,target,r,,0,s,g,galion,2,6,pseudo
mifodvitié,mifodvetié,prss,fod,mi,vi_tié,mifodvitié,control,s,0.0,1,i,e,mifodvetié,1,10,pseudo
érperrièr,érperrièr,ppr,rièn,érp_er,,érperrièn,control,r,,3,n,r,érperrièr,2,9,pseudo
roif,roof,r,roif,,,roif,control,r,,2,i,o,roof,1,4,pseudo
répfodnemt,répfodnert,prs,fod,rép,nemt,répfodnemt,control,s,0.0,2,m,r,répfodnert,1,10,pseudo
dasenjurer,désenjurer,pprs,jur,dés_en,er,désenjurer,target,p,0.0,1,é,a,dasenjurer,3,10,pseudo
resanatoon,resanation,prss,san,re,at_ion,resanation,target,s,1.0,0,i,o,resanatoon,3,10,pseudo
liffi,lifti,rs,lif,,fi,liffi,control,s,0.0,0,f,t,lifti,1,5,pseudo
surcrut,surcrut,pr,crus,sur,,surcrus,target,r,,3,s,t,surcrut,2,7,pseudo
lublatié,luglatié,rss,lub,,la_tié,lublatié,control,r,,2,b,g,luglatié,1,8,pseudo
lansarie,lansarie,rs,lans,,arie,lansarie,control,r,,2,n,l,lalsarie,0,8,pseudo
ropsaij,ropsaij,pr,saij,rop,,ropsaij,control,r,,1,a,e,ropseij,0,7,pseudo
redédicage,redédicago,pprs,dic,re_dé,age,redédicage,target,s,0.0,2,e,o,redédicago,1,10,pseudo
miérpvért,miérpvért,ppr,vért,mi_érp,,miérpvért,control,r,,1,é,a,miérpvart,0,9,pseudo
tert,tert,r,tert,,,tert,target,r,,3,t,s,ters,0,4,pseudo
ingielité,ingielité,prs,gier,in,ité,ingierité,target,r,,3,r,l,ingielité,2,9,pseudo
insanalité,insalalité,prss,san,in,al_ité,insanalité,target,r,,2,n,l,insalalité,1,10,pseudo
crusival,crusivar,rss,crus,,iv_al,crusival,target,s,1.0,1,l,r,crusivar,1,8,pseudo
requarie,requarie,rs,roqu,,arie,roquarie,control,r,,1,o,e,requarie,2,8,pseudo
octrec,octric,pr,trec,oc,,octrec,control,r,,2,e,i,octric,1,6,pseudo
écméleist,édméleist,prs,mél,éd,eist,édméleist,control,p,0.0,1,d,c,écméleist,3,9,pseudo
incamivité,incamavité,prss,cam,in,iv_ité,incamivité,target,s,0.0,0,i,a,incamavité,1,10,pseudo
érperlub,érpernub,ppr,lub,érp_er,,érperlub,control,r,,0,l,n,érpernub,1,8,pseudo
mél,mén,r,mél,,,mél,control,r,,2,l,n,mén,1,3,pseudo
sédnemacle,sédnemacre,pprs,mac,séd_ne,re,sédnemacre,control,s,0.0,0,r,l,sédnemacle,3,10,pseudo
coitionnel,coitionnel,rss,coit,,ionn_el,coitionnel,target,s,0.0,0,i,e,coiteonnel,0,10,pseudo
sal,sar,r,sal,,,sal,target,r,,2,l,r,sar,1,3,pseudo
cértvila,vértvila,rss,vért,,vi_la,vértvila,control,r,,0,v,c,cértvila,3,8,pseudo
nevérteap,nevérteag,prs,vért,ne,eag,nevérteag,control,s,0.0,2,g,p,nevérteap,3,9,pseudo
raujfi,naujfi,rs,nauj,,fi,naujfi,control,r,,0,n,r,raujfi,3,6,pseudo
dusindofer,dusindofer,pprs,dof,dés_in,er,désindofer,target,p,0.0,1,é,u,dusindofer,2,10,pseudo
endiot,andiot,pr,diot,en,,endiot,target,p,0.0,0,e,a,andiot,1,6,pseudo
prérecam,prérecam,ppr,cam,pré_re,,prérecam,target,r,,0,c,t,préretam,0,8,pseudo
indofivité,indofivité,prss,dof,in,iv_ité,indofivité,target,p,0.0,1,n,r,irdofivité,0,10,pseudo
sécnilubre,sédnilubre,pprs,lub,séd_ni,re,sédnilubre,control,p,0.0,2,d,c,sécnilubre,3,10,pseudo
redédiot,radédiot,ppr,diot,re_dé,,redédiot,target,p,0.0,1,e,a,radédiot,1,8,pseudo
troner,droner,rs,tron,,er,troner,target,r,,0,t,d,droner,1,6,pseudo
diralité,diralité,rss,dir,,al_ité,diralité,target,s,1.0,0,i,e,diraleté,0,8,pseudo
totuél,cotuél,pr,tuél,co,,cotuél,target,p,0.0,0,c,t,totuél,3,6,pseudo
erliftaoen,erliftaoin,prss,lif,er,ta_oin,erliftaoin,control,s,1.0,1,i,e,erliftaoen,3,10,pseudo
mac,rac,r,mac,,,mac,control,r,,0,m,r,rac,1,3,pseudo
trésnalion,présnalion,prs,snal,pré,ion,présnalion,target,p,0.0,0,p,t,trésnalion,3,10,pseudo
erédnauj,erédnaur,ppr,nauj,er_éd,,erédnauj,control,r,,3,j,r,erédnaur,1,8,pseudo
nerujlatié,nerujlatié,prss,ruj,ni,la_tié,nirujlatié,control,p,0.0,1,i,e,nerujlatié,2,10,pseudo
désencamer,désencamer,pprs,cam,dés_en,er,désencamer,target,r,,1,a,é,désencémer,0,10,pseudo
netioctan,nutioctan,prs,tioc,ne,tan,netioctan,control,p,0.0,1,e,u,nutioctan,1,9,pseudo
nub,lub,r,lub,,,lub,control,r,,0,l,n,nub,3,3,pseudo
clôtalité,clôtilité,rss,clôt,,al_ité,clôtalité,target,s,0.0,0,a,i,clôtilité,1,9,pseudo
pnofil,profil,pr,fil,pro,,profil,target,p,0.0,1,r,n,pnofil,3,6,pseudo
clôtaire,clôtairi,rs,clôt,,aire,clôtaire,target,s,0.0,3,e,i,clôtairi,1,8,pseudo
ninortoin,minortoin,prs,nort,ni,oin,ninortoin,control,p,0.0,0,n,m,minortoin,1,9,pseudo
deot,deot,r,diot,,,diot,target,r,,1,i,e,deot,2,4,pseudo
luudoin,loudoin,rs,loud,,oin,loudoin,control,r,,1,o,u,luudoin,3,7,pseudo
désinsaner,désinsanel,pprs,san,dés_in,er,désinsaner,target,s,0.0,1,r,l,désinsanel,1,10,pseudo
prosal,prosal,pr,sal,pré,,présal,target,p,0.0,2,é,o,prosal,2,6,pseudo
injurivigé,injurivigé,prss,jur,in,iv_ité,injurivité,target,s,1.0,1,t,g,injurivigé,2,10,pseudo
snanalisme,snanalisme,rss,snal,,al_isme,snalalisme,target,r,,3,l,n,snanalisme,2,10,pseudo
miérprid,miénprid,ppr,rid,mi_érp,,miérprid,control,p,1.0,1,r,n,miénprid,1,8,pseudo
coitment,coitmens,rs,coit,,ment,coitment,target,s,0.0,3,t,s,coitmens,1,8,pseudo
ilbulalité,ilbulalité,prss,bul,in,al_ité,inbulalité,target,p,0.0,1,n,l,ilbulalité,2,10,pseudo
répédnas,repédnas,ppr,nas,rép_éd,,répédnas,control,p,0.0,1,é,e,repédnas,1,8,pseudo
tioc,tioc,r,tioc,,,tioc,control,r,,1,i,e,teoc,0,4,pseudo
réptrocoin,réptrocuin,prs,troc,rép,oin,réptrocoin,control,s,0.0,0,o,u,réptrocuin,1,10,pseudo
sédnelasre,sédnelasre,pprs,las,séd_ne,re,sédnelasre,control,r,,2,s,t,sédnelatre,0,10,pseudo
namtoid,lamtoid,pr,toid,lam,,lamtoid,control,p,0.0,0,l,n,namtoid,3,7,pseudo
jurigal,jurival,rss,jur,,iv_al,jurival,target,s,0.0,1,v,g,jurigal,3,7,pseudo
red,rid,r,rid,,,rid,control,r,,1,i,e,red,3,3,pseudo
certeur,certeer,rs,cert,,eur,certeur,target,s,0.0,1,u,e,certeer,1,7,pseudo
nilublatié,nilublatié,prss,lub,ni,la_tié,nilublatié,control,p,0.0,1,i,e,nelublatié,0,10,pseudo
rusnaujle,rusnaujne,prs,nauj,rus,le,rusnaujle,control,s,0.0,0,l,n,rusnaujne,1,9,pseudo
prédétrun,prédétron,ppr,tron,pré_dé,,prédétron,target,r,,2,o,u,prédétrun,3,9,pseudo
jaunalisme,jaunalitme,rss,jaun,,al_isme,jaunalisme,target,s,1.0,1,s,t,jaunalitme,1,10,pseudo
sédnimélre,sédnimélre,pprs,mél,séd_ni,re,sédnimélre,control,s,0.0,0,r,n,sédnimélne,0,10,pseudo
ropnauj,ropnauj,pr,nauj,rop,,ropnauj,control,p,0.0,2,p,c,rocnauj,0,7,pseudo
run,ruj,r,ruj,,,ruj,control,r,,2,j,n,run,3,3,pseudo
rujnemt,rujnamt,rs,ruj,,nemt,rujnemt,control,s,0.0,1,e,a,rujnamt,1,7,pseudo
urlastaoin,urlastaoin,prss,las,er,ta_oin,erlastaoin,control,p,0.0,0,e,u,urlastaoin,2,10,pseudo
vértlaeist,vértlaeast,rss,vért,,la_eist,vértlaeist,control,s,1.0,1,i,a,vértlaeast,1,10,pseudo
surcortel,surcorter,prs,cort,sur,el,surcortel,target,s,0.0,1,l,r,surcorter,1,9,pseudo
sédnecidre,sédnecidle,pprs,cid,séd_ne,re,sédnecidre,control,s,0.0,0,r,l,sédnecidle,1,10,pseudo
imsnal,emsnal,pr,snal,im,,imsnal,target,p,0.0,0,i,e,emsnal,1,6,pseudo
erédmac,erédmas,ppr,mac,er_éd,,erédmac,control,r,,2,c,s,erédmas,1,7,pseudo
medécam,redécam,ppr,cam,re_dé,,redécam,target,p,0.0,0,r,m,medécam,3,7,pseudo
inrurelité,inrurelité,prss,jur,in,el_ité,injurelité,target,r,,0,j,r,inrurelité,2,10,pseudo
erodfodeag,erodfodeag,pprs,fod,er_éd,eag,erédfodeag,control,p,1.0,0,é,o,erodfodeag,2,10,pseudo
nièrto,nièrto,rs,nièr,,té,nièrté,target,s,0.0,1,é,o,nièrto,2,6,pseudo
nitretéti,litretéti,prs,tret,ni,éti,nitretéti,control,p,0.0,0,n,l,litretéti,1,9,pseudo
lubvila,lufvila,rss,lub,,vi_la,lubvila,control,r,,2,b,f,lufvila,1,7,pseudo
jun,jun,r,jur,,,jur,target,r,,2,r,n,jun,2,3,pseudo
rustoéd,rustoid,pr,toid,rus,,rustoid,control,r,,2,i,é,rustoéd,3,7,pseudo
mélure,mérure,rs,mél,,ure,mélure,control,r,,2,l,r,mérure,1,6,pseudo
désenlémer,désenlémer,pprs,lém,dés_en,er,désenlémer,target,r,,0,l,m,désenmémer,0,10,pseudo
enlémanv,enlémant,prs,lém,en,ant,enlémant,target,s,0.0,2,t,v,enlémanv,3,8,pseudo
protejt,protejt,pr,tert,pro,,protert,target,r,,2,r,j,protejt,2,7,pseudo
pelmmanemt,pelmmanemt,rss,pelm,,ma_nemt,pelmmanemt,control,s,1.0,1,e,i,pelmmanimt,0,10,pseudo
indiralité,indiralité,prss,dir,in,al_ité,indiralité,target,s,1.0,1,t,c,indiralicé,0,10,pseudo
prérequar,prérequor,ppr,quor,pré_re,,prérequor,target,r,,2,o,a,prérequar,3,9,pseudo
reeg,reig,r,reig,,,reig,control,r,,2,i,e,reeg,3,4,pseudo
éqreigeag,édreigeag,prs,reig,éd,eag,édreigeag,control,p,0.0,1,d,q,éqreigeag,3,9,pseudo
érperroqu,élperroqu,ppr,roqu,érp_er,,érperroqu,control,p,0.0,1,r,l,élperroqu,1,9,pseudo
ermactaoin,ermectaoin,prss,mac,er,ta_oin,ermactaoin,control,r,,1,a,e,ermectaoin,1,10,pseudo
dofival,doféval,rss,dof,,iv_al,dofival,target,s,0.0,0,i,é,doféval,1,7,pseudo
porumél,porumél,pr,mél,poru,,porumél,control,r,,0,m,l,porulél,0,7,pseudo
ridesee,ridesee,rs,rid,,eseu,rideseu,control,s,0.0,3,u,e,ridesee,2,7,pseudo
sédninasre,sédninasre,pprs,nas,séd_ni,re,sédninasre,control,r,,0,n,l,sédnilasre,0,10,pseudo
lit,lif,r,lif,,,lif,control,r,,2,f,t,lit,3,3,pseudo
minasletié,menasletié,prss,nas,mi,le_tié,minasletié,control,p,0.0,1,i,e,menasletié,1,10,pseudo
dysquor,dysquor,pr,quor,dys,,dysquor,target,r,,3,r,n,dysquon,0,7,pseudo
foar,foar,r,foir,,,foir,target,r,,2,i,a,foar,2,4,pseudo
nedélémage,redélémage,pprs,lém,re_dé,age,redélémage,target,p,0.0,0,r,n,nedélémage,3,10,pseudo
indiotian,indiotian,prs,diot,in,ion,indiotion,target,s,0.0,1,o,a,indiotian,2,9,pseudo
lépédroif,lépédroif,ppr,roif,rép_éd,,répédroif,control,p,0.0,0,r,l,lépédroif,2,9,pseudo
dofarité,dofarité,rss,dof,,al_ité,dofalité,target,s,0.0,1,l,r,dofarité,2,8,pseudo
jaisel,jaisel,rs,jais,,al,jaisal,target,s,0.0,0,a,e,jaisel,2,6,pseudo
