first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
indinivité,indinivité,prss,dir,in,iv_ité,indirivité,target,r,,2,r,n,indinivité,2,10,pseudo
léuvnemt,léuvnemt,rs,léut,,nemt,léutnemt,control,r,,3,t,v,léuvnemt,2,8,pseudo
gier,gier,r,gier,,,gier,target,r,,3,r,l,giel,0,4,pseudo
anticort,anvicort,pr,cort,anti,,anticort,target,p,0.0,2,t,v,anvicort,1,8,pseudo
jiroifnemt,jiroifnemt,prs,roif,ni,nemt,niroifnemt,control,p,0.0,0,n,j,jiroifnemt,2,10,pseudo
rentinauj,rèntinauj,pr,nauj,renti,,rentinauj,control,p,0.0,1,e,è,rèntinauj,1,9,pseudo
ilsanalité,ilsanalité,prss,san,in,al_ité,insanalité,target,p,0.0,1,n,l,ilsanalité,2,10,pseudo
cois,coit,r,coit,,,coit,target,r,,3,t,s,cois,3,4,pseudo
sédninasre,sédnilasre,pprs,nas,séd_ni,re,sédninasre,control,r,,0,n,l,sédnilasre,1,10,pseudo
camisité,camivité,rss,cam,,iv_ité,camivité,target,s,0.0,1,v,s,camisité,3,8,pseudo
rodécoit,redécoit,ppr,coit,re_dé,,redécoit,target,p,0.0,1,e,o,rodécoit,3,8,pseudo
lifta,lifta,rs,lif,,ta,lifta,control,r,,0,l,m,mifta,0,5,pseudo
miérptrec,miérptrec,ppr,trec,mi_érp,,miérptrec,control,r,,1,r,m,miérptmec,0,9,pseudo
dicant,cicant,rs,dic,,ant,dicant,target,r,,0,d,c,cicant,1,6,pseudo
indotaire,indotaire,prs,dof,in,aire,indofaire,target,r,,2,f,t,indotaire,2,9,pseudo
fad,fod,r,fod,,,fod,control,r,,1,o,a,fad,3,3,pseudo
rujounarie,rujoinarie,rss,ruj,,oin_arie,rujoinarie,control,s,0.0,1,i,u,rujounarie,3,10,pseudo
rusroun,rusroun,pr,roun,rus,,rusroun,control,p,0.0,2,s,c,rucroun,0,7,pseudo
erédlefeag,erédlifeag,pprs,lif,er_éd,eag,erédlifeag,control,r,,1,i,e,erédlefeag,3,10,pseudo
mimélvitié,mimélcitié,prss,mél,mi,vi_tié,mimélvitié,control,s,0.0,0,v,c,mimélcitié,1,10,pseudo
erlustaoin,erlastaoin,prss,las,er,ta_oin,erlastaoin,control,r,,1,a,u,erlustaoin,3,10,pseudo
contredir,cortredir,pr,dir,contre,,contredir,target,p,0.0,2,n,r,cortredir,1,9,pseudo
dis,dic,r,dic,,,dic,target,r,,2,c,s,dis,3,3,pseudo
mélinnole,méminnole,rss,mél,,inno_le,mélinnole,control,r,,2,l,m,méminnole,1,9,pseudo
toidnet,toidnat,rs,toid,,nat,toidnat,control,s,0.0,1,a,e,toidnet,3,7,pseudo
redédirage,redédirage,pprs,dir,re_dé,age,redédirage,target,r,,1,i,u,redédurage,0,10,pseudo
errujnémt,errujnemt,prs,ruj,er,nemt,errujnemt,control,s,0.0,1,e,é,errujnémt,3,9,pseudo
rutnefod,rutnefod,ppr,fod,rus_ne,,rusnefod,control,p,0.0,2,s,t,rutnefod,2,8,pseudo
tuélable,suélable,rs,tuél,,able,tuélable,target,r,,0,t,s,suélable,1,8,pseudo
onnyauj,onnnauj,pr,nauj,onn,,onnnauj,control,r,,0,n,y,onnyauj,3,7,pseudo
perm,perm,r,pelm,,,pelm,control,r,,2,l,r,perm,2,4,pseudo
inlemivité,inlémivité,prss,lém,in,iv_ité,inlémivité,target,r,,1,é,e,inlemivité,3,10,pseudo
erédfodeag,erédfodeag,pprs,fod,er_éd,eag,erédfodeag,control,p,1.0,0,é,o,erodfodeag,0,10,pseudo
léutinnole,léutinnole,rss,léut,,inno_le,léutinnole,control,s,0.0,1,n,m,léutimnole,0,10,pseudo
édcidisum,édcidisum,prs,cid,éd,isem,édcidisem,control,s,0.0,2,e,u,édcidisum,2,9,pseudo
rusnepelm,rusnepelr,ppr,pelm,rus_ne,,rusnepelm,control,r,,3,m,r,rusnepelr,1,9,pseudo
snal,snil,r,snal,,,snal,target,r,,2,a,i,snil,1,4,pseudo
dicalaté,dicalité,rss,dic,,al_ité,dicalité,target,s,1.0,0,i,a,dicalaté,3,8,pseudo
erédladeag,erédlaseag,pprs,las,er_éd,eag,erédlaseag,control,r,,2,s,d,erédladeag,3,10,pseudo
nongiér,nongier,pr,gier,non,,nongier,target,r,,2,e,é,nongiér,3,7,pseudo
imprélém,imprélém,ppr,lém,im_pré,,imprélém,target,r,,0,l,j,impréjém,0,8,pseudo
macle,macla,rs,mac,,la,macla,control,s,0.0,1,a,e,macle,3,5,pseudo
milublutié,milubletié,prss,lub,mi,le_tié,milubletié,control,s,0.0,1,e,u,milublutié,3,10,pseudo
resnarure,resnalure,prs,snal,re,ure,resnalure,target,r,,3,l,r,resnarure,3,9,pseudo
reipni,reigni,rs,reig,,ni,reigni,control,r,,3,g,p,reipni,3,6,pseudo
redédicige,redédicage,pprs,dic,re_dé,age,redédicage,target,s,0.0,0,a,i,redédicige,3,10,pseudo
incamelité,incamelité,prss,cam,in,el_ité,incamelité,target,s,1.0,2,é,a,incamelita,0,10,pseudo
rid,rid,r,rid,,,rid,control,r,,0,r,m,mid,0,3,pseudo
dofaliste,dofaliste,rss,dof,,al_iste,dofaliste,target,s,1.0,3,e,a,dofalista,0,9,pseudo
enméleag,erméleag,prs,mél,er,eag,erméleag,control,p,0.0,1,r,n,enméleag,3,8,pseudo
répédsaij,répédsaij,ppr,saij,rép_éd,,répédsaij,control,p,0.0,2,p,s,résédsaij,0,9,pseudo
retert,retert,pr,tert,re,,retert,target,r,,1,e,i,retirt,0,6,pseudo
miclaeist,miclaeist,rss,mac,,la_eist,maclaeist,control,r,,1,a,i,miclaeist,2,9,pseudo
infilivaté,infilivité,prss,fil,in,iv_ité,infilivité,target,s,1.0,0,i,a,infilivaté,3,10,pseudo
sédnilifre,sédnimifre,pprs,lif,séd_ni,re,sédnilifre,control,r,,0,l,m,sédnimifre,1,10,pseudo
sunencam,surencam,ppr,cam,sur_en,,surencam,target,p,0.0,2,r,n,sunencam,3,8,pseudo
erruquure,erruquure,prs,roqu,er,ure,erroquure,control,r,,1,o,u,erruquure,2,9,pseudo
noiral,noiral,rs,nour,,al,noural,target,r,,2,u,i,noiral,2,6,pseudo
lus,lub,r,lub,,,lub,control,r,,2,b,s,lus,3,3,pseudo
cétron,cotron,pr,tron,co,,cotron,target,p,0.0,1,o,é,cétron,3,6,pseudo
erédméleag,erédméleeg,pprs,mél,er_éd,eag,erédméleag,control,s,0.0,1,a,e,erédméleeg,1,10,pseudo
jur,rur,r,jur,,,jur,target,r,,0,j,r,rur,1,3,pseudo
indiceleté,indiceleté,prss,dic,in,el_ité,indicelité,target,s,1.0,0,i,e,indiceleté,2,10,pseudo
actrec,actrec,pr,trec,oc,,octrec,control,p,0.0,0,o,a,actrec,2,6,pseudo
noèrionnel,nièrionnel,rss,nièr,,ionn_el,nièrionnel,target,r,,1,i,o,noèrionnel,3,10,pseudo
soidalbe,toidalbe,rs,toid,,albe,toidalbe,control,r,,0,t,s,soidalbe,3,8,pseudo
prérejum,prérejum,ppr,jur,pré_re,,prérejur,target,r,,2,r,m,prérejum,2,8,pseudo
défoirance,défoirance,prs,foir,dé,ance,défoirance,target,p,0.0,1,é,o,dofoirance,0,10,pseudo
minasletié,minasletié,prss,nas,mi,le_tié,minasletié,control,s,0.0,0,l,n,minasnetié,0,10,pseudo
sort,sort,r,cort,,,cort,target,r,,0,c,s,sort,2,4,pseudo
ornsurc,ornsurc,pr,surc,onn,,onnsurc,control,p,0.0,1,n,r,ornsurc,2,7,pseudo
rusnemél,rusnenél,ppr,mél,rus_ne,,rusnemél,control,r,,0,m,n,rusnenél,1,8,pseudo
désinlémem,désinlémer,pprs,lém,dés_in,er,désinlémer,target,s,0.0,1,r,m,désinlémem,3,10,pseudo
cidne,cidne,rs,cid,,le,cidle,control,s,0.0,0,l,n,cidne,2,5,pseudo
lublatié,lublatié,rss,lub,,la_tié,lublatié,control,r,,1,u,ê,lêblatié,0,8,pseudo
déclôtage,déclôtage,prs,clôt,dé,age,déclôtage,target,r,,2,ô,a,déclatage,0,9,pseudo
cartivité,certivité,rss,cert,,iv_ité,certivité,target,r,,1,e,a,cartivité,3,9,pseudo
redédofage,recédofage,pprs,dof,re_dé,age,redédofage,target,p,1.0,0,d,c,recédofage,1,10,pseudo
toocle,tiocle,rs,tioc,,le,tiocle,control,r,,1,i,o,toocle,3,6,pseudo
rebuletion,rebulation,prss,bul,re,at_ion,rebulation,target,s,0.0,0,a,e,rebuletion,3,10,pseudo
répédrid,répédric,ppr,rid,rép_éd,,répédrid,control,r,,2,d,c,répédric,1,8,pseudo
proc,troc,r,troc,,,troc,control,r,,0,t,p,proc,3,4,pseudo
erneuj,erneuj,pr,nauj,er,,ernauj,control,r,,1,a,e,erneuj,2,6,pseudo
désierisme,dégierisme,prs,gier,dé,isme,dégierisme,target,r,,0,g,s,désierisme,3,10,pseudo
treture,treture,rs,tret,,ure,treture,control,s,0.0,2,e,é,treturé,0,7,pseudo
saojinnole,saijinnole,rss,saij,,inno_le,saijinnole,control,r,,2,i,o,saojinnole,3,10,pseudo
plérefil,prérefil,ppr,fil,pré_re,,prérefil,target,p,0.0,1,r,l,plérefil,3,8,pseudo
nedéjurage,redéjurage,pprs,jur,re_dé,age,redéjurage,target,p,0.0,0,r,n,nedéjurage,3,10,pseudo
nilublatié,nilubnatié,prss,lub,ni,la_tié,nilublatié,control,s,0.0,0,l,n,nilubnatié,1,10,pseudo
sosnal,sosnal,pr,snal,co,,cosnal,target,p,0.0,0,c,s,sosnal,2,6,pseudo
roqu,roqu,r,roqu,,,roqu,control,r,,0,r,m,moqu,0,4,pseudo
édlalseag,édlanseag,prs,lans,éd,eag,édlanseag,control,r,,2,n,l,édlalseag,3,9,pseudo
lubeqii,lubeqii,rs,lub,,equi,lubequi,control,s,0.0,2,u,i,lubeqii,2,7,pseudo
dicionnel,dicionnel,rss,dic,,ionn_el,dicionnel,target,r,,0,d,p,picionnel,0,9,pseudo
prédélém,prédelém,ppr,lém,pré_dé,,prédélém,target,p,1.0,1,é,e,prédelém,1,8,pseudo
retronmant,retronmant,prs,tron,re,ment,retronment,target,s,0.0,1,e,a,retronmant,2,10,pseudo
san,son,r,san,,,san,target,r,,1,a,o,son,1,3,pseudo
redof,redof,pr,dof,re,,redof,target,r,,1,o,u,reduf,0,5,pseudo
injurelité,injurelité,prss,jur,in,el_ité,injurelité,target,s,0.0,0,e,é,injurélité,0,10,pseudo
désemdofer,désendofer,pprs,dof,dés_en,er,désendofer,target,p,1.0,1,n,m,désemdofer,3,10,pseudo
tronivité,trinivité,rss,tron,,iv_ité,tronivité,target,r,,2,o,i,trinivité,1,9,pseudo
désendirer,désendirer,pprs,dir,dés_en,er,désendirer,target,r,,0,d,t,désentirer,0,10,pseudo
édrujnemt,édrujnemt,prs,ruj,éd,nemt,édrujnemt,control,s,0.0,3,t,s,édrujnems,0,9,pseudo
foirel,foirel,rs,foir,,el,foirel,target,r,,3,r,l,foilel,0,6,pseudo
liméllatié,niméllatié,prss,mél,ni,la_tié,niméllatié,control,p,0.0,0,n,l,liméllatié,3,10,pseudo
nontron,nontron,pr,tron,non,,nontron,target,p,0.0,0,n,r,rontron,0,7,pseudo
toid,toid,r,toid,,,toid,control,r,,2,i,e,toed,0,4,pseudo
resneruj,resneruj,ppr,ruj,rus_ne,,rusneruj,control,p,0.0,1,u,e,resneruj,2,8,pseudo
sédneracre,sédnemacre,pprs,mac,séd_ne,re,sédnemacre,control,r,,0,m,r,sédneracre,3,10,pseudo
malgier,malgier,pr,gier,mal,,malgier,target,r,,3,r,l,malgiel,0,7,pseudo
nureigisem,nireigisem,prs,reig,ni,isem,nireigisem,control,p,0.0,1,i,u,nureigisem,3,10,pseudo
nort,nort,r,nort,,,nort,control,r,,1,o,i,nirt,0,4,pseudo
filant,filant,rs,fil,,ant,filant,target,r,,1,i,e,felant,0,6,pseudo
répédfod,répédfod,ppr,fod,rép_éd,,répédfod,control,r,,1,o,i,répédfid,0,8,pseudo
macvitié,macvitié,rss,mac,,vi_tié,macvitié,control,r,,0,m,l,lacvitié,0,8,pseudo
inbulivité,inbuliveté,prss,bul,in,iv_ité,inbulivité,target,s,1.0,0,i,e,inbuliveté,1,10,pseudo
interdic,intertic,pr,dic,inter,,interdic,target,r,,0,d,t,intertic,1,8,pseudo
sret,tret,r,tret,,,tret,control,r,,0,t,s,sret,3,4,pseudo
micidvitié,micidvitié,prss,cid,mi,vi_tié,micidvitié,control,p,0.0,1,i,a,macidvitié,0,10,pseudo
sanaare,sanaire,rs,san,,aire,sanaire,target,s,0.0,1,i,a,sanaare,3,7,pseudo
déjaunmens,déjaunmens,prs,jaun,dé,ment,déjaunment,target,s,0.0,3,t,s,déjaunmens,2,10,pseudo
surenquor,burenquor,ppr,quor,sur_en,,surenquor,target,p,0.0,0,s,b,burenquor,1,9,pseudo
sédnilubre,sédnilubre,pprs,lub,séd_ni,re,sédnilubre,control,r,,2,b,p,sédnilupre,0,10,pseudo
salalisne,salalisne,rss,sal,,al_isme,salalisme,target,s,1.0,2,m,n,salalisne,2,9,pseudo
tôlcinnole,tôlcinnole,rss,tôlc,,inno_le,tôlcinnole,control,r,,1,ô,ê,têlcinnole,0,10,pseudo
tidarie,cidarie,rs,cid,,arie,cidarie,control,r,,0,c,t,tidarie,3,7,pseudo
redélémage,redérémage,pprs,lém,re_dé,age,redélémage,target,r,,0,l,r,redérémage,1,10,pseudo
roif,riif,r,roif,,,roif,control,r,,1,o,i,riif,1,4,pseudo
redicage,redicage,prs,dic,re,age,redicage,target,r,,1,i,o,redocage,0,8,pseudo
erédroef,erédroef,ppr,roif,er_éd,,erédroif,control,r,,2,i,e,erédroef,2,8,pseudo
insalaluté,insalalité,prss,sal,in,al_ité,insalalité,target,s,1.0,0,i,u,insalaluté,3,10,pseudo
enqeor,enqeor,pr,quor,en,,enquor,target,r,,1,u,e,enqeor,2,6,pseudo
bul,bul,r,bul,,,bul,target,r,,1,u,e,bel,0,3,pseudo
intertité,incertité,prs,cert,in,ité,incertité,target,r,,0,c,t,intertité,3,9,pseudo
lifodletié,mifodletié,prss,fod,mi,le_tié,mifodletié,control,p,0.0,0,m,l,lifodletié,3,10,pseudo
surcvitié,sumcvitié,rss,surc,,vi_tié,surcvitié,control,r,,2,r,m,sumcvitié,1,9,pseudo
ocsaij,ocsair,pr,saij,oc,,ocsaij,control,r,,3,j,r,ocsair,1,6,pseudo
prédésnal,prédésnil,ppr,snal,pré_dé,,prédésnal,target,r,,2,a,i,prédésnil,1,9,pseudo
désinsaner,désinsaler,pprs,san,dés_in,er,désinsaner,target,r,,2,n,l,désinsaler,1,10,pseudo
diteur,diceur,rs,dic,,eur,diceur,target,r,,2,c,t,diteur,3,6,pseudo
plemel,plemel,rs,plem,,el,plemel,target,s,0.0,0,e,à,plemàl,0,6,pseudo
méutlaisem,léutlaisem,rss,léut,,la_isem,léutlaisem,control,r,,0,l,m,méutlaisem,3,10,pseudo
mifodvitié,rifodvitié,prss,fod,mi,vi_tié,mifodvitié,control,p,0.0,0,m,r,rifodvitié,1,10,pseudo
nitoidarie,nitoidarie,prs,toid,ni,arie,nitoidarie,control,s,0.0,3,e,o,nitoidario,0,10,pseudo
souplem,souplem,pr,plem,sou,,souplem,target,r,,0,p,v,souvlem,0,7,pseudo
leig,leig,r,reig,,,reig,control,r,,0,r,l,leig,2,4,pseudo
ércerfod,érperfod,ppr,fod,érp_er,,érperfod,control,p,0.0,2,p,c,ércerfod,3,8,pseudo
sédniridre,sédniridre,pprs,rid,séd_ni,re,sédniridre,control,p,0.0,2,d,x,séxniridre,0,10,pseudo
miridvitii,miridvitii,prss,rid,mi,vi_tié,miridvitié,control,s,1.0,2,é,i,miridvitii,2,10,pseudo
medouleur,medouleur,prs,doul,re,eur,redouleur,target,p,0.0,0,r,m,medouleur,2,9,pseudo
sédnimacre,sédnimecre,pprs,mac,séd_ni,re,sédnimacre,control,r,,1,a,e,sédnimecre,1,10,pseudo
erédlub,erédlub,ppr,lub,er_éd,,erédlub,control,p,0.0,1,r,l,elédlub,0,7,pseudo
crus,cruc,r,crus,,,crus,target,r,,3,s,c,cruc,1,4,pseudo
tronivar,tronivar,rss,tron,,iv_al,tronival,target,s,1.0,1,l,r,tronivar,2,8,pseudo
trencolad,trencolad,pr,las,trenco,,trencolas,control,r,,2,s,d,trencolad,2,9,pseudo
doulable,doulable,rs,doul,,able,doulable,target,r,,1,o,a,daulable,0,8,pseudo
interjaun,interjaun,pr,jaun,inter,,interjaun,target,p,0.0,0,i,u,unterjaun,0,9,pseudo
géerat,géerat,rs,gier,,at,gierat,target,r,,1,i,é,géerat,2,6,pseudo
quorivité,quorivité,rss,quor,,iv_ité,quorivité,target,r,,0,q,s,suorivité,0,9,pseudo
lans,lans,r,lans,,,lans,control,r,,2,n,r,lars,0,4,pseudo
désircamer,désircamer,pprs,cam,dés_in,er,désincamer,target,p,1.0,1,n,r,désircamer,2,10,pseudo
erruntaoin,erruntaoin,prss,ruj,er,ta_oin,errujtaoin,control,r,,2,j,n,erruntaoin,2,10,pseudo
édtretoin,édtretoil,prs,tret,éd,oin,édtretoin,control,s,0.0,2,n,l,édtretoil,1,9,pseudo
prédétlem,prédétlem,ppr,plem,pré_dé,,prédéplem,target,r,,0,p,t,prédétlem,2,9,pseudo
