first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
erédtroc,erédtroc,ppr,troc,er_éd,,erédtroc,control,r,,2,o,i,erédtric,0,8,pseudo
déjaun,délaun,pr,jaun,dé,,déjaun,target,r,,0,j,l,délaun,1,6,pseudo
mél,mél,r,mél,,,mél,control,r,,2,l,r,mér,0,3,pseudo
ermacta,ermacta,prs,mac,er,ta,ermacta,control,s,0.0,1,a,e,ermacte,0,7,pseudo
dodni,dodni,rs,fod,,ni,fodni,control,r,,0,f,d,dodni,2,5,pseudo
redication,redication,prss,dic,re,at_ion,redication,target,s,1.0,0,i,u,redicatuon,0,10,pseudo
balivement,balivement,rss,sal,,ive_ment,salivement,target,r,,0,s,b,balivement,2,10,pseudo
diod,diot,r,diot,,,diot,target,r,,3,t,d,diod,3,4,pseudo
désinsaner,désinsamer,pprs,san,dés_in,er,désinsaner,target,r,,2,n,m,désinsamer,1,10,pseudo
leroun,leroun,pr,roun,ne,,neroun,control,p,0.0,0,n,l,leroun,2,6,pseudo
imprésan,imprésan,ppr,san,im_pré,,imprésan,target,p,1.0,1,r,m,impmésan,0,8,pseudo
artitert,antitert,pr,tert,anti,,antitert,target,p,0.0,1,n,r,artitert,3,8,pseudo
désenbular,désenbular,pprs,bul,dés_en,er,désenbuler,target,s,0.0,0,e,a,désenbular,2,10,pseudo
erédmac,erédmac,ppr,mac,er_éd,,erédmac,control,p,0.0,1,r,l,elédmac,0,7,pseudo
minasvitié,mènasvitié,prss,nas,mi,vi_tié,minasvitié,control,p,0.0,1,i,è,mènasvitié,1,10,pseudo
édtrocalbe,édtrocalbe,prs,troc,éd,albe,édtrocalbe,control,s,0.0,1,l,m,édtrocambe,0,10,pseudo
tôlc,tôlc,r,tôlc,,,tôlc,control,r,,2,l,r,tôrc,0,4,pseudo
tertaliste,tertalisge,rss,tert,,al_iste,tertaliste,target,s,1.0,2,t,g,tertalisge,1,10,pseudo
tretilbe,tretilbe,rs,tret,,albe,tretalbe,control,s,0.0,0,a,i,tretilbe,2,8,pseudo
désenjurer,déseljurer,pprs,jur,dés_en,er,désenjurer,target,p,1.0,1,n,l,déseljurer,1,10,pseudo
lif,lif,r,lif,,,lif,control,r,,1,i,e,lef,0,3,pseudo
préredic,préredic,ppr,dic,pré_re,,préredic,target,r,,0,d,t,préretic,0,8,pseudo
pelmvitié,pelmvitié,rss,pelm,,vi_tié,pelmvitié,control,r,,3,m,l,pellvitié,0,9,pseudo
milifletié,milifletié,prss,lif,mi,le_tié,milifletié,control,r,,1,i,a,milafletié,0,10,pseudo
détlonable,détronable,prs,tron,dé,able,détronable,target,r,,1,r,l,détlonable,3,10,pseudo
tlocure,tlocure,rs,troc,,ure,trocure,control,r,,1,r,l,tlocure,2,7,pseudo
étroif,édroif,pr,roif,éd,,édroif,control,p,0.0,1,d,t,étroif,3,6,pseudo
sanionnel,fanionnel,rss,san,,ionn_el,sanionnel,target,r,,0,s,f,fanionnel,1,9,pseudo
erlastaoin,erlastaoin,prss,las,er,ta_oin,erlastaoin,control,r,,1,a,u,erlustaoin,0,10,pseudo
nouraire,nouraire,rs,nour,,aire,nouraire,target,r,,1,o,è,nèuraire,0,8,pseudo
indicmens,indicment,prs,dic,in,ment,indicment,target,s,0.0,3,t,s,indicmens,3,9,pseudo
rustaoc,rustioc,pr,tioc,rus,,rustioc,control,r,,1,i,a,rustaoc,3,7,pseudo
orédméleag,erédméleag,pprs,mél,er_éd,eag,erédméleag,control,p,0.0,0,e,o,orédméleag,3,10,pseudo
erédfid,erédfid,ppr,cid,er_éd,,erédcid,control,r,,0,c,f,erédfid,2,7,pseudo
smal,smal,r,snal,,,snal,target,r,,1,n,m,smal,2,4,pseudo
désenlémer,désellémer,pprs,lém,dés_en,er,désenlémer,target,p,1.0,1,n,l,désellémer,1,10,pseudo
ransequi,lansequi,rs,lans,,equi,lansequi,control,r,,0,l,r,ransequi,3,8,pseudo
édrujoil,édrujoil,prs,ruj,éd,oin,édrujoin,control,s,0.0,2,n,l,édrujoil,2,8,pseudo
molasvitié,molasvitié,prss,las,mi,vi_tié,milasvitié,control,p,0.0,1,i,o,molasvitié,2,10,pseudo
nés,nés,r,nas,,,nas,control,r,,1,a,é,nés,2,3,pseudo
lansvitié,lensvitié,rss,lans,,vi_tié,lansvitié,control,r,,1,a,e,lensvitié,1,9,pseudo
ovsaij,ocsaij,pr,saij,oc,,ocsaij,control,p,0.0,1,c,v,ovsaij,3,6,pseudo
miirpnort,miirpnort,ppr,nort,mi_érp,,miérpnort,control,p,1.0,0,é,i,miirpnort,2,9,pseudo
erméltaoin,erméltaoin,prss,mél,er,ta_oin,erméltaoin,control,p,0.0,0,e,à,àrméltaoin,0,10,pseudo
srec,srec,r,trec,,,trec,control,r,,0,t,s,srec,2,4,pseudo
décoititme,décoititme,prs,coit,dé,isme,décoitisme,target,s,0.0,1,s,t,décoititme,2,10,pseudo
contrebul,coltrebul,pr,bul,contre,,contrebul,target,p,0.0,2,n,l,coltrebul,1,9,pseudo
nouriste,nouriste,rs,nour,,iste,nouriste,target,r,,0,n,l,louriste,0,8,pseudo
julalisme,julalisme,rss,jur,,al_isme,juralisme,target,r,,2,r,l,julalisme,2,9,pseudo
sédrinasre,sédrinasre,pprs,nas,séd_ni,re,sédninasre,control,p,1.0,0,n,r,sédrinasre,2,10,pseudo
répédnas,répédnaq,ppr,nas,rép_éd,,répédnas,control,r,,2,s,q,répédnaq,1,8,pseudo
sédnerujre,sésnerujre,pprs,ruj,séd_ne,re,sédnerujre,control,p,0.0,2,d,s,sésnerujre,1,10,pseudo
trévablo,trévablo,rs,trév,,able,trévable,target,s,0.0,3,e,o,trévablo,2,8,pseudo
ras,ras,r,las,,,las,control,r,,0,l,r,ras,2,3,pseudo
rediration,nediration,prss,dir,re,at_ion,rediration,target,p,0.0,0,r,n,nediration,1,10,pseudo
rujlaisem,rujloisem,rss,ruj,,la_isem,rujlaisem,control,s,0.0,1,a,o,rujloisem,1,9,pseudo
taniroqu,taniroqu,pr,roqu,tani,,taniroqu,control,r,,2,q,s,tanirosu,0,8,pseudo
refoirment,refoirment,prs,foir,re,ment,refoirment,target,p,0.0,1,e,o,rofoirment,0,10,pseudo
redécam,redésam,ppr,cam,re_dé,,redécam,target,r,,0,c,s,redésam,1,7,pseudo
ànsanivité,ànsanivité,prss,san,in,iv_ité,insanivité,target,p,0.0,0,i,à,ànsanivité,2,10,pseudo
emgiereur,engiereur,prs,gier,en,eur,engiereur,target,p,0.0,1,n,m,emgiereur,3,9,pseudo
sédnefodri,sédnefodre,pprs,fod,séd_ne,re,sédnefodre,control,s,0.0,1,e,i,sédnefodri,3,10,pseudo
trencoruy,trencoruj,pr,ruj,trenco,,trencoruj,control,r,,2,j,y,trencoruy,3,9,pseudo
rusnevért,rusnevért,ppr,vért,rus_ne,,rusnevért,control,p,1.0,0,n,m,rusmevért,0,9,pseudo
cortenc,cortenc,rs,cort,,ent,cortent,target,s,0.0,2,t,c,cortenc,2,7,pseudo
méloinario,méloinario,rss,mél,,oin_arie,méloinarie,control,s,1.0,3,e,o,méloinario,2,10,pseudo
fil,fil,r,fil,,,fil,target,r,,0,f,s,sil,0,3,pseudo
érpertioc,érpertiuc,ppr,tioc,érp_er,,érpertioc,control,r,,2,o,u,érpertiuc,1,9,pseudo
regierant,legierant,prs,gier,re,ant,regierant,target,p,0.0,0,r,l,legierant,1,9,pseudo
redisanage,redésanage,pprs,san,re_dé,age,redésanage,target,p,1.0,1,é,i,redisanage,3,10,pseudo
bulionaire,bulioraire,rss,bul,,ion_aire,bulionaire,target,s,0.0,2,n,r,bulioraire,1,10,pseudo
pelm,penm,r,pelm,,,pelm,control,r,,2,l,n,penm,1,4,pseudo
infilelaté,infilelaté,prss,fil,in,el_ité,infilelité,target,s,1.0,0,i,a,infilelaté,2,10,pseudo
intergir,intergir,pr,dir,inter,,interdir,target,r,,0,d,g,intergir,2,8,pseudo
certidue,certidue,rs,cert,,ique,certique,target,s,0.0,1,q,d,certidue,2,8,pseudo
colém,celém,pr,lém,co,,colém,target,p,0.0,1,o,e,celém,1,5,pseudo
redefilage,redéfilage,pprs,fil,re_dé,age,redéfilage,target,p,1.0,1,é,e,redefilage,3,10,pseudo
imprécort,imprésort,ppr,cort,im_pré,,imprécort,target,r,,0,c,s,imprésort,1,9,pseudo
ertoidta,erteidta,prs,toid,er,ta,ertoidta,control,r,,1,o,e,erteidta,1,8,pseudo
roéf,roéf,r,roif,,,roif,control,r,,2,i,é,roéf,2,4,pseudo
riènvila,riènvila,rss,rièn,,vi_la,riènvila,control,s,0.0,0,v,c,rièncila,0,8,pseudo
redofation,redofatiom,prss,dof,re,at_ion,redofation,target,s,1.0,2,n,m,redofatiom,1,10,pseudo
nortoim,nortoin,rs,nort,,oin,nortoin,control,s,0.0,2,n,m,nortoim,3,7,pseudo
sédnimémre,sédnimémre,pprs,mél,séd_ni,re,sédnimélre,control,r,,2,l,m,sédnimémre,2,10,pseudo
troniste,tnoniste,rs,tron,,iste,troniste,target,r,,1,r,n,tnoniste,1,8,pseudo
niliflatié,niliflatié,prss,lif,ni,la_tié,niliflatié,control,s,0.0,0,l,r,nilifratié,0,10,pseudo
kron,kron,r,tron,,,tron,target,r,,0,t,k,kron,2,4,pseudo
imgrédoul,imgrédoul,ppr,doul,im_pré,,imprédoul,target,p,1.0,0,p,g,imgrédoul,2,9,pseudo
dofivité,dofivisé,rss,dof,,iv_ité,dofivité,target,s,1.0,1,t,s,dofivisé,1,8,pseudo
sulplemant,surplemant,prs,plem,sur,ant,surplemant,target,p,0.0,2,r,l,sulplemant,3,10,pseudo
engier,emgier,pr,gier,en,,engier,target,p,0.0,1,n,m,emgier,1,6,pseudo
rentisail,rentisail,pr,saij,renti,,rentisaij,control,r,,3,j,l,rentisail,2,9,pseudo
redésalage,radésalage,pprs,sal,re_dé,age,redésalage,target,p,0.0,1,e,a,radésalage,1,10,pseudo
tlonion,tronion,rs,tron,,ion,tronion,target,r,,1,r,l,tlonion,3,7,pseudo
neruderu,nerideru,prs,rid,ne,eru,nerideru,control,r,,1,i,u,neruderu,3,8,pseudo
erédlub,erédlub,ppr,lub,er_éd,,erédlub,control,p,1.0,0,é,i,eridlub,0,7,pseudo
cod,cod,r,fod,,,fod,control,r,,0,f,c,cod,2,3,pseudo
macvila,macvila,rss,mac,,vi_la,macvila,control,r,,1,a,e,mecvila,0,7,pseudo
rebulation,rebulacion,prss,bul,re,at_ion,rebulation,target,s,0.0,1,t,c,rebulacion,1,10,pseudo
ernert,ernort,pr,nort,er,,ernort,control,r,,1,o,e,ernert,3,6,pseudo
nilofnemt,nilifnemt,prs,lif,ni,nemt,nilifnemt,control,r,,1,i,o,nilofnemt,3,9,pseudo
cmus,crus,r,crus,,,crus,target,r,,1,r,m,cmus,3,4,pseudo
resanagion,resanation,prss,san,re,at_ion,resanation,target,s,0.0,1,t,g,resanagion,3,10,pseudo
foiralité,foiralité,rss,foir,,al_ité,foiralité,target,r,,0,f,s,soiralité,0,9,pseudo
meérproqu,meérproqu,ppr,roqu,mi_érp,,miérproqu,control,p,0.0,1,i,e,meérproqu,2,9,pseudo
désendirer,désendirer,pprs,dir,dés_en,er,désendirer,target,r,,0,d,g,désengirer,0,10,pseudo
deulment,deulment,rs,doul,,ment,doulment,target,r,,1,o,e,deulment,2,8,pseudo
lort,lort,r,nort,,,nort,control,r,,0,n,l,lort,2,4,pseudo
irrujtaoin,irrujtaoin,prss,ruj,er,ta_oin,errujtaoin,control,p,0.0,0,e,i,irrujtaoin,2,10,pseudo
erroqu,erroqo,pr,roqu,er,,erroqu,control,r,,3,u,o,erroqo,1,6,pseudo
rujta,rujte,rs,ruj,,ta,rujta,control,s,0.0,1,a,e,rujte,1,5,pseudo
srédégier,prédégier,ppr,gier,pré_dé,,prédégier,target,p,0.0,0,p,s,srédégier,3,9,pseudo
erédlubeag,arédlubeag,pprs,lub,er_éd,eag,erédlubeag,control,p,0.0,0,e,a,arédlubeag,1,10,pseudo
erfobnemt,erfobnemt,prs,fod,er,nemt,erfodnemt,control,r,,2,d,b,erfobnemt,2,9,pseudo
senivité,senivité,rss,san,,iv_ité,sanivité,target,r,,1,a,e,senivité,2,8,pseudo
rodégier,redégier,ppr,gier,re_dé,,redégier,target,p,0.0,1,e,o,rodégier,3,8,pseudo
tirt,tirt,r,tert,,,tert,target,r,,1,e,i,tirt,2,4,pseudo
jaisival,jaisaval,rss,jais,,iv_al,jaisival,target,s,0.0,0,i,a,jaisaval,1,8,pseudo
ernastaoon,ernastaoin,prss,nas,er,ta_oin,ernastaoin,control,s,1.0,1,i,o,ernastaoon,3,10,pseudo
erlub,erlub,pr,lub,er,,erlub,control,r,,0,l,r,errub,0,5,pseudo
désinvaler,désinvaler,pprs,sal,dés_in,er,désinsaler,target,r,,0,s,v,désinvaler,2,10,pseudo
ertoisnemt,ertoisnemt,prs,toid,er,nemt,ertoidnemt,control,r,,3,d,s,ertoisnemt,2,10,pseudo
diras,dirat,rs,dir,,at,dirat,target,s,0.0,1,t,s,diras,3,5,pseudo
nauj,nauj,r,nauj,,,nauj,control,r,,1,a,é,néuj,0,4,pseudo
sédnelubne,sédnelubre,pprs,lub,séd_ne,re,sédnelubre,control,s,0.0,0,r,n,sédnelubne,3,10,pseudo
insalivité,ilsalivité,prss,sal,in,iv_ité,insalivité,target,p,0.0,1,n,l,ilsalivité,1,10,pseudo
imlais,imlais,pr,jais,im,,imjais,target,r,,0,j,l,imlais,2,6,pseudo
snalionnel,dnalionnel,rss,snal,,ionn_el,snalionnel,target,r,,0,s,d,dnalionnel,1,10,pseudo
rideitt,rideitt,rs,rid,,eist,rideist,control,s,0.0,2,s,t,rideitt,2,7,pseudo
nirentiruj,nirentiruj,ppr,ruj,ni_renti,,nirentiruj,control,r,,0,r,l,nirentiluj,0,10,pseudo
dacrusiste,décrusiste,prs,crus,dé,iste,décrusiste,target,p,0.0,1,é,a,dacrusiste,3,10,pseudo
jais,jaes,r,jais,,,jais,target,r,,2,i,e,jaes,1,4,pseudo
inincerdic,ininterdic,ppr,dic,in_inter,,ininterdic,target,p,1.0,2,t,c,inincerdic,3,10,pseudo
lebeist,lebeist,rs,lub,,eist,lubeist,control,r,,1,u,e,lebeist,2,7,pseudo
trocratié,troclatié,rss,troc,,la_tié,troclatié,control,s,0.0,0,l,r,trocratié,3,9,pseudo
pésindirer,pésindirer,pprs,dir,dés_in,er,désindirer,target,p,0.0,0,d,p,pésindirer,2,10,pseudo
relémation,relémation,prss,lém,re,at_ion,relémation,target,r,,0,l,r,rerémation,0,10,pseudo
enjais,enjais,pr,jais,en,,enjais,target,p,0.0,1,n,r,erjais,0,6,pseudo
rusrièntan,rusrièntan,prs,rièn,rus,tan,rusrièntan,control,r,,0,r,l,ruslièntan,0,10,pseudo
retuélat,retuélat,prs,tuél,re,at,retuélat,target,p,0.0,0,r,n,netuélat,0,8,pseudo
sal,sal,r,sal,,,sal,target,r,,2,l,m,sam,0,3,pseudo
raifnemt,roifnemt,rs,roif,,nemt,roifnemt,control,r,,1,o,a,raifnemt,3,8,pseudo
indicelité,indipelité,prss,dic,in,el_ité,indicelité,target,r,,2,c,p,indipelité,1,10,pseudo
lémivité,lémevité,rss,lém,,iv_ité,lémivité,target,s,0.0,0,i,e,lémevité,1,8,pseudo
rugier,regier,pr,gier,re,,regier,target,p,0.0,1,e,u,rugier,3,6,pseudo
érpersurc,érpersurc,ppr,surc,érp_er,,érpersurc,control,p,0.0,1,r,l,élpersurc,0,9,pseudo
sédnicidre,sédnicidme,pprs,cid,séd_ni,re,sédnicidre,control,s,0.0,0,r,m,sédnicidme,1,10,pseudo
tertel,tertel,rs,tert,,el,tertel,target,r,,3,t,g,tergel,0,6,pseudo
désensanej,désensaner,pprs,san,dés_en,er,désensaner,target,s,0.0,1,r,j,désensanej,3,10,pseudo
intersal,intersal,pr,sal,inter,,intersal,target,r,,1,a,e,intersel,0,8,pseudo
irperrid,irperrid,ppr,rid,érp_er,,érperrid,control,p,0.0,0,é,i,irperrid,2,8,pseudo
minujletié,minujletié,prss,ruj,mi,le_tié,mirujletié,control,r,,0,r,n,minujletié,2,10,pseudo
doidlaisem,doidlaisem,rss,toid,,la_isem,toidlaisem,control,r,,0,t,d,doidlaisem,2,10,pseudo
édroqueist,édrosueist,prs,roqu,éd,eist,édroqueist,control,r,,2,q,s,édrosueist,1,10,pseudo
cem,cem,r,cam,,,cam,target,r,,1,a,e,cem,2,3,pseudo
recoitment,rocoitment,prs,coit,re,ment,recoitment,target,p,0.0,1,e,o,rocoitment,1,10,pseudo
ridédiot,ridédiot,ppr,diot,re_dé,,redédiot,target,p,0.0,1,e,i,ridédiot,2,8,pseudo
indirivité,indirivité,prss,dir,in,iv_ité,indirivité,target,p,0.0,0,i,u,undirivité,0,10,pseudo
gieraloté,gieraloté,rss,gier,,al_ité,gieralité,target,s,1.0,0,i,o,gieraloté,2,9,pseudo
sar,san,r,san,,,san,target,r,,2,n,r,sar,3,3,pseudo
resan,reson,pr,san,re,,resan,target,r,,1,a,o,reson,1,5,pseudo
clôtas,clôtat,rs,clôt,,at,clôtat,target,s,0.0,1,t,s,clôtas,3,6,pseudo
erévrideag,erédrideag,pprs,rid,er_éd,eag,erédrideag,control,p,1.0,1,d,v,erévrideag,3,10,pseudo
nitretarie,nitretarie,prs,tret,ni,arie,nitretarie,control,p,0.0,1,i,e,netretarie,0,10,pseudo
nitroc,nitroc,pr,troc,ne,,netroc,control,p,0.0,1,e,i,nitroc,2,6,pseudo
erjiftaoin,erjiftaoin,prss,lif,er,ta_oin,erliftaoin,control,r,,0,l,j,erjiftaoin,2,10,pseudo
tlôt,clôt,r,clôt,,,clôt,target,r,,0,c,t,tlôt,3,4,pseudo
érperlub,érperlub,ppr,lub,érp_er,,érperlub,control,p,1.0,0,e,o,érporlub,0,8,pseudo
trévalisme,trévalisme,rss,trév,,al_isme,trévalisme,target,s,0.0,1,l,n,trévanisme,0,10,pseudo
buleur,bureur,rs,bul,,eur,buleur,target,r,,2,l,r,bureur,1,6,pseudo
sédneridje,sédneridre,pprs,rid,séd_ne,re,sédneridre,control,s,0.0,0,r,j,sédneridje,3,10,pseudo
filin,filin,rs,fil,,in,filin,target,s,0.0,0,i,u,filun,0,5,pseudo
priquor,priquor,pr,quor,pro,,proquor,target,p,0.0,2,o,i,priquor,2,7,pseudo
inbulalité,inbulalité,prss,bul,in,al_ité,inbulalité,target,s,1.0,1,t,c,inbulalicé,0,10,pseudo
irpréjais,irpréjais,ppr,jais,im_pré,,impréjais,target,p,0.0,1,m,r,irpréjais,2,9,pseudo
fodevinemt,fodevinemt,rss,fod,,evi_nemt,fodevinemt,control,s,0.0,2,i,u,fodevunemt,0,10,pseudo
plen,plem,r,plem,,,plem,target,r,,3,m,n,plen,3,4,pseudo
nedébulage,nedébulage,pprs,bul,re_dé,age,redébulage,target,p,0.0,0,r,n,nedébulage,2,10,pseudo
indofaere,indofaire,prs,dof,in,aire,indofaire,target,s,0.0,1,i,e,indofaere,3,9,pseudo
