first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
désenbuler,désenbuler,pprs,bul,dés_en,er,désenbuler,target,p,0.0,2,s,f,défenbuler,0,10,pseudo
trec,tnec,r,trec,,,trec,control,r,,1,r,n,tnec,1,4,pseudo
dofalité,dofalité,rss,dof,,al_ité,dofalité,target,r,,1,o,e,defalité,0,8,pseudo
curjais,surjais,pr,jais,sur,,surjais,target,p,0.0,0,s,c,curjais,3,7,pseudo
sédnenisre,sédnenisre,pprs,nas,séd_ne,re,sédnenasre,control,r,,1,a,i,sédnenisre,2,10,pseudo
reignot,reignot,rs,reig,,net,reignet,control,s,0.0,1,e,o,reignot,2,7,pseudo
neléuteru,neléuteru,prs,léut,ne,eru,neléuteru,control,s,0.0,2,u,e,neléutere,0,9,pseudo
insanalité,insanarité,prss,san,in,al_ité,insanalité,target,s,0.0,1,l,r,insanarité,1,10,pseudo
érpercig,érpercig,ppr,cid,érp_er,,érpercid,control,r,,2,d,g,érpercig,2,8,pseudo
jural,jurol,rs,jur,,al,jural,target,s,0.0,0,a,o,jurol,1,5,pseudo
sédnemélre,sédnemélre,pprs,mél,séd_ne,re,sédnemélre,control,r,,2,l,n,sédneménre,0,10,pseudo
eredroqu,eredroqu,ppr,roqu,er_éd,,erédroqu,control,p,1.0,0,é,e,eredroqu,2,8,pseudo
ilbulelité,ilbulelité,prss,bul,in,el_ité,inbulelité,target,p,0.0,1,n,l,ilbulelité,2,10,pseudo
incamaire,ilcamaire,prs,cam,in,aire,incamaire,target,p,0.0,1,n,l,ilcamaire,1,9,pseudo
réppemm,réppelm,pr,pelm,rép,,réppelm,control,r,,2,l,m,réppemm,3,7,pseudo
certalité,certilité,rss,cert,,al_ité,certalité,target,s,0.0,0,a,i,certilité,1,9,pseudo
mac,map,r,mac,,,mac,control,r,,2,c,p,map,1,3,pseudo
nivértfi,nivértfi,prs,vért,ni,fi,nivértfi,control,s,0.0,0,f,s,nivértsi,0,8,pseudo
jaiv,jais,r,jais,,,jais,target,r,,3,s,v,jaiv,3,4,pseudo
prétéclôt,prétéclôt,ppr,clôt,pré_dé,,prédéclôt,target,p,1.0,0,d,t,prétéclôt,2,9,pseudo
loudnanemt,loudmanemt,rss,loud,,ma_nemt,loudmanemt,control,s,0.0,0,m,n,loudnanemt,3,10,pseudo
ridla,lidla,rs,rid,,la,ridla,control,r,,0,r,l,lidla,1,5,pseudo
désintaler,désintaler,pprs,sal,dés_in,er,désinsaler,target,r,,0,s,t,désintaler,2,10,pseudo
milifvitié,milifvitié,prss,lif,mi,vi_tié,milifvitié,control,p,0.0,0,m,n,nilifvitié,0,10,pseudo
rentivért,rentovért,pr,vért,renti,,rentivért,control,p,0.0,4,i,o,rentovért,1,9,pseudo
redéfiluge,redéfiluge,pprs,fil,re_dé,age,redéfilage,target,s,0.0,0,a,u,redéfiluge,2,10,pseudo
reig,reig,r,reig,,,reig,control,r,,0,r,l,leig,0,4,pseudo
prédétron,pjédétron,ppr,tron,pré_dé,,prédétron,target,p,0.0,1,r,j,pjédétron,1,9,pseudo
dystrét,dystrév,pr,trév,dys,,dystrév,target,r,,3,v,t,dystrét,3,7,pseudo
mimélvitié,limélvitié,prss,mél,mi,vi_tié,mimélvitié,control,p,0.0,0,m,l,limélvitié,1,10,pseudo
fodedeu,fodedeu,rs,fod,,eseu,fodeseu,control,s,0.0,1,s,d,fodedeu,2,7,pseudo
dicamment,dicamment,rss,dic,,am_ment,dicamment,target,r,,0,d,c,cicamment,0,9,pseudo
rusloudtan,rusloudpan,prs,loud,rus,tan,rusloudtan,control,s,0.0,0,t,p,rusloudpan,1,10,pseudo
désir,désir,pr,dir,dé,,dédir,target,r,,0,d,s,désir,2,5,pseudo
loudla,loudla,rs,loud,,la,loudla,control,s,0.0,0,l,r,loudra,0,6,pseudo
nilasmatié,nilasmatié,prss,las,ni,la_tié,nilaslatié,control,s,0.0,0,l,m,nilasmatié,2,10,pseudo
erédrideag,erédrideag,pprs,rid,er_éd,eag,erédrideag,control,s,0.0,2,g,s,erédrideas,0,10,pseudo
rusnorttan,rusnorttan,prs,nort,rus,tan,rusnorttan,control,p,0.0,0,r,j,jusnorttan,0,10,pseudo
seij,saij,r,saij,,,saij,control,r,,1,a,e,seij,3,4,pseudo
nouralismo,nouralismo,rss,nour,,al_isme,nouralisme,target,s,1.0,3,e,o,nouralismo,2,10,pseudo
miérpmac,miîrpmac,ppr,mac,mi_érp,,miérpmac,control,p,1.0,0,é,î,miîrpmac,1,8,pseudo
erédlubeag,erédlubeag,pprs,lub,er_éd,eag,erédlubeag,control,r,,0,l,m,erédmubeag,0,10,pseudo
coplem,coplem,pr,plem,co,,coplem,target,r,,0,p,c,coclem,0,6,pseudo
roif,roiq,r,roif,,,roif,control,r,,3,f,q,roiq,1,4,pseudo
replemant,replemant,prs,plem,re,ant,replemant,target,r,,1,l,n,repnemant,0,9,pseudo
diotaleste,diotaliste,rss,diot,,al_iste,diotaliste,target,s,1.0,0,i,e,diotaleste,3,10,pseudo
lelémation,lelémation,prss,lém,re,at_ion,relémation,target,p,0.0,0,r,l,lelémation,2,10,pseudo
érperjif,érperlif,ppr,lif,érp_er,,érperlif,control,r,,0,l,j,érperjif,3,8,pseudo
loudfi,loudfi,rs,loud,,fi,loudfi,control,s,0.0,1,i,a,loudfa,0,6,pseudo
suruncrus,suruncrus,ppr,crus,sur_en,,surencrus,target,p,1.0,0,e,u,suruncrus,2,9,pseudo
tôlclatie,tôlclatié,rss,tôlc,,la_tié,tôlclatié,control,s,1.0,2,é,e,tôlclatie,3,9,pseudo
taniléud,taniléut,pr,léut,tani,,taniléut,control,r,,3,t,d,taniléud,3,8,pseudo
désendirer,désendirar,pprs,dir,dés_en,er,désendirer,target,s,0.0,0,e,a,désendirar,1,10,pseudo
tréval,tréval,rs,trév,,al,tréval,target,s,0.0,1,l,r,trévar,0,6,pseudo
surgierant,surgierunt,prs,gier,sur,ant,surgierant,target,s,0.0,0,a,u,surgierunt,1,10,pseudo
doel,doul,r,doul,,,doul,target,r,,2,u,e,doel,3,4,pseudo
indicalité,indicalite,prss,dic,in,al_ité,indicalité,target,s,1.0,2,é,e,indicalite,1,10,pseudo
xil,fil,r,fil,,,fil,target,r,,0,f,x,xil,3,3,pseudo
tôlcoan,tôlcoin,rs,tôlc,,oin,tôlcoin,control,s,0.0,1,i,a,tôlcoan,3,7,pseudo
osunoqu,osuroqu,pr,roqu,osu,,osuroqu,control,r,,0,r,n,osunoqu,3,7,pseudo
incertent,inceltent,prs,cert,in,ent,incertent,target,r,,2,r,l,inceltent,1,9,pseudo
clôpivité,clôpivité,rss,clôt,,iv_ité,clôtivité,target,r,,3,t,p,clôpivité,2,9,pseudo
arédtrec,erédtrec,ppr,trec,er_éd,,erédtrec,control,p,0.0,0,e,a,arédtrec,3,8,pseudo
redésanege,redésanege,pprs,san,re_dé,age,redésanage,target,s,0.0,0,a,e,redésanege,2,10,pseudo
insalalite,insalalité,prss,sal,in,al_ité,insalalité,target,s,1.0,2,é,e,insalalite,3,10,pseudo
rièr,rièr,r,rièn,,,rièn,control,r,,3,n,r,rièr,2,4,pseudo
quomalisme,quoralisme,rss,quor,,al_isme,quoralisme,target,r,,3,r,m,quomalisme,3,10,pseudo
nutioc,nitioc,pr,tioc,ni,,nitioc,control,p,0.0,1,i,u,nutioc,3,6,pseudo
rusnelêf,rusnelif,ppr,lif,rus_ne,,rusnelif,control,r,,1,i,ê,rusnelêf,3,8,pseudo
enclôteur,enclôteur,prs,clôt,en,eur,enclôteur,target,s,0.0,2,r,n,enclôteun,0,9,pseudo
erédmaceag,erédmaceag,pprs,mac,er_éd,eag,erédmaceag,control,s,0.0,2,g,s,erédmaceas,0,10,pseudo
famable,camable,rs,cam,,able,camable,target,r,,0,c,f,famable,3,7,pseudo
erliftaoen,erliftaoen,prss,lif,er,ta_oin,erliftaoin,control,s,1.0,1,i,e,erliftaoen,2,10,pseudo
certité,vertité,rs,cert,,ité,certité,target,r,,0,c,v,vertité,1,7,pseudo
naujlaisem,raujlaisem,rss,nauj,,la_isem,naujlaisem,control,r,,0,n,r,raujlaisem,1,10,pseudo
sédnerujre,sédnerujre,pprs,ruj,séd_ne,re,sédnerujre,control,p,0.0,0,s,p,pédnerujre,0,10,pseudo
tert,tert,r,tert,,,tert,target,r,,1,e,é,tért,0,4,pseudo
nesurceda,nesurceda,prs,surc,ne,eda,nesurceda,control,r,,1,u,a,nesarceda,0,9,pseudo
milublatié,nilublatié,prss,lub,ni,la_tié,nilublatié,control,p,0.0,0,n,m,milublatié,3,10,pseudo
incruk,incrus,pr,crus,in,,incrus,target,r,,3,s,k,incruk,3,6,pseudo
jedéquor,jedéquor,ppr,quor,re_dé,,redéquor,target,p,0.0,0,r,j,jedéquor,2,8,pseudo
surendoul,surendoum,ppr,doul,sur_en,,surendoul,target,r,,3,l,m,surendoum,1,9,pseudo
indofalisé,indofalisé,prss,dof,in,al_ité,indofalité,target,s,1.0,1,t,s,indofalisé,2,10,pseudo
édpelmacne,écpelmacne,prs,pelm,éd,acne,édpelmacne,control,p,0.0,1,d,c,écpelmacne,1,10,pseudo
édleb,édlub,pr,lub,éd,,édlub,control,r,,1,u,e,édleb,3,5,pseudo
louplaeist,louplaeist,rss,loud,,la_eist,loudlaeist,control,r,,3,d,p,louplaeist,2,10,pseudo
lisle,lisle,rs,las,,le,lasle,control,r,,1,a,i,lisle,2,5,pseudo
sorc,sorc,r,surc,,,surc,control,r,,1,u,o,sorc,2,4,pseudo
erédméleag,erédméleag,pprs,mél,er_éd,eag,erédméleag,control,r,,1,é,o,erédmoleag,0,10,pseudo
nortle,nortle,rs,nort,,le,nortle,control,r,,1,o,a,nartle,0,6,pseudo
errultaoin,errujtaoin,prss,ruj,er,ta_oin,errujtaoin,control,r,,2,j,l,errultaoin,3,10,pseudo
désinbulér,désinbulér,pprs,bul,dés_in,er,désinbuler,target,s,0.0,0,e,é,désinbulér,2,10,pseudo
sal,sul,r,sal,,,sal,target,r,,1,a,u,sul,1,3,pseudo
surencert,surencent,ppr,cert,sur_en,,surencert,target,r,,2,r,n,surencent,1,9,pseudo
salalisme,salalisme,rss,sal,,al_isme,salalisme,target,r,,0,s,d,dalalisme,0,9,pseudo
netôlceru,netôlceru,prs,tôlc,ne,eru,netôlceru,control,s,0.0,1,r,l,netôlcelu,0,9,pseudo
rislas,rislas,pr,las,rus,,ruslas,control,p,0.0,1,u,i,rislas,2,6,pseudo
désenfiler,désenfiler,pprs,fil,dés_en,er,désenfiler,target,p,0.0,0,d,s,sésenfiler,0,10,pseudo
rujmanemt,nujmanemt,rss,ruj,,ma_nemt,rujmanemt,control,r,,0,r,n,nujmanemt,1,9,pseudo
préresan,pyéresan,ppr,san,pré_re,,préresan,target,p,0.0,1,r,y,pyéresan,1,8,pseudo
pnotrév,protrév,pr,trév,pro,,protrév,target,p,0.0,1,r,n,pnotrév,3,7,pseudo
lubalbe,lubalbe,rs,lub,,albe,lubalbe,control,s,0.0,3,e,o,lubalbo,0,7,pseudo
injurivitu,injurivitu,prss,jur,in,iv_ité,injurivité,target,s,1.0,2,é,u,injurivitu,2,10,pseudo
intertip,intertip,prs,tert,in,if,intertif,target,s,0.0,1,f,p,intertip,2,8,pseudo
cort,cont,r,cort,,,cort,target,r,,2,r,n,cont,1,4,pseudo
cortis,cortif,rs,cort,,if,cortif,target,s,0.0,1,f,s,cortis,3,6,pseudo
inbulment,inculment,prs,bul,in,ment,inbulment,target,r,,0,b,c,inculment,1,9,pseudo
rusnenort,rusnenort,ppr,nort,rus_ne,,rusnenort,control,p,1.0,0,n,m,rusmenort,0,9,pseudo
sédnilasre,sédnilasre,pprs,las,séd_ni,re,sédnilasre,control,r,,2,s,t,sédnilatre,0,10,pseudo
plem,pnem,r,plem,,,plem,target,r,,1,l,n,pnem,1,4,pseudo
rublaisem,rublaisem,rss,lub,,la_isem,lublaisem,control,r,,0,l,r,rublaisem,2,9,pseudo
déhoir,défoir,pr,foir,dé,,défoir,target,r,,0,f,h,déhoir,3,6,pseudo
irdiralité,indiralité,prss,dir,in,al_ité,indiralité,target,p,0.0,1,n,r,irdiralité,3,10,pseudo
imtrév,imtrév,pr,trév,im,,imtrév,target,r,,3,v,d,imtréd,0,6,pseudo
tertiste,tertispe,rs,tert,,iste,tertiste,target,s,0.0,2,t,p,tertispe,1,8,pseudo
mél,mél,r,mél,,,mél,control,r,,0,m,n,nél,0,3,pseudo
lérival,lémival,rss,lém,,iv_al,lémival,target,r,,2,m,r,lérival,3,7,pseudo
inbulivité,infulivité,prss,bul,in,iv_ité,inbulivité,target,r,,0,b,f,infulivité,1,10,pseudo
décertance,décertande,prs,cert,dé,ance,décertance,target,s,0.0,2,c,d,décertande,1,10,pseudo
sédnifodre,sednifodre,pprs,fod,séd_ni,re,sédnifodre,control,p,0.0,1,é,e,sednifodre,1,10,pseudo
rusnesurc,rusnesurc,ppr,surc,rus_ne,,rusnesurc,control,p,1.0,1,e,i,rusnisurc,0,9,pseudo
foiral,foiral,rs,foir,,el,foirel,target,s,0.0,0,e,a,foiral,2,6,pseudo
irdirent,irdirent,prs,dir,in,ent,indirent,target,p,0.0,1,n,r,irdirent,2,8,pseudo
reun,reun,r,roun,,,roun,control,r,,1,o,e,reun,2,4,pseudo
redésalage,redévalage,pprs,sal,re_dé,age,redésalage,target,r,,0,s,v,redévalage,1,10,pseudo
vértlaesem,vértlaisem,rss,vért,,la_isem,vértlaisem,control,s,1.0,0,i,e,vértlaesem,3,10,pseudo
cesan,cesan,pr,san,co,,cosan,target,p,0.0,1,o,e,cesan,2,5,pseudo
elmactaoin,ermactaoin,prss,mac,er,ta_oin,ermactaoin,control,p,0.0,1,r,l,elmactaoin,3,10,pseudo
préreplem,préreplem,ppr,plem,pré_re,,préreplem,target,p,1.0,0,r,l,préleplem,0,9,pseudo
