first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
doulin,doulin,rs,doul,,in,doulin,target,s,0.0,0,i,u,doulun,0,6,pseudo
internièr,interniar,pr,nièr,inter,,internièr,target,r,,2,è,a,interniar,1,9,pseudo
inbunivité,inbunivité,prss,bul,in,iv_ité,inbulivité,target,r,,2,l,n,inbunivité,2,10,pseudo
érporpelm,érporpelm,ppr,pelm,érp_er,,érperpelm,control,p,1.0,0,e,o,érporpelm,2,9,pseudo
pnal,snal,r,snal,,,snal,target,r,,0,s,p,pnal,3,4,pseudo
édridalbe,édlidalbe,prs,rid,éd,albe,édridalbe,control,r,,0,r,l,édlidalbe,1,9,pseudo
sédnemélre,sédremélre,pprs,mél,séd_ne,re,sédnemélre,control,p,1.0,0,n,r,sédremélre,1,10,pseudo
lémaste,lémaste,rs,lém,,iste,lémiste,target,s,0.0,0,i,a,lémaste,2,7,pseudo
nasvitié,nesvitié,rss,nas,,vi_tié,nasvitié,control,r,,1,a,e,nesvitié,1,8,pseudo
giel,gier,r,gier,,,gier,target,r,,3,r,l,giel,3,4,pseudo
rosneroif,rusneroif,ppr,roif,rus_ne,,rusneroif,control,p,0.0,1,u,o,rosneroif,3,9,pseudo
nimac,nimac,pr,mac,ni,,nimac,control,r,,1,a,o,nimoc,0,5,pseudo
injurelité,enjurelité,prss,jur,in,el_ité,injurelité,target,p,0.0,0,i,e,enjurelité,1,10,pseudo
telmlaisem,telmlaisem,rss,pelm,,la_isem,pelmlaisem,control,r,,0,p,t,telmlaisem,2,10,pseudo
désendofel,désendofer,pprs,dof,dés_en,er,désendofer,target,s,0.0,1,r,l,désendofel,3,10,pseudo
multijurel,multijurel,prs,jur,multi,el,multijurel,target,p,0.0,0,m,n,nultijurel,0,10,pseudo
cortat,sortat,rs,cort,,at,cortat,target,r,,0,c,s,sortat,1,6,pseudo
surencam,surencem,ppr,cam,sur_en,,surencam,target,r,,1,a,e,surencem,1,8,pseudo
netiocfi,netiocfi,prs,tioc,ni,fi,nitiocfi,control,p,0.0,1,i,e,netiocfi,2,8,pseudo
insalelité,insalolité,prss,sal,in,el_ité,insalelité,target,s,0.0,0,e,o,insalolité,1,10,pseudo
cidta,cidta,rs,cid,,ta,cidta,control,r,,2,d,s,cista,0,5,pseudo
vert,tert,r,tert,,,tert,target,r,,0,t,v,vert,3,4,pseudo
laslatie,laslatié,rss,las,,la_tié,laslatié,control,s,1.0,2,é,e,laslatie,3,8,pseudo
erédrujeag,erédrujeag,pprs,ruj,er_éd,eag,erédrujeag,control,s,0.0,2,g,d,erédrujead,0,10,pseudo
antecrus,antecrus,pr,crus,anti,,anticrus,target,p,0.0,3,i,e,antecrus,2,8,pseudo
injuralité,injuralité,prss,jur,in,al_ité,injuralité,target,p,0.0,1,n,r,irjuralité,0,10,pseudo
désenlémer,désenlamer,pprs,lém,dés_en,er,désenlémer,target,r,,1,é,a,désenlamer,1,10,pseudo
redéjaun,redélaun,ppr,jaun,re_dé,,redéjaun,target,r,,0,j,l,redélaun,1,8,pseudo
errièneig,errièneag,prs,rièn,er,eag,errièneag,control,s,0.0,1,a,i,errièneig,3,9,pseudo
nauj,nauj,r,nauj,,,nauj,control,r,,0,n,l,lauj,0,4,pseudo
coitival,boitival,rss,coit,,iv_al,coitival,target,r,,0,c,b,boitival,1,8,pseudo
nouras,nourat,rs,nour,,at,nourat,target,s,0.0,1,t,s,nouras,3,6,pseudo
édtôlc,édtôlc,pr,tôlc,éd,,édtôlc,control,r,,2,l,n,édtônc,0,6,pseudo
lasvila,lasvila,rss,las,,vi_la,lasvila,control,r,,0,l,r,rasvila,0,7,pseudo
redélémage,redélémage,pprs,lém,re_dé,age,redélémage,target,r,,2,m,l,redélélage,0,10,pseudo
rebulation,lebulation,prss,bul,re,at_ion,rebulation,target,p,0.0,0,r,l,lebulation,1,10,pseudo
crusin,crusir,rs,crus,,in,crusin,target,s,0.0,1,n,r,crusir,1,6,pseudo
onlsurc,onlsurc,pr,surc,onn,,onnsurc,control,p,0.0,2,n,l,onlsurc,2,7,pseudo
erédnauj,erédnauj,ppr,nauj,er_éd,,erédnauj,control,p,1.0,1,d,b,erébnauj,0,8,pseudo
nort,nort,r,nort,,,nort,control,r,,3,t,p,norp,0,4,pseudo
détronion,datronion,prs,tron,dé,ion,détronion,target,p,0.0,1,é,a,datronion,1,9,pseudo
nortlaeist,nortnaeist,rss,nort,,la_eist,nortlaeist,control,s,0.0,0,l,n,nortnaeist,1,10,pseudo
tron,tyon,r,tron,,,tron,target,r,,1,r,y,tyon,1,4,pseudo
miridvitié,miridvitié,prss,rid,mi,vi_tié,miridvitié,control,p,0.0,1,i,e,meridvitié,0,10,pseudo
rédfod,rédfod,pr,fod,rép,,répfod,control,p,0.0,2,p,d,rédfod,2,6,pseudo
désincamer,désincamer,pprs,cam,dés_in,er,désincamer,target,p,0.0,1,é,i,disincamer,0,10,pseudo
déclôbage,déclôtage,prs,clôt,dé,age,déclôtage,target,r,,3,t,b,déclôbage,3,9,pseudo
impréclat,impréclat,ppr,clôt,im_pré,,impréclôt,target,r,,2,ô,a,impréclat,2,9,pseudo
permeist,permeist,rs,pelm,,eist,pelmeist,control,r,,2,l,r,permeist,2,8,pseudo
nenort,nenort,pr,nort,ne,,nenort,control,r,,0,n,r,nerort,0,6,pseudo
sédrilubre,sédrilubre,pprs,lub,séd_ni,re,sédnilubre,control,p,1.0,0,n,r,sédrilubre,2,10,pseudo
filent,filens,rs,fil,,ent,filent,target,s,0.0,2,t,s,filens,1,6,pseudo
mèlasletié,milasletié,prss,las,mi,le_tié,milasletié,control,p,0.0,1,i,è,mèlasletié,3,10,pseudo
rifvila,rifvila,rss,lif,,vi_la,lifvila,control,r,,0,l,r,rifvila,2,7,pseudo
intertiqme,intertisme,prs,tert,in,isme,intertisme,target,s,0.0,1,s,q,intertiqme,3,10,pseudo
jaes,jaes,r,jais,,,jais,target,r,,2,i,e,jaes,2,4,pseudo
prédésan,prédésan,ppr,sal,pré_dé,,prédésal,target,r,,2,l,n,prédésan,2,8,pseudo
ninaslatié,linaslatié,prss,nas,ni,la_tié,ninaslatié,control,p,0.0,0,n,l,linaslatié,1,10,pseudo
puor,quor,r,quor,,,quor,target,r,,0,q,p,puor,3,4,pseudo
redésanage,redésanage,pprs,san,re_dé,age,redésanage,target,r,,2,n,l,redésalage,0,10,pseudo
tuelalité,tuelalité,rss,tuél,,al_ité,tuélalité,target,r,,2,é,e,tuelalité,2,9,pseudo
limtucidle,limtucidle,prs,cid,limtu,le,limtucidle,control,p,0.0,1,i,e,lemtucidle,0,10,pseudo
inintemcam,inintemcam,ppr,cam,in_inter,,inintercam,target,p,1.0,4,r,m,inintemcam,2,10,pseudo
ridni,ridna,rs,rid,,ni,ridni,control,s,0.0,1,i,a,ridna,1,5,pseudo
emdir,emdir,pr,dir,en,,endir,target,p,0.0,1,n,m,emdir,2,5,pseudo
erédlasiag,erédlasiag,pprs,las,er_éd,eag,erédlaseag,control,s,0.0,0,e,i,erédlasiag,2,10,pseudo
nimansacne,nimansacne,prs,lans,ni,acne,nilansacne,control,r,,0,l,m,nimansacne,2,10,pseudo
iljurivité,injurivité,prss,jur,in,iv_ité,injurivité,target,p,0.0,1,n,l,iljurivité,3,10,pseudo
nortvitié,noltvitié,rss,nort,,vi_tié,nortvitié,control,r,,2,r,l,noltvitié,1,9,pseudo
imprécoit,imprécoit,ppr,coit,im_pré,,imprécoit,target,p,0.0,1,m,r,irprécoit,0,9,pseudo
plem,plem,r,plem,,,plem,target,r,,3,m,n,plen,0,4,pseudo
tanitoid,tanidoid,pr,toid,tani,,tanitoid,control,r,,0,t,d,tanidoid,1,8,pseudo
sorcét,sorcét,rs,surc,,ét,surcét,control,r,,1,u,o,sorcét,2,6,pseudo
ninontisem,ninortisem,prs,nort,ni,isem,ninortisem,control,r,,2,r,n,ninontisem,3,10,pseudo
vértlatié,vértlitié,rss,vért,,la_tié,vértlatié,control,s,0.0,1,a,i,vértlitié,1,9,pseudo
cort,cort,r,cert,,,cert,target,r,,1,e,o,cort,2,4,pseudo
sédnilatre,sédnilatre,pprs,las,séd_ni,re,sédnilasre,control,r,,2,s,t,sédnilatre,2,10,pseudo
répedvért,répédvért,ppr,vért,rép_éd,,répédvért,control,p,1.0,0,é,e,répedvért,3,9,pseudo
nirièn,nirièn,pr,rièn,ni,,nirièn,control,r,,3,n,l,nirièl,0,6,pseudo
milifvitié,milifvètié,prss,lif,mi,vi_tié,milifvitié,control,s,0.0,1,i,è,milifvètié,1,10,pseudo
rujte,rujte,rs,ruj,,ta,rujta,control,s,0.0,1,a,e,rujte,2,5,pseudo
redédofade,redédofage,pprs,dof,re_dé,age,redédofage,target,s,0.0,1,g,d,redédofade,3,10,pseudo
nirujlatié,lirujlatié,prss,ruj,ni,la_tié,nirujlatié,control,p,0.0,0,n,l,lirujlatié,1,10,pseudo
contrefoir,contrefoir,pr,foir,contre,,contrefoir,target,p,0.0,0,c,t,tontrefoir,0,10,pseudo
rusnedelm,rusnepelm,ppr,pelm,rus_ne,,rusnepelm,control,r,,0,p,d,rusnedelm,3,9,pseudo
irfoirance,irfoirance,prs,foir,in,ance,infoirance,target,p,0.0,1,n,r,irfoirance,2,10,pseudo
diotèon,diotèon,rs,diot,,ion,diotion,target,s,0.0,0,i,è,diotèon,2,7,pseudo
sal,sul,r,sal,,,sal,target,r,,1,a,u,sul,1,3,pseudo
nièralité,nièralaté,rss,nièr,,al_ité,nièralité,target,s,1.0,0,i,a,nièralaté,1,9,pseudo
erédméleag,erédléleag,pprs,mél,er_éd,eag,erédméleag,control,r,,0,m,l,erédléleag,1,10,pseudo
milasvitii,milasvitii,prss,las,mi,vi_tié,milasvitié,control,s,1.0,2,é,i,milasvitii,2,10,pseudo
macoin,macoin,rs,mac,,oin,macoin,control,s,0.0,2,n,r,macoir,0,6,pseudo
redinnole,redinnole,rss,rid,,inno_le,ridinnole,control,r,,1,i,e,redinnole,2,9,pseudo
pelm,pell,r,pelm,,,pelm,control,r,,3,m,l,pell,1,4,pseudo
ofuruj,ofuruj,pr,ruj,osu,,osuruj,control,p,0.0,1,s,f,ofuruj,2,6,pseudo
prérequor,préreqoor,ppr,quor,pré_re,,prérequor,target,r,,1,u,o,préreqoor,1,9,pseudo
erridta,erridta,prs,rid,er,ta,erridta,control,p,0.0,1,r,j,ejridta,0,7,pseudo
surcort,surcort,pr,cort,sur,,surcort,target,r,,2,r,n,surcont,0,7,pseudo
rifodletié,rifodletié,prss,fod,mi,le_tié,mifodletié,control,p,0.0,0,m,r,rifodletié,2,10,pseudo
san,sen,r,san,,,san,target,r,,1,a,e,sen,1,3,pseudo
prékésan,prédésan,ppr,san,pré_dé,,prédésan,target,p,1.0,0,d,k,prékésan,3,8,pseudo
erédmifeag,erédmifeag,pprs,lif,er_éd,eag,erédlifeag,control,r,,0,l,m,erédmifeag,2,10,pseudo
bulamment,bulammens,rss,bul,,am_ment,bulamment,target,s,1.0,3,t,s,bulammens,1,9,pseudo
ridne,ridne,rs,rid,,le,ridle,control,s,0.0,0,l,n,ridne,2,5,pseudo
limturujle,limturujle,prs,ruj,limtu,le,limturujle,control,p,0.0,1,i,e,lemturujle,0,10,pseudo
déquorage,céquorage,prs,quor,dé,age,déquorage,target,p,0.0,0,d,c,céquorage,1,9,pseudo
surtron,surtron,pr,tron,sur,,surtron,target,p,0.0,2,r,m,sumtron,0,7,pseudo
jaunat,jaunat,rs,jaun,,at,jaunat,target,r,,3,n,r,jaurat,0,6,pseudo
riméllatié,niméllatié,prss,mél,ni,la_tié,niméllatié,control,p,0.0,0,n,r,riméllatié,3,10,pseudo
sédnenubre,sédnenubre,pprs,lub,séd_ne,re,sédnelubre,control,r,,0,l,n,sédnenubre,2,10,pseudo
prérojais,prérejais,ppr,jais,pré_re,,prérejais,target,p,1.0,1,e,o,prérojais,3,9,pseudo
corv,corv,r,cort,,,cort,target,r,,3,t,v,corv,2,4,pseudo
dinivité,dirivité,rss,dir,,iv_ité,dirivité,target,r,,2,r,n,dinivité,3,8,pseudo
drusalité,crusalité,rss,crus,,al_ité,crusalité,target,r,,0,c,d,drusalité,3,9,pseudo
prédéfil,prédéfôl,ppr,fil,pré_dé,,prédéfil,target,r,,1,i,ô,prédéfôl,1,8,pseudo
foer,foir,r,foir,,,foir,target,r,,2,i,e,foer,3,4,pseudo
roptioc,ropteoc,pr,tioc,rop,,roptioc,control,r,,1,i,e,ropteoc,1,7,pseudo
sédnerulre,sédnerujre,pprs,ruj,séd_ne,re,sédnerujre,control,r,,2,j,l,sédnerulre,3,10,pseudo
trévpé,trévpé,rs,trév,,té,trévté,target,s,0.0,0,t,p,trévpé,2,6,pseudo
indofivité,indofivaté,prss,dof,in,iv_ité,indofivité,target,s,1.0,0,i,a,indofivaté,1,10,pseudo
surnièral,surnièrel,prs,nièr,sur,el,surnièrel,target,s,0.0,0,e,a,surnièral,3,9,pseudo
troneur,troneuj,rs,tron,,eur,troneur,target,s,0.0,2,r,j,troneuj,1,7,pseudo
edlifacne,edlifacne,prs,lif,éd,acne,édlifacne,control,p,0.0,0,é,e,edlifacne,2,9,pseudo
curtivité,curtivité,rss,cort,,iv_ité,cortivité,target,r,,1,o,u,curtivité,2,9,pseudo
niridnatié,niridnatié,prss,rid,ni,la_tié,niridlatié,control,s,0.0,0,l,n,niridnatié,2,10,pseudo
diut,diut,r,diot,,,diot,target,r,,2,o,u,diut,2,4,pseudo
rusnelac,rusnelac,ppr,mac,rus_ne,,rusnemac,control,r,,0,m,l,rusnelac,2,8,pseudo
désinlimer,désinlémer,pprs,lém,dés_in,er,désinlémer,target,r,,1,é,i,désinlimer,3,10,pseudo
soucert,soocert,pr,cert,sou,,soucert,target,p,0.0,2,u,o,soocert,1,7,pseudo
