first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
sédnimélre,sédnimélre,pprs,mél,séd_ni,re,sédnimélre,control,s,0.0,0,r,n,sédnimélne,0,10,pseudo
imprédic,imsrédic,ppr,dic,im_pré,,imprédic,target,p,1.0,0,p,s,imsrédic,1,8,pseudo
tert,terd,r,tert,,,tert,target,r,,3,t,d,terd,1,4,pseudo
tiocmanemt,tiecmanemt,rss,tioc,,ma_nemt,tiocmanemt,control,r,,2,o,e,tiecmanemt,1,10,pseudo
mélequi,ménequi,rs,mél,,equi,mélequi,control,r,,2,l,n,ménequi,1,7,pseudo
nivértéti,nivértéti,prs,vért,ni,éti,nivértéti,control,p,0.0,0,n,m,mivértéti,0,9,pseudo
mirujletié,mirujletià,prss,ruj,mi,le_tié,mirujletié,control,s,1.0,2,é,à,mirujletià,1,10,pseudo
surcoot,surcoot,pr,coit,sur,,surcoit,target,r,,2,i,o,surcoot,2,7,pseudo
sédninasre,sédninasre,pprs,nas,séd_ni,re,sédninasre,control,p,1.0,0,n,l,sédlinasre,0,10,pseudo
nimélmatié,nimélmatié,prss,mél,ni,la_tié,niméllatié,control,s,0.0,0,l,m,nimélmatié,2,10,pseudo
ducortant,ducortant,prs,cort,dé,ant,décortant,target,p,0.0,1,é,u,ducortant,2,9,pseudo
rounlaeest,rounlaeest,rss,roun,,la_eist,rounlaeist,control,s,1.0,1,i,e,rounlaeest,2,10,pseudo
salaire,salairé,rs,sal,,aire,salaire,target,s,0.0,3,e,é,salairé,1,7,pseudo
imprésan,imtrésan,ppr,san,im_pré,,imprésan,target,p,1.0,0,p,t,imtrésan,1,8,pseudo
diot,diot,r,diot,,,diot,target,r,,1,i,a,daot,0,4,pseudo
tretnat,tretnat,rs,tret,,nat,tretnat,control,s,0.0,2,t,v,tretnav,0,7,pseudo
erédlasaag,erédlaseag,pprs,las,er_éd,eag,erédlaseag,control,s,0.0,0,e,a,erédlasaag,3,10,pseudo
rusnevért,rusnevért,ppr,vért,rus_ne,,rusnevért,control,p,0.0,0,r,l,lusnevért,0,9,pseudo
édnorttan,édnorttan,prs,nort,éd,tan,édnorttan,control,s,0.0,0,t,d,édnortdan,0,9,pseudo
musreig,rusreig,pr,reig,rus,,rusreig,control,p,0.0,0,r,m,musreig,3,7,pseudo
trev,trev,r,trév,,,trév,target,r,,2,é,e,trev,2,4,pseudo
clôtamment,clôtamment,rss,clôt,,am_ment,clôtamment,target,r,,2,ô,e,cletamment,0,10,pseudo
inlémivité,énlémivité,prss,lém,in,iv_ité,inlémivité,target,p,0.0,0,i,é,énlémivité,1,10,pseudo
milubvitié,milubvitié,prss,lub,mi,vi_tié,milubvitié,control,p,0.0,1,i,a,malubvitié,0,10,pseudo
erésrièn,erédrièn,ppr,rièn,er_éd,,erédrièn,control,p,1.0,1,d,s,erésrièn,3,8,pseudo
surc,surt,r,surc,,,surc,control,r,,3,c,t,surt,1,4,pseudo
léutvila,léutvila,rss,léut,,vi_la,léutvila,control,r,,2,u,o,léotvila,0,8,pseudo
désindirer,désinsirer,pprs,dir,dés_in,er,désindirer,target,r,,0,d,s,désinsirer,1,10,pseudo
incertité,ilcertité,prs,cert,in,ité,incertité,target,p,0.0,1,n,l,ilcertité,1,9,pseudo
doulent,doulent,rs,doul,,ent,doulent,target,r,,0,d,z,zoulent,0,7,pseudo
préclôt,préclôt,pr,clôt,pré,,préclôt,target,p,0.0,1,r,n,pnéclôt,0,7,pseudo
trecvima,trecvila,rss,trec,,vi_la,trecvila,control,s,1.0,0,l,m,trecvima,3,8,pseudo
octulc,octôlc,pr,tôlc,oc,,octôlc,control,r,,1,ô,u,octulc,3,6,pseudo
désindofer,désindofer,pprs,dof,dés_in,er,désindofer,target,r,,0,d,b,désinbofer,0,10,pseudo
erlestan,erlestan,prs,las,er,tan,erlastan,control,r,,1,a,e,erlestan,2,8,pseudo
nasfi,nasfi,rs,las,,fi,lasfi,control,r,,0,l,n,nasfi,2,5,pseudo
incamelité,encamelité,prss,cam,in,el_ité,incamelité,target,p,0.0,0,i,e,encamelité,1,10,pseudo
cid,cad,r,cid,,,cid,control,r,,1,i,a,cad,1,3,pseudo
redéfoir,redafoir,ppr,foir,re_dé,,redéfoir,target,p,1.0,1,é,a,redafoir,1,8,pseudo
tercamment,tertamment,rss,tert,,am_ment,tertamment,target,r,,3,t,c,tercamment,3,10,pseudo
prédéplém,prédéplém,ppr,plem,pré_dé,,prédéplem,target,r,,2,e,é,prédéplém,2,9,pseudo
vélt,vélt,r,vért,,,vért,control,r,,2,r,l,vélt,2,4,pseudo
riroif,riroif,pr,roif,mi,,miroif,control,p,0.0,0,m,r,riroif,2,6,pseudo
dirismu,dirisme,rs,dir,,isme,dirisme,target,s,0.0,3,e,u,dirismu,3,7,pseudo
sédnolubre,sédnelubre,pprs,lub,séd_ne,re,sédnelubre,control,p,1.0,1,e,o,sédnolubre,3,10,pseudo
dégiemant,dégiemant,prs,gier,dé,ant,dégierant,target,r,,3,r,m,dégiemant,2,9,pseudo
inficalité,indicalité,prss,dic,in,al_ité,indicalité,target,r,,0,d,f,inficalité,3,10,pseudo
miérpléut,meérpléut,ppr,léut,mi_érp,,miérpléut,control,p,0.0,1,i,e,meérpléut,1,9,pseudo
erlas,erlag,pr,las,er,,erlas,control,r,,2,s,g,erlag,1,5,pseudo
sédnelasre,sédnelasro,pprs,las,séd_ne,re,sédnelasre,control,s,0.0,1,e,o,sédnelasro,1,10,pseudo
relémation,relomation,prss,lém,re,at_ion,relémation,target,r,,1,é,o,relomation,1,10,pseudo
beleuse,buleuse,rs,bul,,euse,buleuse,target,r,,1,u,e,beleuse,3,7,pseudo
surcamanp,surcamanp,prs,cam,sur,ant,surcamant,target,s,0.0,2,t,p,surcamanp,2,9,pseudo
trecminemt,trecmanemt,rss,trec,,ma_nemt,trecmanemt,control,s,0.0,1,a,i,trecminemt,3,10,pseudo
cic,cic,r,dic,,,dic,target,r,,0,d,c,cic,2,3,pseudo
snalivuté,snalivuté,rss,snal,,iv_ité,snalivité,target,s,1.0,0,i,u,snalivuté,2,9,pseudo
mimacvitié,mimacfitié,prss,mac,mi,vi_tié,mimacvitié,control,s,0.0,0,v,f,mimacfitié,1,10,pseudo
ursurcnemt,ersurcnemt,prs,surc,er,nemt,ersurcnemt,control,p,0.0,0,e,u,ursurcnemt,3,10,pseudo
loud,roud,r,loud,,,loud,control,r,,0,l,r,roud,1,4,pseudo
nasla,nasla,rs,nas,,la,nasla,control,r,,1,a,e,nesla,0,5,pseudo
conièr,conéèr,pr,nièr,co,,conièr,target,r,,1,i,é,conéèr,1,6,pseudo
surencmôt,surenclôt,ppr,clôt,sur_en,,surenclôt,target,r,,1,l,m,surencmôt,3,9,pseudo
sédnicedre,sédnicidre,pprs,cid,séd_ni,re,sédnicidre,control,r,,1,i,e,sédnicedre,3,10,pseudo
jaunipité,jaunipité,rss,jaun,,iv_ité,jaunivité,target,s,0.0,1,v,p,jaunipité,2,9,pseudo
redéjaun,redémaun,ppr,jaun,re_dé,,redéjaun,target,r,,0,j,m,redémaun,1,8,pseudo
salismu,salismu,rs,sal,,isme,salisme,target,s,0.0,3,e,u,salismu,2,7,pseudo
edrounacne,edrounacne,prs,roun,éd,acne,édrounacne,control,p,0.0,0,é,e,edrounacne,2,10,pseudo
pelm,pelr,r,pelm,,,pelm,control,r,,3,m,r,pelr,1,4,pseudo
décert,décers,pr,cert,dé,,décert,target,r,,3,t,s,décers,1,6,pseudo
infimivité,infimivité,prss,fil,in,iv_ité,infilivité,target,r,,2,l,m,infimivité,2,10,pseudo
sédnecidre,sédnecidje,pprs,cid,séd_ne,re,sédnecidre,control,s,0.0,0,r,j,sédnecidje,1,10,pseudo
incoitité,ancoitité,prs,coit,in,ité,incoitité,target,p,0.0,0,i,a,ancoitité,1,9,pseudo
lémique,lémique,rs,lém,,ique,lémique,target,r,,1,é,e,lemique,0,7,pseudo
retrév,ratrév,pr,trév,re,,retrév,target,p,0.0,1,e,a,ratrév,1,6,pseudo
désinsalér,désinsaler,pprs,sal,dés_in,er,désinsaler,target,s,0.0,0,e,é,désinsalér,3,10,pseudo
ernastaoin,ernastaiin,prss,nas,er,ta_oin,ernastaoin,control,s,1.0,0,o,i,ernastaiin,1,10,pseudo
giaralisme,gieralisme,rss,gier,,al_isme,gieralisme,target,r,,2,e,a,giaralisme,3,10,pseudo
rehécam,rehécam,ppr,cam,re_dé,,redécam,target,p,1.0,0,d,h,rehécam,2,7,pseudo
nièr,neèr,r,nièr,,,nièr,target,r,,1,i,e,neèr,1,4,pseudo
rupédroif,rupédroif,ppr,roif,rép_éd,,répédroif,control,p,0.0,1,é,u,rupédroif,2,9,pseudo
milabletié,milabletié,prss,lub,mi,le_tié,milubletié,control,r,,1,u,a,milabletié,2,10,pseudo
rutrountan,rutrountan,prs,roun,rus,tan,rusrountan,control,p,0.0,2,s,t,rutrountan,2,10,pseudo
trédité,trédité,rs,trév,,ité,trévité,target,r,,3,v,d,trédité,2,7,pseudo
désendicen,désendicer,pprs,dic,dés_en,er,désendicer,target,s,0.0,1,r,n,désendicen,3,10,pseudo
tertival,tùrtival,rss,tert,,iv_al,tertival,target,r,,1,e,ù,tùrtival,1,8,pseudo
fod,fod,r,fod,,,fod,control,r,,0,f,g,god,0,3,pseudo
antifel,antifel,pr,fil,anti,,antifil,target,r,,1,i,e,antifel,2,7,pseudo
surpuor,surpuor,pr,quor,sur,,surquor,target,r,,0,q,p,surpuor,2,7,pseudo
reigléisem,reigléisem,rss,reig,,la_isem,reiglaisem,control,s,0.0,1,a,é,reigléisem,2,10,pseudo
préretuél,prérotuél,ppr,tuél,pré_re,,préretuél,target,p,1.0,1,e,o,prérotuél,1,9,pseudo
redécamage,redécanage,pprs,cam,re_dé,age,redécamage,target,r,,2,m,n,redécanage,1,10,pseudo
mipidvitié,mipidvitié,prss,cid,mi,vi_tié,micidvitié,control,r,,0,c,p,mipidvitié,2,10,pseudo
édfoderu,adfoderu,prs,fod,éd,eru,édfoderu,control,p,0.0,0,é,a,adfoderu,1,8,pseudo
lis,lis,r,lif,,,lif,control,r,,2,f,s,lis,2,3,pseudo
tuélaile,tuélaile,rs,tuél,,aire,tuélaire,target,s,0.0,2,r,l,tuélaile,2,8,pseudo
dysnièr,dysnièr,pr,nièr,dys,,dysnièr,target,r,,1,i,u,dysnuèr,0,7,pseudo
sédnemélra,sédnemélra,pprs,mél,séd_ne,re,sédnemélre,control,s,0.0,1,e,a,sédnemélra,2,10,pseudo
trusat,crusat,rs,crus,,at,crusat,target,r,,0,c,t,trusat,3,6,pseudo
tiec,tiec,r,tioc,,,tioc,control,r,,2,o,e,tiec,2,4,pseudo
erédvért,erédvért,ppr,vért,er_éd,,erédvért,control,p,0.0,0,e,u,urédvért,0,8,pseudo
dépremance,déplemance,prs,plem,dé,ance,déplemance,target,r,,1,l,r,dépremance,3,10,pseudo
maridletié,miridletié,prss,rid,mi,le_tié,miridletié,control,p,0.0,1,i,a,maridletié,3,10,pseudo
salaliste,salaliste,rss,sal,,al_iste,salaliste,target,r,,0,s,t,talaliste,0,9,pseudo
nonbul,nonbul,pr,bul,non,,nonbul,target,r,,2,l,r,nonbur,0,6,pseudo
léat,léut,r,léut,,,léut,control,r,,2,u,a,léat,3,4,pseudo
coitant,coitant,rs,coit,,ant,coitant,target,r,,2,i,e,coetant,0,7,pseudo
errultaoin,errujtaoin,prss,ruj,er,ta_oin,errujtaoin,control,r,,2,j,l,errultaoin,3,10,pseudo
prédédiot,prédidiot,ppr,diot,pré_dé,,prédédiot,target,p,1.0,1,é,i,prédidiot,1,9,pseudo
erédnaseag,erédnaseag,pprs,nas,er_éd,eag,erédnaseag,control,s,0.0,0,e,a,erédnasaag,0,10,pseudo
tronivité,tronavité,rss,tron,,iv_ité,tronivité,target,s,0.0,0,i,a,tronavité,1,9,pseudo
inbulel,inbulem,prs,bul,in,el,inbulel,target,s,0.0,1,l,m,inbulem,1,7,pseudo
léutvitié,léutvétié,rss,léut,,vi_tié,léutvitié,control,s,0.0,1,i,é,léutvétié,1,9,pseudo
nireog,nireog,pr,reig,ni,,nireig,control,r,,2,i,o,nireog,2,6,pseudo
moqunat,roqunat,rs,roqu,,nat,roqunat,control,r,,0,r,m,moqunat,3,7,pseudo
préqeorion,préquorion,prs,quor,pré,ion,préquorion,target,r,,1,u,e,préqeorion,3,10,pseudo
désencamer,desencamer,pprs,cam,dés_en,er,désencamer,target,p,0.0,1,é,e,desencamer,1,10,pseudo
crus,cruv,r,crus,,,crus,target,r,,3,s,v,cruv,1,4,pseudo
redébul,rodébul,ppr,bul,re_dé,,redébul,target,p,0.0,1,e,o,rodébul,1,7,pseudo
endicelité,endicelité,prss,dic,in,el_ité,indicelité,target,p,0.0,0,i,e,endicelité,2,10,pseudo
mub,mub,r,lub,,,lub,control,r,,0,l,m,mub,2,3,pseudo
édrièn,édrièn,pr,rièn,éd,,édrièn,control,r,,0,r,n,édnièn,0,6,pseudo
redébulage,redébulage,pprs,bul,re_dé,age,redébulage,target,s,0.0,0,a,i,redébulige,0,10,pseudo
surcarie,survarie,rs,surc,,arie,surcarie,control,r,,3,c,v,survarie,1,8,pseudo
surenplem,surerplem,ppr,plem,sur_en,,surenplem,target,p,1.0,1,n,r,surerplem,1,9,pseudo
inclôtaine,inclôtaire,prs,clôt,in,aire,inclôtaire,target,s,0.0,2,r,n,inclôtaine,3,10,pseudo
insalelité,insanelité,prss,san,in,el_ité,insanelité,target,r,,2,n,l,insalelité,3,10,pseudo
reiglatié,reiglatié,rss,reig,,la_tié,reiglatié,control,r,,1,e,a,raiglatié,0,9,pseudo
fil,fil,r,fil,,,fil,target,r,,1,i,o,fol,0,3,pseudo
édtôlctal,édtôlctan,prs,tôlc,éd,tan,édtôlctan,control,s,0.0,2,n,l,édtôlctal,3,9,pseudo
enédsurc,enédsurc,ppr,surc,er_éd,,erédsurc,control,p,0.0,1,r,n,enédsurc,2,8,pseudo
tronionnel,tronionnel,rss,tron,,ionn_el,tronionnel,target,s,0.0,3,n,l,tronionlel,0,10,pseudo
preclôt,preclôt,pr,clôt,pro,,proclôt,target,p,0.0,2,o,e,preclôt,2,7,pseudo
erédmaceag,erédmaceag,pprs,mac,er_éd,eag,erédmaceag,control,r,,2,c,b,erédmabeag,0,10,pseudo
erlastaoin,erlastaoin,prss,las,er,ta_oin,erlastaoin,control,p,0.0,0,e,a,arlastaoin,0,10,pseudo
lobisem,lubisem,rs,lub,,isem,lubisem,control,r,,1,u,o,lobisem,3,7,pseudo
ropmél,ropmél,pr,mél,rop,,ropmél,control,r,,0,m,l,roplél,0,6,pseudo
replumage,replumage,prs,plem,re,age,replemage,target,r,,2,e,u,replumage,2,9,pseudo
miérplas,miérplas,ppr,las,mi_érp,,miérplas,control,p,1.0,1,r,m,miémplas,0,8,pseudo
sanam,sanal,rs,san,,al,sanal,target,s,0.0,1,l,m,sanam,3,5,pseudo
sédnemacra,sédnemacra,pprs,mac,séd_ne,re,sédnemacre,control,s,0.0,1,e,a,sédnemacra,2,10,pseudo
loudvitié,loudvisié,rss,loud,,vi_tié,loudvitié,control,s,1.0,0,t,s,loudvisié,1,9,pseudo
nefilation,nefilation,prss,fil,re,at_ion,refilation,target,p,0.0,0,r,n,nefilation,2,10,pseudo
rid,ris,r,rid,,,rid,control,r,,2,d,s,ris,1,3,pseudo
finant,finant,rs,fil,,ant,filant,target,r,,2,l,n,finant,2,6,pseudo
tôlcvila,tôlcbila,rss,tôlc,,vi_la,tôlcvila,control,s,0.0,0,v,b,tôlcbila,1,8,pseudo
erédméleag,erédméleag,pprs,mél,er_éd,eag,erédméleag,control,p,1.0,1,d,c,erécméleag,0,10,pseudo
sal,tal,r,sal,,,sal,target,r,,0,s,t,tal,1,3,pseudo
innièrable,innierable,prs,nièr,in,able,innièrable,target,r,,2,è,e,innierable,1,10,pseudo
préredaot,prérediot,ppr,diot,pré_re,,prérediot,target,r,,1,i,a,préredaot,3,9,pseudo
indof,imdof,pr,dof,in,,indof,target,p,0.0,1,n,m,imdof,1,5,pseudo
mifodvitié,mifosvitié,prss,fod,mi,vi_tié,mifodvitié,control,r,,2,d,s,mifosvitié,1,10,pseudo
deotionnel,deotionnel,rss,diot,,ionn_el,diotionnel,target,r,,1,i,e,deotionnel,2,10,pseudo
rusmél,jusmél,pr,mél,rus,,rusmél,control,p,0.0,0,r,j,jusmél,1,6,pseudo
roquarie,roquarie,rs,roqu,,arie,roquarie,control,r,,0,r,l,loquarie,0,8,pseudo
erédnos,erédnas,ppr,nas,er_éd,,erédnas,control,r,,1,a,o,erédnos,3,7,pseudo
mac,lac,r,mac,,,mac,control,r,,0,m,l,lac,1,3,pseudo
erfodtaoin,erfodtaoin,prss,fod,er,ta_oin,erfodtaoin,control,r,,0,f,s,ersodtaoin,0,10,pseudo
nedéjurage,nedéjurage,pprs,jur,re_dé,age,redéjurage,target,p,0.0,0,r,n,nedéjurage,2,10,pseudo
répnasoin,répnasoin,prs,nas,rép,oin,répnasoin,control,s,0.0,1,i,e,répnasoen,0,9,pseudo
eclans,oclans,pr,lans,oc,,oclans,control,p,0.0,0,o,e,eclans,3,6,pseudo
roifesuu,roifesuu,rs,roif,,eseu,roifeseu,control,s,0.0,2,e,u,roifesuu,2,8,pseudo
rél,mél,r,mél,,,mél,control,r,,0,m,r,rél,3,3,pseudo
naunvitié,naunvitié,rss,nauj,,vi_tié,naujvitié,control,r,,3,j,n,naunvitié,2,9,pseudo
rusnetric,rusnetrec,ppr,trec,rus_ne,,rusnetrec,control,r,,2,e,i,rusnetric,3,9,pseudo
injunité,injurité,prs,jur,in,ité,injurité,target,r,,2,r,n,injunité,3,8,pseudo
rebulation,rebulation,prss,bul,re,at_ion,rebulation,target,p,0.0,0,r,l,lebulation,0,10,pseudo
désenjirer,désenjurer,pprs,jur,dés_en,er,désenjurer,target,r,,1,u,i,désenjirer,3,10,pseudo
nortnet,nortmet,rs,nort,,net,nortnet,control,s,0.0,0,n,m,nortmet,1,7,pseudo
redésalage,redésalage,pprs,sal,re_dé,age,redésalage,target,p,1.0,0,d,s,resésalage,0,10,pseudo
coitival,coitival,rss,coit,,iv_al,coitival,target,s,0.0,0,i,o,coitoval,0,8,pseudo
érpernah,érpernas,ppr,nas,érp_er,,érpernas,control,r,,2,s,h,érpernah,3,8,pseudo
nicidlataé,nicidlatié,prss,cid,ni,la_tié,nicidlatié,control,s,1.0,1,i,a,nicidlataé,3,10,pseudo
erléuteag,erléuteàg,prs,léut,er,eag,erléuteag,control,s,0.0,1,a,à,erléuteàg,1,9,pseudo
lém,ném,r,lém,,,lém,target,r,,0,l,n,ném,1,3,pseudo
casan,cosan,pr,san,co,,cosan,target,p,0.0,1,o,a,casan,3,5,pseudo
désinlémer,désirlémer,pprs,lém,dés_in,er,désinlémer,target,p,1.0,1,n,r,désirlémer,1,10,pseudo
ruslas,ruslas,pr,nas,rus,,rusnas,control,r,,0,n,l,ruslas,2,6,pseudo
dodionnel,dodionnel,rss,dof,,ionn_el,dofionnel,target,r,,2,f,d,dodionnel,2,9,pseudo
tôlcnet,tôlcnit,rs,tôlc,,net,tôlcnet,control,s,0.0,1,e,i,tôlcnit,1,7,pseudo
resalation,resalation,prss,sal,re,at_ion,resalation,target,p,0.0,0,r,n,nesalation,0,10,pseudo
nifodne,nifodle,prs,fod,ni,le,nifodle,control,s,0.0,0,l,n,nifodne,3,7,pseudo
cert,cirt,r,cert,,,cert,target,r,,1,e,i,cirt,1,4,pseudo
redéplem,redéplem,ppr,plem,re_dé,,redéplem,target,r,,0,p,t,redétlem,0,8,pseudo
