first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
roifeisv,roifeisv,rs,roif,,eist,roifeist,control,s,0.0,3,t,v,roifeisv,2,8,pseudo
retédicage,redédicage,pprs,dic,re_dé,age,redédicage,target,p,1.0,0,d,t,retédicage,3,10,pseudo
dicaliste,dicaliste,rss,dic,,al_iste,dicaliste,target,s,1.0,2,t,f,dicalisfe,0,9,pseudo
natroctan,natroctan,prs,troc,ni,tan,nitroctan,control,p,0.0,1,i,a,natroctan,2,9,pseudo
sydnas,sydnas,pr,nas,syd,,sydnas,control,p,0.0,0,s,c,cydnas,0,6,pseudo
érperlouf,érperlouf,ppr,loud,érp_er,,érperloud,control,r,,3,d,f,érperlouf,2,9,pseudo
déquoreur,déquoreur,prs,quor,dé,eur,déquoreur,target,p,0.0,0,d,s,séquoreur,0,9,pseudo
coit,hoit,r,coit,,,coit,target,r,,0,c,h,hoit,1,4,pseudo
doulioj,doulioj,rs,doul,,ion,doulion,target,s,0.0,2,n,j,doulioj,2,7,pseudo
riinlaeist,riènlaeist,rss,rièn,,la_eist,riènlaeist,control,r,,2,è,i,riinlaeist,3,10,pseudo
rusroqu,rusroqu,pr,roqu,rus,,rusroqu,control,p,0.0,1,u,e,resroqu,0,7,pseudo
reciration,rediration,prss,dir,re,at_ion,rediration,target,r,,0,d,c,reciration,3,10,pseudo
sédnilasro,sédnilasre,pprs,las,séd_ni,re,sédnilasre,control,s,0.0,1,e,o,sédnilasro,3,10,pseudo
infilelité,infileluté,prss,fil,in,el_ité,infilelité,target,s,1.0,0,i,u,infileluté,1,10,pseudo
méllatié,mellatié,rss,mél,,la_tié,méllatié,control,r,,1,é,e,mellatié,1,8,pseudo
désinsaler,désinsarer,pprs,sal,dés_in,er,désinsaler,target,r,,2,l,r,désinsarer,1,10,pseudo
porusurc,porusurc,pr,surc,poru,,porusurc,control,p,0.0,0,p,f,forusurc,0,8,pseudo
ledécam,redécam,ppr,cam,re_dé,,redécam,target,p,0.0,0,r,l,ledécam,3,7,pseudo
rounequu,rounequi,rs,roun,,equi,rounequi,control,s,0.0,3,i,u,rounequu,3,8,pseudo
sal,san,r,san,,,san,target,r,,2,n,l,sal,3,3,pseudo
décoitisme,décoitisme,prs,coit,dé,isme,décoitisme,target,p,0.0,0,d,t,técoitisme,0,10,pseudo
désencamer,désencamel,pprs,cam,dés_en,er,désencamer,target,s,0.0,1,r,l,désencamel,1,10,pseudo
laqoin,laqoin,rs,las,,oin,lasoin,control,r,,2,s,q,laqoin,2,6,pseudo
érpervrec,érpertrec,ppr,trec,érp_er,,érpertrec,control,r,,0,t,v,érpervrec,3,9,pseudo
porutoid,porutoid,pr,toid,poru,,porutoid,control,p,0.0,0,p,t,torutoid,0,8,pseudo
insalivité,insalivité,prss,sal,in,iv_ité,insalivité,target,r,,0,s,p,inpalivité,0,10,pseudo
irclôtisme,inclôtisme,prs,clôt,in,isme,inclôtisme,target,p,0.0,1,n,r,irclôtisme,3,10,pseudo
tresvila,trecvila,rss,trec,,vi_la,trecvila,control,r,,3,c,s,tresvila,3,8,pseudo
roun,roèn,r,roun,,,roun,control,r,,2,u,è,roèn,1,4,pseudo
lamlub,lamlub,pr,lub,lam,,lamlub,control,p,0.0,1,a,e,lemlub,0,6,pseudo
nièr,nièr,r,nièr,,,nièr,target,r,,1,i,o,noèr,0,4,pseudo
erédlubeag,erédlubeag,pprs,lub,er_éd,eag,erédlubeag,control,r,,2,b,d,erédludeag,0,10,pseudo
nefodeta,nefodeda,prs,fod,ne,eda,nefodeda,control,s,0.0,1,d,t,nefodeta,3,8,pseudo
miérpnauj,miércnauj,ppr,nauj,mi_érp,,miérpnauj,control,p,1.0,2,p,c,miércnauj,1,9,pseudo
crusiste,crasiste,rs,crus,,iste,crusiste,target,r,,2,u,a,crasiste,1,8,pseudo
crusivité,crusivité,rss,crus,,iv_ité,crusivité,target,r,,3,s,t,crutivité,0,9,pseudo
nelublatié,nilublatié,prss,lub,ni,la_tié,nilublatié,control,p,0.0,1,i,e,nelublatié,3,10,pseudo
injaisif,injaisif,prs,jais,in,if,injaisif,target,p,0.0,0,i,a,anjaisif,0,8,pseudo
doulalité,doelalité,rss,doul,,al_ité,doulalité,target,r,,2,u,e,doelalité,1,9,pseudo
mimacletie,mimacletié,prss,mac,mi,le_tié,mimacletié,control,s,1.0,2,é,e,mimacletie,3,10,pseudo
soucic,soucic,pr,dic,sou,,soudic,target,r,,0,d,c,soucic,2,6,pseudo
sédnemacre,sédnemacle,pprs,mac,séd_ne,re,sédnemacre,control,s,0.0,0,r,l,sédnemacle,1,10,pseudo
tron,dron,r,tron,,,tron,target,r,,0,t,d,dron,1,4,pseudo
pradébul,prédébul,ppr,bul,pré_dé,,prédébul,target,p,0.0,2,é,a,pradébul,3,8,pseudo
tiocta,tiocta,rs,tioc,,ta,tiocta,control,s,0.0,1,a,u,tioctu,0,6,pseudo
pelnta,pelnta,rs,pelm,,ta,pelmta,control,r,,3,m,n,pelnta,2,6,pseudo
prédécrus,prédécres,ppr,crus,pré_dé,,prédécrus,target,r,,2,u,e,prédécres,1,9,pseudo
désendicer,désendicer,pprs,dic,dés_en,er,désendicer,target,r,,2,c,d,désendider,0,10,pseudo
fod,fod,r,fod,,,fod,control,r,,2,d,p,fop,0,3,pseudo
lémarisme,lémarisme,rss,lém,,al_isme,lémalisme,target,s,0.0,1,l,r,lémarisme,2,9,pseudo
otléut,ocléut,pr,léut,oc,,ocléut,control,p,0.0,1,c,t,otléut,3,6,pseudo
édtôlcitem,édtôlcisem,prs,tôlc,éd,isem,édtôlcisem,control,s,0.0,1,s,t,édtôlcitem,3,10,pseudo
meridletié,meridletié,prss,rid,mi,le_tié,miridletié,control,p,0.0,1,i,e,meridletié,2,10,pseudo
imprédir,imprédir,ppr,dir,im_pré,,imprédir,target,p,0.0,1,m,r,irprédir,0,8,pseudo
poursnal,poursnal,pr,snal,pour,,poursnal,target,p,0.0,0,p,s,soursnal,0,8,pseudo
trecoin,tricoin,rs,trec,,oin,trecoin,control,r,,2,e,i,tricoin,1,7,pseudo
erliftaoin,irliftaoin,prss,lif,er,ta_oin,erliftaoin,control,p,0.0,0,e,i,irliftaoin,1,10,pseudo
sédnilifme,sédnilifme,pprs,lif,séd_ni,re,sédnilifre,control,s,0.0,0,r,m,sédnilifme,2,10,pseudo
rièn,rièn,r,rièn,,,rièn,control,r,,0,r,n,nièn,0,4,pseudo
écroifalbe,édroifalbe,prs,roif,éd,albe,édroifalbe,control,p,0.0,1,d,c,écroifalbe,3,10,pseudo
bulalisme,bulalisme,rss,bul,,al_isme,bulalisme,target,s,1.0,2,m,n,bulalisne,0,9,pseudo
liudlaisem,loudlaisem,rss,loud,,la_isem,loudlaisem,control,r,,1,o,i,liudlaisem,3,10,pseudo
clôtité,clôtisé,rs,clôt,,ité,clôtité,target,s,0.0,1,t,s,clôtisé,1,7,pseudo
nilasecne,nilasedne,prs,las,ni,ecne,nilasecne,control,s,0.0,1,c,d,nilasedne,1,9,pseudo
poursan,pourgan,pr,san,pour,,poursan,target,r,,0,s,g,pourgan,1,7,pseudo
repédreig,repédreig,ppr,reig,rép_éd,,répédreig,control,p,0.0,1,é,e,repédreig,2,9,pseudo
nas,jas,r,nas,,,nas,control,r,,0,n,j,jas,1,3,pseudo
désinmémer,désinmémer,pprs,lém,dés_in,er,désinlémer,target,r,,0,l,m,désinmémer,2,10,pseudo
errujtaoin,arrujtaoin,prss,ruj,er,ta_oin,errujtaoin,control,p,0.0,0,e,a,arrujtaoin,1,10,pseudo
sédneluvre,sédneluvre,pprs,lub,séd_ne,re,sédnelubre,control,r,,2,b,v,sédneluvre,2,10,pseudo
désalment,désalment,prs,sal,dé,ment,désalment,target,r,,1,a,e,déselment,0,9,pseudo
erédmac,erédmac,ppr,mac,er_éd,,erédmac,control,p,1.0,0,é,e,eredmac,0,7,pseudo
prenièr,pronièr,pr,nièr,pro,,pronièr,target,p,0.0,2,o,e,prenièr,3,7,pseudo
foiraliste,soiraliste,rss,foir,,al_iste,foiraliste,target,r,,0,f,s,soiraliste,1,10,pseudo
mél,mél,r,mél,,,mél,control,r,,2,l,n,mén,0,3,pseudo
nirujlatié,nilujlatié,prss,ruj,ni,la_tié,nirujlatié,control,r,,0,r,l,nilujlatié,1,10,pseudo
rudre,rudre,rs,rid,,re,ridre,control,r,,1,i,u,rudre,2,5,pseudo
naujeitt,naujeitt,rs,nauj,,eist,naujeist,control,s,0.0,2,s,t,naujeitt,2,8,pseudo
vert,vért,r,vért,,,vért,control,r,,1,é,e,vert,3,4,pseudo
nitresarie,nitrecarie,prs,trec,ni,arie,nitrecarie,control,r,,3,c,s,nitresarie,3,10,pseudo
surcrus,surcrus,pr,crus,sur,,surcrus,target,r,,3,s,z,surcruz,0,7,pseudo
lansvatié,lansvitié,rss,lans,,vi_tié,lansvitié,control,s,0.0,1,i,a,lansvatié,3,9,pseudo
surelnour,surennour,ppr,nour,sur_en,,surennour,target,p,1.0,1,n,l,surelnour,3,9,pseudo
sédninadre,sédninasre,pprs,nas,séd_ni,re,sédninasre,control,r,,2,s,d,sédninadre,3,10,pseudo
niliflatié,nilifnatié,prss,lif,ni,la_tié,niliflatié,control,s,0.0,0,l,n,nilifnatié,1,10,pseudo
jais,jaig,r,jais,,,jais,target,r,,3,s,g,jaig,1,4,pseudo
nongiar,nongier,pr,gier,non,,nongier,target,r,,2,e,a,nongiar,3,7,pseudo
répédpelm,répédpàlm,ppr,pelm,rép_éd,,répédpelm,control,r,,1,e,à,répédpàlm,1,9,pseudo
clôtalité,clôtalité,rss,clôt,,al_ité,clôtalité,target,r,,2,ô,e,cletalité,0,9,pseudo
diriste,diriste,rs,dir,,iste,diriste,target,s,0.0,0,i,à,diràste,0,7,pseudo
redécamage,redécamage,pprs,cam,re_dé,age,redécamage,target,s,0.0,2,e,u,redécamagu,0,10,pseudo
refoirant,refoirant,prs,foir,re,ant,refoirant,target,r,,1,o,e,refeirant,0,9,pseudo
inbulalito,inbulalité,prss,bul,in,al_ité,inbulalité,target,s,1.0,2,é,o,inbulalito,3,10,pseudo
encrus,encrus,pr,crus,en,,encrus,target,p,0.0,0,e,é,éncrus,0,6,pseudo
édreignemt,édreignemt,prs,reig,éd,nemt,édreignemt,control,s,0.0,0,n,m,édreigmemt,0,10,pseudo
rusnerièn,resnerièn,ppr,rièn,rus_ne,,rusnerièn,control,p,0.0,1,u,e,resnerièn,1,9,pseudo
rejurataon,rejuration,prss,jur,re,at_ion,rejuration,target,s,1.0,0,i,a,rejurataon,3,10,pseudo
désincamer,désincamer,pprs,cam,dés_in,er,désincamer,target,s,0.0,1,r,l,désincamel,0,10,pseudo
clôtiquo,clôtiquo,rs,clôt,,ique,clôtique,target,s,0.0,3,e,o,clôtiquo,2,8,pseudo
lib,lib,r,lub,,,lub,control,r,,1,u,i,lib,2,3,pseudo
certival,celtival,rss,cert,,iv_al,certival,target,r,,2,r,l,celtival,1,8,pseudo
mimélvitié,mimélvitié,prss,mél,mi,vi_tié,mimélvitié,control,p,0.0,0,m,l,limélvitié,0,10,pseudo
surceteu,surceseu,rs,surc,,eseu,surceseu,control,s,0.0,1,s,t,surceteu,3,8,pseudo
insalaire,insalaire,prs,sal,in,aire,insalaire,target,s,0.0,3,e,à,insalairà,0,9,pseudo
naslaeist,nadlaeist,rss,nas,,la_eist,naslaeist,control,r,,2,s,d,nadlaeist,1,9,pseudo
eredcideag,erédcideag,pprs,cid,er_éd,eag,erédcideag,control,p,1.0,0,é,e,eredcideag,3,10,pseudo
tort,tort,r,tert,,,tert,target,r,,1,e,o,tort,2,4,pseudo
imprétron,imprétron,ppr,tron,im_pré,,imprétron,target,p,0.0,1,m,l,ilprétron,0,9,pseudo
malclit,malclit,pr,clôt,mal,,malclôt,target,r,,2,ô,i,malclit,2,7,pseudo
cort,tort,r,cort,,,cort,target,r,,0,c,t,tort,1,4,pseudo
redéjirage,redéjirage,pprs,jur,re_dé,age,redéjurage,target,r,,1,u,i,redéjirage,2,10,pseudo
quorens,quorent,rs,quor,,ent,quorent,target,s,0.0,2,t,s,quorens,3,7,pseudo
érpelroun,érpelroun,ppr,roun,érp_er,,érperroun,control,p,1.0,1,r,l,érpelroun,2,9,pseudo
fiirival,fiirival,rss,foir,,iv_al,foirival,target,r,,1,o,i,fiirival,2,8,pseudo
incamivité,encamivité,prss,cam,in,iv_ité,incamivité,target,p,0.0,0,i,e,encamivité,1,10,pseudo
recrusrent,recrusrent,prs,crus,re,ment,recrusment,target,s,0.0,0,m,r,recrusrent,2,10,pseudo
onnfod,onlfod,pr,fod,onn,,onnfod,control,p,0.0,2,n,l,onlfod,1,6,pseudo
clôtat,clôtat,rs,clôt,,at,clôtat,target,r,,2,ô,e,cletat,0,6,pseudo
répédvért,répédvért,ppr,vért,rép_éd,,répédvért,control,p,0.0,0,r,n,népédvért,0,9,pseudo
répnuj,répruj,pr,ruj,rép,,répruj,control,r,,0,r,n,répnuj,3,6,pseudo
emtiocnemt,emtiocnemt,prs,tioc,er,nemt,ertiocnemt,control,p,0.0,1,r,m,emtiocnemt,2,10,pseudo
sédnecidre,sédnecidre,pprs,cid,séd_ne,re,sédnecidre,control,r,,0,c,d,sédnedidre,0,10,pseudo
miridvitié,mirivvitié,prss,rid,mi,vi_tié,miridvitié,control,r,,2,d,v,mirivvitié,1,10,pseudo
bul,bul,r,bul,,,bul,target,r,,0,b,t,tul,0,3,pseudo
vérdlaisem,vértlaisem,rss,vért,,la_isem,vértlaisem,control,r,,3,t,d,vérdlaisem,3,10,pseudo
redénour,redéniur,ppr,nour,re_dé,,redénour,target,r,,1,o,i,redéniur,1,8,pseudo
sédnimélre,sédnimélre,pprs,mél,séd_ni,re,sédnimélre,control,p,1.0,0,n,j,sédjimélre,0,10,pseudo
loud,lous,r,loud,,,loud,control,r,,3,d,s,lous,1,4,pseudo
contmetron,contmetron,pr,tron,contre,,contretron,target,p,0.0,4,r,m,contmetron,2,10,pseudo
injurelivé,injurelivé,prss,jur,in,el_ité,injurelité,target,s,1.0,1,t,v,injurelivé,2,10,pseudo
midvila,midvila,rss,rid,,vi_la,ridvila,control,r,,0,r,m,midvila,2,7,pseudo
insnalence,insnalence,prs,snal,in,ence,insnalence,target,r,,1,n,r,insralence,0,10,pseudo
jaisat,jaisut,rs,jais,,at,jaisat,target,s,0.0,0,a,u,jaisut,1,6,pseudo
relub,nelub,pr,lub,ne,,nelub,control,p,0.0,0,n,r,relub,3,5,pseudo
erédrideag,erédriteag,pprs,rid,er_éd,eag,erédrideag,control,r,,2,d,t,erédriteag,1,10,pseudo
jaunaval,jaunival,rss,jaun,,iv_al,jaunival,target,s,0.0,0,i,a,jaunaval,3,8,pseudo
nortnet,norcnet,rs,nort,,net,nortnet,control,r,,3,t,c,norcnet,1,7,pseudo
miérpfod,miérpfod,ppr,fod,mi_érp,,miérpfod,control,r,,2,d,t,miérpfot,0,8,pseudo
péquorable,péquorable,prs,quor,dé,able,déquorable,target,p,0.0,0,d,p,péquorable,2,10,pseudo
lem,lem,r,lém,,,lém,target,r,,1,é,e,lem,2,3,pseudo
ninaslatié,nenaslatié,prss,nas,ni,la_tié,ninaslatié,control,p,0.0,1,i,e,nenaslatié,1,10,pseudo
plemaliste,plemaliste,rss,plem,,al_iste,plemaliste,target,r,,3,m,r,pleraliste,0,10,pseudo
sainnet,saijnet,rs,saij,,net,saijnet,control,r,,3,j,n,sainnet,3,7,pseudo
disenbuler,désenbuler,pprs,bul,dés_en,er,désenbuler,target,p,0.0,1,é,i,disenbuler,3,10,pseudo
insulalité,insalalité,prss,sal,in,al_ité,insalalité,target,r,,1,a,u,insulalité,3,10,pseudo
ertoidtun,ertoidtan,prs,toid,er,tan,ertoidtan,control,s,0.0,1,a,u,ertoidtun,3,9,pseudo
jur,jer,r,jur,,,jur,target,r,,1,u,e,jer,1,3,pseudo
préreném,préreném,ppr,lém,pré_re,,prérelém,target,r,,0,l,n,préreném,2,8,pseudo
précort,précort,pr,cort,pré,,précort,target,r,,1,o,e,précert,0,7,pseudo
nofodalbe,nofodalbe,prs,fod,ni,albe,nifodalbe,control,p,0.0,1,i,o,nofodalbe,2,9,pseudo
lifeisc,lifeist,rs,lif,,eist,lifeist,control,s,0.0,3,t,c,lifeisc,3,7,pseudo
tôlclatié,telclatié,rss,tôlc,,la_tié,tôlclatié,control,r,,1,ô,e,telclatié,1,9,pseudo
sétnifodre,sédnifodre,pprs,fod,séd_ni,re,sédnifodre,control,p,0.0,2,d,t,sétnifodre,3,10,pseudo
erécfod,erédfod,ppr,fod,er_éd,,erédfod,control,p,1.0,1,d,c,erécfod,3,7,pseudo
coteél,cotuél,pr,tuél,co,,cotuél,target,r,,1,u,e,coteél,3,6,pseudo
rur,rur,r,ruj,,,ruj,control,r,,2,j,r,rur,2,3,pseudo
erlubtaoin,erlubtuoin,prss,lub,er,ta_oin,erlubtaoin,control,s,0.0,1,a,u,erlubtuoin,1,10,pseudo
sésenfiler,sésenfiler,pprs,fil,dés_en,er,désenfiler,target,p,0.0,0,d,s,sésenfiler,2,10,pseudo
laslaeist,laslaeist,rss,las,,la_eist,laslaeist,control,r,,1,a,u,luslaeist,0,9,pseudo
picaire,dicaire,rs,dic,,aire,dicaire,target,r,,0,d,p,picaire,3,7,pseudo
insanalité,ilsanalité,prss,san,in,al_ité,insanalité,target,p,0.0,1,n,l,ilsanalité,1,10,pseudo
prérelaun,prérejaun,ppr,jaun,pré_re,,prérejaun,target,r,,0,j,l,prérelaun,3,9,pseudo
dic,did,r,dic,,,dic,target,r,,2,c,d,did,1,3,pseudo
ermél,ormél,pr,mél,er,,ermél,control,p,0.0,0,e,o,ormél,1,5,pseudo
nirujfi,nirujfi,prs,ruj,ni,fi,nirujfi,control,s,0.0,0,f,d,nirujdi,0,7,pseudo
prédelém,prédelém,ppr,lém,pré_dé,,prédélém,target,p,1.0,1,é,e,prédelém,2,8,pseudo
ridication,redication,prss,dic,re,at_ion,redication,target,p,0.0,1,e,i,ridication,3,10,pseudo
mutoid,mutoid,pr,toid,mi,,mitoid,control,p,0.0,1,i,u,mutoid,2,6,pseudo
sédrelasre,sédrelasre,pprs,las,séd_ne,re,sédnelasre,control,p,1.0,0,n,r,sédrelasre,2,10,pseudo
dofionnen,dofionnen,rss,dof,,ionn_el,dofionnel,target,s,1.0,1,l,n,dofionnen,2,9,pseudo
lubtié,lubtié,rs,lub,,tié,lubtié,control,s,0.0,1,i,u,lubtué,0,6,pseudo
leclôture,reclôture,prs,clôt,re,ure,reclôture,target,p,0.0,0,r,l,leclôture,3,9,pseudo
dof,dof,r,dof,,,dof,target,r,,1,o,i,dif,0,3,pseudo
jumiste,jumiste,rs,jur,,iste,juriste,target,r,,2,r,m,jumiste,2,7,pseudo
mac,mac,r,mac,,,mac,control,r,,1,a,e,mec,0,3,pseudo
tronarité,tronarité,rss,tron,,al_ité,tronalité,target,s,0.0,1,l,r,tronarité,2,9,pseudo
encanade,ensanade,prs,san,en,ade,ensanade,target,r,,0,s,c,encanade,3,8,pseudo
désenjuren,désenjurer,pprs,jur,dés_en,er,désenjurer,target,s,0.0,1,r,n,désenjuren,3,10,pseudo
osunas,osunas,pr,nas,osu,,osunas,control,p,0.0,2,u,e,osenas,0,6,pseudo
indicelité,indiqelité,prss,dic,in,el_ité,indicelité,target,r,,2,c,q,indiqelité,1,10,pseudo
prérefil,prérefel,ppr,fil,pré_re,,prérefil,target,r,,1,i,e,prérefel,1,8,pseudo
ninasisem,nénasisem,prs,nas,ni,isem,ninasisem,control,p,0.0,1,i,é,nénasisem,1,9,pseudo
indofalité,indofalité,prss,dof,in,al_ité,indofalité,target,r,,2,f,s,indosalité,0,10,pseudo
prédétron,prététron,ppr,tron,pré_dé,,prédétron,target,p,1.0,0,d,t,prététron,1,9,pseudo
reég,reég,r,reig,,,reig,control,r,,2,i,é,reég,2,4,pseudo
umdir,imdir,pr,dir,im,,imdir,target,p,0.0,0,i,u,umdir,3,5,pseudo
cidarie,cidarie,rs,cid,,arie,cidarie,control,r,,1,i,e,cedarie,0,7,pseudo
erédlifeag,erédlifeag,pprs,lif,er_éd,eag,erédlifeag,control,p,0.0,1,r,l,elédlifeag,0,10,pseudo
coitivul,coitival,rss,coit,,iv_al,coitival,target,s,1.0,0,a,u,coitivul,3,8,pseudo
désensaner,désinsaner,pprs,san,dés_in,er,désinsaner,target,p,1.0,0,i,e,désensaner,3,10,pseudo
dystrom,dystrom,pr,tron,dys,,dystron,target,r,,3,n,m,dystrom,2,7,pseudo
sret,tret,r,tret,,,tret,control,r,,0,t,s,sret,3,4,pseudo
imcrusable,imcrusable,prs,crus,in,able,incrusable,target,p,0.0,1,n,m,imcrusable,2,10,pseudo
rilaslatié,nilaslatié,prss,las,ni,la_tié,nilaslatié,control,p,0.0,0,n,r,rilaslatié,3,10,pseudo
jaicion,jaision,rs,jais,,ion,jaision,target,r,,3,s,c,jaicion,3,7,pseudo
rojvila,rojvila,rss,ruj,,vi_la,rujvila,control,r,,1,u,o,rojvila,2,7,pseudo
rusnehért,rusnevért,ppr,vért,rus_ne,,rusnevért,control,r,,0,v,h,rusnehért,3,9,pseudo
