first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
rusnomac,rusnemac,ppr,mac,rus_ne,,rusnemac,control,p,1.0,1,e,o,rusnomac,3,8,pseudo
mirajvitié,mirajvitié,prss,ruj,mi,vi_tié,mirujvitié,control,r,,1,u,a,mirajvitié,2,10,pseudo
slem,plem,r,plem,,,plem,target,r,,0,p,s,slem,3,4,pseudo
décaniste,décaniste,prs,cam,dé,iste,décamiste,target,r,,2,m,n,décaniste,2,9,pseudo
désinsaner,désinsaner,pprs,san,dés_in,er,désinsaner,target,p,0.0,2,s,c,décinsaner,0,10,pseudo
dysdoul,dysdoul,pr,doul,dys,,dysdoul,target,p,0.0,1,y,n,dnsdoul,0,7,pseudo
tiocditié,tiocvitié,rss,tioc,,vi_tié,tiocvitié,control,s,0.0,0,v,d,tiocditié,3,9,pseudo
lénsalbe,lénsalbe,rs,lans,,albe,lansalbe,control,r,,1,a,é,lénsalbe,2,8,pseudo
indofalité,inpofalité,prss,dof,in,al_ité,indofalité,target,r,,0,d,p,inpofalité,1,10,pseudo
jaunible,jaunible,rs,jaun,,able,jaunable,target,s,0.0,0,a,i,jaunible,2,8,pseudo
sursanmont,sursanment,prs,san,sur,ment,sursanment,target,s,0.0,1,e,o,sursanmont,3,10,pseudo
redédiot,redédiot,ppr,diot,re_dé,,redédiot,target,r,,3,t,f,redédiof,0,8,pseudo
dimaliste,diraliste,rss,dir,,al_iste,diraliste,target,r,,2,r,m,dimaliste,3,9,pseudo
erédlaseag,arédlaseag,pprs,las,er_éd,eag,erédlaseag,control,p,0.0,0,e,a,arédlaseag,1,10,pseudo
surpler,surplem,pr,plem,sur,,surplem,target,r,,3,m,r,surpler,3,7,pseudo
tyoc,tyoc,r,troc,,,troc,control,r,,1,r,y,tyoc,2,4,pseudo
mirujletaé,mirujletaé,prss,ruj,mi,le_tié,mirujletié,control,s,1.0,1,i,a,mirujletaé,2,10,pseudo
netret,netret,pr,tret,ne,,netret,control,p,0.0,1,e,a,natret,0,6,pseudo
miérproif,muérproif,ppr,roif,mi_érp,,miérproif,control,p,0.0,1,i,u,muérproif,1,9,pseudo
désinjurer,désinjuren,pprs,jur,dés_in,er,désinjurer,target,s,0.0,1,r,n,désinjuren,1,10,pseudo
pranourion,prénourion,prs,nour,pré,ion,prénourion,target,p,0.0,2,é,a,pranourion,3,10,pseudo
plemat,plemat,rs,plem,,at,plemat,target,s,0.0,1,t,s,plemas,0,6,pseudo
culalité,bulalité,rss,bul,,al_ité,bulalité,target,r,,0,b,c,culalité,3,8,pseudo
dic,dac,r,dic,,,dic,target,r,,1,i,a,dac,1,3,pseudo
désenjurer,désenjurér,pprs,jur,dés_en,er,désenjurer,target,s,0.0,0,e,é,désenjurér,1,10,pseudo
rusvérs,rusvért,pr,vért,rus,,rusvért,control,r,,3,t,s,rusvérs,3,7,pseudo
maclueist,maclueist,rss,mac,,la_eist,maclaeist,control,s,0.0,1,a,u,maclueist,2,9,pseudo
rusnelif,rusnelip,ppr,lif,rus_ne,,rusnelif,control,r,,2,f,p,rusnelip,1,8,pseudo
predofion,prédofion,prs,dof,pré,ion,prédofion,target,p,0.0,2,é,e,predofion,3,9,pseudo
nicidlatié,nicidlatié,prss,cid,ni,la_tié,nicidlatié,control,r,,1,i,o,nicodlatié,0,10,pseudo
nourisme,nourisme,rs,nour,,isme,nourisme,target,s,0.0,2,m,n,nourisne,0,8,pseudo
rour,roun,r,roun,,,roun,control,r,,3,n,r,rour,3,4,pseudo
redisation,redisation,prss,dic,re,at_ion,redication,target,r,,2,c,s,redisation,2,10,pseudo
injaisisme,injaisisme,prs,jais,in,isme,injaisisme,target,s,0.0,3,e,a,injaisisma,0,10,pseudo
naujéq,naujéq,rs,nauj,,ét,naujét,control,s,0.0,1,t,q,naujéq,2,6,pseudo
loud,lood,r,loud,,,loud,control,r,,2,u,o,lood,1,4,pseudo
surejdiot,surejdiot,ppr,diot,sur_en,,surendiot,target,p,1.0,1,n,j,surejdiot,2,9,pseudo
rounvihié,rounvihié,rss,roun,,vi_tié,rounvitié,control,s,1.0,0,t,h,rounvihié,2,9,pseudo
redétamage,redécamage,pprs,cam,re_dé,age,redécamage,target,r,,0,c,t,redétamage,3,10,pseudo
erfoir,erfoir,pr,foir,en,,enfoir,target,p,0.0,1,n,r,erfoir,2,6,pseudo
trencosurc,trencosurc,pr,surc,trenco,,trencosurc,control,p,0.0,3,n,r,trercosurc,0,10,pseudo
décoitmert,décoitment,prs,coit,dé,ment,décoitment,target,s,0.0,2,n,r,décoitmert,3,10,pseudo
indicelité,irdicelité,prss,dic,in,el_ité,indicelité,target,p,0.0,1,n,r,irdicelité,1,10,pseudo
diot,diot,r,diot,,,diot,target,r,,2,o,à,diàt,0,4,pseudo
nasoin,lasoin,rs,las,,oin,lasoin,control,r,,0,l,n,nasoin,3,6,pseudo
impréclôt,impréclôd,ppr,clôt,im_pré,,impréclôt,target,r,,3,t,d,impréclôd,1,9,pseudo
redéfinage,redéfilage,pprs,fil,re_dé,age,redéfilage,target,r,,2,l,n,redéfinage,3,10,pseudo
lubinnome,lubinnome,rss,lub,,inno_le,lubinnole,control,s,1.0,0,l,m,lubinnome,2,9,pseudo
jaurant,jaurant,rs,jaun,,ant,jaunant,target,r,,3,n,r,jaurant,2,7,pseudo
désindicer,désinticer,pprs,dic,dés_in,er,désindicer,target,r,,0,d,t,désinticer,1,10,pseudo
irfilalité,infilalité,prss,fil,in,al_ité,infilalité,target,p,0.0,1,n,r,irfilalité,3,10,pseudo
prédédiot,prédédiot,ppr,diot,pré_dé,,prédédiot,target,p,0.0,0,p,s,srédédiot,0,9,pseudo
trév,trét,r,trév,,,trév,target,r,,3,v,t,trét,1,4,pseudo
décolt,décort,pr,cort,dé,,décort,target,r,,2,r,l,décolt,3,6,pseudo
ridvila,ridvila,rss,rid,,vi_la,ridvila,control,r,,2,d,t,ritvila,0,7,pseudo
reterteur,reterteur,prs,tert,re,eur,reterteur,target,p,0.0,0,r,n,neterteur,0,9,pseudo
radébulage,radébulage,pprs,bul,re_dé,age,redébulage,target,p,0.0,1,e,a,radébulage,2,10,pseudo
surcisem,surcisem,rs,surc,,isem,surcisem,control,s,0.0,0,i,e,surcesem,0,8,pseudo
bourbul,pourbul,pr,bul,pour,,pourbul,target,p,0.0,0,p,b,bourbul,3,7,pseudo
répédtois,répédtoid,ppr,toid,rép_éd,,répédtoid,control,r,,3,d,s,répédtois,3,9,pseudo
fir,fil,r,fil,,,fil,target,r,,2,l,r,fir,3,3,pseudo
nusrujnemt,rusrujnemt,prs,ruj,rus,nemt,rusrujnemt,control,p,0.0,0,r,n,nusrujnemt,3,10,pseudo
indirivité,intirivité,prss,dir,in,iv_ité,indirivité,target,r,,0,d,t,intirivité,1,10,pseudo
tuélaliste,tualaliste,rss,tuél,,al_iste,tuélaliste,target,r,,2,é,a,tualaliste,1,10,pseudo
neuj,nauj,r,nauj,,,nauj,control,r,,1,a,e,neuj,3,4,pseudo
emprédiot,imprédiot,ppr,diot,im_pré,,imprédiot,target,p,0.0,0,i,e,emprédiot,3,9,pseudo
burité,bulité,rs,bul,,ité,bulité,target,r,,2,l,r,burité,3,6,pseudo
erlastaoil,erlastaoil,prss,las,er,ta_oin,erlastaoin,control,s,1.0,2,n,l,erlastaoil,2,10,pseudo
cortalisme,cortalisme,rss,cort,,al_isme,cortalisme,target,r,,1,o,a,cartalisme,0,10,pseudo
roplus,roplas,pr,las,rop,,roplas,control,r,,1,a,u,roplus,3,6,pseudo
erédmaxeag,erédmaceag,pprs,mac,er_éd,eag,erédmaceag,control,r,,2,c,x,erédmaxeag,3,10,pseudo
regiereùr,regiereur,prs,gier,re,eur,regiereur,target,s,0.0,1,u,ù,regiereùr,3,9,pseudo
réig,réig,r,reig,,,reig,control,r,,1,e,é,réig,2,4,pseudo
camalité,camanité,rss,cam,,al_ité,camalité,target,s,0.0,1,l,n,camanité,1,8,pseudo
rusroif,resroif,pr,roif,rus,,rusroif,control,p,0.0,1,u,e,resroif,1,7,pseudo
ircamalité,incamalité,prss,cam,in,al_ité,incamalité,target,p,0.0,1,n,r,ircamalité,3,10,pseudo
répédrour,répédroun,ppr,roun,rép_éd,,répédroun,control,r,,3,n,r,répédrour,3,9,pseudo
sédnilubre,sédnilubra,pprs,lub,séd_ni,re,sédnilubre,control,s,0.0,1,e,a,sédnilubra,1,10,pseudo
rudoulat,rudoulat,prs,doul,re,at,redoulat,target,p,0.0,1,e,u,rudoulat,2,8,pseudo
tersion,tersion,rs,tert,,ion,tertion,target,r,,3,t,s,tersion,2,7,pseudo
foirihal,foirival,rss,foir,,iv_al,foirival,target,s,0.0,1,v,h,foirihal,3,8,pseudo
miérppelm,miérppalm,ppr,pelm,mi_érp,,miérppelm,control,r,,1,e,a,miérppalm,1,9,pseudo
cort,cord,r,cort,,,cort,target,r,,3,t,d,cord,1,4,pseudo
rusnifnemt,ruslifnemt,prs,lif,rus,nemt,ruslifnemt,control,r,,0,l,n,rusnifnemt,3,10,pseudo
désenbuler,désenbuler,pprs,bul,dés_in,er,désinbuler,target,p,1.0,0,i,e,désenbuler,2,10,pseudo
procois,procoit,pr,coit,pro,,procoit,target,r,,3,t,s,procois,3,7,pseudo
ricamation,ricamation,prss,cam,re,at_ion,recamation,target,p,0.0,1,e,i,ricamation,2,10,pseudo
tronté,trenté,rs,tron,,té,tronté,target,r,,2,o,e,trenté,1,6,pseudo
erridtaein,erridtaein,prss,rid,er,ta_oin,erridtaoin,control,s,1.0,0,o,e,erridtaein,2,10,pseudo
erédpelm,erédpelw,ppr,pelm,er_éd,,erédpelm,control,r,,3,m,w,erédpelw,1,8,pseudo
roislaisem,roislaisem,rss,roif,,la_isem,roiflaisem,control,r,,3,f,s,roislaisem,2,10,pseudo
roqunat,roqunat,rs,roqu,,nat,roqunat,control,s,0.0,1,a,e,roqunet,0,7,pseudo
nilansecne,nilansecne,prs,lans,ni,ecne,nilansecne,control,p,0.0,0,n,r,rilansecne,0,10,pseudo
lél,lél,r,lém,,,lém,target,r,,2,m,l,lél,2,3,pseudo
erédcideag,erédcideag,pprs,cid,er_éd,eag,erédcideag,control,s,0.0,1,a,o,erédcideog,0,10,pseudo
porutrac,porutrac,pr,troc,poru,,porutroc,control,r,,2,o,a,porutrac,2,8,pseudo
injurelité,injurelité,prss,jur,in,el_ité,injurelité,target,r,,1,u,i,injirelité,0,10,pseudo
érpernort,érpernert,ppr,nort,érp_er,,érpernort,control,r,,1,o,e,érpernert,1,9,pseudo
saijnemt,sairnemt,rs,saij,,nemt,saijnemt,control,r,,3,j,r,sairnemt,1,8,pseudo
certionnel,certionnel,rss,cert,,ionn_el,certionnel,target,r,,1,e,i,cirtionnel,0,10,pseudo
édtelmnemt,édpelmnemt,prs,pelm,éd,nemt,édpelmnemt,control,r,,0,p,t,édtelmnemt,3,10,pseudo
nes,nes,r,nas,,,nas,control,r,,1,a,e,nes,2,3,pseudo
redédofage,redédofage,pprs,dof,re_dé,age,redédofage,target,p,1.0,1,é,e,rededofage,0,10,pseudo
contrejur,contrejun,pr,jur,contre,,contrejur,target,r,,2,r,n,contrejun,1,9,pseudo
