first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
diskeir,dihkeir,pr,keir,dis,,diskeir,target,p,0.0,2,s,h,dihkeir,1,7,pseudo,block3
colg,colg,r,colg,,,colg,control,r,,3,g,c,colc,0,4,pseudo,block3
putrig,putrig,pr,trig,pu,,putrig,control,p,0.0,1,u,a,patrig,0,6,pseudo,block3
grational,grasional,rss,gras,,ion_al,grasional,target,r,,3,s,t,grational,3,9,pseudo,block3
enfom,enfem,pr,fom,en,,enfom,target,r,,1,o,e,enfem,1,5,pseudo,block3
meakouis,meakouos,rs,meak,,ouis,meakouis,control,s,0.0,2,i,o,meakouos,1,8,pseudo,block3
mef,maf,r,maf,,,maf,control,r,,1,a,e,mef,3,3,pseudo,block3
intergloc,intertloc,pr,gloc,inter,,intergloc,target,r,,0,g,t,intertloc,1,9,pseudo,block3
anket,inket,pr,ket,in,,inket,target,p,0.0,0,i,a,anket,3,5,pseudo,block3
mien,mien,r,lien,,,lien,target,r,,0,l,m,mien,2,4,pseudo,block3
simcolgoni,simcomgoni,prs,colg,sim,oni,simcolgoni,control,r,,2,l,m,simcomgoni,1,10,pseudo,block3
pisnegure,disnegure,prs,neg,dis,ure,disnegure,target,p,0.0,0,d,p,pisnegure,3,9,pseudo,block3
werk,wert,r,werk,,,werk,control,r,,3,k,t,wert,1,4,pseudo,block3
yepsidtonc,yepsidtonc,ppr,tonc,rep_sid,,repsidtonc,control,p,0.0,0,r,y,yepsidtonc,2,10,pseudo,block3
keiristec,keiristec,rss,keir,,ist_ic,keiristic,target,s,1.0,0,i,e,keiristec,2,9,pseudo,block3
cunly,cunly,rs,cun,,ly,cunly,target,r,,0,c,g,gunly,0,5,pseudo,block3
simloukomi,simloukoni,prs,louk,sim,oni,simloukoni,control,s,0.0,1,n,m,simloukomi,3,10,pseudo,block3
nurtically,numtically,rsss,nurt,,ic_al_ly,nurtically,target,r,,2,r,m,numtically,1,10,pseudo,block3
misgirtion,misgimtion,prs,girt,mis,ion,misgirtion,target,r,,2,r,m,misgimtion,1,10,pseudo,block3
koul,kour,r,koul,,,koul,target,r,,3,l,r,kour,1,4,pseudo,block3
sidneilyl,sidneilyl,prs,neil,sid,yl,sidneilyl,control,p,0.0,0,s,t,tidneilyl,0,9,pseudo,block3
pakeatlayl,pakeatlayl,prss,keat,ba,la_yl,bakeatlayl,control,p,0.0,0,b,p,pakeatlayl,2,10,pseudo,block3
prodisgirt,prodisgirt,ppr,girt,pre_dis,,predisgirt,target,p,0.0,2,e,o,prodisgirt,2,10,pseudo,block3
uniteer,eniteer,pr,teer,uni,,uniteer,target,p,0.0,0,u,e,eniteer,1,7,pseudo,block3
conate,conate,rs,con,,ate,conate,target,s,0.0,2,e,o,conato,0,6,pseudo,block3
predisgeet,predisgeef,ppr,geef,pre_dis,,predisgeef,target,r,,3,f,t,predisgeet,3,10,pseudo,block3
mautenca,mautenca,rs,naut,,enca,nautenca,control,r,,0,n,m,mautenca,2,8,pseudo,block3
nusiwla,nasiwla,prs,siw,nu,la,nusiwla,control,p,0.0,1,u,a,nasiwla,1,7,pseudo,block3
mitrunyti,mitrunyci,prs,trun,mi,yti,mitrunyti,control,s,0.0,1,t,c,mitrunyci,1,9,pseudo,block3
sidremeru,hidremeru,prs,rem,sid,eru,sidremeru,control,p,0.0,0,s,h,hidremeru,1,9,pseudo,block3
siwlasat,siwlasat,rss,siw,,la_sit,siwlasit,control,s,1.0,1,i,a,siwlasat,2,8,pseudo,block3
ersidbof,ersidboh,ppr,bof,er_sid,,ersidbof,control,r,,2,f,h,ersidboh,1,8,pseudo,block3
darfion,darfion,rs,darf,,ion,darfion,target,s,0.0,2,n,r,darfior,0,7,pseudo,block3
tehlasitci,teklasitci,rsss,tek,,la_sit_ci,teklasitci,control,r,,2,k,h,tehlasitci,3,10,pseudo,block3
fyad,frad,r,frad,,,frad,control,r,,1,r,y,fyad,3,4,pseudo,block3
calglazei,calglazei,rss,colg,,la_zei,colglazei,control,r,,1,o,a,calglazei,2,9,pseudo,block3
sidgenla,sidgenla,prs,gen,sid,la,sidgenla,control,p,0.0,1,i,e,sedgenla,0,8,pseudo,block3
eredriek,eredriek,ppr,riek,er_ed,,eredriek,control,r,,1,i,e,eredreek,0,8,pseudo,block3
cur,cur,r,cun,,,cun,target,r,,2,n,r,cur,2,3,pseudo,block3
glocic,glocac,rs,gloc,,ic,glocic,target,s,0.0,0,i,a,glocac,1,6,pseudo,block3
rem,wem,r,rem,,,rem,control,r,,0,r,w,wem,1,3,pseudo,block3
inpirtity,ingirtity,prs,girt,in,ity,ingirtity,target,r,,0,g,p,inpirtity,3,9,pseudo,block3
kaamically,kaamically,rsss,keam,,ic_al_ly,keamically,target,r,,1,e,a,kaamically,2,10,pseudo,block3
rerkilsens,werkilsens,rss,werk,,il_sens,werkilsens,control,r,,0,w,r,rerkilsens,3,10,pseudo,block3
abteerelly,abteerally,prss,teer,ab,al_ly,abteerally,target,s,0.0,0,a,e,abteerelly,3,10,pseudo,block3
grasful,grasful,rs,gras,,ful,grasful,target,s,0.0,2,l,n,grasfun,0,7,pseudo,block3
ungeefal,ungeefal,prs,geef,un,al,ungeefal,target,r,,0,g,k,unkeefal,0,8,pseudo,block3
redikoop,redikoop,ppr,koop,re_de,,redekoop,target,p,1.0,1,e,i,redikoop,2,8,pseudo,block3
ersidneil,ersidneil,ppr,neil,er_sid,,ersidneil,control,p,1.0,2,d,p,ersipneil,0,9,pseudo,block3
orptrun,orptrun,pr,trun,orp,,orptrun,control,r,,1,r,n,orptnun,0,7,pseudo,block3
drunionil,drunional,rss,drun,,ion_al,drunional,target,s,1.0,0,a,i,drunionil,3,9,pseudo,block3
bofditci,bofsitci,rss,bof,,sit_ci,bofsitci,control,s,0.0,0,s,d,bofditci,3,8,pseudo,block3
eredtrig,eredtrig,ppr,trig,er_ed,,eredtrig,control,r,,2,i,a,eredtrag,0,8,pseudo,block3
ersimreet,ersimreet,ppr,reet,er_sim,,ersimreet,control,p,0.0,0,e,o,orsimreet,0,9,pseudo,block3
reoutneg,reoutneg,ppr,neg,re_out,,reoutneg,target,p,0.0,1,e,o,rooutneg,0,8,pseudo,block3
orpsiwoni,orpsiwoni,prs,siw,orp,oni,orpsiwoni,control,p,0.0,1,r,w,owpsiwoni,0,9,pseudo,block3
koopically,koopisally,rsss,koop,,ic_al_ly,koopically,target,s,0.0,1,c,s,koopisally,1,10,pseudo,block3
mafma,mafla,rs,maf,,la,mafla,control,s,0.0,0,l,m,mafma,3,5,pseudo,block3
nautsitsi,nautsitci,rss,naut,,sit_ci,nautsitci,control,s,1.0,0,c,s,nautsitsi,3,9,pseudo,block3
ersidmoos,erfidmoos,ppr,moos,er_sid,,ersidmoos,control,p,1.0,0,s,f,erfidmoos,1,9,pseudo,block3
sidsarg,sivsarg,pr,sarg,sid,,sidsarg,control,p,0.0,2,d,v,sivsarg,1,7,pseudo,block3
wepsidnuc,repsidnuc,ppr,nuc,rep_sid,,repsidnuc,control,p,0.0,0,r,w,wepsidnuc,3,9,pseudo,block3
krewicallj,krewically,rsss,krew,,ic_al_ly,krewically,target,s,2.0,1,y,j,krewicallj,3,10,pseudo,block3
nucsitci,nucsithi,rss,nuc,,sit_ci,nucsitci,control,s,1.0,0,c,h,nucsithi,1,8,pseudo,block3
sidmenac,sidmenac,ppr,nuc,sid_me,,sidmenuc,control,r,,1,u,a,sidmenac,2,8,pseudo,block3
rentisen,rentisen,pr,gen,renti,,rentigen,control,r,,0,g,s,rentisen,2,8,pseudo,block3
carg,carg,r,sarg,,,sarg,control,r,,0,s,c,carg,2,4,pseudo,block3
fobant,fobant,rs,fob,,ant,fobant,target,r,,0,f,c,cobant,0,6,pseudo,block3
tuk,tek,r,tek,,,tek,control,r,,1,e,u,tuk,3,3,pseudo,block3
redissoor,redissoom,ppr,soom,re_dis,,redissoom,target,r,,3,m,r,redissoor,3,9,pseudo,block3
geefally,geehally,rss,geef,,al_ly,geefally,target,r,,3,f,h,geehally,1,8,pseudo,block3
vrew,vrew,r,krew,,,krew,target,r,,0,k,v,vrew,2,4,pseudo,block3
degirtate,degirtate,prs,girt,de,ate,degirtate,target,p,0.0,0,d,b,begirtate,0,9,pseudo,block3
drunibally,drunibally,rsss,drun,,ic_al_ly,drunically,target,s,0.0,1,c,b,drunibally,2,10,pseudo,block3
trum,trun,r,trun,,,trun,control,r,,3,n,m,trum,3,4,pseudo,block3
misfamion,misfamion,prs,fam,mis,ion,misfamion,target,s,0.0,1,o,u,misfamiun,0,9,pseudo,block3
tekcilayl,tekcilayl,rsss,tek,,ci_la_yl,tekcilayl,control,r,,0,t,d,dekcilayl,0,9,pseudo,block3
unikeir,unikeir,pr,keir,uni,,unikeir,target,p,0.0,0,u,a,anikeir,0,7,pseudo,block3
remcilayl,remciluyl,rsss,rem,,ci_la_yl,remcilayl,control,s,1.0,1,a,u,remciluyl,1,9,pseudo,block3
ridisteer,redisteer,ppr,teer,re_dis,,redisteer,target,p,0.0,1,e,i,ridisteer,3,9,pseudo,block3
talcelsens,talcelsens,rss,talc,,il_sens,talcilsens,control,s,0.0,0,i,e,talcelsens,2,10,pseudo,block3
keir,heir,r,keir,,,keir,target,r,,0,k,h,heir,1,4,pseudo,block3
mofci,mofsi,rs,mof,,ci,mofci,control,s,0.0,0,c,s,mofsi,1,5,pseudo,block3
wisgrasion,misgrasion,prs,gras,mis,ion,misgrasion,target,p,0.0,0,m,w,wisgrasion,3,10,pseudo,block3
outmerenly,outmerenny,prss,mer,out,en_ly,outmerenly,target,s,1.0,0,l,n,outmerenny,1,10,pseudo,block3
sidwerkoni,sidwarkoni,prs,werk,sid,oni,sidwerkoni,control,r,,1,e,a,sidwarkoni,1,10,pseudo,block3
louknemtla,louknemtla,rss,louk,,nemt_la,louknemtla,control,s,0.0,3,t,g,louknemgla,0,10,pseudo,block3
dirf,dirf,r,darf,,,darf,target,r,,1,a,i,dirf,2,4,pseudo,block3
diskoully,diskoally,prs,koul,dis,ly,diskoully,target,r,,2,u,a,diskoally,1,9,pseudo,block3
unifomlm,unifomlm,prs,fom,uni,ly,unifomly,target,s,0.0,1,y,m,unifomlm,2,8,pseudo,block3
inutec,inutep,pr,tec,inu,,inutec,control,r,,2,c,p,inutep,1,6,pseudo,block3
unkoulical,unkoulical,prss,koul,un,ic_al,unkoulical,target,r,,0,k,f,unfoulical,0,10,pseudo,block3
genota,genota,rs,gen,,eta,geneta,control,s,0.0,0,e,o,genota,2,6,pseudo,block3
poohcilayl,poohcilayl,rsss,pook,,ci_la_yl,pookcilayl,control,r,,3,k,h,poohcilayl,2,10,pseudo,block3
prodarfeon,prodarfeon,prs,darf,pro,ion,prodarfion,target,s,0.0,0,i,e,prodarfeon,2,10,pseudo,block3
ersidriek,ersidriek,ppr,riek,er_sid,,ersidriek,control,p,1.0,2,d,h,ersihriek,0,9,pseudo,block3
neriek,neriek,pr,riek,ne,,neriek,control,r,,1,i,o,neroek,0,6,pseudo,block3
calendar,calendar,r,calendar,,,calendar,control,r,,6,a,e,calender,0,8,real,block4
cellophane,celloptane,r,cellophane,,,cellophane,control,r,,6,h,t,celloptane,1,10,real,block4
irchitect,architect,r,architect,,,architect,control,r,,0,a,i,irchitect,3,9,real,block4
highness,highress,rs,high,,ness,highness,target,s,0.0,0,n,r,highress,1,8,real,block4
phenomenon,phenomenon,r,phenomenon,,,phenomenon,control,r,,0,p,d,dhenomenon,0,10,real,block4
shenanigan,shenanigam,r,shenanigan,,,shenanigan,control,r,,9,n,m,shenanigam,1,10,real,block4
schoom,school,r,school,,,school,control,r,,5,l,m,schoom,3,6,real,block4
campeign,campeign,r,campaign,,,campaign,control,r,,4,a,e,campeign,2,8,real,block4
decoser,decoser,prs,cod,de,er,decoder,target,r,,2,d,s,decoser,2,7,real,block4
wulcome,welcome,r,welcome,,,welcome,control,r,,1,e,u,wulcome,3,7,real,block4
willfully,willfully,rss,will,,ful_ly,willfully,target,r,,0,w,r,rillfully,0,9,real,block4
enearthly,enearthly,prs,earth,un,ly,unearthly,target,p,0.0,0,u,e,enearthly,2,9,real,block4
meviewer,reviewer,prs,view,re,er,reviewer,target,p,0.0,0,r,m,meviewer,3,8,real,block4
satellite,satellite,r,satellite,,,satellite,control,r,,0,s,h,hatellite,0,9,real,block4
understant,understant,r,understand,,,understand,control,r,,9,d,t,understant,2,10,real,block4
redisegree,redisegree,ppr,agree,re_dis,,redisagree,target,r,,0,a,e,redisegree,2,10,real,block4
address,address,r,address,,,address,control,r,,0,a,e,eddress,0,7,real,block4
exhale,exhale,pr,hale,ex,,exhale,target,r,,3,e,i,exhali,0,6,real,block4
misreport,misreport,ppr,port,mis_re,,misreport,target,p,0.0,2,s,c,micreport,0,9,real,block4
shampoo,shampao,r,shampoo,,,shampoo,control,r,,5,o,a,shampao,1,7,real,block4
fourtvly,fourtvly,rss,four,,th_ly,fourthly,target,s,0.0,1,h,v,fourtvly,2,8,real,block4
meactor,meactor,prs,act,re,or,reactor,target,p,0.0,0,r,m,meactor,2,7,real,block4
treapure,treapure,r,treasure,,,treasure,control,r,,4,s,p,treapure,2,8,real,block4
midally,modally,rss,mod,,al_ly,modally,target,r,,1,o,i,midally,3,7,real,block4
concrate,concrate,r,concrete,,,concrete,control,r,,5,e,a,concrate,2,8,real,block4
vergefully,vergefully,rss,venge,,ful_ly,vengefully,target,r,,2,n,r,vergefully,2,10,real,block4
sportivo,sportive,rs,sport,,ive,sportive,target,s,0.0,2,e,o,sportivo,3,8,real,block4
caricahure,caricahure,r,caricature,,,caricature,control,r,,6,t,h,caricahure,2,10,real,block4
pmemistake,pmemistake,ppr,take,pre_mis,,premistake,target,p,0.0,1,r,m,pmemistake,2,10,real,block4
argoe,argue,r,argue,,,argue,control,r,,3,u,o,argoe,3,5,real,block4
woufully,woefully,rss,woe,,ful_ly,woefully,target,r,,2,e,u,woufully,3,8,real,block4
gargeyle,gargoyle,r,gargoyle,,,gargoyle,control,r,,4,o,e,gargeyle,3,8,real,block4
rehhought,rethought,pr,thought,re,,rethought,target,r,,0,t,h,rehhought,3,9,real,block4
guillotire,guillotine,r,guillotine,,,guillotine,control,r,,8,n,r,guillotire,3,10,real,block4
undisguise,undisguisi,ppr,guise,un_dis,,undisguise,target,r,,4,e,i,undisguisi,1,10,real,block4
govern,govern,r,govern,,,govern,control,r,,1,o,e,gevern,0,6,real,block4
unlawful,unlarful,prs,law,un,ful,unlawful,target,r,,2,w,r,unlarful,1,8,real,block4
rotterly,rotterly,rss,rott,,en_ly,rottenly,target,s,0.0,1,n,r,rotterly,2,8,real,block4
outperform,outperform,pr,perform,out,,outperform,target,p,0.0,1,u,i,oitperform,0,10,real,block4
ingredient,ingredient,r,ingredient,,,ingredient,control,r,,5,d,t,ingretient,0,10,real,block4
norracial,nonracial,prs,raci,non,al,nonracial,target,p,0.0,2,n,r,norracial,3,9,real,block4
upstage,upstage,pr,stage,up,,upstage,target,p,0.0,1,p,t,utstage,0,7,real,block4
tomorrow,tomorrow,r,tomorrow,,,tomorrow,control,r,,1,o,e,temorrow,0,8,real,block4
inspinct,instinct,r,instinct,,,instinct,control,r,,3,t,p,inspinct,3,8,real,block4
difficult,diffacult,r,difficult,,,difficult,control,r,,4,i,a,diffacult,1,9,real,block4
distmict,district,r,district,,,district,control,r,,4,r,m,distmict,3,8,real,block4
tunefully,tunefully,rss,tune,,ful_ly,tunefully,target,s,1.0,0,l,w,tunefulwy,0,9,real,block4
dowphin,dolphin,r,dolphin,,,dolphin,control,r,,2,l,w,dowphin,3,7,real,block4
mirgle,mingle,r,mingle,,,mingle,control,r,,2,n,r,mirgle,3,6,real,block4
assume,assume,r,assume,,,assume,control,r,,2,s,c,ascume,0,6,real,block4
salmonella,salmonella,r,salmonella,,,salmonella,control,r,,3,m,r,salronella,0,10,real,block4
camouflage,camoufjage,r,camouflage,,,camouflage,control,r,,6,l,j,camoufjage,1,10,real,block4
premisuse,premisuse,ppr,use,pre_mis,,premisuse,target,p,0.0,1,r,m,pmemisuse,0,9,real,block4
reoutsmurt,reoutsmurt,ppr,smart,re_out,,reoutsmart,target,r,,2,a,u,reoutsmurt,2,10,real,block4
reimpord,reimpord,ppr,port,re_im,,reimport,target,r,,3,t,d,reimpord,2,8,real,block4
sisagree,sisagree,pr,agree,dis,,disagree,target,p,0.0,0,d,s,sisagree,2,8,real,block4
revelsable,revelsable,prs,vers,re,able,reversable,target,r,,2,r,l,revelsable,2,10,real,block4
natiralist,natiralist,rss,natur,,al_ist,naturalist,target,r,,3,u,i,natiralist,2,10,real,block4
lestaurant,restaurant,r,restaurant,,,restaurant,control,r,,0,r,l,lestaurant,3,10,real,block4
command,command,r,command,,,command,control,r,,0,c,v,vommand,0,7,real,block4
reinforce,reinforce,ppr,force,re_in,,reinforce,target,r,,1,o,i,reinfirce,0,9,real,block4
repay,wepay,pr,pay,re,,repay,target,p,0.0,0,r,w,wepay,1,5,real,block4
ignore,ignome,r,ignore,,,ignore,control,r,,4,r,m,ignome,1,6,real,block4
extracd,extracd,pr,tract,ex,,extract,target,r,,4,t,d,extracd,2,7,real,block4
attitude,attitude,r,attitude,,,attitude,control,r,,5,u,e,attitede,0,8,real,block4
egoestic,egoestic,rss,ego,,ist_ic,egoistic,target,s,0.0,0,i,e,egoestic,2,8,real,block4
cartridge,cartridge,r,cartridge,,,cartridge,control,r,,8,e,i,cartridgi,0,9,real,block4
hepeless,hepeless,rs,hope,,less,hopeless,target,r,,1,o,e,hepeless,2,8,real,block4
embarrass,embarmass,r,embarrass,,,embarrass,control,r,,5,r,m,embarmass,1,9,real,block4
parallul,parallul,r,parallel,,,parallel,control,r,,6,e,u,parallul,2,8,real,block4
dasembody,dasembody,ppr,body,dis_em,,disembody,target,p,0.0,1,i,a,dasembody,2,9,real,block4
remaver,remaver,prs,mov,re,er,remover,target,r,,1,o,a,remaver,2,7,real,block4
remistake,remistake,ppr,take,re_mis,,remistake,target,p,0.0,1,e,i,rimistake,0,9,real,block4
leprechaun,leprebhaun,r,leprechaun,,,leprechaun,control,r,,5,c,b,leprebhaun,1,10,real,block4
srogram,program,r,program,,,program,control,r,,0,p,s,srogram,3,7,real,block4
three,tcree,r,three,,,three,control,r,,1,h,c,tcree,1,5,real,block4
boomerant,boomerant,r,boomerang,,,boomerang,control,r,,8,g,t,boomerant,2,9,real,block4
apgrade,apgrade,pr,grade,up,,upgrade,target,p,0.0,0,u,a,apgrade,2,7,real,block4
channel,cpannel,r,channel,,,channel,control,r,,1,h,p,cpannel,1,7,real,block4
enjoyment,enjoyment,prs,joy,en,ment,enjoyment,target,s,0.0,3,t,s,enjoymens,0,9,real,block4
portraih,portraih,r,portrait,,,portrait,control,r,,7,t,h,portraih,2,8,real,block4
quarantine,quarantine,r,quarantine,,,quarantine,control,r,,9,e,a,quarantina,0,10,real,block4
putifully,putifully,rss,piti,,ful_ly,pitifully,target,r,,1,i,u,putifully,2,9,real,block4
molecule,molicule,r,molecule,,,molecule,control,r,,3,e,i,molicule,1,8,real,block4
college,comlege,r,college,,,college,control,r,,2,l,m,comlege,1,7,real,block4
serfer,serfer,rs,surf,,er,surfer,target,r,,1,u,e,serfer,2,6,real,block4
dishonon,dishonon,pr,honor,dis,,dishonor,target,r,,4,r,n,dishonon,2,8,real,block4
article,erticle,r,article,,,article,control,r,,0,a,e,erticle,1,7,real,block4
dislike,dislika,pr,like,dis,,dislike,target,r,,3,e,a,dislika,1,7,real,block4
cleim,cleim,r,claim,,,claim,control,r,,2,a,e,cleim,2,5,real,block4
princeple,principle,r,principle,,,principle,control,r,,5,i,e,princeple,3,9,real,block4
disembiwel,disembowel,ppr,bowel,dis_em,,disembowel,target,r,,1,o,i,disembiwel,3,10,real,block4
naturarism,naturalism,rss,natur,,al_ism,naturalism,target,s,0.0,1,l,r,naturarism,3,10,real,block4
weirder,weirdir,rs,weird,,er,weirder,target,s,0.0,0,e,i,weirdir,1,7,real,block4
trustful,trustsul,rs,trust,,ful,trustful,target,s,0.0,0,f,s,trustsul,1,8,real,block4
raovercook,reovercook,ppr,cook,re_over,,reovercook,target,p,0.0,1,e,a,raovercook,3,10,real,block4
etiquette,etoquette,r,etiquette,,,etiquette,control,r,,2,i,o,etoquette,1,9,real,block4
reimpose,reimgose,ppr,pose,re_im,,reimpose,target,r,,0,p,g,reimgose,1,8,real,block4
determiye,determiye,r,determine,,,determine,control,r,,7,n,y,determiye,2,9,real,block4
windor,window,r,window,,,window,control,r,,5,w,r,windor,3,6,real,block4
sinfulry,sinfully,rss,sin,,ful_ly,sinfully,target,s,1.0,0,l,r,sinfulry,3,8,real,block4
commune,commune,r,commune,,,commune,control,r,,2,m,r,cormune,0,7,real,block4
cenflict,conflict,r,conflict,,,conflict,control,r,,1,o,e,cenflict,3,8,real,block4
eucalyptos,eucalyptus,r,eucalyptus,,,eucalyptus,control,r,,8,u,o,eucalyptos,3,10,real,block4
tounsel,counsel,r,counsel,,,counsel,control,r,,0,c,t,tounsel,3,7,real,block4
westirnize,westirnize,rss,west,,ern_ize,westernize,target,s,0.0,0,e,i,westirnize,2,10,real,block4
unkindly,unkindly,prs,kind,un,ly,unkindly,target,p,0.0,1,n,m,umkindly,0,8,real,block4
uneventlr,unevently,prs,event,un,ly,unevently,target,s,0.0,1,y,r,uneventlr,3,9,real,block4
prostituta,prostituta,r,prostitute,,,prostitute,control,r,,9,e,a,prostituta,2,10,real,block4
blacd,black,r,black,,,black,control,r,,4,k,d,blacd,3,5,real,block4
hurricano,hurricane,r,hurricane,,,hurricane,control,r,,8,e,o,hurricano,3,9,real,block4
approach,approoch,r,approach,,,approach,control,r,,5,a,o,approoch,1,8,real,block4
marijuana,marojuana,r,marijuana,,,marijuana,control,r,,3,i,o,marojuana,1,9,real,block4
undisclose,undisclose,ppr,close,un_dis,,undisclose,target,r,,3,s,h,undisclohe,0,10,real,block4
unmanly,unmanly,prs,man,un,ly,unmanly,target,p,0.0,0,u,a,anmanly,0,7,real,block4
intellect,intellect,r,intellect,,,intellect,control,r,,6,e,o,intelloct,0,9,real,block4
certiin,certain,r,certain,,,certain,control,r,,4,a,i,certiin,3,7,real,block4
chinchilla,csinchilla,r,chinchilla,,,chinchilla,control,r,,1,h,s,csinchilla,1,10,real,block4
reoutsell,reootsell,ppr,sell,re_out,,reoutsell,target,p,1.0,1,u,o,reootsell,1,9,real,block4
reimburse,leimburse,ppr,burse,re_im,,reimburse,target,p,0.0,0,r,l,leimburse,1,9,real,block4
