first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
import,import,pr,im,port,,import,target,r,,2,r,m,impomt,0,6,real,block3
sixthly,sixthly,rss,,six,th_ly,sixthly,target,r,,1,i,e,sexthly,0,7,real,block3
unfairly,unfairln,prs,un,fair,ly,unfairly,target,s,0.0,1,y,n,unfairln,1,8,real,block3
contrash,contrast,r,,contrast,,contrast,control,r,,7,t,h,contrash,3,8,real,block3
reimburse,reimburte,ppr,re_im,burse,,reimburse,target,r,,3,s,t,reimburte,1,9,real,block3
enact,enact,pr,en,act,,enact,target,p,0.0,1,n,r,eract,0,5,real,block3
ciscuss,ciscuss,r,,discuss,,discuss,control,r,,0,d,c,ciscuss,2,7,real,block3
curably,curably,rss,,cur,abl_y,curably,target,r,,1,u,a,carably,0,7,real,block3
sournoss,sourness,rs,,sour,ness,sourness,target,s,0.0,1,e,o,sournoss,3,8,real,block3
standard,standurd,r,,standard,,standard,control,r,,5,a,u,standurd,1,8,real,block3
remisalign,remisalign,ppr,re_mis,align,,remisalign,target,r,,2,i,e,remisalegn,0,10,real,block3
inspect,inspecc,pr,in,spect,,inspect,target,r,,4,t,c,inspecc,1,7,real,block3
anniunce,anniunce,r,,announce,,announce,control,r,,3,o,i,anniunce,2,8,real,block3
celyophane,cellophane,r,,cellophane,,cellophane,control,r,,3,l,y,celyophane,3,10,real,block3
fatally,fatolly,rss,,fat,al_ly,fatally,target,s,0.0,0,a,o,fatolly,1,7,real,block3
reovercome,reovercome,ppr,re_over,come,,reovercome,target,r,,3,e,o,reovercomo,0,10,real,block3
fifchly,fifthly,rss,,fif,th_ly,fifthly,target,s,0.0,0,t,c,fifchly,3,7,real,block3
wpile,while,r,,while,,while,control,r,,1,h,p,wpile,3,5,real,block3
shimpanzee,shimpanzee,r,,chimpanzee,,chimpanzee,control,r,,0,c,s,shimpanzee,2,10,real,block3
reovercook,meovercook,ppr,re_over,cook,,reovercook,target,p,0.0,0,r,m,meovercook,1,10,real,block3
skier,skier,rs,,ski,er,skier,target,r,,1,k,g,sgier,0,5,real,block3
debug,debug,pr,de,bug,,debug,target,r,,0,b,c,decug,0,5,real,block3
tambourine,tambourine,r,,tambourine,,tambourine,control,r,,4,o,e,tambeurine,0,10,real,block3
iconic,isonic,rs,,icon,ic,iconic,target,r,,1,c,s,isonic,1,6,real,block3
sprintir,sprintir,rs,,sprint,er,sprinter,target,s,0.0,0,e,i,sprintir,2,8,real,block3
gommand,gommand,r,,command,,command,control,r,,0,c,g,gommand,2,7,real,block3
pronounco,pronounce,r,,pronounce,,pronounce,control,r,,8,e,o,pronounco,3,9,real,block3
unwisery,unwisely,prs,un,wise,ly,unwisely,target,s,0.0,0,l,r,unwisery,3,8,real,block3
opinion,opinion,r,,opinion,,opinion,control,r,,3,n,m,opimion,0,7,real,block3
repertoire,repartoire,r,,repertoire,,repertoire,control,r,,3,e,a,repartoire,1,10,real,block3
urtie,untie,pr,un,tie,,untie,target,p,0.0,1,n,r,urtie,3,5,real,block3
notihe,notice,r,,notice,,notice,control,r,,4,c,h,notihe,3,6,real,block3
solidefy,solidefy,rs,,solid,ify,solidify,target,s,0.0,0,i,e,solidefy,2,8,real,block3
disclosure,disclosure,prs,dis,clos,ure,disclosure,target,p,0.0,2,s,d,didclosure,0,10,real,block3
embarrasp,embarrasp,r,,embarrass,,embarrass,control,r,,8,s,p,embarrasp,2,9,real,block3
currelcy,currelcy,r,,currency,,currency,control,r,,5,n,l,currelcy,2,8,real,block3
tillest,tillest,rs,,tall,est,tallest,target,r,,1,a,i,tillest,2,7,real,block3
overreach,overraach,pr,over,reach,,overreach,target,r,,1,e,a,overraach,1,9,real,block3
neighbour,neighbour,r,,neighbour,,neighbour,control,r,,8,r,m,neighboum,0,9,real,block3
inhala,inhale,pr,in,hale,,inhale,target,r,,3,e,a,inhala,3,6,real,block3
unlawful,unwawful,prs,un,law,ful,unlawful,target,r,,0,l,w,unwawful,1,8,real,block3
episede,episede,r,,episode,,episode,control,r,,4,o,e,episede,2,7,real,block3
enjoyrent,enjoyrent,prs,en,joy,ment,enjoyment,target,s,0.0,0,m,r,enjoyrent,2,9,real,block3
analogue,analogue,r,,analogue,,analogue,control,r,,1,n,r,aralogue,0,8,real,block3
wrongfully,wrongfullm,rss,,wrong,ful_ly,wrongfully,target,s,1.0,1,y,m,wrongfullm,1,10,real,block3
nonsense,nowsense,pr,non,sense,,nonsense,target,p,0.0,2,n,w,nowsense,1,8,real,block3
reeutsell,reoutsell,ppr,re_out,sell,,reoutsell,target,p,1.0,0,o,e,reeutsell,3,9,real,block3
ssrange,strange,r,,strange,,strange,control,r,,1,t,s,ssrange,3,7,real,block3
cantaloepe,cantaloepe,r,,cantaloupe,,cantaloupe,control,r,,7,u,e,cantaloepe,2,10,real,block3
proteft,protect,r,,protect,,protect,control,r,,5,c,f,proteft,3,7,real,block3
tunifully,tunefully,rss,,tune,ful_ly,tunefully,target,r,,3,e,i,tunifully,3,9,real,block3
remistake,remistake,ppr,re_mis,take,,remistake,target,r,,0,t,s,remissake,0,9,real,block3
mushroom,mubhroom,r,,mushroom,,mushroom,control,r,,2,s,b,mubhroom,1,8,real,block3
balendar,calendar,r,,calendar,,calendar,control,r,,0,c,b,balendar,3,8,real,block3
hiiroglyph,hiiroglyph,r,,hieroglyph,,hieroglyph,control,r,,2,e,i,hiiroglyph,2,10,real,block3
egoistic,egoistic,rss,,ego,ist_ic,egoistic,target,r,,2,o,e,egeistic,0,8,real,block3
unmanly,unminly,prs,un,man,ly,unmanly,target,r,,1,a,i,unminly,1,7,real,block3
beulevard,beulevard,r,,boulevard,,boulevard,control,r,,1,o,e,beulevard,2,9,real,block3
holocaust,holocaost,r,,holocaust,,holocaust,control,r,,6,u,o,holocaost,1,9,real,block3
campaign,campaign,r,,campaign,,campaign,control,r,,0,c,t,tampaign,0,8,real,block3
surprise,surprise,r,,surprise,,surprise,control,r,,3,p,h,surhrise,0,8,real,block3
sicrete,sicrete,r,,secrete,,secrete,control,r,,1,e,i,sicrete,2,7,real,block3
valensine,valentine,r,,valentine,,valentine,control,r,,5,t,s,valensine,3,9,real,block3
lawfully,lawfully,rss,,law,ful_ly,lawfully,target,r,,2,w,y,layfully,0,8,real,block3
alect,elect,r,,elect,,elect,control,r,,0,e,a,alect,3,5,real,block3
syndrome,syndrome,r,,syndrome,,syndrome,control,r,,6,m,y,syndroye,0,8,real,block3
willfulyy,willfully,rss,,will,ful_ly,willfully,target,s,1.0,0,l,y,willfulyy,3,9,real,block3
prelisuse,premisuse,ppr,pre_mis,use,,premisuse,target,p,1.0,0,m,l,prelisuse,3,9,real,block3
reseh,reset,pr,re,set,,reset,target,r,,2,t,h,reseh,3,5,real,block3
parallel,paralrel,r,,parallel,,parallel,control,r,,5,l,r,paralrel,1,8,real,block3
simfully,sinfully,rss,,sin,ful_ly,sinfully,target,r,,2,n,m,simfully,3,8,real,block3
ctampagne,ctampagne,r,,champagne,,champagne,control,r,,1,h,t,ctampagne,2,9,real,block3
tisle,title,r,,title,,title,control,r,,2,t,s,tisle,3,5,real,block3
uniformly,uniformly,prs,uni,form,ly,uniformly,target,r,,0,f,h,unihormly,0,9,real,block3
difficult,difficult,r,,difficult,,difficult,control,r,,2,f,h,dihficult,0,9,real,block3
pullet,pullet,r,,bullet,,bullet,control,r,,0,b,p,pullet,2,6,real,block3
district,disfrict,r,,district,,district,control,r,,3,t,f,disfrict,1,8,real,block3
reimposa,reimpose,ppr,re_im,pose,,reimpose,target,r,,3,e,a,reimposa,3,8,real,block3
hastile,hostile,r,,hostile,,hostile,control,r,,1,o,a,hastile,3,7,real,block3
enslave,enclave,pr,en,slave,,enslave,target,r,,0,s,c,enclave,1,7,real,block3
claim,claim,r,,claim,,claim,control,r,,3,i,e,claem,0,5,real,block3
enlistment,anlistment,prs,en,list,ment,enlistment,target,p,0.0,0,e,a,anlistment,1,10,real,block3
whiter,whiter,rs,,whit,er,whiter,target,s,0.0,0,e,a,whitar,0,6,real,block3
assist,assixt,r,,assist,,assist,control,r,,4,s,x,assixt,1,6,real,block3
reinforce,reinforce,ppr,re_in,force,,reinforce,target,p,0.0,1,e,a,rainforce,0,9,real,block3
scromble,scromble,r,,scramble,,scramble,control,r,,3,a,o,scromble,2,8,real,block3
since,since,r,,since,,since,control,r,,3,c,v,sinve,0,5,real,block3
outperfowm,outperfowm,pr,out,perform,,outperform,target,r,,5,r,w,outperfowm,2,10,real,block3
unshagen,unshagen,prs,un,shav,en,unshaven,target,r,,3,v,g,unshagen,2,8,real,block3
advance,advence,r,,advance,,advance,control,r,,3,a,e,advence,1,7,real,block3
chaweleon,chaweleon,r,,chameleon,,chameleon,control,r,,3,m,w,chaweleon,2,9,real,block3
allosively,allusively,rss,,allus,ive_ly,allusively,target,r,,3,u,o,allosively,3,10,real,block3
nufradcila,nufradcira,prss,nu,frad,ci_la,nufradcila,control,s,1.0,0,l,r,nufradcira,1,10,pseudo,block4
unfamifal,unfamifal,prss,un,fam,ic_al,unfamical,target,s,0.0,1,c,f,unfamifal,2,9,pseudo,block4
fomist,fomish,rs,,fom,ist,fomist,target,s,0.0,2,t,h,fomish,1,6,pseudo,block4
glocitt,glocist,rs,,gloc,ist,glocist,target,s,0.0,1,s,t,glocitt,3,7,pseudo,block4
bacradlayl,bafradlayl,prss,ba,frad,la_yl,bafradlayl,control,r,,0,f,c,bacradlayl,3,10,pseudo,block4
uncetness,uncetness,prs,un,cet,ness,uncetness,target,r,,1,e,a,uncatness,0,9,pseudo,block4
tonclayl,tonclayl,rss,,tonc,la_yl,tonclayl,control,s,0.0,1,a,o,toncloyl,0,8,pseudo,block4
krel,krel,r,,krew,,krew,target,r,,3,w,l,krel,2,4,pseudo,block4
misneg,misnog,pr,mis,neg,,misneg,target,r,,1,e,o,misnog,1,6,pseudo,block4
disemdarf,disemdarf,ppr,dis_em,darf,,disemdarf,target,p,0.0,2,s,v,divemdarf,0,9,pseudo,block4
geefically,geetically,rsss,,geef,ic_al_ly,geefically,target,r,,3,f,t,geetically,1,10,pseudo,block4
uncurional,uncunional,prss,un,cun,ion_al,uncunional,target,r,,2,n,r,uncurional,3,10,pseudo,block4
noclazei,noklazei,rss,,noc,la_zei,noclazei,control,r,,2,c,k,noklazei,1,8,pseudo,block4
colg,cilg,r,,colg,,colg,control,r,,1,o,i,cilg,1,4,pseudo,block4
repsidtrig,repsidtnig,ppr,rep_sid,trig,,repsidtrig,control,r,,1,r,n,repsidtnig,1,10,pseudo,block4
disemtear,disemteer,ppr,dis_em,teer,,disemteer,target,r,,2,e,a,disemtear,3,9,pseudo,block4
neilcilayl,neilcilanl,rsss,,neil,ci_la_yl,neilcilayl,control,s,2.0,0,y,n,neilcilanl,1,10,pseudo,block4
kelsion,keltion,rs,,kels,ion,kelsion,target,r,,3,s,t,keltion,1,7,pseudo,block4
clatfully,clatfully,rss,,clat,ful_ly,clatfully,target,s,0.0,1,u,e,clatfelly,0,9,pseudo,block4
ninuceviyl,ninuceviyl,prss,ni,nuc,evi_yl,ninuceviyl,control,s,0.0,0,e,i,ninuciviyl,0,10,pseudo,block4
conalize,conalize,rss,,con,al_ize,conalize,target,s,0.0,1,l,y,conayize,0,8,pseudo,block4
pewerk,puwerk,pr,pu,werk,,puwerk,control,p,0.0,1,u,e,pewerk,3,6,pseudo,block4
oudkels,outkels,pr,out,kels,,outkels,target,p,0.0,2,t,d,oudkels,3,7,pseudo,block4
keamically,teamically,rsss,,keam,ic_al_ly,keamically,target,r,,0,k,t,teamically,1,10,pseudo,block4
incomtable,incontable,prs,in,cont,able,incontable,target,r,,2,n,m,incomtable,3,10,pseudo,block4
nubofli,nubofli,prs,nu,bof,la,nubofla,control,s,0.0,1,a,i,nubofli,2,7,pseudo,block4
revomeil,revomeil,pr,revo,neil,,revoneil,control,r,,0,n,m,revomeil,2,8,pseudo,block4
boftit,bofsit,rs,,bof,sit,bofsit,control,s,0.0,0,s,t,boftit,3,6,pseudo,block4
nitrigata,nitrigeta,prs,ni,trig,eta,nitrigeta,control,s,0.0,0,e,a,nitrigata,3,9,pseudo,block4
sidmecolp,sidmecolp,ppr,sid_me,colg,,sidmecolg,control,r,,3,g,p,sidmecolp,2,9,pseudo,block4
abgeefelly,abgeefelly,prss,ab,geef,al_ly,abgeefally,target,s,0.0,0,a,e,abgeefelly,2,10,pseudo,block4
repsidteat,repsidteat,ppr,rep_sid,keat,,repsidkeat,control,r,,0,k,t,repsidteat,2,10,pseudo,block4
nomoftanyl,nimoftanyl,prss,ni,mof,tan_yl,nimoftanyl,control,p,0.0,1,i,o,nomoftanyl,3,10,pseudo,block4
riekcilayl,riekcilayl,rsss,,riek,ci_la_yl,riekcilayl,control,r,,3,k,c,rieccilayl,0,10,pseudo,block4
basarglayl,basarglayl,prss,ba,sarg,la_yl,basarglayl,control,s,1.0,1,l,r,basarglayr,0,10,pseudo,block4
romtan,remtan,rs,,rem,tan,remtan,control,r,,1,e,o,romtan,3,6,pseudo,block4
orptrigoni,orptrigoni,prs,orp,trig,oni,orptrigoni,control,p,0.0,0,o,a,arptrigoni,0,10,pseudo,block4
redisgeef,redisgeep,ppr,re_dis,geef,,redisgeef,target,r,,3,f,p,redisgeep,1,9,pseudo,block4
ruc,nuc,r,,nuc,,nuc,control,r,,0,n,r,ruc,3,3,pseudo,block4
meek,meek,r,,meak,,meak,control,r,,2,a,e,meek,2,4,pseudo,block4
canable,conable,rs,,con,able,conable,target,r,,1,o,a,canable,3,7,pseudo,block4
ingirtate,ingirtate,prs,in,girt,ate,ingirtate,target,p,0.0,1,n,r,irgirtate,0,9,pseudo,block4
pumeak,pumiak,pr,pu,meak,,pumeak,control,r,,1,e,i,pumiak,1,6,pseudo,block4
edkeat,etkeat,pr,ed,keat,,edkeat,control,p,0.0,1,d,t,etkeat,1,6,pseudo,block4
uncetistic,uncetistic,prss,un,cet,ist_ic,uncetistic,target,s,1.0,1,c,s,uncetistis,0,10,pseudo,block4
abkoopally,abkoopally,prss,ab,koop,al_ly,abkoopally,target,p,0.0,0,a,o,obkoopally,0,10,pseudo,block4
nutekonila,nutekonila,prss,nu,tek,oni_la,nutekonila,control,s,1.0,0,l,m,nutekonima,0,10,pseudo,block4
decun,decun,pr,de,cun,,decun,target,p,0.0,1,e,a,dacun,0,5,pseudo,block4
repsicmaf,repsicmaf,ppr,rep_sid,maf,,repsidmaf,control,p,1.0,2,d,c,repsicmaf,2,9,pseudo,block4
remitket,remisket,ppr,re_mis,ket,,remisket,target,p,1.0,2,s,t,remitket,3,8,pseudo,block4
unteerally,enteerally,prss,un,teer,al_ly,unteerally,target,p,0.0,0,u,e,enteerally,1,10,pseudo,block4
predisgloc,predisgloc,ppr,pre_dis,gloc,,predisgloc,target,r,,0,g,c,prediscloc,0,10,pseudo,block4
mafsit,mafsit,rs,,maf,sit,mafsit,control,s,0.0,0,s,h,mafhit,0,6,pseudo,block4
inuriekyl,inuriekrl,prs,inu,riek,yl,inuriekyl,control,s,0.0,0,y,r,inuriekrl,1,9,pseudo,block4
meraously,meriously,rss,,mer,ious_ly,meriously,target,s,0.0,0,i,a,meraously,3,9,pseudo,block4
nocsi,nocsi,rs,,noc,ci,nocci,control,s,0.0,0,c,s,nocsi,2,5,pseudo,block4
kouy,kouy,r,,koul,,koul,target,r,,3,l,y,kouy,2,4,pseudo,block4
otureet,otureet,pr,otu,reet,,otureet,control,p,0.0,1,t,h,ohureet,0,7,pseudo,block4
gimmof,gimmof,pr,sim,mof,,simmof,control,p,0.0,0,s,g,gimmof,2,6,pseudo,block4
solklasim,selklasim,rss,,selk,la_sim,selklasim,control,r,,1,e,o,solklasim,3,9,pseudo,block4
erotucolg,erotucolg,ppr,er_otu,colg,,erotucolg,control,p,1.0,1,t,s,erosucolg,0,9,pseudo,block4
tek,tek,r,,tek,,tek,control,r,,0,t,h,hek,0,3,pseudo,block4
sarg,sarg,r,,sarg,,sarg,control,r,,0,s,h,harg,0,4,pseudo,block4
unilierly,unilienly,prs,uni,lien,ly,unilienly,target,r,,3,n,r,unilierly,3,9,pseudo,block4
assoomally,absoomally,prss,ab,soom,al_ly,absoomally,target,p,0.0,1,b,s,assoomally,3,10,pseudo,block4
teekalism,teakalism,rss,,teak,al_ism,teakalism,target,r,,2,a,e,teekalism,3,9,pseudo,block4
simnic,simnic,pr,sim,noc,,simnoc,control,r,,1,o,i,simnic,2,6,pseudo,block4
nusargsens,nusargsens,prs,nu,sarg,sens,nusargsens,control,p,0.0,1,u,e,nesargsens,0,10,pseudo,block4
redekeir,redeheir,ppr,re_de,keir,,redekeir,target,r,,0,k,h,redeheir,1,8,pseudo,block4
soomional,soomional,rss,,soom,ion_al,soomional,target,r,,3,m,r,soorional,0,9,pseudo,block4
predisgros,predisgras,ppr,pre_dis,gras,,predisgras,target,r,,2,a,o,predisgros,3,10,pseudo,block4
raet,raet,r,,reet,,reet,control,r,,1,e,a,raet,2,4,pseudo,block4
kemsness,kemsness,rs,,kels,ness,kelsness,target,r,,2,l,m,kemsness,2,8,pseudo,block4
geefalasm,geefalism,rss,,geef,al_ism,geefalism,target,s,1.0,0,i,a,geefalasm,3,9,pseudo,block4
soomically,soomically,rsss,,soom,ic_al_ly,soomically,target,s,0.0,1,c,s,soomisally,0,10,pseudo,block4
disenwis,disenwis,ppr,dis_em,wis,,disemwis,target,p,1.0,1,m,n,disenwis,2,8,pseudo,block4
hec,hec,r,,tec,,tec,control,r,,0,t,h,hec,2,3,pseudo,block4
encoop,encoop,pr,en,koop,,enkoop,target,r,,0,k,c,encoop,2,6,pseudo,block4
simnocaru,simnocaru,prs,sim,noc,oru,simnocoru,control,s,0.0,0,o,a,simnocaru,2,9,pseudo,block4
nucsens,nucsens,rs,,nuc,sens,nucsens,control,r,,0,n,m,mucsens,0,7,pseudo,block4
glocional,hlocional,rss,,gloc,ion_al,glocional,target,r,,0,g,h,hlocional,1,9,pseudo,block4
onkeir,unkeir,pr,un,keir,,unkeir,target,p,0.0,0,u,o,onkeir,3,6,pseudo,block4
eredtalc,eredtalc,ppr,er_ed,talc,,eredtalc,control,p,0.0,0,e,a,aredtalc,0,8,pseudo,block4
unwisal,unwisal,prs,un,wis,al,unwisal,target,r,,2,s,p,unwipal,0,7,pseudo,block4
bobcilayl,bobcilayl,rsss,,bof,ci_la_yl,bofcilayl,control,r,,2,f,b,bobcilayl,2,9,pseudo,block4
sidgenulf,sidginulf,prs,sid,gen,ulf,sidgenulf,control,r,,1,e,i,sidginulf,1,9,pseudo,block4
loekelba,loukelba,rs,,louk,elba,loukelba,control,r,,2,u,e,loekelba,3,8,pseudo,block4
deefist,deefist,rs,,geef,ist,geefist,target,r,,0,g,d,deefist,2,7,pseudo,block4
undrun,undrun,pr,un,drun,,undrun,target,p,0.0,1,n,r,urdrun,0,6,pseudo,block4
erveronuc,erveronuc,ppr,er_vero,nuc,,erveronuc,control,p,0.0,1,r,m,emveronuc,0,9,pseudo,block4
trigoni,trigoni,rs,,trig,oni,trigoni,control,s,0.0,1,n,m,trigomi,0,7,pseudo,block4
reouthoul,reouthoul,ppr,re_out,koul,,reoutkoul,target,r,,0,k,h,reouthoul,2,9,pseudo,block4
haunically,haunically,rsss,,taun,ic_al_ly,taunically,target,r,,0,t,h,haunically,2,10,pseudo,block4
feegcilayl,teegcilayl,rsss,,feeg,ci_la_yl,feegcilayl,control,r,,0,f,t,teegcilayl,1,10,pseudo,block4
unconticam,unconticam,prss,un,cont,ic_al,uncontical,target,s,1.0,1,l,m,unconticam,2,10,pseudo,block4
fradcila,fradcila,rss,,frad,ci_la,fradcila,control,r,,2,a,u,frudcila,0,8,pseudo,block4
darf,darf,r,,darf,,darf,target,r,,2,r,m,damf,0,4,pseudo,block4
mooscilayl,mooscimayl,rsss,,moos,ci_la_yl,mooscilayl,control,s,1.0,0,l,m,mooscimayl,1,10,pseudo,block4
nutrigcina,nutrigcila,prss,nu,trig,ci_la,nutrigcila,control,s,1.0,0,l,n,nutrigcina,3,10,pseudo,block4
koopically,foopically,rsss,,koop,ic_al_ly,koopically,target,r,,0,k,f,foopically,1,10,pseudo,block4
nautcilayl,nautciluyl,rsss,,naut,ci_la_yl,nautcilayl,control,s,1.0,1,a,u,nautciluyl,1,10,pseudo,block4
pufeeg,pufeeg,pr,pu,feeg,,pufeeg,control,r,,1,e,i,pufieg,0,6,pseudo,block4
nurdlasim,nurdlasim,rss,,nurd,la_sim,nurdlasim,control,r,,3,d,s,nurslasim,0,9,pseudo,block4
truncilayl,truncilayl,rsss,,trun,ci_la_yl,truncilayl,control,s,2.0,0,y,w,truncilawl,0,10,pseudo,block4
siwulfll,siwulfll,rss,,siw,ulf_yl,siwulfyl,control,s,1.0,0,y,l,siwulfll,2,8,pseudo,block4
upgiwt,upgiwt,pr,up,girt,,upgirt,target,r,,2,r,w,upgiwt,2,6,pseudo,block4
nurtical,nurtical,rss,,nurt,ic_al,nurtical,target,s,1.0,0,a,e,nurticel,0,8,pseudo,block4
koelically,koulically,rsss,,koul,ic_al_ly,koulically,target,r,,2,u,e,koelically,3,10,pseudo,block4
nupook,nupook,pr,nu,pook,,nupook,control,r,,1,o,a,nupaok,0,6,pseudo,block4
naufnemtla,nautnemtla,rss,,naut,nemt_la,nautnemtla,control,r,,3,t,f,naufnemtla,3,10,pseudo,block4
dipcontful,discontful,prs,dis,cont,ful,discontful,target,p,0.0,2,s,p,dipcontful,3,10,pseudo,block4
upket,upket,pr,up,ket,,upket,target,r,,0,k,s,upset,0,5,pseudo,block4
banuclayl,banutlayl,prss,ba,nuc,la_yl,banuclayl,control,r,,2,c,t,banutlayl,1,9,pseudo,block4
mosteak,misteak,pr,mis,teak,,misteak,target,p,0.0,1,i,o,mosteak,3,7,pseudo,block4
pookcilayl,pookcilayl,rsss,,pook,ci_la_yl,pookcilayl,control,s,1.0,1,a,o,pookciloyl,0,10,pseudo,block4
sidmesiw,sidmosiw,ppr,sid_me,siw,,sidmesiw,control,p,1.0,1,e,o,sidmosiw,1,8,pseudo,block4
incetively,incetively,prss,in,cet,ive_ly,incetively,target,s,1.0,0,l,y,incetiveyy,0,10,pseudo,block4
mof,maf,r,,mof,,mof,control,r,,1,o,a,maf,1,3,pseudo,block4
wisac,wisac,rs,,wis,ic,wisic,target,s,0.0,0,i,a,wisac,2,5,pseudo,block4
girtically,girtically,rsss,,girt,ic_al_ly,girtically,target,r,,1,i,a,gartically,0,10,pseudo,block4
