first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
disemcow,disemcow,ppr,con,dis_em,,disemcon,target,r,,2,n,w,disemcow,2,8,pseudo,block3
bofsibci,bofsibci,rss,bof,,sit_ci,bofsitci,control,s,0.0,2,t,b,bofsibci,2,8,pseudo,block3
moflasitci,woflasitci,rsss,mof,,la_sit_ci,moflasitci,control,r,,0,m,w,woflasitci,1,10,pseudo,block3
nurdcilayl,nuldcilayl,rsss,nurd,,ci_la_yl,nurdcilayl,control,r,,2,r,l,nuldcilayl,1,10,pseudo,block3
rehloc,regloc,pr,gloc,re,,regloc,target,r,,0,g,h,rehloc,3,6,pseudo,block3
pookcilayl,pookcilayl,rsss,pook,,ci_la_yl,pookcilayl,control,s,2.0,0,y,m,pookcilaml,0,10,pseudo,block3
redekels,redekels,ppr,kels,re_de,,redekels,target,r,,0,k,b,redebels,0,8,pseudo,block3
colgelba,colgelta,rs,colg,,elba,colgelba,control,s,0.0,2,b,t,colgelta,1,8,pseudo,block3
famional,famional,rss,fam,,ion_al,famional,target,r,,2,m,l,falional,0,8,pseudo,block3
umfobal,unfobal,prs,fob,un,al,unfobal,target,p,0.0,1,n,m,umfobal,3,7,pseudo,block3
barieklayl,harieklayl,prss,riek,ba,la_yl,barieklayl,control,p,0.0,0,b,h,harieklayl,1,10,pseudo,block3
ertecnewt,ertecnewt,prs,tec,er,nemt,ertecnemt,control,s,0.0,2,m,w,ertecnewt,2,9,pseudo,block3
masci,masci,rs,maf,,ci,mafci,control,r,,2,f,s,masci,2,5,pseudo,block3
plemiskeam,premiskeam,ppr,keam,pre_mis,,premiskeam,target,p,0.0,1,r,l,plemiskeam,3,10,pseudo,block3
erptep,erptep,pr,tek,erp,,erptek,control,r,,2,k,p,erptep,2,6,pseudo,block3
abkelsally,abkelsally,prss,kels,ab,al_ly,abkelsally,target,r,,3,s,x,abkelxally,0,10,pseudo,block3
biw,siw,r,siw,,,siw,control,r,,0,s,b,biw,3,3,pseudo,block3
incunation,incunation,prss,cun,in,at_ion,incunation,target,r,,2,n,l,inculation,0,10,pseudo,block3
clatable,clatabre,rs,clat,,able,clatable,target,s,0.0,2,l,r,clatabre,1,8,pseudo,block3
contism,coytism,rs,cont,,ism,contism,target,r,,2,n,y,coytism,1,7,pseudo,block3
edgrunezi,edgrunezi,prs,trun,ed,ezi,edtrunezi,control,r,,0,t,g,edgrunezi,2,9,pseudo,block3
talc,talc,r,talc,,,talc,control,r,,0,t,p,palc,0,4,pseudo,block3
giltional,giltional,rss,girt,,ion_al,girtional,target,r,,2,r,l,giltional,2,9,pseudo,block3
trig,hrig,r,trig,,,trig,control,r,,0,t,h,hrig,1,4,pseudo,block3
riekenca,riekenca,rs,riek,,enca,riekenca,control,s,0.0,2,c,t,riekenta,0,8,pseudo,block3
nuclasitci,nuflasitci,rsss,nuc,,la_sit_ci,nuclasitci,control,r,,2,c,f,nuflasitci,1,10,pseudo,block3
riekone,riekone,rs,riek,,oni,riekoni,control,s,0.0,2,i,e,riekone,2,7,pseudo,block3
get,cet,r,cet,,,cet,target,r,,0,c,g,get,3,3,pseudo,block3
undarfally,undamfally,prss,darf,un,al_ly,undarfally,target,r,,2,r,m,undamfally,1,10,pseudo,block3
overtun,overtun,pr,cun,over,,overcun,target,r,,0,c,t,overtun,2,7,pseudo,block3
bef,bof,r,bof,,,bof,control,r,,1,o,e,bef,3,3,pseudo,block3
ernealeta,ernealeta,prs,neil,er,eta,erneileta,control,r,,2,i,a,ernealeta,2,9,pseudo,block3
erverokeat,eyverokeat,ppr,keat,er_vero,,erverokeat,control,p,0.0,1,r,y,eyverokeat,1,10,pseudo,block3
redisnurt,rodisnurt,ppr,nurt,re_dis,,redisnurt,target,p,0.0,1,e,o,rodisnurt,1,9,pseudo,block3
kelsically,kemsically,rsss,kels,,ic_al_ly,kelsically,target,r,,2,l,m,kemsically,1,10,pseudo,block3
canically,conically,rsss,con,,ic_al_ly,conically,target,r,,1,o,a,canically,3,9,pseudo,block3
lienosm,lienosm,rs,lien,,ism,lienism,target,s,0.0,0,i,o,lienosm,2,7,pseudo,block3
overmeg,overneg,pr,neg,over,,overneg,target,r,,0,n,m,overmeg,3,7,pseudo,block3
noc,nop,r,noc,,,noc,control,r,,2,c,p,nop,1,3,pseudo,block3
abkoulally,abkoulally,prss,koul,ab,al_ly,abkoulally,target,p,0.0,1,b,p,apkoulally,0,10,pseudo,block3
ertonceta,ertonceta,prs,tonc,er,eta,ertonceta,control,p,0.0,0,e,o,ortonceta,0,9,pseudo,block3
kelsihal,kelsihal,rss,kels,,ic_al,kelsical,target,s,0.0,1,c,h,kelsihal,2,8,pseudo,block3
recontate,recontase,prs,cont,re,ate,recontate,target,s,0.0,1,t,s,recontase,1,9,pseudo,block3
renticolg,renticolg,pr,colg,renti,,renticolg,control,p,0.0,3,t,s,rensicolg,0,9,pseudo,block3
cunor,cunor,rs,cun,,or,cunor,target,r,,2,n,m,cumor,0,5,pseudo,block3
koel,koul,r,koul,,,koul,target,r,,2,u,e,koel,3,4,pseudo,block3
keatorila,keatorila,rss,keat,,oni_la,keatonila,control,s,0.0,1,n,r,keatorila,2,9,pseudo,block3
unketabla,unketable,prs,ket,un,able,unketable,target,s,0.0,3,e,a,unketabla,3,9,pseudo,block3
iwtercun,intercun,pr,cun,inter,,intercun,target,p,0.0,1,n,w,iwtercun,3,8,pseudo,block3
mooslasim,moosrasim,rss,moos,,la_sim,mooslasim,control,s,0.0,0,l,r,moosrasim,1,9,pseudo,block3
nunurdrayl,nunurdlayl,prss,nurd,nu,la_yl,nunurdlayl,control,s,0.0,0,l,r,nunurdrayl,3,10,pseudo,block3
disgirvion,disgirvion,prs,girt,dis,ion,disgirtion,target,r,,3,t,v,disgirvion,2,10,pseudo,block3
sidneirla,sidneilla,prs,neil,sid,la,sidneilla,control,r,,3,l,r,sidneirla,3,9,pseudo,block3
taunance,taunance,rs,taun,,ance,taunance,target,s,0.0,1,n,y,taunayce,0,8,pseudo,block3
rienically,lienically,rsss,lien,,ic_al_ly,lienically,target,r,,0,l,r,rienically,3,10,pseudo,block3
ket,ket,r,ket,,,ket,target,r,,0,k,t,tet,0,3,pseudo,block3
nurieklayl,nurieklayl,prss,riek,nu,la_yl,nurieklayl,control,r,,1,i,e,nureeklayl,0,10,pseudo,block3
prelien,prelien,pr,lien,pre,,prelien,target,p,0.0,1,r,w,pwelien,0,7,pseudo,block3
siwlasitpi,siwlasitpi,rsss,siw,,la_sit_ci,siwlasitci,control,s,2.0,0,c,p,siwlasitpi,2,10,pseudo,block3
sardsit,sardsit,rs,sarg,,sit,sargsit,control,r,,3,g,d,sardsit,2,7,pseudo,block3
tonccila,tonhcila,rss,tonc,,ci_la,tonccila,control,r,,3,c,h,tonhcila,1,8,pseudo,block3
ersidfrad,ersitfrad,ppr,frad,er_sid,,ersidfrad,control,p,1.0,2,d,t,ersitfrad,1,9,pseudo,block3
abteerally,atteerally,prss,teer,ab,al_ly,abteerally,target,p,0.0,1,b,t,atteerally,1,10,pseudo,block3
teerarize,teeralize,rss,teer,,al_ize,teeralize,target,s,0.0,1,l,r,teerarize,3,9,pseudo,block3
feegelba,feegelba,rs,feeg,,elba,feegelba,control,s,0.0,3,a,u,feegelbu,0,8,pseudo,block3
contically,conticalry,rsss,cont,,ic_al_ly,contically,target,s,2.0,0,l,r,conticalry,1,10,pseudo,block3
gencilayl,gencolayl,rsss,gen,,ci_la_yl,gencilayl,control,s,0.0,1,i,o,gencolayl,1,9,pseudo,block3
tun,cun,r,cun,,,cun,target,r,,0,c,t,tun,3,3,pseudo,block3
uncetally,uncetally,prss,cet,un,al_ly,uncetally,target,s,0.0,1,l,w,uncetawly,0,9,pseudo,block3
geofistic,geefistic,rss,geef,,ist_ic,geefistic,target,r,,2,e,o,geofistic,3,9,pseudo,block3
abgeefarly,abgeefarly,prss,geef,ab,al_ly,abgeefally,target,s,0.0,1,l,r,abgeefarly,2,10,pseudo,block3
werk,lerk,r,werk,,,werk,control,r,,0,w,l,lerk,1,4,pseudo,block3
naut,naut,r,naut,,,naut,control,r,,2,u,i,nait,0,4,pseudo,block3
koulicallm,koulicallm,rsss,koul,,ic_al_ly,koulically,target,s,2.0,1,y,m,koulicallm,2,10,pseudo,block3
nucolglayl,mucolglayl,prss,colg,nu,la_yl,nucolglayl,control,p,0.0,0,n,m,mucolglayl,1,10,pseudo,block3
fobic,febic,rs,fob,,ic,fobic,target,r,,1,o,e,febic,1,5,pseudo,block3
drun,drun,r,drun,,,drun,target,r,,1,r,l,dlun,0,4,pseudo,block3
ervemoreet,erveroreet,ppr,reet,er_vero,,erveroreet,control,p,1.0,2,r,m,ervemoreet,3,10,pseudo,block3
edtrig,udtrig,pr,trig,ed,,edtrig,control,p,0.0,0,e,u,udtrig,1,6,pseudo,block3
unnegionam,unnegionam,prss,neg,un,ion_al,unnegional,target,s,1.0,1,l,m,unnegionam,2,10,pseudo,block3
riek,riek,r,riek,,,riek,control,r,,0,r,y,yiek,0,4,pseudo,block3
erpwerk,elpwerk,pr,werk,erp,,erpwerk,control,p,0.0,1,r,l,elpwerk,1,7,pseudo,block3
predisgloc,predisgloc,ppr,gloc,pre_dis,,predisgloc,target,r,,0,g,c,prediscloc,0,10,pseudo,block3
solkcilayl,solkcilayl,rsss,selk,,ci_la_yl,selkcilayl,control,r,,1,e,o,solkcilayl,2,10,pseudo,block3
oredtonc,oredtonc,ppr,tonc,er_ed,,eredtonc,control,p,0.0,0,e,o,oredtonc,2,8,pseudo,block3
ercolg,ercalg,pr,colg,er,,ercolg,control,r,,1,o,a,ercalg,1,6,pseudo,block3
nurtness,nurtness,rs,nurt,,ness,nurtness,target,s,0.0,1,e,o,nurtnoss,0,8,pseudo,block3
gamalistic,famalistic,rsss,fam,,al_ist_ic,famalistic,target,r,,0,f,g,gamalistic,3,10,pseudo,block3
sifpookyl,sifpookyl,prs,pook,sid,yl,sidpookyl,control,p,0.0,2,d,f,sifpookyl,2,9,pseudo,block3
uredfrad,eredfrad,ppr,frad,er_ed,,eredfrad,control,p,0.0,0,e,u,uredfrad,3,8,pseudo,block3
gartion,gartion,rs,girt,,ion,girtion,target,r,,1,i,a,gartion,2,7,pseudo,block3
revowerk,resowerk,pr,werk,revo,,revowerk,control,p,0.0,2,v,s,resowerk,1,8,pseudo,block3
seclazei,teclazei,rss,tec,,la_zei,teclazei,control,r,,0,t,s,seclazei,3,8,pseudo,block3
nunuclayl,nanuclayl,prss,nuc,nu,la_yl,nunuclayl,control,p,0.0,1,u,a,nanuclayl,1,9,pseudo,block3
trigonila,tnigonila,rss,trig,,oni_la,trigonila,control,r,,1,r,n,tnigonila,1,9,pseudo,block3
elveroselk,erveroselk,ppr,selk,er_vero,,erveroselk,control,p,0.0,1,r,l,elveroselk,3,10,pseudo,block3
ersedcolg,ersidcolg,ppr,colg,er_sid,,ersidcolg,control,p,1.0,1,i,e,ersedcolg,3,9,pseudo,block3
annegable,unnegable,prs,neg,un,able,unnegable,target,p,0.0,0,u,a,annegable,3,9,pseudo,block3
nautsim,nautsim,rs,naut,,sim,nautsim,control,r,,3,t,p,naupsim,0,7,pseudo,block3
bareetlayl,bareetloyl,prss,reet,ba,la_yl,bareetlayl,control,s,0.0,1,a,o,bareetloyl,1,10,pseudo,block3
deedorize,deodorize,prs,odor,de,ize,deodorize,target,r,,0,o,e,deedorize,3,9,real,block4
unperstand,unperstand,r,understand,,,understand,control,r,,2,d,p,unperstand,2,10,real,block4
mivably,mivably,rss,mov,,abl_y,movably,target,r,,1,o,i,mivably,2,7,real,block4
wlite,write,r,write,,,write,control,r,,1,r,l,wlite,3,5,real,block4
enlistment,enlistment,prs,list,en,ment,enlistment,target,r,,1,i,a,enlastment,0,10,real,block4
dolthin,dolphin,r,dolphin,,,dolphin,control,r,,3,p,t,dolthin,3,7,real,block4
unyest,unrest,pr,rest,un,,unrest,target,r,,0,r,y,unyest,3,6,real,block4
dislite,dislite,pr,like,dis,,dislike,target,r,,2,k,t,dislite,2,7,real,block4
reusable,reusable,prs,us,re,able,reusable,target,r,,0,u,o,reosable,0,8,real,block4
prostitute,prostitute,r,prostitute,,,prostitute,control,r,,7,u,o,prostitote,0,10,real,block4
tonflict,conflict,r,conflict,,,conflict,control,r,,0,c,t,tonflict,3,8,real,block4
dixthly,sixthly,rss,six,,th_ly,sixthly,target,r,,0,s,d,dixthly,3,7,real,block4
neighbir,neighbor,r,neighbor,,,neighbor,control,r,,6,o,i,neighbir,3,8,real,block4
tamcourine,tambourine,r,tambourine,,,tambourine,control,r,,3,b,c,tamcourine,3,10,real,block4
normulity,normulity,rss,norm,,al_ity,normality,target,s,0.0,0,a,u,normulity,2,9,real,block4
remisulign,remisulign,ppr,align,re_mis,,remisalign,target,r,,0,a,u,remisulign,2,10,real,block4
etiquetti,etiquetti,r,etiquette,,,etiquette,control,r,,8,e,i,etiquetti,2,9,real,block4
sotellite,satellite,r,satellite,,,satellite,control,r,,1,a,o,sotellite,3,9,real,block4
sucpense,suspense,r,suspense,,,suspense,control,r,,2,s,c,sucpense,3,8,real,block4
boomerang,boomerang,r,boomerang,,,boomerang,control,r,,0,b,t,toomerang,0,9,real,block4
reimpose,reimpose,ppr,pose,re_im,,reimpose,target,r,,0,p,s,reimsose,0,8,real,block4
princeple,princeple,r,principle,,,principle,control,r,,5,i,e,princeple,2,9,real,block4
cellophane,callophane,r,cellophane,,,cellophane,control,r,,1,e,a,callophane,1,10,real,block4
artifice,artifice,r,artifice,,,artifice,control,r,,7,e,a,artifica,0,8,real,block4
comfort,cemfort,r,comfort,,,comfort,control,r,,1,o,e,cemfort,1,7,real,block4
health,heawth,r,health,,,health,control,r,,3,l,w,heawth,1,6,real,block4
radeflate,radeflate,ppr,flate,re_de,,redeflate,target,p,0.0,1,e,a,radeflate,2,9,real,block4
reictor,reactor,prs,act,re,or,reactor,target,r,,0,a,i,reictor,3,7,real,block4
appraach,approach,r,approach,,,approach,control,r,,4,o,a,appraach,3,8,real,block4
complain,complain,r,complain,,,complain,control,r,,1,o,e,cemplain,0,8,real,block4
cubicil,cubical,rss,cub,,ic_al,cubical,target,s,1.0,0,a,i,cubicil,3,7,real,block4
determine,determime,r,determine,,,determine,control,r,,7,n,m,determime,1,9,real,block4
silhouette,silhouette,r,silhouette,,,silhouette,control,r,,9,e,i,silhouetti,0,10,real,block4
wetly,wetly,rs,wet,,ly,wetly,target,s,0.0,0,l,m,wetmy,0,5,real,block4
platform,hlatform,r,platform,,,platform,control,r,,0,p,h,hlatform,1,8,real,block4
disembowel,disewbowel,ppr,bowel,dis_em,,disembowel,target,p,1.0,1,m,w,disewbowel,1,10,real,block4
skiir,skier,rs,ski,,er,skier,target,s,0.0,0,e,i,skiir,3,5,real,block4
because,because,r,because,,,because,control,r,,2,c,d,bedause,0,7,real,block4
rpinoceros,rpinoceros,r,rhinoceros,,,rhinoceros,control,r,,1,h,p,rpinoceros,2,10,real,block4
udstage,udstage,pr,stage,up,,upstage,target,p,0.0,1,p,d,udstage,2,7,real,block4
rumoval,removal,prs,mov,re,al,removal,target,p,0.0,1,e,u,rumoval,3,7,real,block4
duvalue,duvalue,pr,value,de,,devalue,target,p,0.0,1,e,u,duvalue,2,7,real,block4
trustful,tyustful,rs,trust,,ful,trustful,target,r,,1,r,y,tyustful,1,8,real,block4
gargoyle,gargoyme,r,gargoyle,,,gargoyle,control,r,,6,l,m,gargoyme,1,8,real,block4
attemps,attemps,r,attempt,,,attempt,control,r,,6,t,s,attemps,2,7,real,block4
ulfairly,unfairly,prs,fair,un,ly,unfairly,target,p,0.0,1,n,l,ulfairly,3,8,real,block4
disposal,disposal,prs,pos,dis,al,disposal,target,s,0.0,1,l,w,disposaw,0,8,real,block4
colocaust,colocaust,r,holocaust,,,holocaust,control,r,,0,h,c,colocaust,2,9,real,block4
concrete,soncrete,r,concrete,,,concrete,control,r,,0,c,s,soncrete,1,8,real,block4
hepeless,hopeless,rs,hope,,less,hopeless,target,r,,1,o,e,hepeless,3,8,real,block4
valentine,valentine,r,valentine,,,valentine,control,r,,2,l,m,vamentine,0,9,real,block4
midfortune,misfortune,pr,fortune,mis,,misfortune,target,p,0.0,2,s,d,midfortune,3,10,real,block4
chinchilla,chanchilla,r,chinchilla,,,chinchilla,control,r,,2,i,a,chanchilla,1,10,real,block4
again,agiin,r,again,,,again,control,r,,2,a,i,agiin,1,5,real,block4
leprechaan,leprechaan,r,leprechaun,,,leprechaun,control,r,,8,u,a,leprechaan,2,10,real,block4
discuss,dibcuss,r,discuss,,,discuss,control,r,,2,s,b,dibcuss,1,7,real,block4
intellect,intellect,r,intellect,,,intellect,control,r,,1,n,r,irtellect,0,9,real,block4
unshaven,unshavey,prs,shav,un,en,unshaven,target,s,0.0,1,n,y,unshavey,1,8,real,block4
champaign,champaign,r,champaign,,,champaign,control,r,,1,h,p,cpampaign,0,9,real,block4
usege,usege,rs,us,,age,usage,target,s,0.0,0,a,e,usege,2,5,real,block4
woefully,woefally,rss,woe,,ful_ly,woefully,target,s,0.0,1,u,a,woefally,1,8,real,block4
emborrass,emborrass,r,embarrass,,,embarrass,control,r,,3,a,o,emborrass,2,9,real,block4
envelope,anvelope,r,envelope,,,envelope,control,r,,0,e,a,anvelope,1,8,real,block4
articre,article,r,article,,,article,control,r,,5,l,r,articre,3,7,real,block4
smaml,small,r,small,,,small,control,r,,3,l,m,smaml,3,5,real,block4
announco,announce,r,announce,,,announce,control,r,,7,e,o,announco,3,8,real,block4
somemsault,somemsault,r,somersault,,,somersault,control,r,,4,r,m,somemsault,2,10,real,block4
unarm,unarr,pr,arm,un,,unarm,target,r,,2,m,r,unarr,1,5,real,block4
cumrency,currency,r,currency,,,currency,control,r,,2,r,m,cumrency,3,8,real,block4
pitefully,pitifully,rss,piti,,ful_ly,pitifully,target,r,,3,i,e,pitefully,3,9,real,block4
tearless,teirless,rs,tear,,less,tearless,target,r,,2,a,i,teirless,1,8,real,block4
foreign,foreagn,r,foreign,,,foreign,control,r,,4,i,a,foreagn,1,7,real,block4
urfriendly,urfriendly,prs,friend,un,ly,unfriendly,target,p,0.0,1,n,r,urfriendly,2,10,real,block4
wenewal,wenewal,prs,new,re,al,renewal,target,p,0.0,0,r,w,wenewal,2,7,real,block4
watcher,ratcher,rs,watch,,er,watcher,target,r,,0,w,r,ratcher,1,7,real,block4
clustacean,clustacean,r,crustacean,,,crustacean,control,r,,1,r,l,clustacean,2,10,real,block4
happen,happin,r,happen,,,happen,control,r,,4,e,i,happin,1,6,real,block4
hollect,collect,r,collect,,,collect,control,r,,0,c,h,hollect,3,7,real,block4
sopeful,sopeful,rs,hope,,ful,hopeful,target,r,,0,h,s,sopeful,2,7,real,block4
wistfully,yistfully,rss,wist,,ful_ly,wistfully,target,r,,0,w,y,yistfully,1,9,real,block4
uninfurm,uninfurm,ppr,form,un_in,,uninform,target,r,,1,o,u,uninfurm,2,8,real,block4
profass,profass,r,profess,,,profess,control,r,,4,e,a,profass,2,7,real,block4
wusic,music,r,music,,,music,control,r,,0,m,w,wusic,3,5,real,block4
oserreact,overreact,pr,react,over,,overreact,target,p,0.0,1,v,s,oserreact,3,9,real,block4
privelege,privelege,r,privilege,,,privilege,control,r,,4,i,e,privelege,2,9,real,block4
yeimburse,reimburse,ppr,burse,re_im,,reimburse,target,p,0.0,0,r,y,yeimburse,3,9,real,block4
colloague,colleague,r,colleague,,,colleague,control,r,,4,e,o,colloague,3,9,real,block4
naturalize,naturalize,rss,natur,,al_ize,naturalize,target,r,,3,u,a,nataralize,0,10,real,block4
mushroom,mushroim,r,mushroom,,,mushroom,control,r,,6,o,i,mushroim,1,8,real,block4
avalanche,avalanche,r,avalanche,,,avalanche,control,r,,8,e,o,avalancho,0,9,real,block4
invigorate,invigorate,prs,vigor,in,ate,invigorate,target,s,0.0,2,e,i,invigorati,0,10,real,block4
hallelujah,hallelujah,r,hallelujah,,,hallelujah,control,r,,4,e,i,hallilujah,0,10,real,block4
disembark,diserbark,ppr,bark,dis_em,,disembark,target,p,1.0,1,m,r,diserbark,1,9,real,block4
premususe,premisuse,ppr,use,pre_mis,,premisuse,target,p,1.0,1,i,u,premususe,3,9,real,block4
reseyvoir,reseyvoir,r,reservoir,,,reservoir,control,r,,4,r,y,reseyvoir,2,9,real,block4
benefit,benefit,r,benefit,,,benefit,control,r,,0,b,t,tenefit,0,7,real,block4
unwipely,unwisely,prs,wise,un,ly,unwisely,target,r,,2,s,p,unwipely,3,8,real,block4
scepticisr,scepticisr,rs,sceptic,,ism,scepticism,target,s,0.0,2,m,r,scepticisr,2,10,real,block4
reirder,reirder,rs,weird,,er,weirder,target,r,,0,w,r,reirder,2,7,real,block4
champagne,champagne,r,champagne,,,champagne,control,r,,0,c,p,phampagne,0,9,real,block4
libmary,library,r,library,,,library,control,r,,3,r,m,libmary,3,7,real,block4
relun,relun,pr,run,re,,rerun,target,r,,0,r,l,relun,2,5,real,block4
chanca,chance,r,chance,,,chance,control,r,,5,e,a,chanca,3,6,real,block4
criteria,criteria,r,criteria,,,criteria,control,r,,5,r,l,critelia,0,8,real,block4
serve,derve,r,serve,,,serve,control,r,,0,s,d,derve,1,5,real,block4
phanomenon,phanomenon,r,phenomenon,,,phenomenon,control,r,,2,e,a,phanomenon,2,10,real,block4
cortrast,cortrast,r,contrast,,,contrast,control,r,,2,n,r,cortrast,2,8,real,block4
discipline,discipline,r,discipline,,,discipline,control,r,,2,s,p,dipcipline,0,10,real,block4
entangle,entangle,pr,tangle,en,,entangle,target,r,,4,l,n,entangne,0,8,real,block4
address,addless,r,address,,,address,control,r,,3,r,l,addless,1,7,real,block4
uniformll,uniformll,prs,form,uni,ly,uniformly,target,s,0.0,1,y,l,uniformll,2,9,real,block4
disatree,disatree,pr,agree,dis,,disagree,target,r,,1,g,t,disatree,2,8,real,block4
example,eximple,r,example,,,example,control,r,,2,a,i,eximple,1,7,real,block4
varsatile,versatile,r,versatile,,,versatile,control,r,,1,e,a,varsatile,3,9,real,block4
sinfullm,sinfullm,rss,sin,,ful_ly,sinfully,target,s,1.0,1,y,m,sinfullm,2,8,real,block4
botal,total,r,total,,,total,control,r,,0,t,b,botal,3,5,real,block4
ruthought,ruthought,pr,thought,re,,rethought,target,p,0.0,1,e,u,ruthought,2,9,real,block4
ceuntry,country,r,country,,,country,control,r,,1,o,e,ceuntry,3,7,real,block4
enclose,encmose,pr,close,en,,enclose,target,r,,1,l,m,encmose,1,7,real,block4
cgimpanzee,chimpanzee,r,chimpanzee,,,chimpanzee,control,r,,1,h,g,cgimpanzee,3,10,real,block4
