first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
erverocolg,erverocolg,ppr,colg,er_vero,,erverocolg,control,p,1.0,1,e,u,ervurocolg,0,10,pseudo,block3
redeteak,redeteak,ppr,teak,re_de,,redeteak,target,r,,0,t,f,redefeak,0,8,pseudo,block3
onclatally,onclatally,prss,clat,un,al_ly,unclatally,target,p,0.0,0,u,o,onclatally,2,10,pseudo,block3
remisfem,remisfem,ppr,fam,re_mis,,remisfam,target,r,,1,a,e,remisfem,2,8,pseudo,block3
taun,taun,r,taun,,,taun,target,r,,1,a,o,toun,0,4,pseudo,block3
girtol,girtor,rs,girt,,or,girtor,target,s,0.0,1,r,l,girtol,3,6,pseudo,block3
nurdcilayl,nurscilayl,rsss,nurd,,ci_la_yl,nurdcilayl,control,r,,3,d,s,nurscilayl,1,10,pseudo,block3
erotumeos,erotumeos,ppr,moos,er_otu,,erotumoos,control,r,,1,o,e,erotumeos,2,9,pseudo,block3
teerically,taerically,rsss,teer,,ic_al_ly,teerically,target,r,,1,e,a,taerically,1,10,pseudo,block3
famally,famelly,rss,fam,,al_ly,famally,target,s,0.0,0,a,e,famelly,1,7,pseudo,block3
erotumaf,emotumaf,ppr,maf,er_otu,,erotumaf,control,p,0.0,1,r,m,emotumaf,1,8,pseudo,block3
decun,dacun,pr,cun,de,,decun,target,p,0.0,1,e,a,dacun,1,5,pseudo,block3
nurplasit,nurdlasit,rss,nurd,,la_sit,nurdlasit,control,r,,3,d,p,nurplasit,3,9,pseudo,block3
colg,cold,r,colg,,,colg,control,r,,3,g,d,cold,1,4,pseudo,block3
outfamenly,outfamenly,prss,fam,out,en_ly,outfamenly,target,s,1.0,0,l,m,outfamenmy,0,10,pseudo,block3
ketically,keticalny,rsss,ket,,ic_al_ly,ketically,target,s,2.0,0,l,n,keticalny,1,9,pseudo,block3
fanist,famist,rs,fam,,ist,famist,target,r,,2,m,n,fanist,3,6,pseudo,block3
girbality,girbality,rss,girt,,al_ity,girtality,target,r,,3,t,b,girbality,2,9,pseudo,block3
erharg,ersarg,pr,sarg,er,,ersarg,control,r,,0,s,h,erharg,3,6,pseudo,block3
setalize,setalize,rss,ket,,al_ize,ketalize,target,r,,0,k,s,setalize,2,8,pseudo,block3
cun,cun,r,con,,,con,target,r,,1,o,u,cun,2,3,pseudo,block3
fonc,tonc,r,tonc,,,tonc,control,r,,0,t,f,fonc,3,4,pseudo,block3
reg,neg,r,neg,,,neg,target,r,,0,n,r,reg,3,3,pseudo,block3
fradilsens,fratilsens,rss,frad,,il_sens,fradilsens,control,r,,3,d,t,fratilsens,1,10,pseudo,block3
wisically,wosically,rsss,wis,,ic_al_ly,wisically,target,r,,1,i,o,wosically,1,9,pseudo,block3
epgloc,upgloc,pr,gloc,up,,upgloc,target,p,0.0,0,u,e,epgloc,3,6,pseudo,block3
incetation,incetation,prss,cet,in,at_ion,incetation,target,r,,1,e,i,incitation,0,10,pseudo,block3
contisw,contism,rs,cont,,ism,contism,target,s,0.0,2,m,w,contisw,3,7,pseudo,block3
taunically,taunicilly,rsss,taun,,ic_al_ly,taunically,target,s,1.0,0,a,i,taunicilly,1,10,pseudo,block3
bacolglayn,bacolglayn,prss,colg,ba,la_yl,bacolglayl,control,s,1.0,1,l,n,bacolglayn,2,10,pseudo,block3
louk,louk,r,louk,,,louk,control,r,,2,u,a,loak,0,4,pseudo,block3
neil,neal,r,neil,,,neil,control,r,,2,i,a,neal,1,4,pseudo,block3
ermeaknumt,ermeaknemt,prs,meak,er,nemt,ermeaknemt,control,s,0.0,1,e,u,ermeaknumt,3,10,pseudo,block3
kisfamment,disfamment,prs,fam,dis,ment,disfamment,target,p,0.0,0,d,k,kisfamment,3,10,pseudo,block3
geefalist,feefalist,rss,geef,,al_ist,geefalist,target,r,,0,g,f,feefalist,1,9,pseudo,block3
sidnurdli,sidnurdla,prs,nurd,sid,la,sidnurdla,control,s,0.0,1,a,i,sidnurdli,3,9,pseudo,block3
koopanhe,koopance,rs,koop,,ance,koopance,target,s,0.0,2,c,h,koopanhe,3,8,pseudo,block3
diskeamion,diskeamion,prs,keam,dis,ion,diskeamion,target,s,0.0,2,n,w,diskeamiow,0,10,pseudo,block3
keeralize,keiralize,rss,keir,,al_ize,keiralize,target,r,,2,i,e,keeralize,3,9,pseudo,block3
prerisgeef,premisgeef,ppr,geef,pre_mis,,premisgeef,target,p,1.0,0,m,r,prerisgeef,3,10,pseudo,block3
trancilayl,truncilayl,rsss,trun,,ci_la_yl,truncilayl,control,r,,2,u,a,trancilayl,3,10,pseudo,block3
trigori,trigoni,rs,trig,,oni,trigoni,control,s,0.0,1,n,r,trigori,3,7,pseudo,block3
negically,negically,rsss,neg,,ic_al_ly,negically,target,s,0.0,1,c,g,negigally,0,9,pseudo,block3
eredtarc,eredtalc,ppr,talc,er_ed,,eredtalc,control,r,,2,l,r,eredtarc,3,8,pseudo,block3
teak,geak,r,teak,,,teak,target,r,,0,t,g,geak,1,4,pseudo,block3
glocionil,glocional,rss,gloc,,ion_al,glocional,target,s,1.0,0,a,i,glocionil,3,9,pseudo,block3
unimien,unilien,pr,lien,uni,,unilien,target,r,,0,l,m,unimien,3,7,pseudo,block3
fradco,fradco,rs,frad,,ci,fradci,control,s,0.0,1,i,o,fradco,2,6,pseudo,block3
fomluss,fomluss,rs,fom,,less,fomless,target,s,0.0,1,e,u,fomluss,2,7,pseudo,block3
reingloc,reangloc,ppr,gloc,re_in,,reingloc,target,p,1.0,0,i,a,reangloc,1,8,pseudo,block3
fob,fob,r,fob,,,fob,target,r,,1,o,e,feb,0,3,pseudo,block3
feeglayit,foeglayit,rss,feeg,,la_yit,feeglayit,control,r,,1,e,o,foeglayit,1,9,pseudo,block3
ninucpanyl,ninuctanyl,prss,nuc,ni,tan_yl,ninuctanyl,control,s,0.0,0,t,p,ninucpanyl,3,10,pseudo,block3
uncont,uncont,pr,cont,un,,uncont,target,r,,0,c,d,undont,0,6,pseudo,block3
nautpilayl,nautpilayl,rsss,naut,,ci_la_yl,nautcilayl,control,s,0.0,0,c,p,nautpilayl,2,10,pseudo,block3
selkanca,selkanca,rs,selk,,enca,selkenca,control,s,0.0,0,e,a,selkanca,2,8,pseudo,block3
misgroc,misgroc,pr,gloc,mis,,misgloc,target,r,,1,l,r,misgroc,2,7,pseudo,block3
sidcolgyti,sidcolgyti,prs,colg,sid,yti,sidcolgyti,control,p,0.0,0,s,h,hidcolgyti,0,10,pseudo,block3
disnag,disnag,pr,neg,dis,,disneg,target,r,,1,e,a,disnag,2,6,pseudo,block3
unketfilly,unketfully,prss,ket,un,ful_ly,unketfully,target,s,0.0,1,u,i,unketfilly,3,10,pseudo,block3
talccilayl,talccilayl,rsss,talc,,ci_la_yl,talccilayl,control,s,1.0,0,l,r,talccirayl,0,10,pseudo,block3
disfobal,disfobal,prs,fob,dis,al,disfobal,target,p,0.0,2,s,f,diffobal,0,8,pseudo,block3
nutaycison,nutalcison,prs,talc,nu,ison,nutalcison,control,r,,2,l,y,nutaycison,3,10,pseudo,block3
refob,refob,pr,fob,re,,refob,target,p,0.0,0,r,l,lefob,0,5,pseudo,block3
famically,famically,rsss,fam,,ic_al_ly,famically,target,r,,2,m,n,fanically,0,9,pseudo,block3
reaverkoul,reaverkoul,ppr,koul,re_over,,reoverkoul,target,p,1.0,0,o,a,reaverkoul,2,10,pseudo,block3
wisability,wisabilicy,rss,wis,,abil_ity,wisability,target,s,1.0,1,t,c,wisabilicy,1,10,pseudo,block3
colgro,colgro,rs,colg,,ro,colgro,control,s,0.0,1,o,e,colgre,0,6,pseudo,block3
mofla,mofla,rs,mof,,la,mofla,control,r,,2,f,g,mogla,0,5,pseudo,block3
nureetelba,nureetelba,prs,reet,nu,elba,nureetelba,control,r,,2,e,a,nureatelba,0,10,pseudo,block3
inwisantly,inmisantly,prss,wis,in,ant_ly,inwisantly,target,r,,0,w,m,inmisantly,1,10,pseudo,block3
riaklazei,riaklazei,rss,riek,,la_zei,rieklazei,control,r,,2,e,a,riaklazei,2,9,pseudo,block3
fotion,fotion,rs,fob,,ion,fobion,target,r,,2,b,t,fotion,2,6,pseudo,block3
drunically,drunicanly,rsss,drun,,ic_al_ly,drunically,target,s,1.0,1,l,n,drunicanly,1,10,pseudo,block3
erverogen,erverogen,ppr,gen,er_vero,,erverogen,control,r,,2,n,w,erverogew,0,9,pseudo,block3
ersidpolg,ersidpolg,ppr,colg,er_sid,,ersidcolg,control,r,,0,c,p,ersidpolg,2,9,pseudo,block3
nurd,nerd,r,nurd,,,nurd,control,r,,1,u,e,nerd,1,4,pseudo,block3
nusarglayl,nusarglayl,prss,sarg,nu,la_yl,nusarglayl,control,r,,0,s,p,nuparglayl,0,10,pseudo,block3
hoopalist,koopalist,rss,koop,,al_ist,koopalist,target,r,,0,k,h,hoopalist,3,9,pseudo,block3
taunally,taunally,rss,taun,,al_ly,taunally,target,r,,0,t,p,paunally,0,8,pseudo,block3
unkeirical,unkeirical,prss,keir,un,ic_al,unkeirical,target,r,,0,k,d,undeirical,0,10,pseudo,block3
cetious,cetious,rs,cet,,ious,cetious,target,r,,1,e,o,cotious,0,7,pseudo,block3
hooklayit,pooklayit,rss,pook,,la_yit,pooklayit,control,r,,0,p,h,hooklayit,3,9,pseudo,block3
keirless,keirress,rs,keir,,less,keirless,target,s,0.0,0,l,r,keirress,1,8,pseudo,block3
meiksels,meaksels,rs,meak,,sels,meaksels,control,r,,2,a,i,meiksels,3,8,pseudo,block3
unsoomlw,unsoomly,prs,soom,un,ly,unsoomly,target,s,0.0,1,y,w,unsoomlw,3,8,pseudo,block3
sradsels,sradsels,rs,frad,,sels,fradsels,control,r,,0,f,s,sradsels,2,8,pseudo,block3
hidriek,sidriek,pr,riek,sid,,sidriek,control,p,0.0,0,s,h,hidriek,3,7,pseudo,block3
niremtaeni,niremtaeni,prss,rem,ni,ta_oni,niremtaoni,control,s,1.0,0,o,e,niremtaeni,2,10,pseudo,block3
glocmental,glocmental,rss,gloc,,ment_al,glocmental,target,r,,1,l,m,gmocmental,0,10,pseudo,block3
plemiscon,premiscon,ppr,con,pre_mis,,premiscon,target,p,0.0,1,r,l,plemiscon,3,9,pseudo,block3
gras,gras,r,gras,,,gras,target,r,,2,a,i,gris,0,4,pseudo,block3
cunalestic,cunalistic,rsss,cun,,al_ist_ic,cunalistic,target,s,1.0,0,i,e,cunalestic,3,10,pseudo,block3
baf,bof,r,bof,,,bof,control,r,,1,o,a,baf,3,3,pseudo,block3
siw,sow,r,siw,,,siw,control,r,,1,i,o,sow,1,3,pseudo,block3
gees,geef,r,geef,,,geef,target,r,,3,f,s,gees,3,4,pseudo,block3
mooslazei,mooslazei,rss,moos,,la_zei,mooslazei,control,r,,1,o,e,meoslazei,0,9,pseudo,block3
ungrusious,ungrasious,prs,gras,un,ious,ungrasious,target,r,,2,a,u,ungrusious,3,10,pseudo,block3
arfeegla,arfeegla,prs,feeg,er,la,erfeegla,control,p,0.0,0,e,a,arfeegla,2,8,pseudo,block3
nofeeg,nofeeg,pr,feeg,ni,,nifeeg,control,p,0.0,1,i,o,nofeeg,2,6,pseudo,block3
silksit,silksit,rs,selk,,sit,selksit,control,r,,1,e,i,silksit,2,7,pseudo,block3
soarness,soarness,rs,sour,,ness,sourness,target,r,,2,u,a,soarness,2,8,real,block4
calendar,calentar,r,calendar,,,calendar,control,r,,5,d,t,calentar,1,8,real,block4
chincholla,chincholla,r,chinchilla,,,chinchilla,control,r,,6,i,o,chincholla,2,10,real,block4
account,account,r,account,,,account,control,r,,3,o,e,acceunt,0,7,real,block4
disembowel,dusembowel,ppr,bowel,dis_em,,disembowel,target,p,0.0,1,i,u,dusembowel,1,10,real,block4
immersian,immersion,prs,mers,im,ion,immersion,target,s,0.0,1,o,a,immersian,3,9,real,block4
conterse,converse,r,converse,,,converse,control,r,,3,v,t,conterse,3,8,real,block4
axercise,axercise,r,exercise,,,exercise,control,r,,0,e,a,axercise,2,8,real,block4
phenomenon,phenomenon,r,phenomenon,,,phenomenon,control,r,,6,e,a,phenomanon,0,10,real,block4
onhappier,onhappier,prs,happ,un,ier,unhappier,target,p,0.0,0,u,o,onhappier,2,9,real,block4
willfully,willfullm,rss,will,,ful_ly,willfully,target,s,1.0,1,y,m,willfullm,1,9,real,block4
cartridge,cartricge,r,cartridge,,,cartridge,control,r,,6,d,c,cartricge,1,9,real,block4
unfairwy,unfairly,prs,fair,un,ly,unfairly,target,s,0.0,0,l,w,unfairwy,3,8,real,block4
friind,friind,r,friend,,,friend,control,r,,3,e,i,friind,2,6,real,block4
accomplice,accomplece,r,accomplice,,,accomplice,control,r,,7,i,e,accomplece,1,10,real,block4
welcime,welcime,r,welcome,,,welcome,control,r,,4,o,i,welcime,2,7,real,block4
turricane,hurricane,r,hurricane,,,hurricane,control,r,,0,h,t,turricane,3,9,real,block4
removal,removal,prs,mov,re,al,removal,target,r,,1,o,i,remival,0,7,real,block4
naturalism,natuyalism,rss,natur,,al_ism,naturalism,target,r,,4,r,y,natuyalism,1,10,real,block4
principle,principlo,r,principle,,,principle,control,r,,8,e,o,principlo,1,9,real,block4
mushreom,mushroom,r,mushroom,,,mushroom,control,r,,5,o,e,mushreom,3,8,real,block4
etiquette,etiquette,r,etiquette,,,etiquette,control,r,,3,q,p,etipuette,0,9,real,block4
restaurant,restaurand,r,restaurant,,,restaurant,control,r,,9,t,d,restaurand,1,10,real,block4
baomerang,baomerang,r,boomerang,,,boomerang,control,r,,1,o,a,baomerang,2,9,real,block4
dusembody,dusembody,ppr,body,dis_em,,disembody,target,p,0.0,1,i,u,dusembody,2,9,real,block4
disruption,disraption,prs,rupt,dis,ion,disruption,target,r,,1,u,a,disraption,1,10,real,block4
allusively,allusively,rss,allus,,ive_ly,allusively,target,s,0.0,0,i,e,allusevely,0,10,real,block4
carocature,carocature,r,caricature,,,caricature,control,r,,3,i,o,carocature,2,10,real,block4
unrett,unrest,pr,rest,un,,unrest,target,r,,2,s,t,unrett,3,6,real,block4
devotu,devote,r,devote,,,devote,control,r,,5,e,u,devotu,3,6,real,block4
couple,couple,r,couple,,,couple,control,r,,2,u,e,coeple,0,6,real,block4
leprechaun,leprechaun,r,leprechaun,,,leprechaun,control,r,,9,n,l,leprechaul,0,10,real,block4
sensorn,sensory,rss,sens,,or_y,sensory,target,s,1.0,0,y,n,sensorn,3,7,real,block4
lettuce,lettute,r,lettuce,,,lettuce,control,r,,5,c,t,lettute,1,7,real,block4
vingefully,vengefully,rss,venge,,ful_ly,vengefully,target,r,,1,e,i,vingefully,3,10,real,block4
entungle,entungle,pr,tangle,en,,entangle,target,r,,1,a,u,entungle,2,8,real,block4
hitifully,hitifully,rss,piti,,ful_ly,pitifully,target,r,,0,p,h,hitifully,2,9,real,block4
ohten,often,r,often,,,often,control,r,,1,f,h,ohten,3,5,real,block4
enjoyment,enjoyment,prs,joy,en,ment,enjoyment,target,r,,1,o,a,enjayment,0,9,real,block4
success,success,r,success,,,success,control,r,,5,s,t,succets,0,7,real,block4
degrade,degrade,pr,grade,de,,degrade,target,r,,0,g,c,decrade,0,7,real,block4
article,article,r,article,,,article,control,r,,4,c,s,artisle,0,7,real,block4
mariluana,marijuana,r,marijuana,,,marijuana,control,r,,4,j,l,mariluana,3,9,real,block4
certain,certain,r,certain,,,certain,control,r,,3,t,c,cercain,0,7,real,block4
amienate,amienate,rs,alien,,ate,alienate,target,r,,1,l,m,amienate,2,8,real,block4
undisguise,undisguite,ppr,guise,un_dis,,undisguise,target,r,,3,s,t,undisguite,1,10,real,block4
attitude,ittitude,r,attitude,,,attitude,control,r,,0,a,i,ittitude,1,8,real,block4
custom,custom,r,custom,,,custom,control,r,,4,o,e,custem,0,6,real,block4
predifpose,predispose,ppr,pose,pre_dis,,predispose,target,p,1.0,2,s,f,predifpose,3,10,real,block4
odder,edder,rs,odd,,er,odder,target,r,,0,o,e,edder,1,5,real,block4
woedenly,woedenly,rss,wood,,en_ly,woodenly,target,r,,2,o,e,woedenly,2,8,real,block4
neighbour,neighbour,r,neighbour,,,neighbour,control,r,,8,r,m,neighboum,0,9,real,block4
reimburse,reimburse,ppr,burse,re_im,,reimburse,target,r,,1,u,o,reimborse,0,9,real,block4
intellect,insellect,r,intellect,,,intellect,control,r,,2,t,s,insellect,1,9,real,block4
treasure,treasure,r,treasure,,,treasure,control,r,,7,e,a,treasura,0,8,real,block4
versatili,versatili,r,versatile,,,versatile,control,r,,8,e,i,versatili,2,9,real,block4
threshild,threshild,r,threshold,,,threshold,control,r,,6,o,i,threshild,2,9,real,block4
program,program,r,program,,,program,control,r,,6,m,r,prograr,0,7,real,block4
envelope,entelope,r,envelope,,,envelope,control,r,,2,v,t,entelope,1,8,real,block4
rediscover,rediscover,ppr,cover,re_dis,,rediscover,target,r,,4,r,m,rediscovem,0,10,real,block4
immorally,immorally,prs,moral,im,ly,immorally,target,p,0.0,1,m,r,irmorally,0,9,real,block4
disinherit,disirherit,ppr,herit,dis_in,,disinherit,target,p,1.0,1,n,r,disirherit,1,10,real,block4
untraceful,untraceful,prs,grace,un,ful,ungraceful,target,r,,0,g,t,untraceful,2,10,real,block4
start,dtart,r,start,,,start,control,r,,0,s,d,dtart,1,5,real,block4
naturanist,naturalist,rss,natur,,al_ist,naturalist,target,s,0.0,1,l,n,naturanist,3,10,real,block4
contlict,contlict,r,conflict,,,conflict,control,r,,3,f,t,contlict,2,8,real,block4
reviewew,reviewer,prs,view,re,er,reviewer,target,s,0.0,1,r,w,reviewew,3,8,real,block4
shampoo,shampoo,r,shampoo,,,shampoo,control,r,,0,s,f,fhampoo,0,7,real,block4
property,property,r,property,,,property,control,r,,7,y,n,propertn,0,8,real,block4
palel,palel,rs,pal,,er,paler,target,s,0.0,1,r,l,palel,2,5,real,block4
tilhouette,tilhouette,r,silhouette,,,silhouette,control,r,,0,s,t,tilhouette,2,10,real,block4
profess,pwofess,r,profess,,,profess,control,r,,1,r,w,pwofess,1,7,real,block4
benefit,benefit,r,benefit,,,benefit,control,r,,3,e,a,benafit,0,7,real,block4
ipgrade,upgrade,pr,grade,up,,upgrade,target,p,0.0,0,u,i,ipgrade,3,7,real,block4
disorderly,disordenly,prs,order,dis,ly,disorderly,target,r,,4,r,n,disordenly,1,10,real,block4
premisose,premisose,ppr,use,pre_mis,,premisuse,target,r,,0,u,o,premisose,2,9,real,block4
wakefully,wakefully,rss,wake,,ful_ly,wakefully,target,r,,2,k,h,wahefully,0,9,real,block4
impossibre,impossibre,pr,possible,im,,impossible,target,r,,6,l,r,impossibre,2,10,real,block4
wistfully,wistfurly,rss,wist,,ful_ly,wistfully,target,s,0.0,2,l,r,wistfurly,1,9,real,block4
cuncrete,concrete,r,concrete,,,concrete,control,r,,1,o,u,cuncrete,3,8,real,block4
transyit,transmit,r,transmit,,,transmit,control,r,,5,m,y,transyit,3,8,real,block4
tambourine,tambouriye,r,tambourine,,,tambourine,control,r,,8,n,y,tambouriye,1,10,real,block4
boulevard,boulevard,r,boulevard,,,boulevard,control,r,,8,d,t,boulevart,0,9,real,block4
mitreport,mitreport,ppr,port,mis_re,,misreport,target,p,0.0,2,s,t,mitreport,2,9,real,block4
probrem,probrem,r,problem,,,problem,control,r,,4,l,r,probrem,2,7,real,block4
unread,unreed,pr,read,un,,unread,target,r,,2,a,e,unreed,1,6,real,block4
outsmars,outsmars,pr,smart,out,,outsmart,target,r,,4,t,s,outsmars,2,8,real,block4
strength,strength,r,strength,,,strength,control,r,,7,h,t,strengtt,0,8,real,block4
reenact,reenoct,ppr,act,re_en,,reenact,target,r,,0,a,o,reenoct,1,7,real,block4
outssine,outssine,pr,shine,out,,outshine,target,r,,1,h,s,outssine,2,8,real,block4
pmobe,pmobe,r,probe,,,probe,control,r,,1,r,m,pmobe,2,5,real,block4
jhole,whole,r,whole,,,whole,control,r,,0,w,j,jhole,3,5,real,block4
curably,curably,rss,cur,,abl_y,curably,target,r,,2,r,y,cuyably,0,7,real,block4
disbar,disbam,pr,bar,dis,,disbar,target,r,,2,r,m,disbam,1,6,real,block4
schehule,schedule,r,schedule,,,schedule,control,r,,4,d,h,schehule,3,8,real,block4
redisagree,redisagnee,ppr,agree,re_dis,,redisagree,target,r,,2,r,n,redisagnee,1,10,real,block4
doscipline,discipline,r,discipline,,,discipline,control,r,,1,i,o,doscipline,3,10,real,block4
unicycne,unicycne,pr,cycle,uni,,unicycle,target,r,,3,l,n,unicycne,2,8,real,block4
lawfully,lewfully,rss,law,,ful_ly,lawfully,target,r,,1,a,e,lewfully,1,8,real,block4
chamereon,chamereon,r,chameleon,,,chameleon,control,r,,5,l,r,chamereon,2,9,real,block4
convince,cenvince,r,convince,,,convince,control,r,,1,o,e,cenvince,1,8,real,block4
almest,almost,r,almost,,,almost,control,r,,3,o,e,almest,3,6,real,block4
rottenll,rottenly,rss,rott,,en_ly,rottenly,target,s,1.0,1,y,l,rottenll,3,8,real,block4
difficult,difficult,r,difficult,,,difficult,control,r,,2,f,p,dipficult,0,9,real,block4
fifshly,fifshly,rss,fif,,th_ly,fifthly,target,s,0.0,0,t,s,fifshly,2,7,real,block4
epihode,epihode,r,episode,,,episode,control,r,,3,s,h,epihode,2,7,real,block4
salmonella,salmonelle,r,salmonella,,,salmonella,control,r,,9,a,e,salmonelle,1,10,real,block4
blasphere,blasphere,r,blaspheme,,,blaspheme,control,r,,7,m,r,blasphere,2,9,real,block4
tearful,tearful,rs,tear,,ful,tearful,target,s,0.0,1,u,i,tearfil,0,7,real,block4
salentine,salentine,r,valentine,,,valentine,control,r,,0,v,s,salentine,2,9,real,block4
womanize,woyanize,rs,woman,,ize,womanize,target,r,,2,m,y,woyanize,1,8,real,block4
teroical,heroical,rss,hero,,ic_al,heroical,target,r,,0,h,t,teroical,3,8,real,block4
undisclose,unhisclose,ppr,close,un_dis,,undisclose,target,p,1.0,0,d,h,unhisclose,1,10,real,block4
taradise,taradise,r,paradise,,,paradise,control,r,,0,p,t,taradise,2,8,real,block4
cruttacean,crustacean,r,crustacean,,,crustacean,control,r,,3,s,t,cruttacean,3,10,real,block4
complein,complain,r,complain,,,complain,control,r,,5,a,e,complein,3,8,real,block4
cantaloupe,cantaloupe,r,cantaloupe,,,cantaloupe,control,r,,2,n,l,caltaloupe,0,10,real,block4
naturolize,naturalize,rss,natur,,al_ize,naturalize,target,s,0.0,0,a,o,naturolize,3,10,real,block4
catalegue,catalogue,r,catalogue,,,catalogue,control,r,,5,o,e,catalegue,3,9,real,block4
reimport,reimport,ppr,port,re_im,,reimport,target,p,0.0,0,r,l,leimport,0,8,real,block4
