first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
rediscover,rediscover,ppr,re_dis,cover,,rediscover,target,p,0.0,1,e,a,radiscover,0,10,real,block3
silhouette,silhiuette,r,,silhouette,,silhouette,control,r,,4,o,i,silhiuette,1,10,real,block3
warld,world,r,,world,,world,control,r,,1,o,a,warld,3,5,real,block3
blaspheme,bladpheme,r,,blaspheme,,blaspheme,control,r,,3,s,d,bladpheme,1,9,real,block3
industry,industwy,r,,industry,,industry,control,r,,6,r,w,industwy,1,8,real,block3
sense,sensi,r,,sense,,sense,control,r,,4,e,i,sensi,1,5,real,block3
uneventful,uneventful,prs,un,event,ful,uneventful,target,s,0.0,1,u,o,uneventfol,0,10,real,block3
rhinoceros,rhiniceros,r,,rhinoceros,,rhinoceros,control,r,,4,o,i,rhiniceros,1,10,real,block3
privilehe,privilehe,r,,privilege,,privilege,control,r,,7,g,h,privilehe,2,9,real,block3
reoutsrart,reoutsmart,ppr,re_out,smart,,reoutsmart,target,r,,1,m,r,reoutsrart,3,10,real,block3
anwisely,unwisely,prs,un,wise,ly,unwisely,target,p,0.0,0,u,a,anwisely,3,8,real,block3
wetly,wetly,rs,,wet,ly,wetly,target,s,0.0,0,l,r,wetry,0,5,real,block3
reinstate,reinstate,ppr,re_in,state,,reinstate,target,p,1.0,1,n,w,reiwstate,0,9,real,block3
wasternize,westernize,rss,,west,ern_ize,westernize,target,r,,1,e,a,wasternize,3,10,real,block3
outphine,outshine,pr,out,shine,,outshine,target,r,,0,s,p,outphine,3,8,real,block3
debut,debut,pr,de,bug,,debug,target,r,,2,g,t,debut,2,5,real,block3
unevendly,unevendly,prs,un,event,ly,unevently,target,r,,4,t,d,unevendly,2,9,real,block3
sonsory,sonsory,rss,,sens,or_y,sensory,target,r,,1,e,o,sonsory,2,7,real,block3
removal,memoval,prs,re,mov,al,removal,target,p,0.0,0,r,m,memoval,1,7,real,block3
concrete,concrote,r,,concrete,,concrete,control,r,,5,e,o,concrote,1,8,real,block3
premisuse,premisuse,ppr,pre_mis,use,,premisuse,target,p,1.0,1,i,a,premasuse,0,9,real,block3
scrambre,scrambre,r,,scramble,,scramble,control,r,,6,l,r,scrambre,2,8,real,block3
overexpase,overexpase,ppr,over_ex,pose,,overexpose,target,r,,1,o,a,overexpase,2,10,real,block3
ssart,start,r,,start,,start,control,r,,1,t,s,ssart,3,5,real,block3
eater,eater,rs,,eat,er,eater,target,s,0.0,0,e,a,eatar,0,5,real,block3
redicagree,redisagree,ppr,re_dis,agree,,redisagree,target,p,1.0,2,s,c,redicagree,3,10,real,block3
undishuise,undisguise,ppr,un_dis,guise,,undisguise,target,r,,0,g,h,undishuise,3,10,real,block3
absolute,abselute,r,,absolute,,absolute,control,r,,3,o,e,abselute,1,8,real,block3
wheter,whiter,rs,,whit,er,whiter,target,r,,2,i,e,wheter,3,6,real,block3
unlowful,unlawful,prs,un,law,ful,unlawful,target,r,,1,a,o,unlowful,3,8,real,block3
woodonly,woodonly,rss,,wood,en_ly,woodenly,target,s,0.0,0,e,o,woodonly,2,8,real,block3
snorer,snorer,rs,,snor,er,snorer,target,r,,1,n,y,syorer,0,6,real,block3
disco,disco,r,,disco,,disco,control,r,,1,i,u,dusco,0,5,real,block3
caricature,carucature,r,,caricature,,caricature,control,r,,3,i,u,carucature,1,10,real,block3
reactor,reactow,prs,re,act,or,reactor,target,s,0.0,1,r,w,reactow,1,7,real,block3
trevel,travel,r,,travel,,travel,control,r,,2,a,e,trevel,3,6,real,block3
remew,renew,pr,re,new,,renew,target,r,,0,n,m,remew,3,5,real,block3
unicycle,onicycle,pr,uni,cycle,,unicycle,target,p,0.0,0,u,o,onicycle,1,8,real,block3
usage,usage,rs,,us,age,usage,target,s,0.0,0,a,i,usige,0,5,real,block3
naturalize,nateralize,rss,,natur,al_ize,naturalize,target,r,,3,u,e,nateralize,1,10,real,block3
cantalaupe,cantalaupe,r,,cantaloupe,,cantaloupe,control,r,,6,o,a,cantalaupe,2,10,real,block3
wressler,wrestler,rs,,wrestl,er,wrestler,target,r,,4,t,s,wressler,3,8,real,block3
premistake,premistake,ppr,pre_mis,take,,premistake,target,p,1.0,0,m,n,prenistake,0,10,real,block3
impolite,impolite,pr,im,polite,,impolite,target,r,,2,l,w,impowite,0,8,real,block3
dolhhin,dolphin,r,,dolphin,,dolphin,control,r,,3,p,h,dolhhin,3,7,real,block3
critenia,critenia,r,,criteria,,criteria,control,r,,5,r,n,critenia,2,8,real,block3
cebical,cebical,rss,,cub,ic_al,cubical,target,r,,1,u,e,cebical,2,7,real,block3
campoign,campoign,r,,campaign,,campaign,control,r,,4,a,o,campoign,2,8,real,block3
abalanche,abalanche,r,,avalanche,,avalanche,control,r,,1,v,b,abalanche,2,9,real,block3
article,arhicle,r,,article,,article,control,r,,2,t,h,arhicle,1,7,real,block3
wonracial,wonracial,prs,non,raci,al,nonracial,target,p,0.0,0,n,w,wonracial,2,9,real,block3
understand,underptand,r,,understand,,understand,control,r,,5,s,p,underptand,1,10,real,block3
hollewness,hollewness,rs,,hollow,ness,hollowness,target,r,,4,o,e,hollewness,2,10,real,block3
reusatle,reusatle,prs,re,us,able,reusable,target,s,0.0,1,b,t,reusatle,2,8,real,block3
curremcy,curremcy,r,,currency,,currency,control,r,,5,n,m,curremcy,2,8,real,block3
distinct,distenct,r,,distinct,,distinct,control,r,,4,i,e,distenct,1,8,real,block3
yemistake,remistake,ppr,re_mis,take,,remistake,target,p,0.0,0,r,y,yemistake,3,9,real,block3
ceramony,ceramony,r,,ceremony,,ceremony,control,r,,3,e,a,ceramony,2,8,real,block3
tifthly,tifthly,rss,,fif,th_ly,fifthly,target,r,,0,f,t,tifthly,2,7,real,block3
tenthly,tenthly,rss,,ten,th_ly,tenthly,target,r,,0,t,p,penthly,0,7,real,block3
rideflate,rideflate,ppr,re_de,flate,,redeflate,target,p,0.0,1,e,i,rideflate,2,9,real,block3
yellowedt,yellowest,rs,,yellow,est,yellowest,target,s,0.0,1,s,d,yellowedt,3,9,real,block3
unarm,unarm,pr,un,arm,,unarm,target,p,0.0,1,n,r,urarm,0,5,real,block3
hrotocol,hrotocol,r,,protocol,,protocol,control,r,,0,p,h,hrotocol,2,8,real,block3
disposal,disposal,prs,dis,pos,al,disposal,target,p,0.0,0,d,z,zisposal,0,8,real,block3
odder,oddem,rs,,odd,er,odder,target,s,0.0,1,r,m,oddem,1,5,real,block3
hhone,hhone,r,,phone,,phone,control,r,,0,p,h,hhone,2,5,real,block3
undindly,undindly,prs,un,kind,ly,unkindly,target,r,,0,k,d,undindly,2,8,real,block3
agree,agrie,r,,agree,,agree,control,r,,3,e,i,agrie,1,5,real,block3
mepay,mepay,pr,re,pay,,repay,target,p,0.0,0,r,m,mepay,2,5,real,block3
yeighbour,neighbour,r,,neighbour,,neighbour,control,r,,0,n,y,yeighbour,3,9,real,block3
prostitute,hrostitute,r,,prostitute,,prostitute,control,r,,0,p,h,hrostitute,1,10,real,block3
comfirt,comfort,r,,comfort,,comfort,control,r,,4,o,i,comfirt,3,7,real,block3
ahdress,address,r,,address,,address,control,r,,1,d,h,ahdress,3,7,real,block3
colleegue,colleague,r,,colleague,,colleague,control,r,,5,a,e,colleegue,3,9,real,block3
palindrome,palindrome,r,,palindrome,,palindrome,control,r,,1,a,o,polindrome,0,10,real,block3
foreign,foreign,r,,foreign,,foreign,control,r,,1,o,i,fireign,0,7,real,block3
embarrass,embarrass,r,,embarrass,,embarrass,control,r,,1,m,w,ewbarrass,0,9,real,block3
reovercome,reovercome,ppr,re_over,come,,reovercome,target,p,1.0,1,v,c,reocercome,0,10,real,block3
yicense,yicense,r,,license,,license,control,r,,0,l,y,yicense,2,7,real,block3
struggle,struggle,r,,struggle,,struggle,control,r,,1,t,f,sfruggle,0,8,real,block3
opisode,episode,r,,episode,,episode,control,r,,0,e,o,opisode,3,7,real,block3
catalogue,catalogue,r,,catalogue,,catalogue,control,r,,7,u,e,catalogee,0,9,real,block3
allow,alloj,r,,allow,,allow,control,r,,4,w,j,alloj,1,5,real,block3
reimbunse,reimbunse,ppr,re_im,burse,,reimburse,target,r,,2,r,n,reimbunse,2,9,real,block3
disinherit,disanherit,ppr,dis_in,herit,,disinherit,target,p,1.0,0,i,a,disanherit,1,10,real,block3
repaint,repaint,pr,re,paint,,repaint,target,r,,4,t,b,repainb,0,7,real,block3
reimpose,reimpose,ppr,re_im,pose,,reimpose,target,p,1.0,0,i,a,reampose,0,8,real,block3
recycle,recycle,pr,re,cycle,,recycle,target,p,0.0,1,e,o,rocycle,0,7,real,block3
propagande,propagande,r,,propaganda,,propaganda,control,r,,9,a,e,propagande,2,10,real,block3
wisuse,misuse,pr,mis,use,,misuse,target,p,0.0,0,m,w,wisuse,3,6,real,block3
person,porson,r,,person,,person,control,r,,1,e,o,porson,1,6,real,block3
boulevald,boulevard,r,,boulevard,,boulevard,control,r,,7,r,l,boulevald,3,9,real,block3
renewam,renewal,prs,re,new,al,renewal,target,s,0.0,1,l,m,renewam,3,7,real,block3
persuate,persuate,r,,persuade,,persuade,control,r,,6,d,t,persuate,2,8,real,block3
sctricder,sctricter,rs,,sctrict,er,sctricter,target,r,,6,t,d,sctricder,3,9,real,block3
elsidnoc,ersidnoc,ppr,er_sid,noc,,ersidnoc,control,p,0.0,1,r,l,elsidnoc,3,8,pseudo,block4
nufeegcila,nufeeccila,prss,nu,feeg,ci_la,nufeegcila,control,r,,3,g,c,nufeeccila,1,10,pseudo,block4
inteerity,inteemity,prs,in,teer,ity,inteerity,target,r,,3,r,m,inteemity,1,9,pseudo,block4
semsarg,semsarg,pr,sim,sarg,,simsarg,control,p,0.0,1,i,e,semsarg,2,7,pseudo,block4
yoos,moos,r,,moos,,moos,control,r,,0,m,y,yoos,3,4,pseudo,block4
bawerklayl,bowerklayl,prss,ba,werk,la_yl,bawerklayl,control,p,0.0,1,a,o,bowerklayl,1,10,pseudo,block4
lienly,lienly,rs,,lien,ly,lienly,target,s,0.0,0,l,m,lienmy,0,6,pseudo,block4
inclatable,iwclatable,prs,in,clat,able,inclatable,target,p,0.0,1,n,w,iwclatable,1,10,pseudo,block4
unteerical,unteerical,prss,un,teer,ic_al,unteerical,target,s,1.0,1,l,r,unteericar,0,10,pseudo,block4
pamalistic,famalistic,rsss,,fam,al_ist_ic,famalistic,target,r,,0,f,p,pamalistic,3,10,pseudo,block4
taunocally,taunocally,rsss,,taun,ic_al_ly,taunically,target,s,0.0,0,i,o,taunocally,2,10,pseudo,block4
neilsim,noilsim,rs,,neil,sim,neilsim,control,r,,1,e,o,noilsim,1,7,pseudo,block4
rentiselk,rentaselk,pr,renti,selk,,rentiselk,control,p,0.0,4,i,a,rentaselk,1,9,pseudo,block4
meakoni,meatoni,rs,,meak,oni,meakoni,control,r,,3,k,t,meatoni,1,7,pseudo,block4
rer,mer,r,,mer,,mer,target,r,,0,m,r,rer,3,3,pseudo,block4
juneilcila,juneilcila,prss,nu,neil,ci_la,nuneilcila,control,p,0.0,0,n,j,juneilcila,2,10,pseudo,block4
koop,koap,r,,koop,,koop,target,r,,2,o,a,koap,1,4,pseudo,block4
peatlayl,keatlayl,rss,,keat,la_yl,keatlayl,control,r,,0,k,p,peatlayl,3,8,pseudo,block4
mofcilayl,mufcilayl,rsss,,mof,ci_la_yl,mofcilayl,control,r,,1,o,u,mufcilayl,1,9,pseudo,block4
glacal,glocal,rs,,gloc,al,glocal,target,r,,2,o,a,glacal,3,6,pseudo,block4
koopayce,koopayce,rs,,koop,ance,koopance,target,s,0.0,1,n,y,koopayce,2,8,pseudo,block4
proteak,croteak,pr,pro,teak,,proteak,target,p,0.0,0,p,c,croteak,1,7,pseudo,block4
disemkoul,disemkoul,ppr,dis_em,koul,,disemkoul,target,r,,1,o,i,disemkiul,0,9,pseudo,block4
abteerarly,abteerarly,prss,ab,teer,al_ly,abteerally,target,s,0.0,1,l,r,abteerarly,2,10,pseudo,block4
repsimfrad,repsimfrad,ppr,rep_sim,frad,,repsimfrad,control,r,,0,f,h,repsimhrad,0,10,pseudo,block4
keirecally,keirecally,rsss,,keir,ic_al_ly,keirically,target,s,0.0,0,i,e,keirecally,2,10,pseudo,block4
infably,infobly,prs,in,fob,ly,infobly,target,r,,1,o,a,infably,3,7,pseudo,block4
outcob,outfob,pr,out,fob,,outfob,target,r,,0,f,c,outcob,3,6,pseudo,block4
orpsels,orpsels,pr,orp,selk,,orpselk,control,r,,3,k,s,orpsels,2,7,pseudo,block4
remolfsens,remulfsens,rss,,rem,ulf_sens,remulfsens,control,s,0.0,0,u,o,remolfsens,3,10,pseudo,block4
geatyl,geatyl,rs,,keat,yl,keatyl,control,r,,0,k,g,geatyl,2,6,pseudo,block4
viwcilayl,viwcilayl,rsss,,siw,ci_la_yl,siwcilayl,control,r,,0,s,v,viwcilayl,2,9,pseudo,block4
siw,siw,r,,siw,,siw,control,r,,2,w,y,siy,0,3,pseudo,block4
febalistic,febalistic,rsss,,fob,al_ist_ic,fobalistic,target,r,,1,o,e,febalistic,2,10,pseudo,block4
bamooglayl,bamooglayl,prss,ba,moos,la_yl,bamooslayl,control,r,,3,s,g,bamooglayl,2,10,pseudo,block4
reincen,reincen,ppr,re_in,cun,,reincun,target,r,,1,u,e,reincen,2,7,pseudo,block4
deteak,deteak,pr,de,teak,,deteak,target,p,0.0,0,d,s,seteak,0,6,pseudo,block4
diskoulion,diskouliom,prs,dis,koul,ion,diskoulion,target,s,0.0,2,n,m,diskouliom,1,10,pseudo,block4
ersidriek,irsidriek,ppr,er_sid,riek,,ersidriek,control,p,0.0,0,e,i,irsidriek,1,9,pseudo,block4
repsodfrad,repsidfrad,ppr,rep_sid,frad,,repsidfrad,control,p,1.0,1,i,o,repsodfrad,3,10,pseudo,block4
rediscoy,rediscon,ppr,re_dis,con,,rediscon,target,r,,2,n,y,rediscoy,3,8,pseudo,block4
lienically,lienically,rsss,,lien,ic_al_ly,lienically,target,r,,1,i,o,loenically,0,10,pseudo,block4
deket,dekat,pr,de,ket,,deket,target,r,,1,e,a,dekat,1,5,pseudo,block4
gemcilayl,gemcilayl,rsss,,gen,ci_la_yl,gencilayl,control,r,,2,n,m,gemcilayl,2,9,pseudo,block4
toncsim,toncsil,rs,,tonc,sim,toncsim,control,s,0.0,2,m,l,toncsil,1,7,pseudo,block4
keamion,kealion,rs,,keam,ion,keamion,target,r,,3,m,l,kealion,1,7,pseudo,block4
outteak,outteak,pr,out,teak,,outteak,target,r,,1,e,o,outtoak,0,7,pseudo,block4
koopically,koopihally,rsss,,koop,ic_al_ly,koopically,target,s,0.0,1,c,h,koopihally,1,10,pseudo,block4
erniruek,erniriek,ppr,er_ni,riek,,erniriek,control,r,,1,i,u,erniruek,3,8,pseudo,block4
lurtically,nurtically,rsss,,nurt,ic_al_ly,nurtically,target,r,,0,n,l,lurtically,3,10,pseudo,block4
liin,liin,r,,lien,,lien,target,r,,2,e,i,liin,2,4,pseudo,block4
taunalism,taunalism,rss,,taun,al_ism,taunalism,target,r,,3,n,y,tauyalism,0,9,pseudo,block4
tanc,tanc,r,,talc,,talc,control,r,,2,l,n,tanc,2,4,pseudo,block4
sidmenaut,sidmonaut,ppr,sid_me,naut,,sidmenaut,control,p,1.0,1,e,o,sidmonaut,1,9,pseudo,block4
erptalc,orptalc,pr,orp,talc,,orptalc,control,p,0.0,0,o,e,erptalc,3,7,pseudo,block4
meaklasim,weaklasim,rss,,meak,la_sim,meaklasim,control,r,,0,m,w,weaklasim,1,9,pseudo,block4
tjigoni,trigoni,rs,,trig,oni,trigoni,control,r,,1,r,j,tjigoni,3,7,pseudo,block4
don,con,r,,con,,con,target,r,,0,c,d,don,3,3,pseudo,block4
otuqiwneyl,otusiwneyl,prss,otu,siw,ne_yl,otusiwneyl,control,r,,0,s,q,otuqiwneyl,3,10,pseudo,block4
ger,gen,r,,gen,,gen,control,r,,2,n,r,ger,3,3,pseudo,block4
interkot,interkot,pr,inter,ket,,interket,target,r,,1,e,o,interkot,2,8,pseudo,block4
overkeir,overkeir,pr,over,keir,,overkeir,target,p,0.0,2,e,a,ovarkeir,0,8,pseudo,block4
unmeripal,unmeripal,prss,un,mer,ic_al,unmerical,target,s,0.0,1,c,p,unmeripal,2,9,pseudo,block4
repsimtek,repsimtek,ppr,rep_sim,tek,,repsimtek,control,p,1.0,1,i,o,repsomtek,0,9,pseudo,block4
dremiscont,premiscont,ppr,pre_mis,cont,,premiscont,target,p,0.0,0,p,d,dremiscont,3,10,pseudo,block4
taer,teer,r,,teer,,teer,target,r,,1,e,a,taer,3,4,pseudo,block4
edtlig,edtrig,pr,ed,trig,,edtrig,control,r,,1,r,l,edtlig,3,6,pseudo,block4
wis,wis,r,,wis,,wis,target,r,,0,w,n,nis,0,3,pseudo,block4
koul,koul,r,,koul,,koul,target,r,,1,o,a,kaul,0,4,pseudo,block4
repsidreot,repsidreot,ppr,rep_sid,reet,,repsidreet,control,r,,2,e,o,repsidreot,2,10,pseudo,block4
ninurdelba,ninurdelba,prs,ni,nurd,elba,ninurdelba,control,r,,1,u,a,ninardelba,0,10,pseudo,block4
eredneil,eredneil,ppr,er_ed,neil,,eredneil,control,p,0.0,1,r,n,enedneil,0,8,pseudo,block4
ketfalness,ketfalness,rss,,ket,ful_ness,ketfulness,target,s,0.0,1,u,a,ketfalness,2,10,pseudo,block4
bamoaklayl,bameaklayl,prss,ba,meak,la_yl,bameaklayl,control,r,,1,e,o,bamoaklayl,3,10,pseudo,block4
keulional,koulional,rss,,koul,ion_al,koulional,target,r,,1,o,e,keulional,3,9,pseudo,block4
fradcilayl,fradcilayl,rsss,,frad,ci_la_yl,fradcilayl,control,s,2.0,0,y,n,fradcilanl,0,10,pseudo,block4
girtvul,girtful,rs,,girt,ful,girtful,target,s,0.0,0,f,v,girtvul,3,7,pseudo,block4
unketious,unketious,prs,un,ket,ious,unketious,target,p,0.0,0,u,e,enketious,0,9,pseudo,block4
keetlayit,keatlayit,rss,,keat,la_yit,keatlayit,control,r,,2,a,e,keetlayit,3,9,pseudo,block4
pook,peok,r,,pook,,pook,control,r,,1,o,e,peok,1,4,pseudo,block4
enclatally,enclatally,prss,un,clat,al_ly,unclatally,target,p,0.0,0,u,e,enclatally,2,10,pseudo,block4
rom,rem,r,,rem,,rem,control,r,,1,e,o,rom,3,3,pseudo,block4
nusiwcila,nusiwcila,prss,nu,siw,ci_la,nusiwcila,control,s,0.0,0,c,v,nusiwvila,0,9,pseudo,block4
adcontally,abcontally,prss,ab,cont,al_ly,abcontally,target,p,0.0,1,b,d,adcontally,3,10,pseudo,block4
otumaf,otumaf,pr,otu,maf,,otumaf,control,p,0.0,1,t,h,ohumaf,0,6,pseudo,block4
mafurfsens,mafulfsens,rss,,maf,ulf_sens,mafulfsens,control,s,0.0,1,l,r,mafurfsens,3,10,pseudo,block4
erremnemt,erremnemh,prs,er,rem,nemt,erremnemt,control,s,0.0,3,t,h,erremnemh,1,9,pseudo,block4
outketunly,outketunly,prss,out,ket,en_ly,outketenly,target,s,0.0,0,e,u,outketunly,2,10,pseudo,block4
feegcilayl,feigcilayl,rsss,,feeg,ci_la_yl,feegcilayl,control,r,,2,e,i,feigcilayl,1,10,pseudo,block4
medisfob,redisfob,ppr,re_dis,fob,,redisfob,target,p,0.0,0,r,m,medisfob,3,8,pseudo,block4
edfradre,edfradre,prs,ed,frad,re,edfradre,control,p,0.0,1,d,h,ehfradre,0,8,pseudo,block4
taerable,taerable,rs,,teer,able,teerable,target,r,,1,e,a,taerable,2,8,pseudo,block4
unkrewally,unkrewally,prss,un,krew,al_ly,unkrewally,target,p,0.0,1,n,m,umkrewally,0,10,pseudo,block4
koopness,koogness,rs,,koop,ness,koopness,target,r,,3,p,g,koogness,1,8,pseudo,block4
louhtan,louhtan,rs,,louk,tan,louktan,control,r,,3,k,h,louhtan,2,7,pseudo,block4
nunurdcile,nunurdcila,prss,nu,nurd,ci_la,nunurdcila,control,s,1.0,1,a,e,nunurdcile,3,10,pseudo,block4
keirality,kearality,rss,,keir,al_ity,keirality,target,r,,2,i,a,kearality,1,9,pseudo,block4
toncsons,toncsons,rs,,tonc,sens,toncsens,control,s,0.0,1,e,o,toncsons,2,8,pseudo,block4
conticallr,contically,rsss,,cont,ic_al_ly,contically,target,s,2.0,1,y,r,conticallr,3,10,pseudo,block4
reoutkoop,meoutkoop,ppr,re_out,koop,,reoutkoop,target,p,0.0,0,r,m,meoutkoop,1,9,pseudo,block4
nurtir,nurtir,rs,,nurt,or,nurtor,target,s,0.0,0,o,i,nurtir,2,6,pseudo,block4
trigciliyl,trigciliyl,rsss,,trig,ci_la_yl,trigcilayl,control,s,1.0,1,a,i,trigciliyl,2,10,pseudo,block4
cun,cun,r,,cun,,cun,target,r,,1,u,i,cin,0,3,pseudo,block4
tekelba,tekelba,rs,,tek,elba,tekelba,control,s,0.0,0,e,o,tekolba,0,7,pseudo,block4
kels,kels,r,,kels,,kels,target,r,,0,k,t,tels,0,4,pseudo,block4
imuneil,imuneil,pr,inu,neil,,inuneil,control,p,0.0,1,n,m,imuneil,2,7,pseudo,block4
abkeirally,abkairally,prss,ab,keir,al_ly,abkeirally,target,r,,1,e,a,abkairally,1,10,pseudo,block4
tliglasim,tliglasim,rss,,trig,la_sim,triglasim,control,r,,1,r,l,tliglasim,2,9,pseudo,block4
mericalyy,mericalyy,rsss,,mer,ic_al_ly,merically,target,s,2.0,0,l,y,mericalyy,2,9,pseudo,block4
nibofyit,nibofyit,prs,ni,bof,yit,nibofyit,control,s,0.0,2,t,c,nibofyic,0,8,pseudo,block4
nautcimayl,nautcilayl,rsss,,naut,ci_la_yl,nautcilayl,control,s,1.0,0,l,m,nautcimayl,3,10,pseudo,block4
negional,negional,rss,,neg,ion_al,negional,target,s,1.0,1,l,r,negionar,0,8,pseudo,block4
cehically,cehically,rsss,,cet,ic_al_ly,cetically,target,r,,2,t,h,cehically,2,9,pseudo,block4
wisicalyy,wisicalyy,rsss,,wis,ic_al_ly,wisically,target,s,2.0,0,l,y,wisicalyy,2,9,pseudo,block4
inkrewate,inkrewahe,prs,in,krew,ate,inkrewate,target,s,0.0,1,t,h,inkrewahe,1,9,pseudo,block4
girtol,girtal,rs,,girt,al,girtal,target,s,0.0,0,a,o,girtol,3,6,pseudo,block4
lienally,lienally,rss,,lien,al_ly,lienally,target,s,0.0,0,a,e,lienelly,0,8,pseudo,block4
confulness,confulness,rss,,con,ful_ness,confulness,target,s,1.0,3,s,g,confulnesg,0,10,pseudo,block4
unikmew,unikmew,pr,uni,krew,,unikrew,target,r,,1,r,m,unikmew,2,7,pseudo,block4
infomate,infomate,prs,in,fom,ate,infomate,target,s,0.0,1,t,d,infomade,0,8,pseudo,block4
