first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
ersimriek,ersimroek,ppr,riek,er_sim,,ersimriek,control,r,,1,i,o,ersimroek,1,9,pseudo,block3
nufeegcila,nefeegcila,prss,feeg,nu,ci_la,nufeegcila,control,p,0.0,1,u,e,nefeegcila,1,10,pseudo,block3
inteakness,inteakness,prs,teak,in,ness,inteakness,target,p,0.0,1,n,r,irteakness,0,10,pseudo,block3
lienalwy,lienally,rss,lien,,al_ly,lienally,target,s,1.0,0,l,w,lienalwy,3,8,pseudo,block3
sidmeakulf,sidmeakilf,prs,meak,sid,ulf,sidmeakulf,control,s,0.0,0,u,i,sidmeakilf,1,10,pseudo,block3
fet,fet,r,ket,,,ket,target,r,,0,k,f,fet,2,3,pseudo,block3
sil,sil,r,siw,,,siw,control,r,,2,w,l,sil,2,3,pseudo,block3
enfobity,infobity,prs,fob,in,ity,infobity,target,p,0.0,0,i,e,enfobity,3,8,pseudo,block3
nunurdcima,nunurdcima,prss,nurd,nu,ci_la,nunurdcila,control,s,1.0,0,l,m,nunurdcima,2,10,pseudo,block3
keatsit,keatsat,rs,keat,,sit,keatsit,control,s,0.0,1,i,a,keatsat,1,7,pseudo,block3
ewpsiw,erpsiw,pr,siw,erp,,erpsiw,control,p,0.0,1,r,w,ewpsiw,3,6,pseudo,block3
inwisity,inwisity,prs,wis,in,ity,inwisity,target,s,0.0,2,y,m,inwisitm,0,8,pseudo,block3
predisneg,predisnog,ppr,neg,pre_dis,,predisneg,target,r,,1,e,o,predisnog,1,9,pseudo,block3
remcilarl,remcilarl,rsss,rem,,ci_la_yl,remcilayl,control,s,2.0,0,y,r,remcilarl,2,9,pseudo,block3
maflasit,maflasit,rss,maf,,la_sit,maflasit,control,r,,1,a,i,miflasit,0,8,pseudo,block3
ingirtnest,ingirtness,prs,girt,in,ness,ingirtness,target,s,0.0,3,s,t,ingirtnest,3,10,pseudo,block3
geetor,geefor,rs,geef,,or,geefor,target,r,,3,f,t,geetor,3,6,pseudo,block3
intaunical,untaunical,prss,taun,un,ic_al,untaunical,target,p,0.0,0,u,i,intaunical,3,10,pseudo,block3
nuconila,neconila,rss,nuc,,oni_la,nuconila,control,r,,1,u,e,neconila,1,8,pseudo,block3
girtfully,girtfully,rss,girt,,ful_ly,girtfully,target,s,1.0,0,l,m,girtfulmy,0,9,pseudo,block3
nefeevnemt,nefeegnemt,prs,feeg,ne,nemt,nefeegnemt,control,r,,3,g,v,nefeevnemt,3,10,pseudo,block3
trunnemt,trunnemt,rs,trun,,nemt,trunnemt,control,r,,3,n,m,trumnemt,0,8,pseudo,block3
inmegly,inmegly,prs,neg,in,ly,innegly,target,r,,0,n,m,inmegly,2,7,pseudo,block3
unwisful,unwisful,prs,wis,un,ful,unwisful,target,s,0.0,2,l,r,unwisfur,0,8,pseudo,block3
ingloc,ingloc,pr,gloc,in,,ingloc,target,p,0.0,1,n,r,irgloc,0,6,pseudo,block3
ednuceta,adnuceta,prs,nuc,ed,eta,ednuceta,control,p,0.0,0,e,a,adnuceta,1,8,pseudo,block3
abdarfally,abdarfally,prss,darf,ab,al_ly,abdarfally,target,p,0.0,0,a,e,ebdarfally,0,10,pseudo,block3
wisfulness,wisfulness,rss,wis,,ful_ness,wisfulness,target,r,,2,s,d,widfulness,0,10,pseudo,block3
rigenyl,rigenyl,prs,gen,ni,yl,nigenyl,control,p,0.0,0,n,r,rigenyl,2,7,pseudo,block3
ernipook,ernipook,ppr,pook,er_ni,,ernipook,control,p,0.0,1,r,m,emnipook,0,8,pseudo,block3
nuselflayl,nuselklayl,prss,selk,nu,la_yl,nuselklayl,control,r,,3,k,f,nuselflayl,3,10,pseudo,block3
kouleon,kouleon,rs,koul,,ion,koulion,target,s,0.0,0,i,e,kouleon,2,7,pseudo,block3
rofsens,mofsens,rs,mof,,sens,mofsens,control,r,,0,m,r,rofsens,3,7,pseudo,block3
meakoni,meakoni,rs,meak,,oni,meakoni,control,r,,3,k,g,meagoni,0,7,pseudo,block3
ancunate,incunate,prs,cun,in,ate,incunate,target,p,0.0,0,i,a,ancunate,3,8,pseudo,block3
genonila,genonila,rss,gen,,oni_la,genonila,control,r,,1,e,o,gononila,0,8,pseudo,block3
miloukyti,milousyti,prs,louk,mi,yti,miloukyti,control,r,,3,k,s,milousyti,1,9,pseudo,block3
maflayl,mafleyl,rss,maf,,la_yl,maflayl,control,s,0.0,1,a,e,mafleyl,1,7,pseudo,block3
nitruneta,nitruneta,prs,trun,ni,eta,nitruneta,control,r,,3,n,m,nitrumeta,0,9,pseudo,block3
unkelsical,unkelsical,prss,kels,un,ic_al,unkelsical,target,s,0.0,0,i,o,unkelsocal,0,10,pseudo,block3
regirtment,regirtmenc,prs,girt,re,ment,regirtment,target,s,0.0,3,t,c,regirtmenc,1,10,pseudo,block3
predismer,predismer,ppr,mer,pre_dis,,predismer,target,r,,1,e,a,predismar,0,9,pseudo,block3
enteerment,ewteerment,prs,teer,en,ment,enteerment,target,p,0.0,1,n,w,ewteerment,1,10,pseudo,block3
werkcilayl,werkcilayl,rsss,werk,,ci_la_yl,werkcilayl,control,r,,3,k,h,werhcilayl,0,10,pseudo,block3
selkciluyl,selkciluyl,rsss,selk,,ci_la_yl,selkcilayl,control,s,1.0,1,a,u,selkciluyl,2,10,pseudo,block3
urneg,urneg,pr,neg,un,,unneg,target,p,0.0,1,n,r,urneg,2,5,pseudo,block3
untaunally,untaunally,prss,taun,un,al_ly,untaunally,target,p,0.0,1,n,l,ultaunally,0,10,pseudo,block3
trigulfyl,triguldyl,rss,trig,,ulf_yl,trigulfyl,control,s,0.0,2,f,d,triguldyl,1,9,pseudo,block3
con,con,r,con,,,con,target,r,,2,n,y,coy,0,3,pseudo,block3
nautlasim,nautlisim,rss,naut,,la_sim,nautlasim,control,s,0.0,1,a,i,nautlisim,1,9,pseudo,block3
nurf,nurt,r,nurt,,,nurt,target,r,,3,t,f,nurf,3,4,pseudo,block3
bofcilayl,bofcilayl,rsss,bof,,ci_la_yl,bofcilayl,control,s,0.0,0,c,s,bofsilayl,0,9,pseudo,block3
simsens,siwsens,rs,siw,,sens,siwsens,control,r,,2,w,m,simsens,3,7,pseudo,block3
miroossens,miroossens,prs,moos,mi,sens,mimoossens,control,r,,0,m,r,miroossens,2,10,pseudo,block3
naneil,naneil,pr,neil,nu,,nuneil,control,p,0.0,1,u,a,naneil,2,6,pseudo,block3
uncetical,uncetican,prss,cet,un,ic_al,uncetical,target,s,1.0,1,l,n,uncetican,1,9,pseudo,block3
cont,cont,r,cont,,,cont,target,r,,3,t,h,conh,0,4,pseudo,block3
niboftaoni,riboftaoni,prss,bof,ni,ta_oni,niboftaoni,control,p,0.0,0,n,r,riboftaoni,1,10,pseudo,block3
meakcilayl,reakcilayl,rsss,meak,,ci_la_yl,meakcilayl,control,r,,0,m,r,reakcilayl,1,10,pseudo,block3
ninuctaoni,ninictaoni,prss,nuc,ni,ta_oni,ninuctaoni,control,r,,1,u,i,ninictaoni,1,10,pseudo,block3
famically,fomically,rsss,fom,,ic_al_ly,fomically,target,r,,1,o,a,famically,3,9,pseudo,block3
teklasitci,teklasitci,rsss,tek,,la_sit_ci,teklasitci,control,r,,0,t,f,feklasitci,0,10,pseudo,block3
prowes,prowis,pr,wis,pro,,prowis,target,r,,1,i,e,prowes,3,6,pseudo,block3
erotucols,erotucols,ppr,colg,er_otu,,erotucolg,control,r,,3,g,s,erotucols,2,9,pseudo,block3
louklayit,louklayit,rss,louk,,la_yit,louklayit,control,s,1.0,0,y,l,louklalit,0,9,pseudo,block3
unteerally,unteerally,prss,teer,un,al_ly,unteerally,target,p,0.0,0,u,a,anteerally,0,10,pseudo,block3
reiwkrew,reinkrew,ppr,krew,re_in,,reinkrew,target,p,1.0,1,n,w,reiwkrew,3,8,pseudo,block3
genyn,genyl,rs,gen,,yl,genyl,control,s,0.0,1,l,n,genyn,3,5,pseudo,block3
eredrem,eredrem,ppr,rem,er_ed,,eredrem,control,p,1.0,1,d,s,eresrem,0,7,pseudo,block3
ernoctaone,ernoctaone,prss,noc,er,ta_oni,ernoctaoni,control,s,1.0,2,i,e,ernoctaone,2,10,pseudo,block3
unfam,unfam,pr,fam,un,,unfam,target,p,0.0,1,n,m,umfam,0,5,pseudo,block3
tek,tek,r,tek,,,tek,control,r,,2,k,c,tec,0,3,pseudo,block3
infomation,indomation,prss,fom,in,at_ion,infomation,target,r,,0,f,d,indomation,1,10,pseudo,block3
ken,ken,r,gen,,,gen,control,r,,0,g,k,ken,2,3,pseudo,block3
reteerable,retoerable,prs,teer,re,able,reteerable,target,r,,1,e,o,retoerable,1,10,pseudo,block3
keil,keil,r,keir,,,keir,target,r,,3,r,l,keil,2,4,pseudo,block3
cesal,cesal,rs,cet,,al,cetal,target,r,,2,t,s,cesal,2,5,pseudo,block3
werklazei,werklazei,rss,werk,,la_zei,werklazei,control,s,1.0,1,e,a,werklazai,0,9,pseudo,block3
unmejally,unmejally,prss,mer,un,al_ly,unmerally,target,r,,2,r,j,unmejally,2,9,pseudo,block3
tecelbe,tecelba,rs,tec,,elba,tecelba,control,s,0.0,3,a,e,tecelbe,3,7,pseudo,block3
bateklayit,pateklayit,prss,tek,ba,la_yit,bateklayit,control,p,0.0,0,b,p,pateklayit,1,10,pseudo,block3
kotically,kotically,rsss,ket,,ic_al_ly,ketically,target,r,,1,e,o,kotically,2,9,pseudo,block3
rivotrig,rivotrig,pr,trig,revo,,revotrig,control,p,0.0,1,e,i,rivotrig,2,8,pseudo,block3
dissoom,dissoam,pr,soom,dis,,dissoom,target,r,,2,o,a,dissoam,1,7,pseudo,block3
rediscet,rediscec,ppr,cet,re_dis,,rediscet,target,r,,2,t,c,rediscec,1,8,pseudo,block3
otutook,otutook,pr,pook,otu,,otupook,control,r,,0,p,t,otutook,2,7,pseudo,block3
roetcilayl,reetcilayl,rsss,reet,,ci_la_yl,reetcilayl,control,r,,1,e,o,roetcilayl,3,10,pseudo,block3
nukeatlayl,nukeatmayl,prss,keat,nu,la_yl,nukeatlayl,control,s,0.0,0,l,m,nukeatmayl,1,10,pseudo,block3
nubofcila,nubofcila,prss,bof,nu,ci_la,nubofcila,control,s,1.0,0,l,w,nubofciwa,0,9,pseudo,block3
sidselk,kidselk,pr,selk,sid,,sidselk,control,p,0.0,0,s,k,kidselk,1,7,pseudo,block3
moos,moos,r,moos,,,moos,control,r,,0,m,r,roos,0,4,pseudo,block3
abcunality,abcumality,prss,cun,ab,al_ity,abcunality,target,r,,2,n,m,abcumality,1,10,pseudo,block3
feaglazei,feaglazei,rss,feeg,,la_zei,feeglazei,control,r,,2,e,a,feaglazei,2,9,pseudo,block3
geefate,geefate,rs,geef,,ate,geefate,target,s,0.0,2,e,o,geefato,0,7,pseudo,block3
unsoomihal,unsoomical,prss,soom,un,ic_al,unsoomical,target,s,0.0,1,c,h,unsoomihal,3,10,pseudo,block3
naut,naut,r,naut,,,naut,control,r,,2,u,e,naet,0,4,pseudo,block3
reservoir,reservoir,r,reservoir,,,reservoir,control,r,,3,e,a,resarvoir,0,9,real,block4
poytrait,portrait,r,portrait,,,portrait,control,r,,2,r,y,poytrait,3,8,real,block4
avalanche,avalanche,r,avalanche,,,avalanche,control,r,,6,c,p,avalanphe,0,9,real,block4
currency,currency,r,currency,,,currency,control,r,,2,r,l,culrency,0,8,real,block4
strength,strungth,r,strength,,,strength,control,r,,3,e,u,strungth,1,8,real,block4
versatile,versatile,r,versatile,,,versatile,control,r,,5,t,g,versagile,0,9,real,block4
reperteire,reperteire,r,repertoire,,,repertoire,control,r,,6,o,e,reperteire,2,10,real,block4
osten,osten,r,often,,,often,control,r,,1,f,s,osten,2,5,real,block4
masquerade,masquerade,r,masquerade,,,masquerade,control,r,,8,d,t,masquerate,0,10,real,block4
pchedule,pchedule,r,schedule,,,schedule,control,r,,0,s,p,pchedule,2,8,real,block4
reenact,reenact,ppr,act,re_en,,reenact,target,r,,1,c,v,reenavt,0,7,real,block4
recmcle,recmcle,pr,cycle,re,,recycle,target,r,,1,y,m,recmcle,2,7,real,block4
attack,atdack,r,attack,,,attack,control,r,,2,t,d,atdack,1,6,real,block4
comfort,comfort,r,comfort,,,comfort,control,r,,1,o,e,cemfort,0,7,real,block4
phenomenen,phenomenon,r,phenomenon,,,phenomenon,control,r,,8,o,e,phenomenen,3,10,real,block4
privilege,privilege,r,privilege,,,privilege,control,r,,8,e,o,privilego,0,9,real,block4
satellite,datellite,r,satellite,,,satellite,control,r,,0,s,d,datellite,1,9,real,block4
standard,standard,r,standard,,,standard,control,r,,6,r,l,standald,0,8,real,block4
beautiful,beautiful,rs,beauti,,ful,beautiful,target,r,,5,i,e,beauteful,0,9,real,block4
tartnest,tartnest,rs,tart,,ness,tartness,target,s,0.0,3,s,t,tartnest,2,8,real,block4
decader,decader,prs,cod,de,er,decoder,target,r,,1,o,a,decader,2,7,real,block4
rediscozer,rediscover,ppr,cover,re_dis,,rediscover,target,r,,2,v,z,rediscozer,3,10,real,block4
reactor,reactor,prs,act,re,or,reactor,target,r,,0,a,e,reector,0,7,real,block4
sterilize,sterileze,rs,steril,,ize,sterilize,target,s,0.0,0,i,e,sterileze,1,9,real,block4
rottenmy,rottenly,rss,rott,,en_ly,rottenly,target,s,1.0,0,l,m,rottenmy,3,8,real,block4
machine,machine,r,machine,,,machine,control,r,,6,e,i,machini,0,7,real,block4
unevently,unevently,prs,event,un,ly,unevently,target,s,0.0,1,y,w,uneventlw,0,9,real,block4
campaign,campaigl,r,campaign,,,campaign,control,r,,7,n,l,campaigl,1,8,real,block4
remastake,remistake,ppr,take,re_mis,,remistake,target,p,1.0,1,i,a,remastake,3,9,real,block4
deadorize,deodorize,prs,odor,de,ize,deodorize,target,r,,0,o,a,deadorize,3,9,real,block4
dotal,total,r,total,,,total,control,r,,0,t,d,dotal,3,5,real,block4
hallelujah,hallelujah,r,hallelujah,,,hallelujah,control,r,,8,a,i,hallelujih,0,10,real,block4
tenthly,tenthly,rss,ten,,th_ly,tenthly,target,s,0.0,0,t,f,tenfhly,0,7,real,block4
pajer,paler,rs,pal,,er,paler,target,r,,2,l,j,pajer,3,5,real,block4
command,command,r,command,,,command,control,r,,0,c,t,tommand,0,7,real,block4
reusasle,reusable,prs,us,re,able,reusable,target,s,0.0,1,b,s,reusasle,3,8,real,block4
allow,ollow,r,allow,,,allow,control,r,,0,a,o,ollow,1,5,real,block4
sportive,sporhive,rs,sport,,ive,sportive,target,r,,4,t,h,sporhive,1,8,real,block4
eucalyptus,eucalyptus,r,eucalyptus,,,eucalyptus,control,r,,8,u,i,eucalyptis,0,10,real,block4
reinstate,reinstate,ppr,state,re_in,,reinstate,target,p,1.0,0,i,a,reanstate,0,9,real,block4
leash,least,r,least,,,least,control,r,,4,t,h,leash,3,5,real,block4
caricature,cariceture,r,caricature,,,caricature,control,r,,5,a,e,cariceture,1,10,real,block4
manfully,manfullr,rss,man,,ful_ly,manfully,target,s,1.0,1,y,r,manfullr,1,8,real,block4
unrest,unreht,pr,rest,un,,unrest,target,r,,2,s,h,unreht,1,6,real,block4
chanmel,chanmel,r,channel,,,channel,control,r,,4,n,m,chanmel,2,7,real,block4
repay,repay,pr,pay,re,,repay,target,r,,0,p,t,retay,0,5,real,block4
devalue,devilue,pr,value,de,,devalue,target,r,,1,a,i,devilue,1,7,real,block4
enlistment,enlistment,prs,list,en,ment,enlistment,target,r,,0,l,n,ennistment,0,10,real,block4
ungraceful,urgraceful,prs,grace,un,ful,ungraceful,target,p,0.0,1,n,r,urgraceful,1,10,real,block4
reimport,reimport,ppr,port,re_im,,reimport,target,p,1.0,0,i,e,reemport,0,8,real,block4
curably,curablr,rss,cur,,abl_y,curably,target,s,1.0,0,y,r,curablr,1,7,real,block4
dispesal,disposal,prs,pos,dis,al,disposal,target,r,,1,o,e,dispesal,3,8,real,block4
pjogramme,programme,r,programme,,,programme,control,r,,1,r,j,pjogramme,3,9,real,block4
woefulwy,woefulwy,rss,woe,,ful_ly,woefully,target,s,1.0,0,l,w,woefulwy,2,8,real,block4
gartridge,gartridge,r,cartridge,,,cartridge,control,r,,0,c,g,gartridge,2,9,real,block4
removor,removor,prs,mov,re,er,remover,target,s,0.0,0,e,o,removor,2,7,real,block4
guillotini,guillotine,r,guillotine,,,guillotine,control,r,,9,e,i,guillotini,3,10,real,block4
rethought,rethought,pr,thought,re,,rethought,target,p,0.0,0,r,l,lethought,0,9,real,block4
resef,reset,pr,set,re,,reset,target,r,,2,t,f,resef,3,5,real,block4
secrete,secrete,r,secrete,,,secrete,control,r,,3,r,m,secmete,0,7,real,block4
tramdoline,trampoline,r,trampoline,,,trampoline,control,r,,4,p,d,tramdoline,3,10,real,block4
tunefullr,tunefully,rss,tune,,ful_ly,tunefully,target,s,1.0,1,y,r,tunefullr,3,9,real,block4
support,suppowt,r,support,,,support,control,r,,5,r,w,suppowt,1,7,real,block4
puzzle,suzzle,r,puzzle,,,puzzle,control,r,,0,p,s,suzzle,1,6,real,block4
reroval,removal,prs,mov,re,al,removal,target,r,,0,m,r,reroval,3,7,real,block4
cormon,common,r,common,,,common,control,r,,2,m,r,cormon,3,6,real,block4
premistaka,premistaka,ppr,take,pre_mis,,premistake,target,r,,3,e,a,premistaka,2,10,real,block4
disinheris,disinherit,ppr,herit,dis_in,,disinherit,target,r,,4,t,s,disinheris,3,10,real,block4
protocol,protocol,r,protocol,,,protocol,control,r,,0,p,t,trotocol,0,8,real,block4
highness,highneps,rs,high,,ness,highness,target,s,0.0,2,s,p,highneps,1,8,real,block4
counsel,counpel,r,counsel,,,counsel,control,r,,4,s,p,counpel,1,7,real,block4
inhale,inhale,pr,hale,in,,inhale,target,p,0.0,0,i,a,anhale,0,6,real,block4
enjoyment,enjoymont,prs,joy,en,ment,enjoyment,target,s,0.0,1,e,o,enjoymont,1,9,real,block4
principle,principle,r,principle,,,principle,control,r,,2,i,o,pronciple,0,9,real,block4
dosembody,dosembody,ppr,body,dis_em,,disembody,target,p,0.0,1,i,o,dosembody,2,9,real,block4
sixthly,soxthly,rss,six,,th_ly,sixthly,target,r,,1,i,o,soxthly,1,7,real,block4
conhrete,concrete,r,concrete,,,concrete,control,r,,3,c,h,conhrete,3,8,real,block4
boomerung,boomerang,r,boomerang,,,boomerang,control,r,,6,a,u,boomerung,3,9,real,block4
unearthly,unearthlw,prs,earth,un,ly,unearthly,target,s,0.0,1,y,w,unearthlw,1,9,real,block4
remisalign,remibalign,ppr,align,re_mis,,remisalign,target,p,1.0,2,s,b,remibalign,1,10,real,block4
egiistic,egiistic,rss,ego,,ist_ic,egoistic,target,r,,2,o,i,egiistic,2,8,real,block4
leaponless,leaponless,rs,weapon,,less,weaponless,target,r,,0,w,l,leaponless,2,10,real,block4
quarantene,quarantine,r,quarantine,,,quarantine,control,r,,7,i,e,quarantene,3,10,real,block4
naturulist,naturalist,rss,natur,,al_ist,naturalist,target,s,0.0,0,a,u,naturulist,3,10,real,block4
lawfuyly,lawfuyly,rss,law,,ful_ly,lawfully,target,s,0.0,2,l,y,lawfuyly,2,8,real,block4
wormality,normality,rss,norm,,al_ity,normality,target,r,,0,n,w,wormality,3,9,real,block4
robket,robket,r,rocket,,,rocket,control,r,,2,c,b,robket,2,6,real,block4
absoluto,absoluto,r,absolute,,,absolute,control,r,,7,e,o,absoluto,2,8,real,block4
lushroom,mushroom,r,mushroom,,,mushroom,control,r,,0,m,l,lushroom,3,8,real,block4
averactive,overactive,prs,act,over,ive,overactive,target,p,0.0,0,o,a,averactive,3,10,real,block4
oderreach,overreach,pr,reach,over,,overreach,target,p,0.0,1,v,d,oderreach,3,9,real,block4
reoutsmart,reoutsmart,ppr,smart,re_out,,reoutsmart,target,r,,1,m,r,reoutsrart,0,10,real,block4
shamtoo,shampoo,r,shampoo,,,shampoo,control,r,,4,p,t,shamtoo,3,7,real,block4
intellect,intelmect,r,intellect,,,intellect,control,r,,5,l,m,intelmect,1,9,real,block4
chamemeon,chameleon,r,chameleon,,,chameleon,control,r,,5,l,m,chamemeon,3,9,real,block4
shenanigam,shenanigan,r,shenanigan,,,shenanigan,control,r,,9,n,m,shenanigam,3,10,real,block4
riread,riread,pr,read,re,,reread,target,p,0.0,1,e,i,riread,2,6,real,block4
reason,reasen,r,reason,,,reason,control,r,,4,o,e,reasen,1,6,real,block4
weirher,weirder,rs,weird,,er,weirder,target,r,,4,d,h,weirher,3,7,real,block4
leprehhaun,leprehhaun,r,leprechaun,,,leprechaun,control,r,,5,c,h,leprehhaun,2,10,real,block4
fatallr,fatally,rss,fat,,al_ly,fatally,target,s,1.0,1,y,r,fatallr,3,7,real,block4
uninform,uninform,ppr,form,un_in,,uninform,target,p,0.0,1,n,w,uwinform,0,8,real,block4
laave,laave,r,leave,,,leave,control,r,,1,e,a,laave,2,5,real,block4
unreal,unreal,pr,real,un,,unreal,target,p,0.0,0,u,e,enreal,0,6,real,block4
valentine,valentone,r,valentine,,,valentine,control,r,,6,i,o,valentone,1,9,real,block4
roinforce,roinforce,ppr,force,re_in,,reinforce,target,p,0.0,1,e,o,roinforce,2,9,real,block4
yeurly,yearly,rs,year,,ly,yearly,target,r,,2,a,u,yeurly,3,6,real,block4
naturalize,naturalize,rss,natur,,al_ize,naturalize,target,r,,2,t,s,nasuralize,0,10,real,block4
clear,flear,r,clear,,,clear,control,r,,0,c,f,flear,1,5,real,block4
reoutsell,reoutselm,ppr,sell,re_out,,reoutsell,target,r,,3,l,m,reoutselm,1,9,real,block4
stops,stops,r,stops,,,stops,control,r,,4,s,c,stopc,0,5,real,block4
advanse,advance,r,advance,,,advance,control,r,,5,c,s,advanse,3,7,real,block4
premisusi,premisuse,ppr,use,pre_mis,,premisuse,target,r,,2,e,i,premisusi,3,9,real,block4
reimburse,reimburse,ppr,burse,re_im,,reimburse,target,r,,0,b,c,reimcurse,0,9,real,block4
unhisguise,undisguise,ppr,guise,un_dis,,undisguise,target,p,1.0,0,d,h,unhisguise,3,10,real,block4
chinchilla,shinchilla,r,chinchilla,,,chinchilla,control,r,,0,c,s,shinchilla,1,10,real,block4
uwmanly,uwmanly,prs,man,un,ly,unmanly,target,p,0.0,1,n,w,uwmanly,2,7,real,block4
friendly,friendlr,rs,friend,,ly,friendly,target,s,0.0,1,y,r,friendlr,1,8,real,block4
teerless,teerless,rs,tear,,less,tearless,target,r,,2,a,e,teerless,2,8,real,block4
seasonal,seasonal,rs,season,,al,seasonal,target,s,0.0,0,a,e,seasonel,0,8,real,block4
