first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
conically,conically,rsss,con,,ic_al_ly,conically,target,s,0.0,1,c,h,conihally,0,9,pseudo
cunic,cunic,rs,cun,,ic,cunic,target,r,,2,n,m,cumic,0,5,pseudo
ungras,umgras,pr,gras,un,,ungras,target,p,0.0,1,n,m,umgras,1,6,pseudo
dissoomly,dissoomly,prs,soom,dis,ly,dissoomly,target,s,0.0,1,y,l,dissoomll,0,9,pseudo
toul,toul,r,koul,,,koul,target,r,,0,k,t,toul,2,4,pseudo
fibally,fibally,rss,fob,,al_ly,fobally,target,r,,1,o,i,fibally,2,7,pseudo
redisfob,rehisfob,ppr,fob,re_dis,,redisfob,target,p,1.0,0,d,h,rehisfob,1,8,pseudo
cunically,cunically,rsss,cun,,ic_al_ly,cunically,target,r,,0,c,t,tunically,0,9,pseudo
uniconly,uniconly,prs,con,uni,ly,uniconly,target,s,0.0,1,y,j,uniconlj,0,8,pseudo
infayation,infamation,prss,fam,in,at_ion,infamation,target,r,,2,m,y,infayation,3,10,pseudo
erpnic,erpnoc,pr,noc,erp,,erpnoc,control,r,,1,o,i,erpnic,3,6,pseudo
reetlo,reetlo,rs,reet,,la,reetla,control,s,0.0,1,a,o,reetlo,2,6,pseudo
keatsetci,keatsetci,rss,keat,,sit_ci,keatsitci,control,s,0.0,1,i,e,keatsetci,2,9,pseudo
clat,clat,r,clat,,,clat,target,r,,3,t,g,clag,0,4,pseudo
ercolg,emcolg,pr,colg,er,,ercolg,control,p,0.0,1,r,m,emcolg,1,6,pseudo
infomivate,infomivate,prss,fom,in,iv_ate,infomivate,target,r,,0,f,s,insomivate,0,10,pseudo
ponc,ponc,r,tonc,,,tonc,control,r,,0,t,p,ponc,2,4,pseudo
drunically,drunipally,rsss,drun,,ic_al_ly,drunically,target,s,0.0,1,c,p,drunipally,1,10,pseudo
simtoncoru,simtonceru,prs,tonc,sim,oru,simtoncoru,control,s,0.0,0,o,e,simtonceru,1,10,pseudo
toncenco,toncenca,rs,tonc,,enca,toncenca,control,s,0.0,3,a,o,toncenco,3,8,pseudo
reoutlien,reeutlien,ppr,lien,re_out,,reoutlien,target,p,1.0,0,o,e,reeutlien,1,9,pseudo
taunional,taunional,rss,taun,,ion_al,taunional,target,r,,3,n,m,taumional,0,9,pseudo
houlalize,houlalize,rss,koul,,al_ize,koulalize,target,r,,0,k,h,houlalize,2,9,pseudo
redefom,redefom,ppr,fom,re_de,,redefom,target,p,0.0,1,e,o,rodefom,0,7,pseudo
regeefable,regeefable,prs,geef,re,able,regeefable,target,p,0.0,0,r,m,megeefable,0,10,pseudo
unglohally,unglocally,prss,gloc,un,al_ly,unglocally,target,r,,3,c,h,unglohally,3,10,pseudo
sidmof,sidmof,pr,mof,sid,,sidmof,control,r,,0,m,w,sidwof,0,6,pseudo
nus,nus,r,nuc,,,nuc,control,r,,2,c,s,nus,2,3,pseudo
numdcilayl,nurdcilayl,rsss,nurd,,ci_la_yl,nurdcilayl,control,r,,2,r,m,numdcilayl,3,10,pseudo
teknemt,teknemt,rs,tek,,nemt,teknemt,control,s,0.0,3,t,h,teknemh,0,7,pseudo
nirofvieta,nirofvieta,prss,mof,ni,vi_eta,nimofvieta,control,r,,0,m,r,nirofvieta,2,10,pseudo
danffully,darffully,rss,darf,,ful_ly,darffully,target,r,,2,r,n,danffully,3,9,pseudo
neg,nog,r,neg,,,neg,target,r,,1,e,o,nog,1,3,pseudo
kooply,kooply,rs,koop,,ly,kooply,target,r,,3,p,k,kookly,0,6,pseudo
ruoutgloc,ruoutgloc,ppr,gloc,re_out,,reoutgloc,target,p,0.0,1,e,u,ruoutgloc,2,9,pseudo
moosciloyl,moosciloyl,rsss,moos,,ci_la_yl,mooscilayl,control,s,1.0,1,a,o,moosciloyl,2,10,pseudo
discontiun,discontion,prs,cont,dis,ion,discontion,target,s,0.0,1,o,u,discontiun,3,10,pseudo
otutayc,otutayc,pr,talc,otu,,otutalc,control,r,,2,l,y,otutayc,2,7,pseudo
medetaun,medetaun,ppr,taun,re_de,,redetaun,target,p,0.0,0,r,m,medetaun,2,8,pseudo
niboncelba,niboncelba,prs,tonc,ni,elba,nitoncelba,control,r,,0,t,b,niboncelba,2,10,pseudo
pookmazei,pookmazei,rss,pook,,la_zei,pooklazei,control,s,0.0,0,l,m,pookmazei,2,9,pseudo
cun,cur,r,cun,,,cun,target,r,,2,n,r,cur,1,3,pseudo
nuremliyl,nuremlayl,prss,rem,nu,la_yl,nuremlayl,control,s,0.0,1,a,i,nuremliyl,3,9,pseudo
tamccilayl,talccilayl,rsss,talc,,ci_la_yl,talccilayl,control,r,,2,l,m,tamccilayl,3,10,pseudo
teahal,teahal,rs,teak,,al,teakal,target,r,,3,k,h,teahal,2,6,pseudo
sidtren,sidtrun,pr,trun,sid,,sidtrun,control,r,,2,u,e,sidtren,3,7,pseudo
misgeef,misgeef,pr,geef,mis,,misgeef,target,p,0.0,1,i,u,musgeef,0,7,pseudo
deteurer,deteerer,prs,teer,de,er,deteerer,target,r,,2,e,u,deteurer,3,8,pseudo
remcilayl,lemcilayl,rsss,rem,,ci_la_yl,remcilayl,control,r,,0,r,l,lemcilayl,1,9,pseudo
nimofeviyl,nemofeviyl,prss,mof,ni,evi_yl,nimofeviyl,control,p,0.0,1,i,e,nemofeviyl,1,10,pseudo
ersidpook,ersidpook,ppr,pook,er_sid,,ersidpook,control,r,,2,o,u,ersidpouk,0,9,pseudo
wisic,wosic,rs,wis,,ic,wisic,target,r,,1,i,o,wosic,1,5,pseudo
teef,geef,r,geef,,,geef,target,r,,0,g,t,teef,3,4,pseudo
nautsitci,nautsitci,rss,naut,,sit_ci,nautsitci,control,s,1.0,0,c,b,nautsitbi,0,9,pseudo
reoutdarf,reoetdarf,ppr,darf,re_out,,reoutdarf,target,p,1.0,1,u,e,reoetdarf,1,9,pseudo
diskooply,diskooply,prs,koop,dis,ly,diskooply,target,p,0.0,1,i,e,deskooply,0,9,pseudo
tom,fom,r,fom,,,fom,target,r,,0,f,t,tom,3,3,pseudo
conion,coniin,rs,con,,ion,conion,target,s,0.0,1,o,i,coniin,1,6,pseudo
keamically,keamically,rsss,keam,,ic_al_ly,keamically,target,s,2.0,0,l,n,keamicalny,0,10,pseudo
nutok,nutok,pr,tek,nu,,nutek,control,r,,1,e,o,nutok,2,5,pseudo
sooralist,soomalist,rss,soom,,al_ist,soomalist,target,r,,3,m,r,sooralist,3,9,pseudo
bafradlayl,bafradlayl,prss,frad,ba,la_yl,bafradlayl,control,r,,1,r,m,bafmadlayl,0,10,pseudo
meakcalayl,meakcilayl,rsss,meak,,ci_la_yl,meakcilayl,control,s,0.0,1,i,a,meakcalayl,3,10,pseudo
nucolgcila,nucolgcila,prss,colg,nu,ci_la,nucolgcila,control,s,0.0,0,c,t,nucolgtila,0,10,pseudo
unikrewly,unikmewly,prs,krew,uni,ly,unikrewly,target,r,,1,r,m,unikmewly,1,9,pseudo
inugen,inigen,pr,gen,inu,,inugen,control,p,0.0,2,u,i,inigen,1,6,pseudo
arsimsiw,ersimsiw,ppr,siw,er_sim,,ersimsiw,control,p,0.0,0,e,a,arsimsiw,3,8,pseudo
mafmazei,maflazei,rss,maf,,la_zei,maflazei,control,s,0.0,0,l,m,mafmazei,3,8,pseudo
krewince,krewance,rs,krew,,ance,krewance,target,s,0.0,0,a,i,krewince,3,8,pseudo
rees,rees,r,reet,,,reet,control,r,,3,t,s,rees,2,4,pseudo
weingloc,reingloc,ppr,gloc,re_in,,reingloc,target,p,0.0,0,r,w,weingloc,3,8,pseudo
inetecyl,inetecyl,prs,tec,inu,yl,inutecyl,control,p,0.0,2,u,e,inetecyl,2,8,pseudo
mafcilayl,mafcirayl,rsss,maf,,ci_la_yl,mafcilayl,control,s,1.0,0,l,r,mafcirayl,1,9,pseudo
taunmental,taunmental,rss,taun,,ment_al,taunmental,target,s,1.0,1,l,y,taunmentay,0,10,pseudo
overkeir,everkeir,pr,keir,over,,overkeir,target,p,0.0,0,o,e,everkeir,1,8,pseudo
yimoftanyl,nimoftanyl,prss,mof,ni,tan_yl,nimoftanyl,control,p,0.0,0,n,y,yimoftanyl,3,10,pseudo
genrl,genyl,rs,gen,,yl,genyl,control,s,0.0,0,y,r,genrl,3,5,pseudo
soem,soom,r,soom,,,soom,target,r,,2,o,e,soem,3,4,pseudo
bafulfyl,bafulfyl,rss,bof,,ulf_yl,bofulfyl,control,r,,1,o,a,bafulfyl,2,8,pseudo
remlasikci,remlasikci,rsss,rem,,la_sit_ci,remlasitci,control,s,1.0,2,t,k,remlasikci,2,10,pseudo
irrieketa,irrieketa,prs,riek,er,eta,errieketa,control,p,0.0,0,e,i,irrieketa,2,9,pseudo
salkelba,selkelba,rs,selk,,elba,selkelba,control,r,,1,e,a,salkelba,3,8,pseudo
eredmerk,eredmerk,ppr,werk,er_ed,,eredwerk,control,r,,0,w,m,eredmerk,2,8,pseudo
disket,sisket,pr,ket,dis,,disket,target,p,0.0,0,d,s,sisket,1,6,pseudo
kiop,kiop,r,koop,,,koop,target,r,,1,o,i,kiop,2,4,pseudo
natektaoni,nitektaoni,prss,tek,ni,ta_oni,nitektaoni,control,p,0.0,1,i,a,natektaoni,3,10,pseudo
bofsers,bofsers,rs,bof,,sels,bofsels,control,s,0.0,2,l,r,bofsers,2,7,pseudo
koopicamly,koopically,rsss,koop,,ic_al_ly,koopically,target,s,1.0,1,l,m,koopicamly,3,10,pseudo
nurd,nurd,r,nurd,,,nurd,control,r,,1,u,e,nerd,0,4,pseudo
teabmental,teabmental,rss,teak,,ment_al,teakmental,target,r,,3,k,b,teabmental,2,10,pseudo
erveromeak,ewveromeak,ppr,meak,er_vero,,erveromeak,control,p,0.0,1,r,w,ewveromeak,1,10,pseudo
retontate,recontate,prs,cont,re,ate,recontate,target,r,,0,c,t,retontate,3,9,pseudo
nisiweviyl,nisiweviyl,prss,siw,ni,evi_yl,nisiweviyl,control,r,,0,s,t,nitiweviyl,0,10,pseudo
precul,precul,pr,cun,pre,,precun,target,r,,2,n,l,precul,2,6,pseudo
poekcilayl,pookcilayl,rsss,pook,,ci_la_yl,pookcilayl,control,r,,2,o,e,poekcilayl,3,10,pseudo
inkoulabme,inkoulabme,prs,koul,in,able,inkoulable,target,s,0.0,2,l,m,inkoulabme,2,10,pseudo
ebtaunally,ebtaunally,prss,taun,ab,al_ly,abtaunally,target,p,0.0,0,a,e,ebtaunally,2,10,pseudo
paun,taun,r,taun,,,taun,target,r,,0,t,p,paun,3,4,pseudo
krewfully,krewfully,rss,krew,,ful_ly,krewfully,target,s,1.0,0,l,w,krewfulwy,0,9,pseudo
disemtarf,disemtarf,ppr,darf,dis_em,,disemdarf,target,r,,0,d,t,disemtarf,2,9,pseudo
irpsiw,irpsiw,pr,siw,orp,,orpsiw,control,p,0.0,0,o,i,irpsiw,2,6,pseudo
tecsim,tecsim,rs,tec,,sim,tecsim,control,s,0.0,1,i,u,tecsum,0,6,pseudo
reketable,reketable,prs,ket,re,able,reketable,target,p,0.0,1,e,a,raketable,0,9,pseudo
talcoeis,talcoeis,rs,talc,,ouis,talcouis,control,s,0.0,1,u,e,talcoeis,2,8,pseudo
abkelsalwy,abkelsally,prss,kels,ab,al_ly,abkelsally,target,s,1.0,0,l,w,abkelsalwy,3,10,pseudo
rediskoul,rediskiul,ppr,koul,re_dis,,rediskoul,target,r,,1,o,i,rediskiul,1,9,pseudo
disnirt,disnurt,pr,nurt,dis,,disnurt,target,r,,1,u,i,disnirt,3,7,pseudo
wisically,wipically,rsss,wis,,ic_al_ly,wisically,target,r,,2,s,p,wipically,1,9,pseudo
ger,ger,r,gen,,,gen,control,r,,2,n,r,ger,2,3,pseudo
glocistic,glocistic,rss,gloc,,ist_ic,glocistic,target,s,0.0,2,t,b,glocisbic,0,9,pseudo
fam,fam,r,fam,,,fam,target,r,,0,f,s,sam,0,3,pseudo
erverokeat,erverokeav,ppr,keat,er_vero,,erverokeat,control,r,,3,t,v,erverokeav,1,10,pseudo
nekeatnemt,nekeatnemt,prs,keat,ne,nemt,nekeatnemt,control,s,0.0,0,n,l,nekeatlemt,0,10,pseudo
mafouityl,mafouityl,rss,maf,,ouis_yl,mafouisyl,control,s,0.0,3,s,t,mafouityl,2,9,pseudo
uncintally,uncontally,prss,cont,un,al_ly,uncontally,target,r,,1,o,i,uncintally,3,10,pseudo
feegcilayl,feegcalayl,rsss,feeg,,ci_la_yl,feegcilayl,control,s,0.0,1,i,a,feegcalayl,1,10,pseudo
retaun,rataun,pr,taun,re,,retaun,target,p,0.0,1,e,a,rataun,1,6,pseudo
taunable,taunabwe,rs,taun,,able,taunable,target,s,0.0,2,l,w,taunabwe,1,8,pseudo
negante,negance,rs,neg,,ance,negance,target,s,0.0,2,c,t,negante,3,7,pseudo
wisiousry,wisiously,rss,wis,,ious_ly,wisiously,target,s,1.0,0,l,r,wisiousry,3,9,pseudo
reoverneg,reovernet,ppr,neg,re_over,,reoverneg,target,r,,2,g,t,reovernet,1,9,pseudo
krewically,krewicayly,rsss,krew,,ic_al_ly,krewically,target,s,1.0,1,l,y,krewicayly,1,10,pseudo
revimaf,revimaf,pr,maf,revo,,revomaf,control,p,0.0,3,o,i,revimaf,2,7,pseudo
unfarical,unfarical,prss,fam,un,ic_al,unfamical,target,r,,2,m,r,unfarical,2,9,pseudo
werd,werd,r,werk,,,werk,control,r,,3,k,d,werd,2,4,pseudo
engeefment,engeefment,prs,geef,en,ment,engeefment,target,r,,2,e,a,engeafment,0,10,pseudo
