first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
talccilaym,talccilayl,rsss,talc,,ci_la_yl,talccilayl,control,s,2.0,1,l,m,talccilaym,3,10,pseudo
keamance,keamance,rs,keam,,ance,keamance,target,r,,3,m,r,kearance,0,8,pseudo
sidpookre,sidpookne,prs,pook,sid,re,sidpookre,control,s,0.0,0,r,n,sidpookne,1,9,pseudo
denurt,danurt,pr,nurt,de,,denurt,target,p,0.0,1,e,a,danurt,1,6,pseudo
nof,mof,r,mof,,,mof,control,r,,0,m,n,nof,3,3,pseudo
erotumof,erotumof,ppr,mof,er_otu,,erotumof,control,r,,1,o,a,erotumaf,0,8,pseudo
contalust,contalist,rss,cont,,al_ist,contalist,target,s,1.0,0,i,u,contalust,3,9,pseudo
selkonila,selkonula,rss,selk,,oni_la,selkonila,control,s,0.0,2,i,u,selkonula,1,9,pseudo
cowg,cowg,r,colg,,,colg,control,r,,2,l,w,cowg,2,4,pseudo
numafcila,numaftila,prss,maf,nu,ci_la,numafcila,control,s,0.0,0,c,t,numaftila,1,9,pseudo
sidmetalc,sidmetalc,ppr,talc,sid_me,,sidmetalc,control,r,,2,l,m,sidmetamc,0,9,pseudo
selknemt,selknemt,rs,selk,,nemt,selknemt,control,r,,3,k,c,selcnemt,0,8,pseudo
erneilzie,erneinzie,prs,neil,er,zie,erneilzie,control,r,,3,l,n,erneinzie,1,9,pseudo
hobalistic,hobalistic,rsss,fob,,al_ist_ic,fobalistic,target,r,,0,f,h,hobalistic,2,10,pseudo
inureat,inureat,pr,reet,inu,,inureet,control,r,,2,e,a,inureat,2,7,pseudo
siwlasitci,siwlasitci,rsss,siw,,la_sit_ci,siwlasitci,control,r,,0,s,h,hiwlasitci,0,10,pseudo
premistaun,premistaun,ppr,taun,pre_mis,,premistaun,target,p,1.0,0,m,l,prelistaun,0,10,pseudo
tek,tek,r,tek,,,tek,control,r,,1,e,o,tok,0,3,pseudo
regirtoze,regirtize,prs,girt,re,ize,regirtize,target,s,0.0,0,i,o,regirtoze,3,9,pseudo
nurtless,nurtless,rs,nurt,,less,nurtless,target,s,0.0,1,e,u,nurtluss,0,8,pseudo
toclasit,teclasit,rss,tec,,la_sit,teclasit,control,r,,1,e,o,toclasit,3,8,pseudo
unkoop,unkoop,pr,koop,un,,unkoop,target,r,,3,p,b,unkoob,0,6,pseudo
unklewally,unklewally,prss,krew,un,al_ly,unkrewally,target,r,,1,r,l,unklewally,2,10,pseudo
cetical,tetical,rss,cet,,ic_al,cetical,target,r,,0,c,t,tetical,1,7,pseudo
colgenca,colgerca,rs,colg,,enca,colgenca,control,s,0.0,1,n,r,colgerca,1,8,pseudo
reoutlien,reoutlien,ppr,lien,re_out,,reoutlien,target,r,,2,e,o,reoutlion,0,9,pseudo
ertrunnemt,ertrunnemt,prs,trun,er,nemt,ertrunnemt,control,p,0.0,1,r,y,eytrunnemt,0,10,pseudo
taunically,taunically,rsss,taun,,ic_al_ly,taunically,target,s,0.0,0,i,e,taunecally,0,10,pseudo
gmoc,gloc,r,gloc,,,gloc,target,r,,1,l,m,gmoc,3,4,pseudo
infomatien,infomatien,prss,fom,in,at_ion,infomation,target,s,1.0,1,o,e,infomatien,2,10,pseudo
rentitalc,rentitalc,pr,talc,renti,,rentitalc,control,p,0.0,2,n,m,remtitalc,0,9,pseudo
nugenenila,nugenenila,prss,gen,nu,oni_la,nugenonila,control,s,0.0,0,o,e,nugenenila,2,10,pseudo
reindarf,reinderf,ppr,darf,re_in,,reindarf,target,r,,1,a,e,reinderf,1,8,pseudo
koulistic,koulistic,rss,koul,,ist_ic,koulistic,target,r,,1,o,i,kiulistic,0,9,pseudo
ninurdelba,ninurdelba,prs,nurd,ni,elba,ninurdelba,control,s,0.0,0,e,i,ninurdilba,0,10,pseudo
darficalmy,darficalmy,rsss,darf,,ic_al_ly,darfically,target,s,2.0,0,l,m,darficalmy,2,10,pseudo
teakor,teakol,rs,teak,,or,teakor,target,s,0.0,1,r,l,teakol,1,6,pseudo
teak,teak,r,teak,,,teak,target,r,,2,a,i,teik,0,4,pseudo
udselk,edselk,pr,selk,ed,,edselk,control,p,0.0,0,e,u,udselk,3,6,pseudo
saboflayit,baboflayit,prss,bof,ba,la_yit,baboflayit,control,p,0.0,0,b,s,saboflayit,3,10,pseudo
ornucnemt,ornucnemt,prs,nuc,er,nemt,ernucnemt,control,p,0.0,0,e,o,ornucnemt,2,9,pseudo
edreet,edreet,pr,reet,ed,,edreet,control,r,,3,t,b,edreeb,0,6,pseudo
teklayl,teklayl,rss,tek,,la_yl,teklayl,control,s,0.0,0,l,r,tekrayl,0,7,pseudo
disemgeef,disemgeef,ppr,geef,dis_em,,disemgeef,target,p,1.0,1,m,l,diselgeef,0,9,pseudo
glocment,glocment,rs,gloc,,ment,glocment,target,s,0.0,1,e,i,glocmint,0,8,pseudo
contically,tontically,rsss,cont,,ic_al_ly,contically,target,r,,0,c,t,tontically,1,10,pseudo
saw,saw,r,siw,,,siw,control,r,,1,i,a,saw,2,3,pseudo
teccilayl,tecfilayl,rsss,tec,,ci_la_yl,teccilayl,control,s,0.0,0,c,f,tecfilayl,1,9,pseudo
uwkrewical,uwkrewical,prss,krew,un,ic_al,unkrewical,target,p,0.0,1,n,w,uwkrewical,2,10,pseudo
sirnurd,sirnurd,pr,nurd,sim,,simnurd,control,p,0.0,2,m,r,sirnurd,2,7,pseudo
gen,gen,r,gen,,,gen,control,r,,2,n,y,gey,0,3,pseudo
lemerment,remerment,prs,mer,re,ment,remerment,target,p,0.0,0,r,l,lemerment,3,9,pseudo
negality,negality,rss,neg,,al_ity,negality,target,s,0.0,1,l,j,negajity,0,8,pseudo
erotuloek,erotuloek,ppr,louk,er_otu,,erotulouk,control,r,,2,u,e,erotuloek,2,9,pseudo
keamic,geamic,rs,keam,,ic,keamic,target,r,,0,k,g,geamic,1,6,pseudo
relistaun,remistaun,ppr,taun,re_mis,,remistaun,target,p,1.0,0,m,l,relistaun,3,9,pseudo
koopment,koopment,rs,koop,,ment,koopment,target,r,,2,o,a,koapment,0,8,pseudo
unnigable,unnigable,prs,neg,un,able,unnegable,target,r,,1,e,i,unnigable,2,9,pseudo
purerk,puwerk,pr,werk,pu,,puwerk,control,r,,0,w,r,purerk,3,6,pseudo
teur,teur,r,teer,,,teer,target,r,,2,e,u,teur,2,4,pseudo
cetional,citional,rss,cet,,ion_al,cetional,target,r,,1,e,i,citional,1,8,pseudo
nuremulfyl,noremulfyl,prss,rem,nu,ulf_yl,nuremulfyl,control,p,0.0,1,u,o,noremulfyl,1,10,pseudo
moflasatci,moflasatci,rsss,mof,,la_sit_ci,moflasitci,control,s,1.0,1,i,a,moflasatci,2,10,pseudo
diskouwer,diskouler,prs,koul,dis,er,diskouler,target,r,,3,l,w,diskouwer,3,9,pseudo
teapness,teapness,rs,teak,,ness,teakness,target,r,,3,k,p,teapness,2,8,pseudo
riek,jiek,r,riek,,,riek,control,r,,0,r,j,jiek,1,4,pseudo
teerional,teerional,rss,teer,,ion_al,teerional,target,r,,2,e,i,teirional,0,9,pseudo
nuselkcila,niselkcila,prss,selk,nu,ci_la,nuselkcila,control,p,0.0,1,u,i,niselkcila,1,10,pseudo
conalistic,conalistic,rsss,con,,al_ist_ic,conalistic,target,r,,0,c,p,ponalistic,0,10,pseudo
upvob,upvob,pr,fob,up,,upfob,target,r,,0,f,v,upvob,2,5,pseudo
erverotonc,erverotonc,ppr,tonc,er_vero,,erverotonc,control,r,,2,n,l,erverotolc,0,10,pseudo
ceticamly,ceticamly,rsss,cet,,ic_al_ly,cetically,target,s,1.0,1,l,m,ceticamly,2,9,pseudo
sargtila,sargtila,rss,sarg,,ci_la,sargcila,control,s,0.0,0,c,t,sargtila,2,8,pseudo
mitcont,miscont,pr,cont,mis,,miscont,target,p,0.0,2,s,t,mitcont,3,7,pseudo
abfocality,abfocality,prss,fob,ab,al_ity,abfobality,target,r,,2,b,c,abfocality,2,10,pseudo
naus,naut,r,naut,,,naut,control,r,,3,t,s,naus,3,4,pseudo
retaunize,refaunize,prs,taun,re,ize,retaunize,target,r,,0,t,f,refaunize,1,9,pseudo
rehisteer,redisteer,ppr,teer,re_dis,,redisteer,target,p,1.0,0,d,h,rehisteer,3,9,pseudo
sewnemt,sewnemt,rs,siw,,nemt,siwnemt,control,r,,1,i,e,sewnemt,2,7,pseudo
erremeviyl,errereviyl,prss,rem,er,evi_yl,erremeviyl,control,r,,2,m,r,errereviyl,1,10,pseudo
miscet,miscet,pr,cet,mis,,miscet,target,p,0.0,2,s,p,mipcet,0,6,pseudo
remoniwa,remonila,rss,rem,,oni_la,remonila,control,s,1.0,0,l,w,remoniwa,3,8,pseudo
overmerove,overmerove,prs,mer,over,ive,overmerive,target,s,0.0,0,i,o,overmerove,2,10,pseudo
drun,drun,r,drun,,,drun,target,r,,1,r,l,dlun,0,4,pseudo
geefless,goefless,rs,geef,,less,geefless,target,r,,1,e,o,goefless,1,8,pseudo
ernitrih,ernitrih,ppr,trig,er_ni,,ernitrig,control,r,,3,g,h,ernitrih,2,8,pseudo
nocyasitci,nocyasitci,rsss,noc,,la_sit_ci,noclasitci,control,s,0.0,0,l,y,nocyasitci,2,10,pseudo
reet,riet,r,reet,,,reet,control,r,,1,e,i,riet,1,4,pseudo
repsiwnaut,repsimnaut,ppr,naut,rep_sim,,repsimnaut,control,p,1.0,2,m,w,repsiwnaut,3,10,pseudo
duteak,deteak,pr,teak,de,,deteak,target,p,0.0,1,e,u,duteak,3,6,pseudo
nurcci,nurdci,rs,nurd,,ci,nurdci,control,r,,3,d,c,nurcci,3,6,pseudo
erfeegzia,erfeegzie,prs,feeg,er,zie,erfeegzie,control,s,0.0,2,e,a,erfeegzia,3,9,pseudo
tekcilayl,tekcilayl,rsss,tek,,ci_la_yl,tekcilayl,control,s,0.0,1,i,e,tekcelayl,0,9,pseudo
toomliness,toomliness,rss,soom,,li_ness,soomliness,target,r,,0,s,t,toomliness,2,10,pseudo
rewitively,rewisively,prss,wis,re,ive_ly,rewisively,target,r,,2,s,t,rewitively,3,10,pseudo
teakmintal,teakmental,rss,teak,,ment_al,teakmental,target,s,0.0,1,e,i,teakmintal,3,10,pseudo
sargsels,sargsels,rs,sarg,,sels,sargsels,control,r,,0,s,c,cargsels,0,8,pseudo
revomeak,revomeak,pr,meak,revo,,revomeak,control,p,0.0,0,r,w,wevomeak,0,8,pseudo
ersimnurd,ersimnurd,ppr,nurd,er_sim,,ersimnurd,control,p,0.0,1,r,n,ensimnurd,0,9,pseudo
loukcilayl,loukcilarl,rsss,louk,,ci_la_yl,loukcilayl,control,s,2.0,0,y,r,loukcilarl,1,10,pseudo
unfobful,unfopful,prs,fob,un,ful,unfobful,target,r,,2,b,p,unfopful,1,8,pseudo
maf,mag,r,maf,,,maf,control,r,,2,f,g,mag,1,3,pseudo
inmeratuon,inmeration,prss,mer,in,at_ion,inmeration,target,s,1.0,0,i,u,inmeratuon,3,10,pseudo
teakalust,teakalist,rss,teak,,al_ist,teakalist,target,s,1.0,0,i,u,teakalust,3,9,pseudo
truncilayl,truncilawl,rsss,trun,,ci_la_yl,truncilayl,control,s,2.0,0,y,w,truncilawl,1,10,pseudo
bateklanl,bateklanl,prss,tek,ba,la_yl,bateklayl,control,s,1.0,0,y,n,bateklanl,2,9,pseudo
geefant,geeqant,rs,geef,,ant,geefant,target,r,,3,f,q,geeqant,1,7,pseudo
mer,mar,r,mer,,,mer,target,r,,1,e,a,mar,1,3,pseudo
reclahable,reclatable,prs,clat,re,able,reclatable,target,r,,3,t,h,reclahable,3,10,pseudo
rentimef,rentimof,pr,mof,renti,,rentimof,control,r,,1,o,e,rentimef,3,8,pseudo
ersimhook,ersimhook,ppr,pook,er_sim,,ersimpook,control,r,,0,p,h,ersimhook,2,9,pseudo
sook,pook,r,pook,,,pook,control,r,,0,p,s,sook,3,4,pseudo
intemkeir,intemkeir,pr,keir,inter,,interkeir,target,p,0.0,4,r,m,intemkeir,2,9,pseudo
selkcilayl,selkcilayl,rsss,selk,,ci_la_yl,selkcilayl,control,s,1.0,0,l,w,selkciwayl,0,10,pseudo
ernifeig,ernifeeg,ppr,feeg,er_ni,,ernifeeg,control,r,,2,e,i,ernifeig,3,8,pseudo
talculf,talculf,rs,talc,,ulf,talculf,control,r,,0,t,s,salculf,0,7,pseudo
nutrigmayl,nutriglayl,prss,trig,nu,la_yl,nutriglayl,control,s,0.0,0,l,m,nutrigmayl,3,10,pseudo
sidselkme,sidselkme,prs,selk,sid,re,sidselkre,control,s,0.0,0,r,m,sidselkme,2,9,pseudo
colglasit,colglasih,rss,colg,,la_sit,colglasit,control,s,1.0,2,t,h,colglasih,1,9,pseudo
simreet,simreet,pr,reet,sim,,simreet,control,r,,1,e,o,simroet,0,7,pseudo
erbofeviyl,erboteviyl,prss,bof,er,evi_yl,erbofeviyl,control,r,,2,f,t,erboteviyl,1,10,pseudo
ernocelba,ernocelba,prs,noc,er,elba,ernocelba,control,s,0.0,3,a,i,ernocelbi,0,9,pseudo
koul,koul,r,koul,,,koul,target,r,,3,l,w,kouw,0,4,pseudo
colgcilayl,colgcilayl,rsss,colg,,ci_la_yl,colgcilayl,control,r,,3,g,s,colscilayl,0,10,pseudo
sidmenurd,sidmenurd,ppr,nurd,sid_me,,sidmenurd,control,r,,0,n,l,sidmelurd,0,9,pseudo
pookouis,pookeuis,rs,pook,,ouis,pookouis,control,s,0.0,0,o,e,pookeuis,1,8,pseudo
katally,katally,rss,ket,,al_ly,ketally,target,r,,1,e,a,katally,2,7,pseudo
sidmetomc,sidmetonc,ppr,tonc,sid_me,,sidmetonc,control,r,,2,n,m,sidmetomc,3,9,pseudo
taun,toun,r,taun,,,taun,target,r,,1,a,o,toun,1,4,pseudo
clatmental,clatmental,rss,clat,,ment_al,clatmental,target,r,,1,l,m,cmatmental,0,10,pseudo
feegcilayl,feegcilayl,rsss,feeg,,ci_la_yl,feegcilayl,control,r,,0,f,p,peegcilayl,0,10,pseudo
sidneilla,sidneilla,prs,neil,sid,la,sidneilla,control,s,0.0,1,a,i,sidneilli,0,9,pseudo
uninurt,uninurt,pr,nurt,uni,,uninurt,target,p,0.0,0,u,e,eninurt,0,7,pseudo
meric,meroc,rs,mer,,ic,meric,target,s,0.0,0,i,o,meroc,1,5,pseudo
nutinclayl,nutinclayl,prss,tonc,nu,la_yl,nutonclayl,control,r,,1,o,i,nutinclayl,2,10,pseudo
numofulf,nemofulf,prs,mof,nu,ulf,numofulf,control,p,0.0,1,u,e,nemofulf,1,8,pseudo
niwerklayl,niwerklayl,prss,werk,nu,la_yl,nuwerklayl,control,p,0.0,1,u,i,niwerklayl,2,10,pseudo
mofsels,yofsels,rs,mof,,sels,mofsels,control,r,,0,m,y,yofsels,1,7,pseudo
disemcont,disemhont,ppr,cont,dis_em,,disemcont,target,r,,0,c,h,disemhont,1,9,pseudo
humeak,humeak,pr,meak,pu,,pumeak,control,p,0.0,0,p,h,humeak,2,6,pseudo
moukonila,loukonila,rss,louk,,oni_la,loukonila,control,r,,0,l,m,moukonila,3,9,pseudo
semk,selk,r,selk,,,selk,control,r,,2,l,m,semk,3,4,pseudo
siwcilayl,piwcilayl,rsss,siw,,ci_la_yl,siwcilayl,control,r,,0,s,p,piwcilayl,1,9,pseudo
fobness,fobness,rs,fob,,ness,fobness,target,r,,1,o,e,febness,0,7,pseudo
averwis,overwis,pr,wis,over,,overwis,target,p,0.0,0,o,a,averwis,3,7,pseudo
meakcilayl,meakcilayl,rsss,meak,,ci_la_yl,meakcilayl,control,r,,2,a,o,meokcilayl,0,10,pseudo
rieklayit,rieklayet,rss,riek,,la_yit,rieklayit,control,s,1.0,1,i,e,rieklayet,1,9,pseudo
resomment,refomment,prs,fom,re,ment,refomment,target,r,,0,f,s,resomment,3,9,pseudo
eredmof,ewedmof,ppr,mof,er_ed,,eredmof,control,p,0.0,1,r,w,ewedmof,1,7,pseudo
riremtaoni,niremtaoni,prss,rem,ni,ta_oni,niremtaoni,control,p,0.0,0,n,r,riremtaoni,3,10,pseudo
net,neg,r,neg,,,neg,target,r,,2,g,t,net,3,3,pseudo
neganistic,neganistic,rsss,neg,,al_ist_ic,negalistic,target,s,0.0,1,l,n,neganistic,2,10,pseudo
irtalcnemt,ertalcnemt,prs,talc,er,nemt,ertalcnemt,control,p,0.0,0,e,i,irtalcnemt,3,10,pseudo
wisalize,misalize,rss,wis,,al_ize,wisalize,target,r,,0,w,m,misalize,1,8,pseudo
nus,nuc,r,nuc,,,nuc,control,r,,2,c,s,nus,3,3,pseudo
orptalc,urptalc,pr,talc,orp,,orptalc,control,p,0.0,0,o,u,urptalc,1,7,pseudo
untobional,untobional,prss,fob,un,ion_al,unfobional,target,r,,0,f,t,untobional,2,10,pseudo
kelsfil,kelsful,rs,kels,,ful,kelsful,target,s,0.0,1,u,i,kelsfil,3,7,pseudo
remisteak,remisteat,ppr,teak,re_mis,,remisteak,target,r,,3,k,t,remisteat,1,9,pseudo
retonment,retonment,prs,con,re,ment,reconment,target,r,,0,c,t,retonment,2,9,pseudo
mafci,mafci,rs,maf,,ci,mafci,control,r,,1,a,u,mufci,0,5,pseudo
unkelsally,unkensally,prss,kels,un,al_ly,unkelsally,target,r,,2,l,n,unkensally,1,10,pseudo
procont,procant,pr,cont,pro,,procont,target,r,,1,o,a,procant,1,7,pseudo
eysidsarg,eysidsarg,ppr,sarg,er_sid,,ersidsarg,control,p,0.0,1,r,y,eysidsarg,2,9,pseudo
mofnemtla,mofnemtla,rss,mof,,nemt_la,mofnemtla,control,s,0.0,3,t,d,mofnemdla,0,9,pseudo
con,con,r,con,,,con,target,r,,1,o,e,cen,0,3,pseudo
nurtically,nurtically,rsss,nurt,,ic_al_ly,nurtically,target,r,,1,u,a,nartically,0,10,pseudo
inkeirable,inkeirable,prs,keir,in,able,inkeirable,target,s,0.0,1,b,h,inkeirahle,0,10,pseudo
teerious,teerious,rs,teer,,ious,teerious,target,r,,0,t,q,qeerious,0,8,pseudo
dooknemtla,pooknemtla,rss,pook,,nemt_la,pooknemtla,control,r,,0,p,d,dooknemtla,3,10,pseudo
drunically,druwically,rsss,drun,,ic_al_ly,drunically,target,r,,3,n,w,druwically,1,10,pseudo
nuselk,nuselk,pr,selk,nu,,nuselk,control,r,,2,l,y,nuseyk,0,6,pseudo
ersidgen,ersedgen,ppr,gen,er_sid,,ersidgen,control,p,1.0,1,i,e,ersedgen,1,8,pseudo
ungrasamly,ungrasally,prss,gras,un,al_ly,ungrasally,target,s,0.0,1,l,m,ungrasamly,3,10,pseudo
trum,trun,r,trun,,,trun,control,r,,3,n,m,trum,3,4,pseudo
upgres,upgres,pr,gras,up,,upgras,target,r,,2,a,e,upgres,2,6,pseudo
abfamally,abfamally,prss,fam,ab,al_ly,abfamally,target,s,0.0,0,a,e,abfamelly,0,9,pseudo
mien,mien,r,lien,,,lien,target,r,,0,l,m,mien,2,4,pseudo
nurdno,nurdno,rs,nurd,,ro,nurdro,control,s,0.0,0,r,n,nurdno,2,6,pseudo
nautcilayl,nautcilayl,rsss,naut,,ci_la_yl,nautcilayl,control,s,1.0,0,l,n,nautcinayl,0,10,pseudo
redekear,redekear,ppr,keir,re_de,,redekeir,target,r,,2,i,a,redekear,2,8,pseudo
ertoncla,urtoncla,prs,tonc,er,la,ertoncla,control,p,0.0,0,e,u,urtoncla,1,8,pseudo
toncsitci,toncsitci,rss,tonc,,sit_ci,toncsitci,control,r,,3,c,b,tonbsitci,0,9,pseudo
dekeam,dekeam,pr,keam,de,,dekeam,target,p,0.0,1,e,a,dakeam,0,6,pseudo
ersidfeeg,ersidfueg,ppr,feeg,er_sid,,ersidfeeg,control,r,,1,e,u,ersidfueg,1,9,pseudo
keattan,teattan,rs,keat,,tan,keattan,control,r,,0,k,t,teattan,1,7,pseudo
ditcunal,ditcunal,prs,cun,dis,al,discunal,target,p,0.0,2,s,t,ditcunal,2,8,pseudo
clat,slat,r,clat,,,clat,target,r,,0,c,s,slat,1,4,pseudo
ketically,ketically,rsss,ket,,ic_al_ly,ketically,target,r,,1,e,o,kotically,0,9,pseudo
fieglazei,fieglazei,rss,feeg,,la_zei,feeglazei,control,r,,1,e,i,fieglazei,2,9,pseudo
uncunfully,uncunfully,prss,cun,un,ful_ly,uncunfully,target,p,0.0,0,u,i,incunfully,0,10,pseudo
werknemt,werknemt,rs,werk,,nemt,werknemt,control,s,0.0,3,t,b,werknemb,0,8,pseudo
refomal,wefomal,prs,fom,re,al,refomal,target,p,0.0,0,r,w,wefomal,1,7,pseudo
tun,cun,r,cun,,,cun,target,r,,0,c,t,tun,3,3,pseudo
keiricalry,keiricalry,rsss,keir,,ic_al_ly,keirically,target,s,2.0,0,l,r,keiricalry,2,10,pseudo
overneg,overneg,pr,neg,over,,overneg,target,p,0.0,1,v,h,oherneg,0,7,pseudo
reditkeir,reditkeir,ppr,keir,re_dis,,rediskeir,target,p,1.0,2,s,t,reditkeir,2,9,pseudo
renegively,renegivelm,prss,neg,re,ive_ly,renegively,target,s,1.0,1,y,m,renegivelm,1,10,pseudo
tekcila,tekcila,rss,tek,,ci_la,tekcila,control,r,,0,t,q,qekcila,0,7,pseudo
wem,rem,r,rem,,,rem,control,r,,0,r,w,wem,3,3,pseudo
glocical,glocicul,rss,gloc,,ic_al,glocical,target,s,1.0,0,a,u,glocicul,1,8,pseudo
femically,famically,rsss,fam,,ic_al_ly,famically,target,r,,1,a,e,femically,3,9,pseudo
unnegical,unnegical,prss,neg,un,ic_al,unnegical,target,r,,1,e,o,unnogical,0,9,pseudo
disgeefer,disgeefir,prs,geef,dis,er,disgeefer,target,s,0.0,0,e,i,disgeefir,1,9,pseudo
revokeat,revokeat,pr,keat,revo,,revokeat,control,r,,2,a,e,revokeet,0,8,pseudo
keamment,kaamment,rs,keam,,ment,keamment,target,r,,1,e,a,kaamment,1,8,pseudo
reiywis,reinwis,ppr,wis,re_in,,reinwis,target,p,1.0,1,n,y,reiywis,3,7,pseudo
werkonila,werkonela,rss,werk,,oni_la,werkonila,control,s,0.0,2,i,e,werkonela,1,9,pseudo
unnurtful,uwnurtful,prs,nurt,un,ful,unnurtful,target,p,0.0,1,n,w,uwnurtful,1,9,pseudo
krem,krem,r,krew,,,krew,target,r,,3,w,m,krem,2,4,pseudo
merically,mericanly,rsss,mer,,ic_al_ly,merically,target,s,1.0,1,l,n,mericanly,1,9,pseudo
wisang,wisant,rs,wis,,ant,wisant,target,s,0.0,2,t,g,wisang,3,6,pseudo
sidtec,sistec,pr,tec,sid,,sidtec,control,p,0.0,2,d,s,sistec,1,6,pseudo
nusiwulfyl,nusewulfyl,prss,siw,nu,ulf_yl,nusiwulfyl,control,r,,1,i,e,nusewulfyl,1,10,pseudo
reoverfob,reoverfob,ppr,fob,re_over,,reoverfob,target,r,,1,o,e,reoverfeb,0,9,pseudo
selkilsens,selkilsens,rss,selk,,il_sens,selkilsens,control,s,1.0,3,s,c,selkilsenc,0,10,pseudo
interfom,anterfom,pr,fom,inter,,interfom,target,p,0.0,0,i,a,anterfom,1,8,pseudo
nuctan,nuctan,rs,nuc,,tan,nuctan,control,s,0.0,2,n,m,nuctam,0,6,pseudo
unfomionam,unfomionam,prss,fom,un,ion_al,unfomional,target,s,1.0,1,l,m,unfomionam,2,10,pseudo
neelcilayl,neilcilayl,rsss,neil,,ci_la_yl,neilcilayl,control,r,,2,i,e,neelcilayl,3,10,pseudo
yerk,yerk,r,werk,,,werk,control,r,,0,w,y,yerk,2,4,pseudo
verowocevi,veronocevi,prs,noc,vero,evi,veronocevi,control,r,,0,n,w,verowocevi,3,10,pseudo
reoutgeef,reoutgeef,ppr,geef,re_out,,reoutgeef,target,p,0.0,1,e,i,rioutgeef,0,9,pseudo
