first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
nutalccela,nutalccela,prss,talc,nu,ci_la,nutalccila,control,s,0.0,1,i,e,nutalccela,2,10,pseudo
indurf,indurf,pr,darf,in,,indarf,target,r,,1,a,u,indurf,2,6,pseudo
drun,drun,r,drun,,,drun,target,r,,2,u,e,dren,0,4,pseudo
emnitrig,emnitrig,ppr,trig,er_ni,,ernitrig,control,p,0.0,1,r,m,emnitrig,2,8,pseudo
mufulfyl,mufulfyl,rss,maf,,ulf_yl,mafulfyl,control,r,,1,a,u,mufulfyl,2,8,pseudo
inutrunyl,irutrunyl,prs,trun,inu,yl,inutrunyl,control,p,0.0,1,n,r,irutrunyl,1,9,pseudo
numtliness,nurtliness,rss,nurt,,li_ness,nurtliness,target,r,,2,r,m,numtliness,3,10,pseudo
mafsit,mafsic,rs,maf,,sit,mafsit,control,s,0.0,2,t,c,mafsic,1,6,pseudo
lutonclayl,nutonclayl,prss,tonc,nu,la_yl,nutonclayl,control,p,0.0,0,n,l,lutonclayl,3,10,pseudo
putalc,putalc,pr,talc,pu,,putalc,control,p,0.0,0,p,h,hutalc,0,6,pseudo
noccilayl,yoccilayl,rsss,noc,,ci_la_yl,noccilayl,control,r,,0,n,y,yoccilayl,1,9,pseudo
wip,wip,r,wis,,,wis,target,r,,2,s,p,wip,2,3,pseudo
yeoutwis,reoutwis,ppr,wis,re_out,,reoutwis,target,p,0.0,0,r,y,yeoutwis,3,8,pseudo
unfamical,unfamical,prss,fam,un,ic_al,unfamical,target,s,1.0,0,a,e,unfamicel,0,9,pseudo
revomof,revomof,pr,mof,revo,,revomof,control,r,,2,f,s,revomos,0,7,pseudo
sidtonculf,siddonculf,prs,tonc,sid,ulf,sidtonculf,control,r,,0,t,d,siddonculf,1,10,pseudo
reingluc,reingluc,ppr,gloc,re_in,,reingloc,target,r,,2,o,u,reingluc,2,8,pseudo
mofyasim,moflasim,rss,mof,,la_sim,moflasim,control,s,0.0,0,l,y,mofyasim,3,8,pseudo
koop,koep,r,koop,,,koop,target,r,,2,o,e,koep,1,4,pseudo
cetesm,cetism,rs,cet,,ism,cetism,target,s,0.0,0,i,e,cetesm,3,6,pseudo
geeficarly,geefically,rsss,geef,,ic_al_ly,geefically,target,s,1.0,1,l,r,geeficarly,3,10,pseudo
disconal,dishonal,prs,con,dis,al,disconal,target,r,,0,c,h,dishonal,1,8,pseudo
nautcila,naugcila,rss,naut,,ci_la,nautcila,control,r,,3,t,g,naugcila,1,8,pseudo
ersimtonc,ersimtonc,ppr,tonc,er_sim,,ersimtonc,control,r,,3,c,d,ersimtond,0,9,pseudo
abtiakally,abtiakally,prss,teak,ab,al_ly,abteakally,target,r,,1,e,i,abtiakally,2,10,pseudo
werkym,werkyl,rs,werk,,yl,werkyl,control,s,0.0,1,l,m,werkym,3,6,pseudo
nuclasithi,nuclasitci,rsss,nuc,,la_sit_ci,nuclasitci,control,s,2.0,0,c,h,nuclasithi,3,10,pseudo
nitrum,nitrum,pr,trun,ni,,nitrun,control,r,,3,n,m,nitrum,2,6,pseudo
nurd,rurd,r,nurd,,,nurd,control,r,,0,n,r,rurd,1,4,pseudo
simboforu,simboforu,prs,bof,sim,oru,simboforu,control,p,0.0,1,i,e,semboforu,0,9,pseudo
darfically,darficarly,rsss,darf,,ic_al_ly,darfically,target,s,1.0,1,l,r,darficarly,1,10,pseudo
premiswis,premiswih,ppr,wis,pre_mis,,premiswis,target,r,,2,s,h,premiswih,1,9,pseudo
dardalism,darfalism,rss,darf,,al_ism,darfalism,target,r,,3,f,d,dardalism,3,9,pseudo
weyksim,weyksim,rs,werk,,sim,werksim,control,r,,2,r,y,weyksim,2,7,pseudo
upneg,upneg,pr,neg,up,,upneg,target,r,,1,e,o,upnog,0,5,pseudo
fem,fam,r,fam,,,fam,target,r,,1,a,e,fem,3,3,pseudo
unteakally,unteakally,prss,teak,un,al_ly,unteakally,target,p,0.0,0,u,i,inteakally,0,10,pseudo
ninaat,ninaat,pr,naut,ni,,ninaut,control,r,,2,u,a,ninaat,2,6,pseudo
reovercent,reovercent,ppr,cont,re_over,,reovercont,target,r,,1,o,e,reovercent,2,10,pseudo
basiwlayl,bafiwlayl,prss,siw,ba,la_yl,basiwlayl,control,r,,0,s,f,bafiwlayl,1,9,pseudo
halc,talc,r,talc,,,talc,control,r,,0,t,h,halc,3,4,pseudo
frapsim,fradsim,rs,frad,,sim,fradsim,control,r,,3,d,p,frapsim,3,7,pseudo
bofcilayl,befcilayl,rsss,bof,,ci_la_yl,bofcilayl,control,r,,1,o,e,befcilayl,1,9,pseudo
sidteceru,sidteteru,prs,tec,sid,eru,sidteceru,control,r,,2,c,t,sidteteru,1,9,pseudo
girtfully,girdfully,rss,girt,,ful_ly,girtfully,target,r,,3,t,d,girdfully,1,9,pseudo
clatist,cwatist,rs,clat,,ist,clatist,target,r,,1,l,w,cwatist,1,7,pseudo
siw,sew,r,siw,,,siw,control,r,,1,i,e,sew,1,3,pseudo
orpdelk,orpselk,pr,selk,orp,,orpselk,control,r,,0,s,d,orpdelk,3,7,pseudo
unfobieus,unfobious,prs,fob,un,ious,unfobious,target,s,0.0,1,o,e,unfobieus,3,9,pseudo
krewically,krawically,rsss,krew,,ic_al_ly,krewically,target,r,,2,e,a,krawically,1,10,pseudo
nuteklayl,muteklayl,prss,tek,nu,la_yl,nuteklayl,control,p,0.0,0,n,m,muteklayl,1,9,pseudo
glocilist,glocalist,rss,gloc,,al_ist,glocalist,target,s,0.0,0,a,i,glocilist,3,9,pseudo
rediscit,rediscet,ppr,cet,re_dis,,rediscet,target,r,,1,e,i,rediscit,3,8,pseudo
boflasitci,boflasitci,rsss,bof,,la_sit_ci,boflasitci,control,r,,0,b,h,hoflasitci,0,10,pseudo
busbof,busboc,pr,bof,bus,,busbof,control,r,,2,f,c,busboc,1,6,pseudo
hredisclat,hredisclat,ppr,clat,pre_dis,,predisclat,target,p,0.0,0,p,h,hredisclat,2,10,pseudo
dorf,darf,r,darf,,,darf,target,r,,1,a,o,dorf,3,4,pseudo
koopally,koopelly,rss,koop,,al_ly,koopally,target,s,0.0,0,a,e,koopelly,1,8,pseudo
glecly,glecly,rs,gloc,,ly,glocly,target,r,,2,o,e,glecly,2,6,pseudo
unconally,umconally,prss,con,un,al_ly,unconally,target,p,0.0,1,n,m,umconally,1,9,pseudo
niriikyl,niriekyl,prs,riek,ni,yl,niriekyl,control,r,,2,e,i,niriikyl,3,8,pseudo
taen,taun,r,taun,,,taun,target,r,,2,u,e,taen,3,4,pseudo
unisoomly,unisoomly,prs,soom,uni,ly,unisoomly,target,s,0.0,1,y,w,unisoomlw,0,9,pseudo
glocically,glocically,rsss,gloc,,ic_al_ly,glocically,target,r,,3,c,s,glosically,0,10,pseudo
redekeb,redeket,ppr,ket,re_de,,redeket,target,r,,2,t,b,redekeb,3,7,pseudo
genulf,fenulf,rs,gen,,ulf,genulf,control,r,,0,g,f,fenulf,1,6,pseudo
siwomila,siwomila,rss,siw,,oni_la,siwonila,control,s,0.0,1,n,m,siwomila,2,8,pseudo
enkrew,enkmew,pr,krew,en,,enkrew,target,r,,1,r,m,enkmew,1,6,pseudo
nafradcila,nufradcila,prss,frad,nu,ci_la,nufradcila,control,p,0.0,1,u,a,nafradcila,3,10,pseudo
inumaf,inumaf,pr,maf,inu,,inumaf,control,r,,2,f,p,inumap,0,6,pseudo
repsidmood,repsidmood,ppr,moos,rep_sid,,repsidmoos,control,r,,3,s,d,repsidmood,2,10,pseudo
doswisure,doswisure,prs,wis,dis,ure,diswisure,target,p,0.0,1,i,o,doswisure,2,9,pseudo
meakilsems,meakilsems,rss,meak,,il_sens,meakilsens,control,s,1.0,2,n,m,meakilsems,2,10,pseudo
soomicallm,soomically,rsss,soom,,ic_al_ly,soomically,target,s,2.0,1,y,m,soomicallm,3,10,pseudo
nurt,wurt,r,nurt,,,nurt,target,r,,0,n,w,wurt,1,4,pseudo
unlienecal,unlienecal,prss,lien,un,ic_al,unlienical,target,s,0.0,0,i,e,unlienecal,2,10,pseudo
girtion,girteon,rs,girt,,ion,girtion,target,s,0.0,0,i,e,girteon,1,7,pseudo
dedwunate,dedwunate,prs,drun,de,ate,dedrunate,target,r,,1,r,w,dedwunate,2,9,pseudo
cun,cun,r,cun,,,cun,target,r,,2,n,r,cur,0,3,pseudo
repsidriek,repsidriok,ppr,riek,rep_sid,,repsidriek,control,r,,2,e,o,repsidriok,1,10,pseudo
tuskeat,buskeat,pr,keat,bus,,buskeat,control,p,0.0,0,b,t,tuskeat,3,7,pseudo
baselklayl,baselklayl,prss,selk,ba,la_yl,baselklayl,control,s,1.0,1,l,r,baselklayr,0,10,pseudo
nauttilayl,nautcilayl,rsss,naut,,ci_la_yl,nautcilayl,control,s,0.0,0,c,t,nauttilayl,3,10,pseudo
nocoeis,nocoeis,rs,noc,,ouis,nocouis,control,s,0.0,1,u,e,nocoeis,2,7,pseudo
nerdlasit,nerdlasit,rss,nurd,,la_sit,nurdlasit,control,r,,1,u,e,nerdlasit,2,9,pseudo
disemkoop,disemkoop,ppr,koop,dis_em,,disemkoop,target,p,1.0,0,e,o,disomkoop,0,9,pseudo
keamfully,kaamfully,rss,keam,,ful_ly,keamfully,target,r,,1,e,a,kaamfully,1,9,pseudo
rer,rer,r,rem,,,rem,control,r,,2,m,r,rer,2,3,pseudo
indom,indom,pr,fom,in,,infom,target,r,,0,f,d,indom,2,5,pseudo
reconation,roconation,prss,con,re,at_ion,reconation,target,p,0.0,1,e,o,roconation,1,10,pseudo
rekeamable,rekaamable,prs,keam,re,able,rekeamable,target,r,,1,e,a,rekaamable,1,10,pseudo
merecally,merecally,rsss,mer,,ic_al_ly,merically,target,s,0.0,0,i,e,merecally,2,9,pseudo
taunom,taunor,rs,taun,,or,taunor,target,s,0.0,1,r,m,taunom,3,6,pseudo
ertnunelba,ertrunelba,prs,trun,er,elba,ertrunelba,control,r,,1,r,n,ertnunelba,3,10,pseudo
ketically,ketically,rsss,ket,,ic_al_ly,ketically,target,s,0.0,0,i,a,ketacally,0,9,pseudo
pook,paok,r,pook,,,pook,control,r,,1,o,a,paok,1,4,pseudo
natrig,netrig,pr,trig,ne,,netrig,control,p,0.0,1,e,a,natrig,3,6,pseudo
glocistig,glocistig,rss,gloc,,ist_ic,glocistic,target,s,1.0,1,c,g,glocistig,2,9,pseudo
sartoni,sargoni,rs,sarg,,oni,sargoni,control,r,,3,g,t,sartoni,3,7,pseudo
sidmenaut,sidmeniut,ppr,naut,sid_me,,sidmenaut,control,r,,1,a,i,sidmeniut,1,9,pseudo
unkrewical,unkremical,prss,krew,un,ic_al,unkrewical,target,r,,3,w,m,unkremical,1,10,pseudo
drig,trig,r,trig,,,trig,control,r,,0,t,d,drig,3,4,pseudo
inkelsry,inkelsly,prs,kels,in,ly,inkelsly,target,s,0.0,0,l,r,inkelsry,3,8,pseudo
numofonila,numofonila,prss,mof,nu,oni_la,numofonila,control,s,1.0,1,a,o,numofonilo,0,10,pseudo
telkulfyl,selkulfyl,rss,selk,,ulf_yl,selkulfyl,control,r,,0,s,t,telkulfyl,3,9,pseudo
teoror,teeror,rs,teer,,or,teeror,target,r,,2,e,o,teoror,3,6,pseudo
tritcilayl,trigcilayl,rsss,trig,,ci_la_yl,trigcilayl,control,r,,3,g,t,tritcilayl,3,10,pseudo
remisdrun,remisdrun,ppr,drun,re_mis,,remisdrun,target,r,,1,r,m,remisdmun,0,9,pseudo
overfob,overfot,pr,fob,over,,overfob,target,r,,2,b,t,overfot,1,7,pseudo
abketally,abketally,prss,ket,ab,al_ly,abketally,target,p,0.0,0,a,o,obketally,0,9,pseudo
ursoomal,ursoomal,prs,soom,un,al,unsoomal,target,p,0.0,1,n,r,ursoomal,2,8,pseudo
trunulfym,trunulfym,rss,trun,,ulf_yl,trunulfyl,control,s,1.0,1,l,m,trunulfym,2,9,pseudo
bof,bof,r,bof,,,bof,control,r,,2,f,t,bot,0,3,pseudo
erednoc,erednoc,ppr,noc,er_ed,,erednoc,control,r,,1,o,i,erednic,0,7,pseudo
ninoc,nanoc,pr,noc,ni,,ninoc,control,p,0.0,1,i,a,nanoc,1,5,pseudo
clatable,cratable,rs,clat,,able,clatable,target,r,,1,l,r,cratable,1,8,pseudo
keamically,keamically,rsss,keam,,ic_al_ly,keamically,target,s,2.0,0,l,m,keamicalmy,0,10,pseudo
oyptonconi,orptonconi,prs,tonc,orp,oni,orptonconi,control,p,0.0,1,r,y,oyptonconi,3,10,pseudo
lurdsens,nurdsens,rs,nurd,,sens,nurdsens,control,r,,0,n,l,lurdsens,3,8,pseudo
geef,gief,r,geef,,,geef,target,r,,1,e,i,gief,1,4,pseudo
eredmaf,eredmof,ppr,mof,er_ed,,eredmof,control,r,,1,o,a,eredmaf,3,7,pseudo
untaunical,untaunical,prss,taun,un,ic_al,untaunical,target,p,0.0,1,n,r,urtaunical,0,10,pseudo
teakically,teakically,rsss,teak,,ic_al_ly,teakically,target,r,,2,a,e,teekically,0,10,pseudo
negical,negical,rss,neg,,ic_al,negical,target,s,1.0,1,l,m,negicam,0,7,pseudo
prosoor,prosoom,pr,soom,pro,,prosoom,target,r,,3,m,r,prosoor,3,7,pseudo
calgouis,colgouis,rs,colg,,ouis,colgouis,control,r,,1,o,a,calgouis,3,8,pseudo
inteak,inteak,pr,teak,in,,inteak,target,r,,1,e,u,intuak,0,6,pseudo
riekciya,riekciya,rss,riek,,ci_la,riekcila,control,s,1.0,0,l,y,riekciya,2,8,pseudo
cunalistic,vunalistic,rsss,cun,,al_ist_ic,cunalistic,target,r,,0,c,v,vunalistic,1,10,pseudo
nunautlayl,nuniutlayl,prss,naut,nu,la_yl,nunautlayl,control,r,,1,a,i,nuniutlayl,1,10,pseudo
nufeegison,nufeegison,prs,feeg,nu,ison,nufeegison,control,p,0.0,0,n,r,rufeegison,0,10,pseudo
koul,koul,r,koul,,,koul,target,r,,1,o,e,keul,0,4,pseudo
ernimaf,ernimaf,ppr,maf,er_ni,,ernimaf,control,p,1.0,1,i,a,ernamaf,0,7,pseudo
cetional,cesional,rss,cet,,ion_al,cetional,target,r,,2,t,s,cesional,1,8,pseudo
gwas,gras,r,gras,,,gras,target,r,,1,r,w,gwas,3,4,pseudo
nicolg,necolg,pr,colg,ni,,nicolg,control,p,0.0,1,i,e,necolg,1,6,pseudo
bamadlayl,bamadlayl,prss,maf,ba,la_yl,bamaflayl,control,r,,2,f,d,bamadlayl,2,9,pseudo
conticalll,conticalll,rsss,cont,,ic_al_ly,contically,target,s,2.0,1,y,l,conticalll,2,10,pseudo
predisgirt,predisgert,ppr,girt,pre_dis,,predisgirt,target,r,,1,i,e,predisgert,1,10,pseudo
sidmafre,sidmatre,prs,maf,sid,re,sidmafre,control,r,,2,f,t,sidmatre,1,8,pseudo
lisism,wisism,rs,wis,,ism,wisism,target,r,,0,w,l,lisism,3,6,pseudo
unkoopully,unkoopully,prss,koop,un,al_ly,unkoopally,target,s,0.0,0,a,u,unkoopully,2,10,pseudo
fomieus,fomieus,rs,fom,,ious,fomious,target,s,0.0,1,o,e,fomieus,2,7,pseudo
taanical,taunical,rss,taun,,ic_al,taunical,target,r,,2,u,a,taanical,3,8,pseudo
teak,teak,r,teak,,,teak,target,r,,3,k,p,teap,0,4,pseudo
sidmesiw,sidresiw,ppr,siw,sid_me,,sidmesiw,control,p,1.0,0,m,r,sidresiw,1,8,pseudo
inmer,inrer,pr,mer,in,,inmer,target,r,,0,m,r,inrer,1,5,pseudo
meralistif,meralistif,rsss,mer,,al_ist_ic,meralistic,target,s,2.0,1,c,f,meralistif,2,10,pseudo
simmafoni,simmafoni,prs,maf,sim,oni,simmafoni,control,r,,0,m,w,simwafoni,0,9,pseudo
overteuk,overteak,pr,teak,over,,overteak,target,r,,2,a,u,overteuk,3,8,pseudo
inwisively,inwisivily,prss,wis,in,ive_ly,inwisively,target,s,0.0,2,e,i,inwisivily,1,10,pseudo
moflasitci,meflasitci,rsss,mof,,la_sit_ci,moflasitci,control,r,,1,o,e,meflasitci,1,10,pseudo
clatical,clatical,rss,clat,,ic_al,clatical,target,s,0.0,0,i,a,clatacal,0,8,pseudo
ketic,ketic,rs,ket,,ic,ketic,target,s,0.0,1,c,t,ketit,0,5,pseudo
pidreetyti,sidreetyti,prs,reet,sid,yti,sidreetyti,control,p,0.0,0,s,p,pidreetyti,3,10,pseudo
delk,selk,r,selk,,,selk,control,r,,0,s,d,delk,3,4,pseudo
reinnert,reinnurt,ppr,nurt,re_in,,reinnurt,target,r,,1,u,e,reinnert,3,8,pseudo
mittaunion,mittaunion,prs,taun,mis,ion,mistaunion,target,p,0.0,2,s,t,mittaunion,2,10,pseudo
revolem,revolem,pr,rem,revo,,revorem,control,r,,0,r,l,revolem,2,7,pseudo
ersidfrig,ersidfrig,ppr,trig,er_sid,,ersidtrig,control,r,,0,t,f,ersidfrig,2,9,pseudo
tamccilayl,tamccilayl,rsss,talc,,ci_la_yl,talccilayl,control,r,,2,l,m,tamccilayl,2,10,pseudo
mofolba,mofelba,rs,mof,,elba,mofelba,control,s,0.0,0,e,o,mofolba,3,7,pseudo
keat,keat,r,keat,,,keat,control,r,,0,k,h,heat,0,4,pseudo
mafhila,mafhila,rss,maf,,ci_la,mafcila,control,s,0.0,0,c,h,mafhila,2,7,pseudo
abnurtally,abnurtally,prss,nurt,ab,al_ly,abnurtally,target,p,0.0,0,a,o,obnurtally,0,10,pseudo
frodsitci,fradsitci,rss,frad,,sit_ci,fradsitci,control,r,,2,a,o,frodsitci,3,9,pseudo
mafcilayl,yafcilayl,rsss,maf,,ci_la_yl,mafcilayl,control,r,,0,m,y,yafcilayl,1,9,pseudo
busnoc,budnoc,pr,noc,bus,,busnoc,control,p,0.0,2,s,d,budnoc,1,6,pseudo
repsihwerk,repsihwerk,ppr,werk,rep_sid,,repsidwerk,control,p,1.0,2,d,h,repsihwerk,2,10,pseudo
taakism,teakism,rs,teak,,ism,teakism,target,r,,1,e,a,taakism,3,7,pseudo
unfamally,unfamally,prss,fam,un,al_ly,unfamally,target,p,0.0,1,n,r,urfamally,0,9,pseudo
frid,frad,r,frad,,,frad,control,r,,2,a,i,frid,3,4,pseudo
proconion,proconien,prs,con,pro,ion,proconion,target,s,0.0,1,o,e,proconien,1,9,pseudo
loukleyl,loukleyl,rss,louk,,la_yl,louklayl,control,s,0.0,1,a,e,loukleyl,2,8,pseudo
subclit,subclat,pr,clat,sub,,subclat,target,r,,2,a,i,subclit,3,7,pseudo
nig,neg,r,neg,,,neg,target,r,,1,e,i,nig,3,3,pseudo
ewverosiw,erverosiw,ppr,siw,er_vero,,erverosiw,control,p,0.0,1,r,w,ewverosiw,3,9,pseudo
toncci,toncci,rs,tonc,,ci,toncci,control,r,,1,o,e,tencci,0,6,pseudo
nuccilayl,noccilayl,rsss,nuc,,ci_la_yl,nuccilayl,control,r,,1,u,o,noccilayl,1,9,pseudo
miskrewour,miskrelour,prs,krew,mis,our,miskrewour,target,r,,3,w,l,miskrelour,1,10,pseudo
umcunistic,uncunistic,prss,cun,un,ist_ic,uncunistic,target,p,0.0,1,n,m,umcunistic,3,10,pseudo
