first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
krewahe,krewahe,rs,krew,,ate,krewate,target,s,0.0,1,t,h,krewahe,2,7,pseudo
nunoclayl,nunoclayl,prss,noc,nu,la_yl,nunoclayl,control,p,0.0,1,u,o,nonoclayl,0,9,pseudo
banuclayl,banuclayl,prss,nuc,ba,la_yl,banuclayl,control,p,0.0,1,a,e,benuclayl,0,9,pseudo
sittekulf,sidtekulf,prs,tek,sid,ulf,sidtekulf,control,p,0.0,2,d,t,sittekulf,3,9,pseudo
nucalf,nucalf,rs,nuc,,ulf,nuculf,control,s,0.0,0,u,a,nucalf,2,6,pseudo
distont,discont,pr,cont,dis,,discont,target,r,,0,c,t,distont,3,7,pseudo
siw,sim,r,siw,,,siw,control,r,,2,w,m,sim,1,3,pseudo
rautcilayl,nautcilayl,rsss,naut,,ci_la_yl,nautcilayl,control,r,,0,n,r,rautcilayl,3,10,pseudo
eredsulk,eredsulk,ppr,selk,er_ed,,eredselk,control,r,,1,e,u,eredsulk,2,8,pseudo
negfully,wegfully,rss,neg,,ful_ly,negfully,target,r,,0,n,w,wegfully,1,8,pseudo
uplien,uplien,pr,lien,up,,uplien,target,r,,0,l,m,upmien,0,6,pseudo
neh,neh,r,neg,,,neg,target,r,,2,g,h,neh,2,3,pseudo
noccilayl,notcilayl,rsss,noc,,ci_la_yl,noccilayl,control,r,,2,c,t,notcilayl,1,9,pseudo
redrunize,redrunize,prs,drun,re,ize,redrunize,target,p,0.0,1,e,a,radrunize,0,9,pseudo
erveroneil,ervuroneil,ppr,neil,er_vero,,erveroneil,control,p,1.0,1,e,u,ervuroneil,1,10,pseudo
keatsitci,seatsitci,rss,keat,,sit_ci,keatsitci,control,r,,0,k,s,seatsitci,1,9,pseudo
trigton,trigtan,rs,trig,,tan,trigtan,control,s,0.0,1,a,o,trigton,3,7,pseudo
nemofonila,nemofonila,prss,mof,nu,oni_la,numofonila,control,p,0.0,1,u,e,nemofonila,2,10,pseudo
suhkoop,suhkoop,pr,koop,sub,,subkoop,target,p,0.0,2,b,h,suhkoop,2,7,pseudo
welk,werk,r,werk,,,werk,control,r,,2,r,l,welk,3,4,pseudo
mifeegeta,mifeegeta,prs,feeg,ni,eta,nifeegeta,control,p,0.0,0,n,m,mifeegeta,2,9,pseudo
keatcilayl,keatcilaym,rsss,keat,,ci_la_yl,keatcilayl,control,s,2.0,1,l,m,keatcilaym,1,10,pseudo
yepsimtonc,yepsimtonc,ppr,tonc,rep_sim,,repsimtonc,control,p,0.0,0,r,y,yepsimtonc,2,10,pseudo
lienallm,lienallm,rss,lien,,al_ly,lienally,target,s,1.0,1,y,m,lienallm,2,8,pseudo
glicist,glicist,rs,gloc,,ist,glocist,target,r,,2,o,i,glicist,2,7,pseudo
nubofcila,nubofcile,prss,bof,nu,ci_la,nubofcila,control,s,1.0,1,a,e,nubofcile,1,9,pseudo
neilcilayl,neilcilayl,rsss,neil,,ci_la_yl,neilcilayl,control,r,,3,l,w,neiwcilayl,0,10,pseudo
abgrasally,abgrasally,prss,gras,ab,al_ly,abgrasally,target,r,,0,g,p,abprasally,0,10,pseudo
fob,fob,r,fob,,,fob,target,r,,2,b,d,fod,0,3,pseudo
forious,fomious,rs,fom,,ious,fomious,target,r,,2,m,r,forious,3,7,pseudo
repsimfrod,repsimfrod,ppr,frad,rep_sim,,repsimfrad,control,r,,2,a,o,repsimfrod,2,10,pseudo
nesargnemt,nesorgnemt,prs,sarg,ne,nemt,nesargnemt,control,r,,1,a,o,nesorgnemt,1,10,pseudo
colgcila,colscila,rss,colg,,ci_la,colgcila,control,r,,3,g,s,colscila,1,8,pseudo
tuscolg,tuscolg,pr,colg,bus,,buscolg,control,p,0.0,0,b,t,tuscolg,2,7,pseudo
cisfobity,cisfobity,prs,fob,dis,ity,disfobity,target,p,0.0,0,d,c,cisfobity,2,9,pseudo
colg,colg,r,colg,,,colg,control,r,,3,g,c,colc,0,4,pseudo
redisler,redisler,ppr,mer,re_dis,,redismer,target,r,,0,m,l,redisler,2,8,pseudo
remcilayl,remcilayl,rsss,rem,,ci_la_yl,remcilayl,control,r,,2,m,r,rercilayl,0,9,pseudo
moosouisyl,moosouisyl,rss,moos,,ouis_yl,moosouisyl,control,r,,0,m,r,roosouisyl,0,10,pseudo
undaunical,undaunical,prss,taun,un,ic_al,untaunical,target,r,,0,t,d,undaunical,2,10,pseudo
nertment,nertment,rs,nurt,,ment,nurtment,target,r,,1,u,e,nertment,2,8,pseudo
rentinoc,rentinog,pr,noc,renti,,rentinoc,control,r,,2,c,g,rentinog,1,8,pseudo
prolien,trolien,pr,lien,pro,,prolien,target,p,0.0,0,p,t,trolien,1,7,pseudo
darficanly,darfically,rsss,darf,,ic_al_ly,darfically,target,s,1.0,1,l,n,darficanly,3,10,pseudo
teclayot,teclayot,rss,tec,,la_yit,teclayit,control,s,1.0,1,i,o,teclayot,2,8,pseudo
imcunively,imcunively,prss,cun,in,ive_ly,incunively,target,p,0.0,1,n,m,imcunively,2,10,pseudo
ersargelba,ersargelba,prs,sarg,er,elba,ersargelba,control,p,0.0,0,e,a,arsargelba,0,10,pseudo
talt,talc,r,talc,,,talc,control,r,,3,c,t,talt,3,4,pseudo
bofsim,bofsim,rs,bof,,sim,bofsim,control,s,0.0,2,m,n,bofsin,0,6,pseudo
reovergloc,weovergloc,ppr,gloc,re_over,,reovergloc,target,p,0.0,0,r,w,weovergloc,1,10,pseudo
sidcolg,sidcolg,pr,colg,sid,,sidcolg,control,p,0.0,0,s,t,tidcolg,0,7,pseudo
colglayl,colglayl,rss,colg,,la_yl,colglayl,control,s,1.0,0,y,r,colglarl,0,8,pseudo
ernimof,ernimof,ppr,maf,er_ni,,ernimaf,control,r,,1,a,o,ernimof,2,7,pseudo
grasent,grasent,rs,gras,,ant,grasant,target,s,0.0,0,a,e,grasent,2,7,pseudo
nuteclayl,nuteclarl,prss,tec,nu,la_yl,nuteclayl,control,s,1.0,0,y,r,nuteclarl,1,9,pseudo
mihookyti,mipookyti,prs,pook,mi,yti,mipookyti,control,r,,0,p,h,mihookyti,3,9,pseudo
taer,taer,r,teer,,,teer,target,r,,1,e,a,taer,2,4,pseudo
merically,mericelly,rsss,mer,,ic_al_ly,merically,target,s,1.0,0,a,e,mericelly,1,9,pseudo
trasically,trasically,rsss,gras,,ic_al_ly,grasically,target,r,,0,g,t,trasically,2,10,pseudo
srunical,drunical,rss,drun,,ic_al,drunical,target,r,,0,d,s,srunical,3,8,pseudo
mois,moos,r,moos,,,moos,control,r,,2,o,i,mois,3,4,pseudo
sidfradmti,sidfradyti,prs,frad,sid,yti,sidfradyti,control,s,0.0,0,y,m,sidfradmti,3,10,pseudo
abconally,abconally,prss,con,ab,al_ly,abconally,target,p,0.0,0,a,o,obconally,0,9,pseudo
laenic,laenic,rs,lien,,ic,lienic,target,r,,1,i,a,laenic,2,6,pseudo
eredmoak,eredmoak,ppr,meak,er_ed,,eredmeak,control,r,,1,e,o,eredmoak,2,8,pseudo
hecun,decun,pr,cun,de,,decun,target,p,0.0,0,d,h,hecun,3,5,pseudo
geefless,geufless,rs,geef,,less,geefless,target,r,,2,e,u,geufless,1,8,pseudo
neil,neul,r,neil,,,neil,control,r,,2,i,u,neul,1,4,pseudo
premiskoip,premiskoop,ppr,koop,pre_mis,,premiskoop,target,r,,2,o,i,premiskoip,3,10,pseudo
rienically,lienically,rsss,lien,,ic_al_ly,lienically,target,r,,0,l,r,rienically,3,10,pseudo
abcunally,ebcunally,prss,cun,ab,al_ly,abcunally,target,p,0.0,0,a,e,ebcunally,1,9,pseudo
pucolg,pecolg,pr,colg,pu,,pucolg,control,p,0.0,1,u,e,pecolg,1,6,pseudo
taaniously,taaniously,rss,taun,,ious_ly,tauniously,target,r,,2,u,a,taaniously,2,10,pseudo
insoomly,insoomly,prs,soom,in,ly,insoomly,target,s,0.0,1,y,m,insoomlm,0,8,pseudo
ebkeirally,ebkeirally,prss,keir,ab,al_ly,abkeirally,target,p,0.0,0,a,e,ebkeirally,2,10,pseudo
rekoul,rekoul,pr,koul,re,,rekoul,target,p,0.0,0,r,y,yekoul,0,6,pseudo
premitmer,premismer,ppr,mer,pre_mis,,premismer,target,p,1.0,2,s,t,premitmer,3,9,pseudo
enlienable,enlienable,prs,lien,in,able,inlienable,target,p,0.0,0,i,e,enlienable,2,10,pseudo
conalistic,tonalistic,rsss,con,,al_ist_ic,conalistic,target,r,,0,c,t,tonalistic,1,10,pseudo
meakcilo,meakcila,rss,meak,,ci_la,meakcila,control,s,1.0,1,a,o,meakcilo,3,8,pseudo
tuun,tuun,r,taun,,,taun,target,r,,1,a,u,tuun,2,4,pseudo
mafnomt,mafnomt,rs,maf,,nemt,mafnemt,control,s,0.0,1,e,o,mafnomt,2,7,pseudo
intergeef,imtergeef,pr,geef,inter,,intergeef,target,p,0.0,1,n,m,imtergeef,1,9,pseudo
fobional,fobional,rss,fob,,ion_al,fobional,target,s,1.0,0,a,u,fobionul,0,8,pseudo
selktan,selktan,rs,selk,,tan,selktan,control,s,0.0,1,a,e,selkten,0,7,pseudo
louk,leuk,r,louk,,,louk,control,r,,1,o,e,leuk,1,4,pseudo
glocicalyy,glocically,rsss,gloc,,ic_al_ly,glocically,target,s,2.0,0,l,y,glocicalyy,3,10,pseudo
nuwerkcili,nuwerkcili,prss,werk,nu,ci_la,nuwerkcila,control,s,1.0,1,a,i,nuwerkcili,2,10,pseudo
simtekoru,fimtekoru,prs,tek,sim,oru,simtekoru,control,p,0.0,0,s,f,fimtekoru,1,9,pseudo
pmemislien,pmemislien,ppr,lien,pre_mis,,premislien,target,p,0.0,1,r,m,pmemislien,2,10,pseudo
recisteak,redisteak,ppr,teak,re_dis,,redisteak,target,p,1.0,0,d,c,recisteak,3,9,pseudo
untrewally,unkrewally,prss,krew,un,al_ly,unkrewally,target,r,,0,k,t,untrewally,3,10,pseudo
numooselba,numeoselba,prs,moos,nu,elba,numooselba,control,r,,1,o,e,numeoselba,1,10,pseudo
moossit,moossit,rs,moos,,sit,moossit,control,s,0.0,1,i,o,moossot,0,7,pseudo
irpsarg,erpsarg,pr,sarg,erp,,erpsarg,control,p,0.0,0,e,i,irpsarg,3,7,pseudo
fomically,fimically,rsss,fom,,ic_al_ly,fomically,target,r,,1,o,i,fimically,1,9,pseudo
tec,cec,r,tec,,,tec,control,r,,0,t,c,cec,1,3,pseudo
donculfyl,donculfyl,rss,tonc,,ulf_yl,tonculfyl,control,r,,0,t,d,donculfyl,2,9,pseudo
remnemtla,remnemtla,rss,rem,,nemt_la,remnemtla,control,r,,1,e,o,romnemtla,0,9,pseudo
reetself,reetself,rs,reet,,sels,reetsels,control,s,0.0,3,s,f,reetself,2,8,pseudo
unfamally,unfarally,prss,fam,un,al_ly,unfamally,target,r,,2,m,r,unfarally,1,9,pseudo
geaf,geaf,r,geef,,,geef,target,r,,2,e,a,geaf,2,4,pseudo
uncontful,uncontfum,prs,cont,un,ful,uncontful,target,s,0.0,2,l,m,uncontfum,1,9,pseudo
viscet,viscet,pr,cet,dis,,discet,target,p,0.0,0,d,v,viscet,2,6,pseudo
disemwis,disomwis,ppr,wis,dis_em,,disemwis,target,p,1.0,0,e,o,disomwis,1,8,pseudo
werkcelayl,werkcelayl,rsss,werk,,ci_la_yl,werkcilayl,control,s,0.0,1,i,e,werkcelayl,2,10,pseudo
bayaflayl,bayaflayl,prss,maf,ba,la_yl,bamaflayl,control,r,,0,m,y,bayaflayl,2,9,pseudo
distiak,distiak,pr,teak,dis,,disteak,target,r,,1,e,i,distiak,2,7,pseudo
keamitally,keamitally,rsss,keam,,ic_al_ly,keamically,target,s,0.0,1,c,t,keamitally,2,10,pseudo
litrigelba,litrigelba,prs,trig,ni,elba,nitrigelba,control,p,0.0,0,n,l,litrigelba,2,10,pseudo
rainlien,reinlien,ppr,lien,re_in,,reinlien,target,p,0.0,1,e,a,rainlien,3,8,pseudo
drunaliza,drunaliza,rss,drun,,al_ize,drunalize,target,s,1.0,2,e,a,drunaliza,2,9,pseudo
dayfate,dayfate,rs,darf,,ate,darfate,target,r,,2,r,y,dayfate,2,7,pseudo
tak,tek,r,tek,,,tek,control,r,,1,e,a,tak,3,3,pseudo
siwulfyl,sawulfyl,rss,siw,,ulf_yl,siwulfyl,control,r,,1,i,a,sawulfyl,1,8,pseudo
con,con,r,con,,,con,target,r,,1,o,e,cen,0,3,pseudo
irkeirity,inkeirity,prs,keir,in,ity,inkeirity,target,p,0.0,1,n,r,irkeirity,3,9,pseudo
inkeam,inkeam,pr,keam,in,,inkeam,target,r,,1,e,a,inkaam,0,6,pseudo
punant,punant,rs,cun,,ant,cunant,target,r,,0,c,p,punant,2,6,pseudo
siwlasitci,siwlasitci,rsss,siw,,la_sit_ci,siwlasitci,control,s,2.0,1,i,a,siwlasitca,0,10,pseudo
nurieklayl,nurieslayl,prss,riek,nu,la_yl,nurieklayl,control,r,,3,k,s,nurieslayl,1,10,pseudo
rekegloc,redegloc,ppr,gloc,re_de,,redegloc,target,p,1.0,0,d,k,rekegloc,3,8,pseudo
nait,nait,r,naut,,,naut,control,r,,2,u,i,nait,2,4,pseudo
girtful,girtfal,rs,girt,,ful,girtful,target,s,0.0,1,u,a,girtfal,1,7,pseudo
abtaunally,abtaunally,prss,taun,ab,al_ly,abtaunally,target,s,0.0,0,a,e,abtaunelly,0,10,pseudo
disnegful,disnegvul,prs,neg,dis,ful,disnegful,target,s,0.0,0,f,v,disnegvul,1,9,pseudo
erveromoos,erseromoos,ppr,moos,er_vero,,erveromoos,control,p,1.0,0,v,s,erseromoos,1,10,pseudo
protaun,prutaun,pr,taun,pro,,protaun,target,p,0.0,2,o,u,prutaun,1,7,pseudo
reetcilayl,reetcilayl,rsss,reet,,ci_la_yl,reetcilayl,control,r,,1,e,i,rietcilayl,0,10,pseudo
drunelly,drunally,rss,drun,,al_ly,drunally,target,s,0.0,0,a,e,drunelly,3,8,pseudo
simreetoni,simreetoni,prs,reet,sim,oni,simreetoni,control,s,0.0,1,n,m,simreetomi,0,10,pseudo
ninucvieta,ninucviita,prss,nuc,ni,vi_eta,ninucvieta,control,s,1.0,0,e,i,ninucviita,1,10,pseudo
seom,seom,r,soom,,,soom,target,r,,1,o,e,seom,2,4,pseudo
rentipoik,rentipook,pr,pook,renti,,rentipook,control,r,,2,o,i,rentipoik,3,9,pseudo
gencilayl,gencilayl,rsss,gen,,ci_la_yl,gencilayl,control,s,2.0,0,y,r,gencilarl,0,9,pseudo
geefiously,giefiously,rss,geef,,ious_ly,geefiously,target,r,,1,e,i,giefiously,1,10,pseudo
ernibof,ernibof,ppr,bof,er_ni,,ernibof,control,r,,1,o,a,ernibaf,0,7,pseudo
remoni,remoni,rs,rem,,oni,remoni,control,r,,0,r,w,wemoni,0,6,pseudo
niteceviyl,niteceviyl,prss,tec,ni,evi_yl,niteceviyl,control,p,0.0,0,n,y,yiteceviyl,0,10,pseudo
mismerion,mismerion,prs,mer,mis,ion,mismerion,target,s,0.0,0,i,u,mismeruon,0,9,pseudo
sidnaut,sidniut,pr,naut,sid,,sidnaut,control,r,,1,a,i,sidniut,1,7,pseudo
feeg,feeg,r,feeg,,,feeg,control,r,,1,e,i,fieg,0,4,pseudo
trigcilayl,trigcilayl,rsss,trig,,ci_la_yl,trigcilayl,control,r,,1,r,w,twigcilayl,0,10,pseudo
crewmental,krewmental,rss,krew,,ment_al,krewmental,target,r,,0,k,c,crewmental,3,10,pseudo
erveromeak,erveromeat,ppr,meak,er_vero,,erveromeak,control,r,,3,k,t,erveromeat,1,10,pseudo
seefate,geefate,rs,geef,,ate,geefate,target,r,,0,g,s,seefate,3,7,pseudo
rediskiam,rediskeam,ppr,keam,re_dis,,rediskeam,target,r,,1,e,i,rediskiam,3,9,pseudo
krew,krew,r,krew,,,krew,target,r,,0,k,t,trew,0,4,pseudo
abcetawity,abcetality,prss,cet,ab,al_ity,abcetality,target,s,0.0,1,l,w,abcetawity,3,10,pseudo
tektan,tektan,rs,tek,,tan,tektan,control,r,,1,e,i,tiktan,0,6,pseudo
nautouisyl,nautouisyl,rss,naut,,ouis_yl,nautouisyl,control,s,0.0,2,i,u,nautouusyl,0,10,pseudo
nurhically,nurtically,rsss,nurt,,ic_al_ly,nurtically,target,r,,3,t,h,nurhically,3,10,pseudo
disseomal,dissoomal,prs,soom,dis,al,dissoomal,target,r,,1,o,e,disseomal,3,9,pseudo
erbod,erbod,pr,bof,er,,erbof,control,r,,2,f,d,erbod,2,5,pseudo
clatically,clatically,rsss,clat,,ic_al_ly,clatically,target,s,2.0,1,y,r,claticallr,0,10,pseudo
inlianate,inlianate,prs,lien,in,ate,inlienate,target,r,,2,e,a,inlianate,2,9,pseudo
reinfom,reinfom,ppr,fom,re_in,,reinfom,target,p,0.0,0,r,w,weinfom,0,7,pseudo
clat,tlat,r,clat,,,clat,target,r,,0,c,t,tlat,1,4,pseudo
teakality,teakality,rss,teak,,al_ity,teakality,target,s,0.0,1,l,y,teakayity,0,9,pseudo
uncontical,uncontical,prss,cont,un,ic_al,uncontical,target,s,1.0,0,a,o,unconticol,0,10,pseudo
bofeta,bofeta,rs,bof,,eta,bofeta,control,r,,0,b,s,sofeta,0,6,pseudo
trecet,trecet,pr,cet,pre,,precet,target,p,0.0,0,p,t,trecet,2,6,pseudo
grat,gras,r,gras,,,gras,target,r,,3,s,t,grat,3,4,pseudo
nutalccila,nutalccila,prss,talc,nu,ci_la,nutalccila,control,p,0.0,0,n,w,wutalccila,0,10,pseudo
ehtec,edtec,pr,tec,ed,,edtec,control,p,0.0,1,d,h,ehtec,3,5,pseudo
geefically,geafically,rsss,geef,,ic_al_ly,geefically,target,r,,2,e,a,geafically,1,10,pseudo
contion,contien,rs,cont,,ion,contion,target,s,0.0,1,o,e,contien,1,7,pseudo
miskouliur,miskouliur,prs,koul,mis,our,miskoulour,target,s,0.0,0,o,i,miskouliur,2,10,pseudo
repsimwerk,repsimwemk,ppr,werk,rep_sim,,repsimwerk,control,r,,2,r,m,repsimwemk,1,10,pseudo
krewical,hrewical,rss,krew,,ic_al,krewical,target,r,,0,k,h,hrewical,1,8,pseudo
fomant,femant,rs,fom,,ant,fomant,target,r,,1,o,e,femant,1,6,pseudo
outteak,outteak,pr,teak,out,,outteak,target,p,0.0,1,u,a,oatteak,0,7,pseudo
glicical,glicical,rss,gloc,,ic_al,glocical,target,r,,2,o,i,glicical,2,8,pseudo
reoverlien,reoverlien,ppr,lien,re_over,,reoverlien,target,r,,1,i,a,reoverlaen,0,10,pseudo
batriglayl,bitriglayl,prss,trig,ba,la_yl,batriglayl,control,p,0.0,1,a,i,bitriglayl,1,10,pseudo
tonc,tinc,r,tonc,,,tonc,control,r,,1,o,i,tinc,1,4,pseudo
drunically,drunically,rsss,drun,,ic_al_ly,drunically,target,r,,0,d,s,srunically,0,10,pseudo
nitrogyl,nitrigyl,prs,trig,ni,yl,nitrigyl,control,r,,2,i,o,nitrogyl,3,8,pseudo
truneta,truneta,rs,trun,,eta,truneta,control,r,,3,n,r,trureta,0,7,pseudo
nurt,nart,r,nurt,,,nurt,target,r,,1,u,a,nart,1,4,pseudo
talccilayl,talccijayl,rsss,talc,,ci_la_yl,talccilayl,control,s,1.0,0,l,j,talccijayl,1,10,pseudo
sismeselk,sidmeselk,ppr,selk,sid_me,,sidmeselk,control,p,0.0,2,d,s,sismeselk,3,9,pseudo
louklizei,louklizei,rss,louk,,la_zei,louklazei,control,s,0.0,1,a,i,louklizei,2,9,pseudo
erroukzie,erroukzie,prs,louk,er,zie,erloukzie,control,r,,0,l,r,erroukzie,2,9,pseudo
niwewk,niwerk,pr,werk,ni,,niwerk,control,r,,2,r,w,niwewk,3,6,pseudo
tafeeglayl,tafeeglayl,prss,feeg,ba,la_yl,bafeeglayl,control,p,0.0,0,b,t,tafeeglayl,2,10,pseudo
sidbovla,sidbofla,prs,bof,sid,la,sidbofla,control,r,,2,f,v,sidbovla,3,8,pseudo
tregonila,trigonila,rss,trig,,oni_la,trigonila,control,r,,2,i,e,tregonila,3,9,pseudo
unnegecal,unnegical,prss,neg,un,ic_al,unnegical,target,s,0.0,0,i,e,unnegecal,3,9,pseudo
sarg,salg,r,sarg,,,sarg,control,r,,2,r,l,salg,1,4,pseudo
bofcilayl,bofcilayl,rsss,bof,,ci_la_yl,bofcilayl,control,s,2.0,1,l,r,bofcilayr,0,9,pseudo
meakouis,meokouis,rs,meak,,ouis,meakouis,control,r,,2,a,o,meokouis,1,8,pseudo
ersidnut,ersidnuc,ppr,nuc,er_sid,,ersidnuc,control,r,,2,c,t,ersidnut,3,8,pseudo
orpsiw,orpsim,pr,siw,orp,,orpsiw,control,r,,2,w,m,orpsim,1,6,pseudo
interdrun,interdrun,pr,drun,inter,,interdrun,target,r,,3,n,y,interdruy,0,9,pseudo
tonccilayl,tonccilayl,rsss,tonc,,ci_la_yl,tonccilayl,control,r,,2,n,w,towccilayl,0,10,pseudo
reinnort,reinnort,ppr,nurt,re_in,,reinnurt,target,r,,1,u,o,reinnort,2,8,pseudo
talccila,talccila,rss,talc,,ci_la,talccila,control,r,,1,a,o,tolccila,0,8,pseudo
reotenca,reetenca,rs,reet,,enca,reetenca,control,r,,2,e,o,reotenca,3,8,pseudo
bamoflayit,bameflayit,prss,mof,ba,la_yit,bamoflayit,control,r,,1,o,e,bameflayit,1,10,pseudo
redrunable,redrunoble,prs,drun,re,able,redrunable,target,s,0.0,0,a,o,redrunoble,1,10,pseudo
ket,fet,r,ket,,,ket,target,r,,0,k,f,fet,1,3,pseudo
honistic,conistic,rss,con,,ist_ic,conistic,target,r,,0,c,h,honistic,3,8,pseudo
ninaut,ninaut,pr,naut,ni,,ninaut,control,p,0.0,0,n,l,linaut,0,6,pseudo
numafulf,numakulf,prs,maf,nu,ulf,numafulf,control,r,,2,f,k,numakulf,1,8,pseudo
undrulally,undrunally,prss,drun,un,al_ly,undrunally,target,r,,3,n,l,undrulally,3,10,pseudo
wis,wit,r,wis,,,wis,target,r,,2,s,t,wit,1,3,pseudo
ersidmeok,ersidmeak,ppr,meak,er_sid,,ersidmeak,control,r,,2,a,o,ersidmeok,3,9,pseudo
merance,merance,rs,mer,,ance,merance,target,r,,1,e,i,mirance,0,7,pseudo
siwcilayl,siwcilayl,rsss,siw,,ci_la_yl,siwcilayl,control,r,,1,i,e,sewcilayl,0,9,pseudo
teakically,teakically,rsss,teak,,ic_al_ly,teakically,target,s,1.0,1,l,m,teakicamly,0,10,pseudo
uncomtable,uncontable,prs,cont,un,able,uncontable,target,r,,2,n,m,uncomtable,3,10,pseudo
moosci,moosci,rs,moos,,ci,moosci,control,r,,0,m,r,roosci,0,6,pseudo
sedselk,sedselk,pr,selk,sid,,sidselk,control,p,0.0,1,i,e,sedselk,2,7,pseudo
wisfullm,wisfullm,rss,wis,,ful_ly,wisfully,target,s,1.0,1,y,m,wisfullm,2,8,pseudo
trit,trig,r,trig,,,trig,control,r,,3,g,t,trit,3,4,pseudo
ersidmof,ersidmof,ppr,mof,er_sid,,ersidmof,control,p,0.0,0,e,o,orsidmof,0,8,pseudo
bameaklayl,bameaklayl,prss,meak,ba,la_yl,bameaklayl,control,p,0.0,1,a,e,bemeaklayl,0,10,pseudo
