first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
nitoncelba,nitoncelha,prs,tonc,ni,elba,nitoncelba,control,s,0.0,2,b,h,nitoncelha,1,10,pseudo
grocalist,grocalist,rss,gloc,,al_ist,glocalist,target,r,,1,l,r,grocalist,2,9,pseudo
poossens,poossens,rs,pook,,sens,pooksens,control,r,,3,k,s,poossens,2,8,pseudo
grasacally,grasically,rsss,gras,,ic_al_ly,grasically,target,s,0.0,0,i,a,grasacally,3,10,pseudo
abtaunelly,abtaunally,prss,taun,ab,al_ly,abtaunally,target,s,0.0,0,a,e,abtaunelly,3,10,pseudo
inutof,inutof,pr,bof,inu,,inubof,control,r,,0,b,t,inutof,2,6,pseudo
reincont,raincont,ppr,cont,re_in,,reincont,target,p,0.0,1,e,a,raincont,1,8,pseudo
erremtaoni,urremtaoni,prss,rem,er,ta_oni,erremtaoni,control,p,0.0,0,e,u,urremtaoni,1,10,pseudo
semnautoni,simnautoni,prs,naut,sim,oni,simnautoni,control,p,0.0,1,i,e,semnautoni,3,10,pseudo
girtate,girtata,rs,girt,,ate,girtate,target,s,0.0,2,e,a,girtata,1,7,pseudo
nautsila,nautsila,rss,naut,,ci_la,nautcila,control,s,0.0,0,c,s,nautsila,2,8,pseudo
predisgees,predisgees,ppr,geef,pre_dis,,predisgeef,target,r,,3,f,s,predisgees,2,10,pseudo
corg,corg,r,colg,,,colg,control,r,,2,l,r,corg,2,4,pseudo
geeficelly,geeficelly,rsss,geef,,ic_al_ly,geefically,target,s,1.0,0,a,e,geeficelly,2,10,pseudo
overcet,overcet,pr,cet,over,,overcet,target,p,0.0,2,e,a,ovarcet,0,7,pseudo
relisgirt,remisgirt,ppr,girt,re_mis,,remisgirt,target,p,1.0,0,m,l,relisgirt,3,9,pseudo
remer,reler,pr,mer,re,,remer,target,r,,0,m,l,reler,1,5,pseudo
cehalistic,cehalistic,rsss,cet,,al_ist_ic,cetalistic,target,r,,2,t,h,cehalistic,2,10,pseudo
disnegal,disnegal,prs,neg,dis,al,disnegal,target,s,0.0,0,a,i,disnegil,0,8,pseudo
uncontally,uncontally,prss,cont,un,al_ly,uncontally,target,s,1.0,1,y,l,uncontalll,0,10,pseudo
feegsisci,feegsitci,rss,feeg,,sit_ci,feegsitci,control,s,0.0,2,t,s,feegsisci,3,9,pseudo
sorg,sarg,r,sarg,,,sarg,control,r,,1,a,o,sorg,3,4,pseudo
pookci,paokci,rs,pook,,ci,pookci,control,r,,1,o,a,paokci,1,6,pseudo
redislien,redisliin,ppr,lien,re_dis,,redislien,target,r,,2,e,i,redisliin,1,9,pseudo
teakistic,peakistic,rss,teak,,ist_ic,teakistic,target,r,,0,t,p,peakistic,1,9,pseudo
inkoop,inkoop,pr,koop,in,,inkoop,target,r,,3,p,g,inkoog,0,6,pseudo
tekculayl,tekculayl,rsss,tek,,ci_la_yl,tekcilayl,control,s,0.0,1,i,u,tekculayl,2,9,pseudo
incunable,incunable,prs,cun,in,able,incunable,target,p,0.0,1,n,r,ircunable,0,9,pseudo
unkoulallr,unkoulally,prss,koul,un,al_ly,unkoulally,target,s,1.0,1,y,r,unkoulallr,3,10,pseudo
nec,nuc,r,nuc,,,nuc,control,r,,1,u,e,nec,3,3,pseudo
kamor,kamor,rs,fam,,or,famor,target,r,,0,f,k,kamor,2,5,pseudo
krewistic,krewistic,rss,krew,,ist_ic,krewistic,target,s,0.0,1,s,t,krewittic,0,9,pseudo
nunurdelba,nenurdelba,prs,nurd,nu,elba,nunurdelba,control,p,0.0,1,u,e,nenurdelba,1,10,pseudo
merahe,merate,rs,mer,,ate,merate,target,s,0.0,1,t,h,merahe,3,6,pseudo
werkcilarl,werkcilarl,rsss,werk,,ci_la_yl,werkcilayl,control,s,2.0,0,y,r,werkcilarl,2,10,pseudo
ertes,ertek,pr,tek,er,,ertek,control,r,,2,k,s,ertes,3,5,pseudo
reoverfoh,reoverfob,ppr,fob,re_over,,reoverfob,target,r,,2,b,h,reoverfoh,3,9,pseudo
uncetfully,ancetfully,prss,cet,un,ful_ly,uncetfully,target,p,0.0,0,u,a,ancetfully,1,10,pseudo
con,cow,r,con,,,con,target,r,,2,n,w,cow,1,3,pseudo
nicolg,jicolg,pr,colg,ni,,nicolg,control,p,0.0,0,n,j,jicolg,1,6,pseudo
ungrasally,ungrasally,prss,gras,un,al_ly,ungrasally,target,s,0.0,1,l,n,ungrasanly,0,10,pseudo
sidnudyti,sidnudyti,prs,nuc,sid,yti,sidnucyti,control,r,,2,c,d,sidnudyti,2,9,pseudo
feb,fob,r,fob,,,fob,target,r,,1,o,e,feb,3,3,pseudo
remistaun,remistaun,ppr,taun,re_mis,,remistaun,target,p,1.0,2,s,v,remivtaun,0,9,pseudo
clatate,cyatate,rs,clat,,ate,clatate,target,r,,1,l,y,cyatate,1,7,pseudo
darfitally,darfically,rsss,darf,,ic_al_ly,darfically,target,s,0.0,1,c,t,darfitally,3,10,pseudo
teerlinesv,teerlinesv,rss,teer,,li_ness,teerliness,target,s,1.0,3,s,v,teerlinesv,2,10,pseudo
repsidgen,repsidger,ppr,gen,rep_sid,,repsidgen,control,r,,2,n,r,repsidger,1,9,pseudo
monuconi,minuconi,prs,nuc,mi,oni,minuconi,control,p,0.0,1,i,o,monuconi,3,8,pseudo
takenca,tekenca,rs,tek,,enca,tekenca,control,r,,1,e,a,takenca,3,7,pseudo
feegcilayl,feegcilayl,rsss,feeg,,ci_la_yl,feegcilayl,control,s,2.0,1,l,r,feegcilayr,0,10,pseudo
tekhila,tekhila,rss,tek,,ci_la,tekcila,control,s,0.0,0,c,h,tekhila,2,7,pseudo
neselkcila,neselkcila,prss,selk,nu,ci_la,nuselkcila,control,p,0.0,1,u,e,neselkcila,2,10,pseudo
futalc,futalc,pr,talc,pu,,putalc,control,p,0.0,0,p,f,futalc,2,6,pseudo
trun,trum,r,trun,,,trun,control,r,,3,n,m,trum,1,4,pseudo
unilien,unilien,pr,lien,uni,,unilien,target,p,0.0,1,n,l,ulilien,0,7,pseudo
tlatically,tlatically,rsss,clat,,ic_al_ly,clatically,target,r,,0,c,t,tlatically,2,10,pseudo
ersimneil,ersimneil,ppr,neil,er_sim,,ersimneil,control,p,1.0,0,s,k,erkimneil,0,9,pseudo
nort,nort,r,nurt,,,nurt,target,r,,1,u,o,nort,2,4,pseudo
moosulf,moosulf,rs,moos,,ulf,moosulf,control,r,,3,s,v,moovulf,0,7,pseudo
inlienly,inlienln,prs,lien,in,ly,inlienly,target,s,0.0,1,y,n,inlienln,1,8,pseudo
nuselklaym,nuselklaym,prss,selk,nu,la_yl,nuselklayl,control,s,1.0,1,l,m,nuselklaym,2,10,pseudo
seeralize,teeralize,rss,teer,,al_ize,teeralize,target,r,,0,t,s,seeralize,3,9,pseudo
geefally,geefally,rss,geef,,al_ly,geefally,target,r,,1,e,o,goefally,0,8,pseudo
sargcilayl,sargcilayl,rsss,sarg,,ci_la_yl,sargcilayl,control,r,,1,a,e,sergcilayl,0,10,pseudo
numahcila,numahcila,prss,maf,nu,ci_la,numafcila,control,r,,2,f,h,numahcila,2,9,pseudo
sow,siw,r,siw,,,siw,control,r,,1,i,o,sow,3,3,pseudo
roinkeam,reinkeam,ppr,keam,re_in,,reinkeam,target,p,0.0,1,e,o,roinkeam,3,8,pseudo
mekels,mekels,pr,kels,re,,rekels,target,p,0.0,0,r,m,mekels,2,6,pseudo
sidnucla,sidnucla,prs,nuc,sid,la,sidnucla,control,p,0.0,2,d,p,sipnucla,0,8,pseudo
conness,conness,rs,con,,ness,conness,target,r,,2,n,r,corness,0,7,pseudo
disdetal,disketal,prs,ket,dis,al,disketal,target,r,,0,k,d,disdetal,3,8,pseudo
tain,taun,r,taun,,,taun,target,r,,2,u,i,tain,3,4,pseudo
colgciliyl,colgcilayl,rsss,colg,,ci_la_yl,colgcilayl,control,s,1.0,1,a,i,colgciliyl,3,10,pseudo
numoflayl,numoflayl,prss,mof,nu,la_yl,numoflayl,control,r,,1,o,e,numeflayl,0,9,pseudo
disfoom,disfoom,pr,soom,dis,,dissoom,target,r,,0,s,f,disfoom,2,7,pseudo
teceta,tececa,rs,tec,,eta,teceta,control,s,0.0,1,t,c,tececa,1,6,pseudo
remislien,remislien,ppr,lien,re_mis,,remislien,target,p,1.0,1,i,a,remaslien,0,9,pseudo
meakcile,meakcila,rss,meak,,ci_la,meakcila,control,s,1.0,1,a,e,meakcile,3,8,pseudo
ernibof,ernibos,ppr,bof,er_ni,,ernibof,control,r,,2,f,s,ernibos,1,7,pseudo
garfally,garfally,rss,darf,,al_ly,darfally,target,r,,0,d,g,garfally,2,8,pseudo
revoboh,revobof,pr,bof,revo,,revobof,control,r,,2,f,h,revoboh,3,7,pseudo
lienec,lienic,rs,lien,,ic,lienic,target,s,0.0,0,i,e,lienec,3,6,pseudo
yinocyl,ninocyl,prs,noc,ni,yl,ninocyl,control,p,0.0,0,n,y,yinocyl,3,7,pseudo
geef,geef,r,geef,,,geef,target,r,,3,f,s,gees,0,4,pseudo
reetcilayl,reetcilayl,rsss,reet,,ci_la_yl,reetcilayl,control,s,2.0,0,y,m,reetcilaml,0,10,pseudo
nulouklayl,nulouklawl,prss,louk,nu,la_yl,nulouklayl,control,s,1.0,0,y,w,nulouklawl,1,10,pseudo
otuleuk,otulouk,pr,louk,otu,,otulouk,control,r,,1,o,e,otuleuk,3,7,pseudo
selklazei,seldlazei,rss,selk,,la_zei,selklazei,control,r,,3,k,d,seldlazei,1,9,pseudo
ersidriek,ersadriek,ppr,riek,er_sid,,ersidriek,control,p,1.0,1,i,a,ersadriek,1,9,pseudo
inmerity,inmerity,prs,mer,in,ity,inmerity,target,r,,0,m,w,inwerity,0,8,pseudo
pobful,pobful,rs,fob,,ful,fobful,target,r,,0,f,p,pobful,2,6,pseudo
keul,keul,r,koul,,,koul,target,r,,1,o,e,keul,2,4,pseudo
siwcalayl,siwcalayl,rsss,siw,,ci_la_yl,siwcilayl,control,s,0.0,1,i,a,siwcalayl,2,9,pseudo
nunurdlayl,nunuldlayl,prss,nurd,nu,la_yl,nunurdlayl,control,r,,2,r,l,nunuldlayl,1,10,pseudo
clap,clap,r,clat,,,clat,target,r,,3,t,p,clap,2,4,pseudo
remiscat,remiscat,ppr,cet,re_mis,,remiscet,target,r,,1,e,a,remiscat,2,8,pseudo
teclasitci,teclesitci,rsss,tec,,la_sit_ci,teclasitci,control,s,0.0,1,a,e,teclesitci,1,10,pseudo
louksens,louksens,rs,louk,,sens,louksens,control,s,0.0,1,e,a,louksans,0,8,pseudo
unnirtable,unnirtable,prs,nurt,un,able,unnurtable,target,r,,1,u,i,unnirtable,2,10,pseudo
innegation,innagation,prss,neg,in,at_ion,innegation,target,r,,1,e,a,innagation,1,10,pseudo
conistic,tonistic,rss,con,,ist_ic,conistic,target,r,,0,c,t,tonistic,1,8,pseudo
busriek,busyiek,pr,riek,bus,,busriek,control,r,,0,r,y,busyiek,1,7,pseudo
loukciloyl,loukciloyl,rsss,louk,,ci_la_yl,loukcilayl,control,s,1.0,1,a,o,loukciloyl,2,10,pseudo
inclatien,inclatien,prs,clat,in,ion,inclation,target,s,0.0,1,o,e,inclatien,2,9,pseudo
gras,grag,r,gras,,,gras,target,r,,3,s,g,grag,1,4,pseudo
ungeefical,ungeefical,prss,geef,un,ic_al,ungeefical,target,p,0.0,1,n,l,ulgeefical,0,10,pseudo
fradnemtla,fradnemtla,rss,frad,,nemt_la,fradnemtla,control,s,1.0,0,l,y,fradnemtya,0,10,pseudo
glocness,glocness,rs,gloc,,ness,glocness,target,s,0.0,0,n,m,glocmess,0,8,pseudo
eritutonc,erotutonc,ppr,tonc,er_otu,,erotutonc,control,p,1.0,0,o,i,eritutonc,3,9,pseudo
edmeak,edmeek,pr,meak,ed,,edmeak,control,r,,2,a,e,edmeek,1,6,pseudo
pookcilayl,pookcilayl,rsss,pook,,ci_la_yl,pookcilayl,control,s,1.0,1,a,i,pookciliyl,0,10,pseudo
soom,soom,r,soom,,,soom,target,r,,3,m,w,soow,0,4,pseudo
mitalcyti,mitalcyti,prs,talc,mi,yti,mitalcyti,control,r,,1,a,i,mitilcyti,0,9,pseudo
unkeemical,unkeamical,prss,keam,un,ic_al,unkeamical,target,r,,2,a,e,unkeemical,3,10,pseudo
krewly,krewmy,rs,krew,,ly,krewly,target,s,0.0,0,l,m,krewmy,1,6,pseudo
dekoot,dekoot,pr,koop,de,,dekoop,target,r,,3,p,t,dekoot,2,6,pseudo
reinpob,reinfob,ppr,fob,re_in,,reinfob,target,r,,0,f,p,reinpob,3,7,pseudo
boflayl,beflayl,rss,bof,,la_yl,boflayl,control,r,,1,o,e,beflayl,1,7,pseudo
ersiwnurd,ersiwnurd,ppr,nurd,er_sim,,ersimnurd,control,p,1.0,2,m,w,ersiwnurd,2,9,pseudo
drunically,drunifally,rsss,drun,,ic_al_ly,drunically,target,s,0.0,1,c,f,drunifally,1,10,pseudo
tonccija,tonccija,rss,tonc,,ci_la,tonccila,control,s,1.0,0,l,j,tonccija,2,8,pseudo
mios,moos,r,moos,,,moos,control,r,,1,o,i,mios,3,4,pseudo
musiwulfyl,nusiwulfyl,prss,siw,nu,ulf_yl,nusiwulfyl,control,p,0.0,0,n,m,musiwulfyl,3,10,pseudo
erpmaf,irpmaf,pr,maf,erp,,erpmaf,control,p,0.0,0,e,i,irpmaf,1,6,pseudo
incunion,incunion,prs,cun,in,ion,incunion,target,p,0.0,1,n,m,imcunion,0,8,pseudo
wisant,wisant,rs,wis,,ant,wisant,target,s,0.0,1,n,l,wisalt,0,6,pseudo
fam,fam,r,fam,,,fam,target,r,,2,m,l,fal,0,3,pseudo
edsarg,etsarg,pr,sarg,ed,,edsarg,control,p,0.0,1,d,t,etsarg,1,6,pseudo
undrenally,undrunally,prss,drun,un,al_ly,undrunally,target,r,,2,u,e,undrenally,3,10,pseudo
ernisiw,ernisiw,ppr,siw,er_ni,,ernisiw,control,p,0.0,0,e,u,urnisiw,0,7,pseudo
grasifal,grasifal,rss,gras,,ic_al,grasical,target,s,0.0,1,c,f,grasifal,2,8,pseudo
soomically,soomically,rsss,soom,,ic_al_ly,soomically,target,r,,1,o,i,siomically,0,10,pseudo
nocepa,nocepa,rs,noc,,eta,noceta,control,s,0.0,1,t,p,nocepa,2,6,pseudo
indarfity,indarfidy,prs,darf,in,ity,indarfity,target,s,0.0,1,t,d,indarfidy,1,9,pseudo
negically,negically,rsss,neg,,ic_al_ly,negically,target,s,1.0,1,l,n,negicanly,0,9,pseudo
colglo,colgro,rs,colg,,ro,colgro,control,s,0.0,0,r,l,colglo,3,6,pseudo
subgras,subgras,pr,gras,sub,,subgras,target,p,0.0,2,b,h,suhgras,0,7,pseudo
tonc,tolc,r,tonc,,,tonc,control,r,,2,n,l,tolc,1,4,pseudo
grasmental,grasmentol,rss,gras,,ment_al,grasmental,target,s,1.0,0,a,o,grasmentol,1,10,pseudo
reoutkels,reoutkols,ppr,kels,re_out,,reoutkels,target,r,,1,e,o,reoutkols,1,9,pseudo
banirdlayl,banirdlayl,prss,nurd,ba,la_yl,banurdlayl,control,r,,1,u,i,banirdlayl,2,10,pseudo
mibofona,mibofona,prs,bof,mi,oni,mibofoni,control,s,0.0,2,i,a,mibofona,2,8,pseudo
reivercon,reivercon,ppr,con,re_over,,reovercon,target,p,1.0,0,o,i,reivercon,2,9,pseudo
siwtan,siwtan,rs,siw,,tan,siwtan,control,s,0.0,1,a,u,siwtun,0,6,pseudo
prunlasit,prunlasit,rss,trun,,la_sit,trunlasit,control,r,,0,t,p,prunlasit,2,9,pseudo
nusargcila,nusargcila,prss,sarg,nu,ci_la,nusargcila,control,r,,2,r,y,nusaygcila,0,10,pseudo
misteerior,misteerior,prs,teer,mis,ion,misteerion,target,s,0.0,2,n,r,misteerior,2,10,pseudo
krewically,krewically,rsss,krew,,ic_al_ly,krewically,target,s,2.0,0,l,j,krewicaljy,0,10,pseudo
misbeer,misteer,pr,teer,mis,,misteer,target,r,,0,t,b,misbeer,3,7,pseudo
neal,neil,r,neil,,,neil,control,r,,2,i,a,neal,3,4,pseudo
mautlayl,nautlayl,rss,naut,,la_yl,nautlayl,control,r,,0,n,m,mautlayl,3,8,pseudo
roossels,moossels,rs,moos,,sels,moossels,control,r,,0,m,r,roossels,3,8,pseudo
ersimroos,ersimmoos,ppr,moos,er_sim,,ersimmoos,control,r,,0,m,r,ersimroos,3,9,pseudo
neet,reet,r,reet,,,reet,control,r,,0,r,n,neet,3,4,pseudo
gencilayl,gencilayl,rsss,gen,,ci_la_yl,gencilayl,control,s,2.0,1,l,n,gencilayn,0,9,pseudo
unfabical,unfabical,prss,fob,un,ic_al,unfobical,target,r,,1,o,a,unfabical,2,9,pseudo
jirieksens,jirieksens,prs,riek,mi,sens,mirieksens,control,p,0.0,0,m,j,jirieksens,2,10,pseudo
decon,dacon,pr,con,de,,decon,target,p,0.0,1,e,a,dacon,1,5,pseudo
tecsitci,tecsatci,rss,tec,,sit_ci,tecsitci,control,s,0.0,1,i,a,tecsatci,1,8,pseudo
umkeirally,unkeirally,prss,keir,un,al_ly,unkeirally,target,p,0.0,1,n,m,umkeirally,3,10,pseudo
upfeb,upfeb,pr,fob,up,,upfob,target,r,,1,o,e,upfeb,2,5,pseudo
disglocity,disglocity,prs,gloc,dis,ity,disglocity,target,p,0.0,0,d,t,tisglocity,0,10,pseudo
erninaut,erninaut,ppr,naut,er_ni,,erninaut,control,p,0.0,0,e,o,orninaut,0,8,pseudo
keatsih,keatsih,rs,keat,,sit,keatsit,control,s,0.0,2,t,h,keatsih,2,7,pseudo
nurdcilayl,nurdcilayl,rsss,nurd,,ci_la_yl,nurdcilayl,control,s,1.0,1,a,o,nurdciloyl,0,10,pseudo
cet,ceb,r,cet,,,cet,target,r,,2,t,b,ceb,1,3,pseudo
repsamnurd,repsamnurd,ppr,nurd,rep_sim,,repsimnurd,control,p,1.0,1,i,a,repsamnurd,2,10,pseudo
meakcilayl,meakgilayl,rsss,meak,,ci_la_yl,meakcilayl,control,s,0.0,0,c,g,meakgilayl,1,10,pseudo
teerihal,teerical,rss,teer,,ic_al,teerical,target,s,0.0,1,c,h,teerihal,3,8,pseudo
batrunlayl,bakrunlayl,prss,trun,ba,la_yl,batrunlayl,control,r,,0,t,k,bakrunlayl,1,10,pseudo
onkrewable,inkrewable,prs,krew,in,able,inkrewable,target,p,0.0,0,i,o,onkrewable,3,10,pseudo
kiat,kiat,r,keat,,,keat,control,r,,1,e,i,kiat,2,4,pseudo
premer,hremer,pr,mer,pre,,premer,target,p,0.0,0,p,h,hremer,1,6,pseudo
cetonce,cetance,rs,cet,,ance,cetance,target,s,0.0,0,a,o,cetonce,3,7,pseudo
abnegallr,abnegallr,prss,neg,ab,al_ly,abnegally,target,s,1.0,1,y,r,abnegallr,2,9,pseudo
sobgirt,sobgirt,pr,girt,sub,,subgirt,target,p,0.0,1,u,o,sobgirt,2,7,pseudo
kelsant,kelsart,rs,kels,,ant,kelsant,target,s,0.0,1,n,r,kelsart,1,7,pseudo
mafsitci,mafsitci,rss,maf,,sit_ci,mafsitci,control,r,,0,m,r,rafsitci,0,8,pseudo
erverokaat,erverokaat,ppr,keat,er_vero,,erverokeat,control,r,,1,e,a,erverokaat,2,10,pseudo
nireetelba,nireetelba,prs,reet,ni,elba,nireetelba,control,r,,1,e,o,niroetelba,0,10,pseudo
xoopically,koopically,rsss,koop,,ic_al_ly,koopically,target,r,,0,k,x,xoopically,3,10,pseudo
drun,drun,r,drun,,,drun,target,r,,0,d,s,srun,0,4,pseudo
