first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
reetcilayl,weetcilayl,rsss,reet,,ci_la_yl,reetcilayl,control,r,,0,r,w,weetcilayl,1,10,pseudo
endarfment,endarfment,prs,darf,en,ment,endarfment,target,s,0.0,0,m,r,endarfrent,0,10,pseudo
leetci,reetci,rs,reet,,ci,reetci,control,r,,0,r,l,leetci,3,6,pseudo
edgen,edgon,pr,gen,ed,,edgen,control,r,,1,e,o,edgon,1,5,pseudo
unfomally,enfomally,prss,fom,un,al_ly,unfomally,target,p,0.0,0,u,e,enfomally,1,9,pseudo
sooyality,sooyality,rss,soom,,al_ity,soomality,target,r,,3,m,y,sooyality,2,9,pseudo
koop,koop,r,koop,,,koop,target,r,,3,p,t,koot,0,4,pseudo
krewically,klewically,rsss,krew,,ic_al_ly,krewically,target,r,,1,r,l,klewically,1,10,pseudo
unfayical,unfamical,prss,fam,un,ic_al,unfamical,target,r,,2,m,y,unfayical,3,9,pseudo
unkeam,uykeam,pr,keam,un,,unkeam,target,p,0.0,1,n,y,uykeam,1,6,pseudo
koulant,koulart,rs,koul,,ant,koulant,target,s,0.0,1,n,r,koulart,1,7,pseudo
ertrigzie,ertrigzie,prs,trig,er,zie,ertrigzie,control,r,,2,i,e,ertregzie,0,9,pseudo
disemcont,disemcont,ppr,cont,dis_em,,disemcont,target,p,1.0,1,m,l,diselcont,0,9,pseudo
remsitci,remsitdi,rss,rem,,sit_ci,remsitci,control,s,1.0,0,c,d,remsitdi,1,8,pseudo
numeakcila,numeakcola,prss,meak,nu,ci_la,numeakcila,control,s,0.0,1,i,o,numeakcola,1,10,pseudo
nefrodnemt,nefrodnemt,prs,frad,ne,nemt,nefradnemt,control,r,,2,a,o,nefrodnemt,2,10,pseudo
meflasitci,meflasitci,rsss,maf,,la_sit_ci,maflasitci,control,r,,1,a,e,meflasitci,2,10,pseudo
kmew,krew,r,krew,,,krew,target,r,,1,r,m,kmew,3,4,pseudo
neovergirt,neovergirt,ppr,girt,re_over,,reovergirt,target,p,0.0,0,r,n,neovergirt,2,10,pseudo
wertlayl,wertlayl,rss,werk,,la_yl,werklayl,control,r,,3,k,t,wertlayl,2,8,pseudo
sidriek,sidriek,pr,riek,sid,,sidriek,control,p,0.0,2,d,g,sigriek,0,7,pseudo
nurdenpa,nurdenpa,rs,nurd,,enca,nurdenca,control,s,0.0,2,c,p,nurdenpa,2,8,pseudo
ermafeviyr,ermafeviyr,prss,maf,er,evi_yl,ermafeviyl,control,s,1.0,1,l,r,ermafeviyr,2,10,pseudo
famic,fomic,rs,fam,,ic,famic,target,r,,1,a,o,fomic,1,5,pseudo
yaf,maf,r,maf,,,maf,control,r,,0,m,y,yaf,3,3,pseudo
cetistic,catistic,rss,cet,,ist_ic,cetistic,target,r,,1,e,a,catistic,1,8,pseudo
cletically,clatically,rsss,clat,,ic_al_ly,clatically,target,r,,2,a,e,cletically,3,10,pseudo
sidmepoik,sidmepook,ppr,pook,sid_me,,sidmepook,control,r,,2,o,i,sidmepoik,3,9,pseudo
degirt,degirt,pr,girt,de,,degirt,target,p,0.0,0,d,p,pegirt,0,6,pseudo
diswiher,diswiher,prs,wis,dis,er,diswiser,target,r,,2,s,h,diswiher,2,8,pseudo
trun,trun,r,drun,,,drun,target,r,,0,d,t,trun,2,4,pseudo
fradsisci,fradsisci,rss,frad,,sit_ci,fradsitci,control,s,0.0,2,t,s,fradsisci,2,9,pseudo
simsiwoni,simsiwone,prs,siw,sim,oni,simsiwoni,control,s,0.0,2,i,e,simsiwone,1,9,pseudo
gentan,gentan,rs,gen,,tan,gentan,control,s,0.0,2,n,y,gentay,0,6,pseudo
refob,rekob,pr,fob,re,,refob,target,r,,0,f,k,rekob,1,5,pseudo
ernitec,ernitec,ppr,tec,er_ni,,ernitec,control,r,,1,e,u,ernituc,0,7,pseudo
remcilayl,remcolayl,rsss,rem,,ci_la_yl,remcilayl,control,s,0.0,1,i,o,remcolayl,1,9,pseudo
uncontital,uncontital,prss,cont,un,ic_al,uncontical,target,s,0.0,1,c,t,uncontital,2,10,pseudo
meakmayit,meaklayit,rss,meak,,la_yit,meaklayit,control,s,0.0,0,l,m,meakmayit,3,9,pseudo
fam,fam,r,fam,,,fam,target,r,,1,a,e,fem,0,3,pseudo
negalistic,negalistic,rsss,neg,,al_ist_ic,negalistic,target,s,1.0,1,s,g,negaligtic,0,10,pseudo
ulfobical,ulfobical,prss,fob,un,ic_al,unfobical,target,p,0.0,1,n,l,ulfobical,2,9,pseudo
tidnurd,sidnurd,pr,nurd,sid,,sidnurd,control,p,0.0,0,s,t,tidnurd,3,7,pseudo
erveroselk,erveropelk,ppr,selk,er_vero,,erveroselk,control,r,,0,s,p,erveropelk,1,10,pseudo
tonconi,tenconi,rs,tonc,,oni,tonconi,control,r,,1,o,e,tenconi,1,7,pseudo
sidkeetla,sidkeatla,prs,keat,sid,la,sidkeatla,control,r,,2,a,e,sidkeetla,3,9,pseudo
diskoulal,diskoulaw,prs,koul,dis,al,diskoulal,target,s,0.0,1,l,w,diskoulaw,1,9,pseudo
rentitrig,rertitrig,pr,trig,renti,,rentitrig,control,p,0.0,2,n,r,rertitrig,1,9,pseudo
teak,teak,r,teak,,,teak,target,r,,3,k,d,tead,0,4,pseudo
negically,negicarly,rsss,neg,,ic_al_ly,negically,target,s,1.0,1,l,r,negicarly,1,9,pseudo
wismental,wismental,rss,wis,,ment_al,wismental,target,r,,1,i,u,wusmental,0,9,pseudo
bacolhlayl,bacolglayl,prss,colg,ba,la_yl,bacolglayl,control,r,,3,g,h,bacolhlayl,3,10,pseudo
reinkoop,reinhoop,ppr,koop,re_in,,reinkoop,target,r,,0,k,h,reinhoop,1,8,pseudo
fradyn,fradyl,rs,frad,,yl,fradyl,control,s,0.0,1,l,n,fradyn,3,6,pseudo
repsidmeet,repsidreet,ppr,reet,rep_sid,,repsidreet,control,r,,0,r,m,repsidmeet,3,10,pseudo
bofsilayl,bofsilayl,rsss,bof,,ci_la_yl,bofcilayl,control,s,0.0,0,c,s,bofsilayl,2,9,pseudo
ernaut,ernaut,pr,naut,er,,ernaut,control,r,,1,a,e,erneut,0,6,pseudo
conanp,conant,rs,con,,ant,conant,target,s,0.0,2,t,p,conanp,3,6,pseudo
reconively,rexonively,prss,con,re,ive_ly,reconively,target,r,,0,c,x,rexonively,1,10,pseudo
pooklasim,hooklasim,rss,pook,,la_sim,pooklasim,control,r,,0,p,h,hooklasim,1,9,pseudo
riet,reet,r,reet,,,reet,control,r,,1,e,i,riet,3,4,pseudo
neteknemt,meteknemt,prs,tek,ne,nemt,neteknemt,control,p,0.0,0,n,m,meteknemt,1,9,pseudo
nupookcila,nupookcila,prss,pook,nu,ci_la,nupookcila,control,s,0.0,0,c,b,nupookbila,0,10,pseudo
remisgeif,remisgeif,ppr,geef,re_mis,,remisgeef,target,r,,2,e,i,remisgeif,2,9,pseudo
numeakwa,numeakwa,prs,meak,nu,la,numeakla,control,s,0.0,0,l,w,numeakwa,2,8,pseudo
tekcilayl,tekcilayl,rsss,tek,,ci_la_yl,tekcilayl,control,r,,0,t,f,fekcilayl,0,9,pseudo
magnemtla,magnemtla,rss,maf,,nemt_la,mafnemtla,control,r,,2,f,g,magnemtla,2,9,pseudo
rom,rom,r,rem,,,rem,control,r,,1,e,o,rom,2,3,pseudo
interwis,interwis,pr,wis,inter,,interwis,target,r,,2,s,c,interwic,0,8,pseudo
koulate,koulate,rs,koul,,ate,koulate,target,s,0.0,1,t,s,koulase,0,7,pseudo
ersidroek,ersidriek,ppr,riek,er_sid,,ersidriek,control,r,,1,i,o,ersidroek,3,9,pseudo
undrunal,undwunal,prs,drun,un,al,undrunal,target,r,,1,r,w,undwunal,1,8,pseudo
louk,louk,r,louk,,,louk,control,r,,3,k,g,loug,0,4,pseudo
wisoon,wision,rs,wis,,ion,wision,target,s,0.0,0,i,o,wisoon,3,6,pseudo
nutecrayl,nutecrayl,prss,tec,nu,la_yl,nuteclayl,control,s,0.0,0,l,r,nutecrayl,2,9,pseudo
suomalist,suomalist,rss,soom,,al_ist,soomalist,target,r,,1,o,u,suomalist,2,9,pseudo
gencilayl,gencilayl,rsss,gen,,ci_la_yl,gencilayl,control,r,,2,n,m,gemcilayl,0,9,pseudo
punuc,punuc,pr,nuc,pu,,punuc,control,p,0.0,1,u,e,penuc,0,5,pseudo
redisgiwt,redisgiwt,ppr,girt,re_dis,,redisgirt,target,r,,2,r,w,redisgiwt,2,9,pseudo
dedrun,dedron,pr,drun,de,,dedrun,target,r,,2,u,o,dedron,1,6,pseudo
moosooisyl,moosouisyl,rss,moos,,ouis_yl,moosouisyl,control,s,0.0,1,u,o,moosooisyl,3,10,pseudo
misclation,misclation,prs,clat,mis,ion,misclation,target,p,0.0,0,m,n,nisclation,0,10,pseudo
siw,siw,r,siw,,,siw,control,r,,1,i,a,saw,0,3,pseudo
nuwerklayl,yuwerklayl,prss,werk,nu,la_yl,nuwerklayl,control,p,0.0,0,n,y,yuwerklayl,1,10,pseudo
mooscilayl,mooscilayl,rsss,moos,,ci_la_yl,mooscilayl,control,s,0.0,0,c,t,moostilayl,0,10,pseudo
wienable,lienable,rs,lien,,able,lienable,target,r,,0,l,w,wienable,3,8,pseudo
negarity,negarity,rss,neg,,al_ity,negality,target,s,0.0,1,l,r,negarity,2,8,pseudo
nubodcila,nubodcila,prss,bof,nu,ci_la,nubofcila,control,r,,2,f,d,nubodcila,2,9,pseudo
nemeak,nemeap,pr,meak,ne,,nemeak,control,r,,3,k,p,nemeap,1,6,pseudo
fradnemt,fradnemb,rs,frad,,nemt,fradnemt,control,s,0.0,3,t,b,fradnemb,1,8,pseudo
reoutcun,reoutcun,ppr,cun,re_out,,reoutcun,target,p,0.0,0,r,m,meoutcun,0,8,pseudo
koopically,koovically,rsss,koop,,ic_al_ly,koopically,target,r,,3,p,v,koovically,1,10,pseudo
kels,kals,r,kels,,,kels,target,r,,1,e,a,kals,1,4,pseudo
engirtmant,engirtment,prs,girt,en,ment,engirtment,target,s,0.0,1,e,a,engirtmant,3,10,pseudo
pook,pook,r,pook,,,pook,control,r,,3,k,d,pood,0,4,pseudo
fommert,fomment,rs,fom,,ment,fomment,target,s,0.0,2,n,r,fommert,3,7,pseudo
nutrigyl,nutrigyl,prs,trig,nu,yl,nutrigyl,control,p,0.0,0,n,m,mutrigyl,0,8,pseudo
remeration,rereration,prss,mer,re,at_ion,remeration,target,r,,0,m,r,rereration,1,10,pseudo
ersidselk,ersidselk,ppr,selk,er_sid,,ersidselk,control,r,,3,k,h,ersidselh,0,9,pseudo
famically,famicallr,rsss,fam,,ic_al_ly,famically,target,s,2.0,1,y,r,famicallr,1,9,pseudo
maflaset,maflasit,rss,maf,,la_sit,maflasit,control,s,1.0,1,i,e,maflaset,3,8,pseudo
orpbof,orpbof,pr,bof,orp,,orpbof,control,p,0.0,2,p,h,orhbof,0,6,pseudo
innurtness,innurtnefs,prs,nurt,in,ness,innurtness,target,s,0.0,2,s,f,innurtnefs,1,10,pseudo
cep,cet,r,cet,,,cet,target,r,,2,t,p,cep,3,3,pseudo
radarf,radarf,pr,darf,re,,redarf,target,p,0.0,1,e,a,radarf,2,6,pseudo
ramislien,remislien,ppr,lien,re_mis,,remislien,target,p,0.0,1,e,a,ramislien,3,9,pseudo
kelsal,gelsal,rs,kels,,al,kelsal,target,r,,0,k,g,gelsal,1,6,pseudo
nurdcilayl,nundcilayl,rsss,nurd,,ci_la_yl,nurdcilayl,control,r,,2,r,n,nundcilayl,1,10,pseudo
bareetlayl,bareetlayl,prss,reet,ba,la_yl,bareetlayl,control,s,0.0,0,l,w,bareetwayl,0,10,pseudo
lienistic,lienistuc,rss,lien,,ist_ic,lienistic,target,s,1.0,0,i,u,lienistuc,1,9,pseudo
ersimnos,ersimnoc,ppr,noc,er_sim,,ersimnoc,control,r,,2,c,s,ersimnos,3,8,pseudo
rentiger,rentiger,pr,gen,renti,,rentigen,control,r,,2,n,r,rentiger,2,8,pseudo
sidnucro,sidnucro,prs,nuc,sid,re,sidnucre,control,s,0.0,1,e,o,sidnucro,2,8,pseudo
ensiwtaoni,ensiwtaoni,prss,siw,er,ta_oni,ersiwtaoni,control,p,0.0,1,r,n,ensiwtaoni,2,10,pseudo
drad,drad,r,frad,,,frad,control,r,,0,f,d,drad,2,4,pseudo
selketa,selketa,rs,selk,,eta,selketa,control,r,,2,l,m,semketa,0,7,pseudo
foblineps,fobliness,rss,fob,,li_ness,fobliness,target,s,1.0,2,s,p,foblineps,3,9,pseudo
nurtically,nurtically,rsss,nurt,,ic_al_ly,nurtically,target,r,,1,u,i,nirtically,0,10,pseudo
rekoulize,lekoulize,prs,koul,re,ize,rekoulize,target,p,0.0,0,r,l,lekoulize,1,9,pseudo
lufeegcila,lufeegcila,prss,feeg,nu,ci_la,nufeegcila,control,p,0.0,0,n,l,lufeegcila,2,10,pseudo
tectan,tettan,rs,tec,,tan,tectan,control,r,,2,c,t,tettan,1,6,pseudo
teerically,tierically,rsss,teer,,ic_al_ly,teerically,target,r,,1,e,i,tierically,1,10,pseudo
kuul,koul,r,koul,,,koul,target,r,,1,o,u,kuul,3,4,pseudo
elptonc,erptonc,pr,tonc,erp,,erptonc,control,p,0.0,1,r,l,elptonc,3,7,pseudo
ersimgen,ersimgen,ppr,gen,er_sim,,ersimgen,control,p,0.0,0,e,a,arsimgen,0,8,pseudo
neililsens,neililsens,rss,neil,,il_sens,neililsens,control,s,0.0,0,i,e,neilelsens,0,10,pseudo
sigselkeru,sidselkeru,prs,selk,sid,eru,sidselkeru,control,p,0.0,2,d,g,sigselkeru,3,10,pseudo
drunicalmy,drunically,rsss,drun,,ic_al_ly,drunically,target,s,2.0,0,l,m,drunicalmy,3,10,pseudo
erotutonc,elotutonc,ppr,tonc,er_otu,,erotutonc,control,p,0.0,1,r,l,elotutonc,1,9,pseudo
ton,ton,r,con,,,con,target,r,,0,c,t,ton,2,3,pseudo
morful,morful,rs,mer,,ful,merful,target,r,,1,e,o,morful,2,6,pseudo
abkeamally,abkeemally,prss,keam,ab,al_ly,abkeamally,target,r,,2,a,e,abkeemally,1,10,pseudo
reetlasit,reetlasit,rss,reet,,la_sit,reetlasit,control,r,,2,e,o,reotlasit,0,9,pseudo
nuneil,nuneil,pr,neil,nu,,nuneil,control,p,0.0,1,u,i,nineil,0,6,pseudo
disglocful,disglocful,prs,gloc,dis,ful,disglocful,target,r,,0,g,c,disclocful,0,10,pseudo
erfimselk,ersimselk,ppr,selk,er_sim,,ersimselk,control,p,1.0,0,s,f,erfimselk,3,9,pseudo
prekool,prekool,pr,koul,pre,,prekoul,target,r,,2,u,o,prekool,2,7,pseudo
siwla,siwlo,rs,siw,,la,siwla,control,s,0.0,1,a,o,siwlo,1,5,pseudo
outmeyenly,outmerenly,prss,mer,out,en_ly,outmerenly,target,r,,2,r,y,outmeyenly,3,10,pseudo
koulhully,koulfully,rss,koul,,ful_ly,koulfully,target,s,0.0,0,f,h,koulhully,3,9,pseudo
riekcilayl,riekcilayl,rsss,riek,,ci_la_yl,riekcilayl,control,s,2.0,0,y,l,riekcilall,0,10,pseudo
gras,gros,r,gras,,,gras,target,r,,2,a,o,gros,1,4,pseudo
uncotally,uncotally,prss,cet,un,al_ly,uncetally,target,r,,1,e,o,uncotally,2,9,pseudo
gloc,gloc,r,gloc,,,gloc,target,r,,2,o,e,glec,0,4,pseudo
lienance,lienance,rs,lien,,ance,lienance,target,r,,1,i,e,leenance,0,8,pseudo
mofcilayl,mofcilayl,rsss,mof,,ci_la_yl,mofcilayl,control,r,,0,m,n,nofcilayl,0,9,pseudo
simrem,simrel,pr,rem,sim,,simrem,control,r,,2,m,l,simrel,1,6,pseudo
ersimreet,ersimreet,ppr,reet,er_sim,,ersimreet,control,r,,2,e,u,ersimreut,0,9,pseudo
siskeirion,siskeirion,prs,keir,dis,ion,diskeirion,target,p,0.0,0,d,s,siskeirion,2,10,pseudo
cetolly,cetally,rss,cet,,al_ly,cetally,target,s,0.0,0,a,o,cetolly,3,7,pseudo
numooscila,numioscila,prss,moos,nu,ci_la,numooscila,control,r,,1,o,i,numioscila,1,10,pseudo
disemkut,disemkut,ppr,ket,dis_em,,disemket,target,r,,1,e,u,disemkut,2,8,pseudo
kemsically,kemsically,rsss,kels,,ic_al_ly,kelsically,target,r,,2,l,m,kemsically,2,10,pseudo
trunsitca,trunsitca,rss,trun,,sit_ci,trunsitci,control,s,1.0,1,i,a,trunsitca,2,9,pseudo
glocor,glocor,rs,gloc,,or,glocor,target,s,0.0,0,o,i,glocir,0,6,pseudo
ingmoc,ingloc,pr,gloc,in,,ingloc,target,r,,1,l,m,ingmoc,3,6,pseudo
tec,tec,r,tec,,,tec,control,r,,1,e,o,toc,0,3,pseudo
mibofsens,mibofbens,prs,bof,mi,sens,mibofsens,control,s,0.0,0,s,b,mibofbens,1,9,pseudo
predisgirt,predisgirt,ppr,girt,pre_dis,,predisgirt,target,p,0.0,1,r,l,pledisgirt,0,10,pseudo
werkcelayl,werkcilayl,rsss,werk,,ci_la_yl,werkcilayl,control,s,0.0,1,i,e,werkcelayl,3,10,pseudo
abcomally,abcomally,prss,con,ab,al_ly,abconally,target,r,,2,n,m,abcomally,2,9,pseudo
unfobll,unfobll,prs,fob,un,ly,unfobly,target,s,0.0,1,y,l,unfobll,2,7,pseudo
kiatlayit,keatlayit,rss,keat,,la_yit,keatlayit,control,r,,1,e,i,kiatlayit,3,9,pseudo
riek,reek,r,riek,,,riek,control,r,,1,i,e,reek,1,4,pseudo
mismer,mismel,pr,mer,mis,,mismer,target,r,,2,r,l,mismel,1,6,pseudo
selksim,selksem,rs,selk,,sim,selksim,control,s,0.0,1,i,e,selksem,1,7,pseudo
disfomure,disfomuro,prs,fom,dis,ure,disfomure,target,s,0.0,2,e,o,disfomuro,1,9,pseudo
uwkeirical,unkeirical,prss,keir,un,ic_al,unkeirical,target,p,0.0,1,n,w,uwkeirical,3,10,pseudo
srocet,srocet,pr,cet,pro,,procet,target,p,0.0,0,p,s,srocet,2,6,pseudo
nuccilayl,nuccilayn,rsss,nuc,,ci_la_yl,nuccilayl,control,s,2.0,1,l,n,nuccilayn,1,9,pseudo
fobiouply,fobiouply,rss,fob,,ious_ly,fobiously,target,s,0.0,3,s,p,fobiouply,2,9,pseudo
wisfil,wisful,rs,wis,,ful,wisful,target,s,0.0,1,u,i,wisfil,3,6,pseudo
repsidtonc,repsidtonc,ppr,tonc,rep_sid,,repsidtonc,control,r,,0,t,h,repsidhonc,0,10,pseudo
cun,cur,r,cun,,,cun,target,r,,2,n,r,cur,1,3,pseudo
sidmetec,sidmetes,ppr,tec,sid_me,,sidmetec,control,r,,2,c,s,sidmetes,1,8,pseudo
undrunical,undrunical,prss,drun,un,ic_al,undrunical,target,p,0.0,0,u,e,endrunical,0,10,pseudo
gortically,girtically,rsss,girt,,ic_al_ly,girtically,target,r,,1,i,o,gortically,3,10,pseudo
misfobeon,misfobion,prs,fob,mis,ion,misfobion,target,s,0.0,0,i,e,misfobeon,3,9,pseudo
talh,talc,r,talc,,,talc,control,r,,3,c,h,talh,3,4,pseudo
edlouk,edlouk,pr,louk,ed,,edlouk,control,r,,2,u,i,edloik,0,6,pseudo
contality,contelity,rss,cont,,al_ity,contality,target,s,0.0,0,a,e,contelity,1,9,pseudo
yegly,yegly,rs,neg,,ly,negly,target,r,,0,n,y,yegly,2,5,pseudo
nitrig,nitrig,pr,trig,ni,,nitrig,control,r,,3,g,s,nitris,0,6,pseudo
recmatate,reclatate,prs,clat,re,ate,reclatate,target,r,,1,l,m,recmatate,3,9,pseudo
gen,gen,r,gen,,,gen,control,r,,0,g,b,ben,0,3,pseudo
bamoflayl,bamoflayl,prss,mof,ba,la_yl,bamoflayl,control,r,,0,m,l,baloflayl,0,9,pseudo
retsimkeat,repsimkeat,ppr,keat,rep_sim,,repsimkeat,control,p,0.0,2,p,t,retsimkeat,3,10,pseudo
geofalist,geefalist,rss,geef,,al_ist,geefalist,target,r,,2,e,o,geofalist,3,9,pseudo
neeloni,neiloni,rs,neil,,oni,neiloni,control,r,,2,i,e,neeloni,3,7,pseudo
merifally,merically,rsss,mer,,ic_al_ly,merically,target,s,0.0,1,c,f,merifally,3,9,pseudo
talccilayl,talccilarl,rsss,talc,,ci_la_yl,talccilayl,control,s,2.0,0,y,r,talccilarl,1,10,pseudo
abdrunamly,abdrunally,prss,drun,ab,al_ly,abdrunally,target,s,0.0,1,l,m,abdrunamly,3,10,pseudo
colgulf,colgulf,rs,colg,,ulf,colgulf,control,r,,1,o,i,cilgulf,0,7,pseudo
sidmofoni,sidmofoni,prs,mof,sid,oni,sidmofoni,control,r,,2,f,p,sidmoponi,0,9,pseudo
sarg,sarg,r,sarg,,,sarg,control,r,,3,g,t,sart,0,4,pseudo
dusneg,disneg,pr,neg,dis,,disneg,target,p,0.0,1,i,u,dusneg,3,6,pseudo
soomistic,soemistic,rss,soom,,ist_ic,soomistic,target,r,,2,o,e,soemistic,1,9,pseudo
prediskeam,prediskeam,ppr,keam,pre_dis,,prediskeam,target,p,1.0,2,s,h,predihkeam,0,10,pseudo
