first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type
colion,colion,rs,con,,ion,conion,target,r,,2,n,l,colion,2,6,pseudo
conicelly,conicelly,rsss,con,,ic_al_ly,conically,target,s,1.0,0,a,e,conicelly,2,9,pseudo
yiriekyl,niriekyl,prs,riek,ni,yl,niriekyl,control,p,0.0,0,n,y,yiriekyl,3,8,pseudo
ubcunality,abcunality,prss,cun,ab,al_ity,abcunality,target,p,0.0,0,a,u,ubcunality,3,10,pseudo
ernitald,ernitald,ppr,talc,er_ni,,ernitalc,control,r,,3,c,d,ernitald,2,8,pseudo
opcun,opcun,pr,cun,up,,upcun,target,p,0.0,0,u,o,opcun,2,5,pseudo
clat,cmat,r,clat,,,clat,target,r,,1,l,m,cmat,1,4,pseudo
geefalism,geefalism,rss,geef,,al_ism,geefalism,target,r,,0,g,p,peefalism,0,9,pseudo
enfobally,enfobally,prss,fob,un,al_ly,unfobally,target,p,0.0,0,u,e,enfobally,2,9,pseudo
girtality,cirtality,rss,girt,,al_ity,girtality,target,r,,0,g,c,cirtality,1,9,pseudo
nochilayl,nochilayl,rsss,noc,,ci_la_yl,noccilayl,control,s,0.0,0,c,h,nochilayl,2,9,pseudo
remisdarf,remisdarf,ppr,darf,re_mis,,remisdarf,target,r,,0,d,g,remisgarf,0,9,pseudo
purem,purer,pr,rem,pu,,purem,control,r,,2,m,r,purer,1,5,pseudo
noc,nog,r,noc,,,noc,control,r,,2,c,g,nog,1,3,pseudo
moocci,moosci,rs,moos,,ci,moosci,control,r,,3,s,c,moocci,3,6,pseudo
pronurtion,pronursion,prs,nurt,pro,ion,pronurtion,target,r,,3,t,s,pronursion,1,10,pseudo
pronumt,pronumt,pr,nurt,pro,,pronurt,target,r,,2,r,m,pronumt,2,7,pseudo
ersirtrun,ersimtrun,ppr,trun,er_sim,,ersimtrun,control,p,1.0,2,m,r,ersirtrun,3,9,pseudo
nufradlayl,nufradlayl,prss,frad,nu,la_yl,nufradlayl,control,s,0.0,0,l,r,nufradrayl,0,10,pseudo
nubofma,nubofla,prs,bof,nu,la,nubofla,control,s,0.0,0,l,m,nubofma,3,7,pseudo
selkcimayl,selkcimayl,rsss,selk,,ci_la_yl,selkcilayl,control,s,1.0,0,l,m,selkcimayl,2,10,pseudo
geefar,geefar,rs,geef,,or,geefor,target,s,0.0,0,o,a,geefar,2,6,pseudo
nurtmental,nuntmental,rss,nurt,,ment_al,nurtmental,target,r,,2,r,n,nuntmental,1,10,pseudo
cet,cet,r,cet,,,cet,target,r,,2,t,v,cev,0,3,pseudo
cmatically,cmatically,rsss,clat,,ic_al_ly,clatically,target,r,,1,l,m,cmatically,2,10,pseudo
interkook,interkoop,pr,koop,inter,,interkoop,target,r,,3,p,k,interkook,3,9,pseudo
mis,mis,r,wis,,,wis,target,r,,0,w,m,mis,2,3,pseudo
eredtinc,eredtonc,ppr,tonc,er_ed,,eredtonc,control,r,,1,o,i,eredtinc,3,8,pseudo
nurtional,nurteonal,rss,nurt,,ion_al,nurtional,target,s,0.0,0,i,e,nurteonal,1,9,pseudo
tranro,trunro,rs,trun,,ro,trunro,control,r,,2,u,a,tranro,3,6,pseudo
sidnautre,sidnautre,prs,naut,sid,re,sidnautre,control,s,0.0,0,r,l,sidnautle,0,9,pseudo
nuwoculfyl,nuwoculfyl,prss,noc,nu,ulf_yl,nunoculfyl,control,r,,0,n,w,nuwoculfyl,2,10,pseudo
remisfim,remisfim,ppr,fam,re_mis,,remisfam,target,r,,1,a,i,remisfim,2,8,pseudo
sidbofyti,sidbofyti,prs,bof,sid,yti,sidbofyti,control,p,0.0,0,s,p,pidbofyti,0,9,pseudo
simtreg,simtreg,pr,trig,sim,,simtrig,control,r,,2,i,e,simtreg,2,7,pseudo
fomolist,fomolist,rss,fom,,al_ist,fomalist,target,s,0.0,0,a,o,fomolist,2,8,pseudo
nutamclayl,nutamclayl,prss,talc,nu,la_yl,nutalclayl,control,r,,2,l,m,nutamclayl,2,10,pseudo
noil,neil,r,neil,,,neil,control,r,,1,e,o,noil,3,4,pseudo
lienless,lienless,rs,lien,,less,lienless,target,s,0.0,1,e,o,lienloss,0,8,pseudo
mericallr,merically,rsss,mer,,ic_al_ly,merically,target,s,2.0,1,y,r,mericallr,3,9,pseudo
itusiw,otusiw,pr,siw,otu,,otusiw,control,p,0.0,0,o,i,itusiw,3,6,pseudo
ermooseta,ermooseta,prs,moos,er,eta,ermooseta,control,p,0.0,0,e,i,irmooseta,0,9,pseudo
bakeatlayl,bakeatlayl,prss,keat,ba,la_yl,bakeatlayl,control,r,,3,t,c,bakeaclayl,0,10,pseudo
gees,gees,r,geef,,,geef,target,r,,3,f,s,gees,2,4,pseudo
mooscilayl,mooscilayl,rsss,moos,,ci_la_yl,mooscilayl,control,r,,2,o,e,moescilayl,0,10,pseudo
pookilsens,pookirsens,rss,pook,,il_sens,pookilsens,control,s,0.0,1,l,r,pookirsens,1,10,pseudo
ervemolouk,erverolouk,ppr,louk,er_vero,,erverolouk,control,p,1.0,2,r,m,ervemolouk,3,10,pseudo
darpness,darfness,rs,darf,,ness,darfness,target,r,,3,f,p,darpness,3,8,pseudo
cetmert,cetmert,rs,cet,,ment,cetment,target,s,0.0,2,n,r,cetmert,2,7,pseudo
geefically,geefically,rsss,geef,,ic_al_ly,geefically,target,r,,0,g,d,deefically,0,10,pseudo
edpiwezi,edpiwezi,prs,siw,ed,ezi,edsiwezi,control,r,,0,s,p,edpiwezi,2,8,pseudo
ebnaut,ebnaut,pr,naut,ed,,ednaut,control,p,0.0,1,d,b,ebnaut,2,6,pseudo
radekeam,redekeam,ppr,keam,re_de,,redekeam,target,p,0.0,1,e,a,radekeam,3,8,pseudo
incetivaly,incetivaly,prss,cet,in,ive_ly,incetively,target,s,0.0,2,e,a,incetivaly,2,10,pseudo
louklayl,loukrayl,rss,louk,,la_yl,louklayl,control,s,0.0,0,l,r,loukrayl,1,8,pseudo
tek,tek,r,tek,,,tek,control,r,,0,t,d,dek,0,3,pseudo
otunucneyl,otunucneyl,prss,nuc,otu,ne_yl,otunucneyl,control,p,0.0,2,u,e,otenucneyl,0,10,pseudo
inwisity,inrisity,prs,wis,in,ity,inwisity,target,r,,0,w,r,inrisity,1,8,pseudo
nupouk,nupouk,pr,pook,nu,,nupook,control,r,,2,o,u,nupouk,2,6,pseudo
remiston,remiston,ppr,con,re_mis,,remiscon,target,r,,0,c,t,remiston,2,8,pseudo
siwonira,siwonira,rss,siw,,oni_la,siwonila,control,s,1.0,0,l,r,siwonira,2,8,pseudo
bofyl,bofyl,rs,bof,,yl,bofyl,control,s,0.0,0,y,r,bofrl,0,5,pseudo
sargcilayl,sargsilayl,rsss,sarg,,ci_la_yl,sargcilayl,control,s,0.0,0,c,s,sargsilayl,1,10,pseudo
fam,fim,r,fam,,,fam,target,r,,1,a,i,fim,1,3,pseudo
ablienally,ablienally,prss,lien,ab,al_ly,ablienally,target,p,0.0,0,a,e,eblienally,0,10,pseudo
nucilsens,nocilsens,rss,noc,,il_sens,nocilsens,control,r,,1,o,u,nucilsens,3,9,pseudo
innegly,inneglm,prs,neg,in,ly,innegly,target,s,0.0,1,y,m,inneglm,1,7,pseudo
eyotumeak,eyotumeak,ppr,meak,er_otu,,erotumeak,control,p,0.0,1,r,y,eyotumeak,2,9,pseudo
nenaut,nenaut,pr,naut,ne,,nenaut,control,r,,2,u,i,nenait,0,6,pseudo
gewlasitci,genlasitci,rsss,gen,,la_sit_ci,genlasitci,control,r,,2,n,w,gewlasitci,3,10,pseudo
fov,fov,r,fob,,,fob,target,r,,2,b,v,fov,2,3,pseudo
bomable,fomable,rs,fom,,able,fomable,target,r,,0,f,b,bomable,3,7,pseudo
unconical,unconical,prss,con,un,ic_al,unconical,target,s,0.0,0,i,o,unconocal,0,9,pseudo
rediskrew,redissrew,ppr,krew,re_dis,,rediskrew,target,r,,0,k,s,redissrew,1,9,pseudo
clasful,clatful,rs,clat,,ful,clatful,target,r,,3,t,s,clasful,3,7,pseudo
tec,toc,r,tec,,,tec,control,r,,1,e,o,toc,1,3,pseudo
sargnemtla,sargnemtla,rss,sarg,,nemt_la,sargnemtla,control,s,0.0,0,n,y,sargyemtla,0,10,pseudo
feeccilayl,feegcilayl,rsss,feeg,,ci_la_yl,feegcilayl,control,r,,3,g,c,feeccilayl,3,10,pseudo
desteerity,disteerity,prs,teer,dis,ity,disteerity,target,p,0.0,1,i,e,desteerity,3,10,pseudo
suhtaun,subtaun,pr,taun,sub,,subtaun,target,p,0.0,2,b,h,suhtaun,3,7,pseudo
colgselt,colgselt,rs,colg,,sels,colgsels,control,s,0.0,3,s,t,colgselt,2,8,pseudo
diskoop,diskoop,pr,koop,dis,,diskoop,target,r,,1,o,i,diskiop,0,7,pseudo
ersimtalc,irsimtalc,ppr,talc,er_sim,,ersimtalc,control,p,0.0,0,e,i,irsimtalc,1,9,pseudo
koopally,koopelly,rss,koop,,al_ly,koopally,target,s,0.0,0,a,e,koopelly,1,8,pseudo
pafeeglayl,bafeeglayl,prss,feeg,ba,la_yl,bafeeglayl,control,p,0.0,0,b,p,pafeeglayl,3,10,pseudo
sidfeatyti,sidkeatyti,prs,keat,sid,yti,sidkeatyti,control,r,,0,k,f,sidfeatyti,3,10,pseudo
pook,took,r,pook,,,pook,control,r,,0,p,t,took,1,4,pseudo
cetalistic,cetalistic,rsss,cet,,al_ist_ic,cetalistic,target,s,1.0,1,s,f,cetaliftic,0,10,pseudo
pooklasit,pooklasit,rss,pook,,la_sit,pooklasit,control,s,1.0,1,i,u,pooklasut,0,9,pseudo
erniselk,erniserk,ppr,selk,er_ni,,erniselk,control,r,,2,l,r,erniserk,1,8,pseudo
proteak,proteak,pr,teak,pre,,preteak,target,p,0.0,2,e,o,proteak,2,7,pseudo
tonceuis,toncouis,rs,tonc,,ouis,toncouis,control,s,0.0,0,o,e,tonceuis,3,8,pseudo
keatcilayl,keatcileyl,rsss,keat,,ci_la_yl,keatcilayl,control,s,1.0,1,a,e,keatcileyl,1,10,pseudo
neg,neg,r,neg,,,neg,target,r,,0,n,m,meg,0,3,pseudo
numaaklayl,numaaklayl,prss,meak,nu,la_yl,numeaklayl,control,r,,1,e,a,numaaklayl,2,10,pseudo
unlienel,unlienel,prs,lien,un,al,unlienal,target,s,0.0,0,a,e,unlienel,2,8,pseudo
girtolism,girtalism,rss,girt,,al_ism,girtalism,target,s,0.0,0,a,o,girtolism,3,9,pseudo
koulicalmy,koulically,rsss,koul,,ic_al_ly,koulically,target,s,2.0,0,l,m,koulicalmy,3,10,pseudo
abconally,ibconally,prss,con,ab,al_ly,abconally,target,p,0.0,0,a,i,ibconally,1,9,pseudo
missob,missob,pr,fob,mis,,misfob,target,r,,0,f,s,missob,2,6,pseudo
romsens,remsens,rs,rem,,sens,remsens,control,r,,1,e,o,romsens,3,7,pseudo
feer,feer,r,teer,,,teer,target,r,,0,t,f,feer,2,4,pseudo
diskelsar,diskelsar,prs,kels,dis,er,diskelser,target,s,0.0,0,e,a,diskelsar,2,9,pseudo
yeincun,reincun,ppr,cun,re_in,,reincun,target,p,0.0,0,r,y,yeincun,3,7,pseudo
orslouk,orslouk,pr,louk,orp,,orplouk,control,p,0.0,2,p,s,orslouk,2,7,pseudo
grasliness,grasleness,rss,gras,,li_ness,grasliness,target,s,0.0,1,i,e,grasleness,1,10,pseudo
sonness,sonness,rs,con,,ness,conness,target,r,,0,c,s,sonness,2,7,pseudo
cant,cont,r,cont,,,cont,target,r,,1,o,a,cant,3,4,pseudo
remisgeef,remisgeef,ppr,geef,re_mis,,remisgeef,target,r,,0,g,h,remisheef,0,9,pseudo
darficamly,darfically,rsss,darf,,ic_al_ly,darfically,target,s,1.0,1,l,m,darficamly,3,10,pseudo
nuloukli,nuloukla,prs,louk,nu,la,nuloukla,control,s,0.0,1,a,i,nuloukli,3,8,pseudo
niromeviyl,niromeviyl,prss,rem,ni,evi_yl,niremeviyl,control,r,,1,e,o,niromeviyl,2,10,pseudo
reoverwip,reoverwip,ppr,wis,re_over,,reoverwis,target,r,,2,s,p,reoverwip,2,9,pseudo
enmer,enmer,pr,mer,en,,enmer,target,p,0.0,0,e,a,anmer,0,5,pseudo
talccilayl,talccilayl,rsss,talc,,ci_la_yl,talccilayl,control,r,,3,c,p,talpcilayl,0,10,pseudo
infomivelr,infomively,prss,fom,in,ive_ly,infomively,target,s,1.0,1,y,r,infomivelr,3,10,pseudo
dwunfully,dwunfully,rss,drun,,ful_ly,drunfully,target,r,,1,r,w,dwunfully,2,9,pseudo
kelsion,kelsion,rs,kels,,ion,kelsion,target,r,,1,e,i,kilsion,0,7,pseudo
sadbofla,sidbofla,prs,bof,sid,la,sidbofla,control,p,0.0,1,i,a,sadbofla,3,8,pseudo
talc,talc,r,talc,,,talc,control,r,,2,l,r,tarc,0,4,pseudo
nuclayit,nuclayiv,rss,nuc,,la_yit,nuclayit,control,s,1.0,2,t,v,nuclayiv,1,8,pseudo
outkoop,ouckoop,pr,koop,out,,outkoop,target,p,0.0,2,t,c,ouckoop,1,7,pseudo
taunmy,taunmy,rs,taun,,ly,taunly,target,s,0.0,0,l,m,taunmy,2,6,pseudo
ersimfrad,ersimfrad,ppr,frad,er_sim,,ersimfrad,control,r,,2,a,u,ersimfrud,0,9,pseudo
nimeakyl,mimeakyl,prs,meak,ni,yl,nimeakyl,control,p,0.0,0,n,m,mimeakyl,1,8,pseudo
fiwcilayl,siwcilayl,rsss,siw,,ci_la_yl,siwcilayl,control,r,,0,s,f,fiwcilayl,3,9,pseudo
koel,koel,r,koul,,,koul,target,r,,2,u,e,koel,2,4,pseudo
outcanenly,outcanenly,prss,cun,out,en_ly,outcunenly,target,r,,1,u,a,outcanenly,2,10,pseudo
trig,trig,r,trig,,,trig,control,r,,0,t,c,crig,0,4,pseudo
eroturem,eroturer,ppr,rem,er_otu,,eroturem,control,r,,2,m,r,eroturer,1,8,pseudo
tecnamt,tecnamt,rs,tec,,nemt,tecnemt,control,s,0.0,1,e,a,tecnamt,2,7,pseudo
druncilayl,druncilayl,rsss,trun,,ci_la_yl,truncilayl,control,r,,0,t,d,druncilayl,2,10,pseudo
unwisalry,unwisally,prss,wis,un,al_ly,unwisally,target,s,1.0,0,l,r,unwisalry,3,9,pseudo
buscolg,buscolg,pr,colg,bus,,buscolg,control,r,,2,l,r,buscorg,0,7,pseudo
gresiously,grasiously,rss,gras,,ious_ly,grasiously,target,r,,2,a,e,gresiously,3,10,pseudo
recontment,recontment,prs,cont,re,ment,recontment,target,r,,3,t,p,reconpment,0,10,pseudo
refamite,refamite,prs,fam,re,ate,refamate,target,s,0.0,0,a,i,refamite,2,8,pseudo
gras,grat,r,gras,,,gras,target,r,,3,s,t,grat,1,4,pseudo
feeglasim,feeglesim,rss,feeg,,la_sim,feeglasim,control,s,0.0,1,a,e,feeglesim,1,9,pseudo
reincin,reincon,ppr,con,re_in,,reincon,target,r,,1,o,i,reincin,3,7,pseudo
nocsir,nocsir,rs,noc,,sim,nocsim,control,s,0.0,2,m,r,nocsir,2,6,pseudo
imfam,imfam,pr,fam,in,,infam,target,p,0.0,1,n,m,imfam,2,5,pseudo
inketively,inkesively,prss,ket,in,ive_ly,inketively,target,r,,2,t,s,inkesively,1,10,pseudo
tekcileyl,tekcileyl,rsss,tek,,ci_la_yl,tekcilayl,control,s,1.0,1,a,e,tekcileyl,2,9,pseudo
geehious,geefious,rs,geef,,ious,geefious,target,r,,3,f,h,geehious,3,8,pseudo
meak,mead,r,meak,,,meak,control,r,,3,k,d,mead,1,4,pseudo
ersimtek,ersimtek,ppr,tek,er_sim,,ersimtek,control,p,0.0,1,r,n,ensimtek,0,8,pseudo
sitriek,sidriek,pr,riek,sid,,sidriek,control,p,0.0,2,d,t,sitriek,3,7,pseudo
nuteccila,nuteccila,prss,tec,nu,ci_la,nuteccila,control,r,,1,e,o,nutoccila,0,9,pseudo
tidkeatre,tidkeatre,prs,keat,sid,re,sidkeatre,control,p,0.0,0,s,t,tidkeatre,2,9,pseudo
nuccilayl,nuccilayl,rsss,nuc,,ci_la_yl,nuccilayl,control,s,2.0,1,l,w,nuccilayw,0,9,pseudo
wisliness,wasliness,rss,wis,,li_ness,wisliness,target,r,,1,i,a,wasliness,1,9,pseudo
taunecally,taunically,rsss,taun,,ic_al_ly,taunically,target,s,0.0,0,i,e,taunecally,3,10,pseudo
remulfyl,remulfyl,rss,rem,,ulf_yl,remulfyl,control,s,0.0,1,l,w,remuwfyl,0,8,pseudo
nunautcila,wunautcila,prss,naut,nu,ci_la,nunautcila,control,p,0.0,0,n,w,wunautcila,1,10,pseudo
mimoos,mimoos,pr,moos,ni,,nimoos,control,p,0.0,0,n,m,mimoos,2,6,pseudo
colgoni,celgoni,rs,colg,,oni,colgoni,control,r,,1,o,e,celgoni,1,7,pseudo
disgeefal,disgeefol,prs,geef,dis,al,disgeefal,target,s,0.0,0,a,o,disgeefol,1,9,pseudo
ernicolg,ernicolg,ppr,colg,er_ni,,ernicolg,control,p,0.0,1,r,n,ennicolg,0,8,pseudo
harg,harg,r,sarg,,,sarg,control,r,,0,s,h,harg,2,4,pseudo
unwisfulmy,unwisfully,prss,wis,un,ful_ly,unwisfully,target,s,1.0,0,l,m,unwisfulmy,3,10,pseudo
fem,fem,r,fom,,,fom,target,r,,1,o,e,fem,2,3,pseudo
unglopness,unglocness,prs,gloc,un,ness,unglocness,target,r,,3,c,p,unglopness,3,10,pseudo
erotupook,erotupook,ppr,pook,er_otu,,erotupook,control,p,0.0,0,e,o,orotupook,0,9,pseudo
cunically,cunically,rsss,cun,,ic_al_ly,cunically,target,s,0.0,0,i,a,cunacally,0,9,pseudo
dekeir,deheir,pr,keir,de,,dekeir,target,r,,0,k,h,deheir,1,6,pseudo
coyist,coyist,rs,con,,ist,conist,target,r,,2,n,y,coyist,2,6,pseudo
nuclasim,nuclatim,rss,nuc,,la_sim,nuclasim,control,s,1.0,0,s,t,nuclatim,1,8,pseudo
ketfuyly,ketfuyly,rss,ket,,ful_ly,ketfully,target,s,0.0,2,l,y,ketfuyly,2,8,pseudo
rem,rem,r,rem,,,rem,control,r,,0,r,m,mem,0,3,pseudo
preteem,preteem,pr,teer,pre,,preteer,target,r,,3,r,m,preteem,2,7,pseudo
ersimmuc,ersimmuc,ppr,nuc,er_sim,,ersimnuc,control,r,,0,n,m,ersimmuc,2,8,pseudo
mifradwti,mifradwti,prs,frad,mi,yti,mifradyti,control,s,0.0,0,y,w,mifradwti,2,9,pseudo
talcsim,talcsim,rs,talc,,sim,talcsim,control,r,,1,a,i,tilcsim,0,7,pseudo
fanically,famically,rsss,fam,,ic_al_ly,famically,target,r,,2,m,n,fanically,3,9,pseudo
bateklayit,batekloyit,prss,tek,ba,la_yit,bateklayit,control,s,0.0,1,a,o,batekloyit,1,10,pseudo
